"iso3","Month","season_nMonth","nb_size","nb_mean","Ave_season_monthly_cases","Ave_season_monthly_cum_cases","Ave_cum_monthly_proportion","Ave_monthly_proportion","Year","date","cases","source","Data_status","Predicted_total_seasonal_cases","cum_todate_cases_calendar","cum_todate_cases_season","percentile_most_recent","Country","Region.x","Region.y","country"
"BTN",12,10,0.724855123882162,103.888888888889,103.888888888889,988,0.841709266964786,0.0864468961975057,2024,"2024-12-01",3,"SEARO","Observed",4,17,50,9.27088864356125,"Bhutan","South Asia","South Asia","Bhutan"
"BTN",2,12,0.300032392972343,30.6666666666667,30.6666666666667,1083.44444444444,1,0.0513931448242108,2024,"2024-02-01",0,"SEARO","Observed",0,0,52,24.8780730709284,"Bhutan","South Asia","South Asia","Bhutan"
"BTN",5,3,0.716593011050063,45.6666666666667,45.6666666666667,162.222222222222,0.133782295550886,0.0381354184917734,2024,"2024-05-01",0,"SEARO","Observed",0,0,1,5.03716870523181,"Bhutan","South Asia","South Asia","Bhutan"
"BTN",10,8,0.765442077741744,142.666666666666,142.666666666667,751.444444444444,0.645308074415376,0.125804532581048,2024,"2024-10-01",3,"SEARO","Observed",5,10,42,7.57745154042768,"Bhutan","South Asia","South Asia","Bhutan"
"BTN",11,9,0.704341265566918,132.666666666667,132.666666666667,884.111111111111,0.75526237076728,0.109954296351904,2025,"2025-11-01",0,"SEARO","Observed",0,35,47,2.4889657484211,"Bhutan","South Asia","South Asia","Bhutan"
"BTN",7,5,0.776514068314588,82.4444444444443,82.4444444444444,307.333333333333,0.261779754945919,0.0742554343732373,2024,"2024-07-01",2,"SEARO","Observed",8,2,4,15.1368843277436,"Bhutan","South Asia","South Asia","Bhutan"
"BTN",4,2,0.709790651655925,59.2222222222222,59.2222222222222,116.555555555556,0.0956468770591126,0.0503993351131696,2025,"2025-04-01",0,"SEARO","Observed",0,3,1,4.29109389295333,"Bhutan","South Asia","South Asia","Bhutan"
"BTN",8,6,0.757794176659504,154.333333333333,154.333333333333,461.666666666667,0.39746759855741,0.135687843611491,2024,"2024-08-01",4,"SEARO","Observed",10,6,11,11.5071802821234,"Bhutan","South Asia","South Asia","Bhutan"
"BTN",6,4,0.760632855147631,62.6666666666667,62.6666666666667,224.888888888889,0.187524320572681,0.0537420250217954,2024,"2024-06-01",0,"SEARO","Observed",0,0,2,3.45738190223433,"Bhutan","South Asia","South Asia","Bhutan"
"BTN",7,5,0.776514068314588,82.4444444444443,82.4444444444444,307.333333333333,0.261779754945919,0.0742554343732373,2025,"2025-07-01",3,"SEARO","Observed",11,7,7,18.7433281629285,"Bhutan","South Asia","South Asia","Bhutan"
"BTN",2,12,0.300032392972343,30.6666666666667,30.6666666666667,1083.44444444444,1,0.0513931448242108,2025,"2025-02-01",0,"SEARO","Observed",0,2,52,24.8780730709284,"Bhutan","South Asia","South Asia","Bhutan"
"BTN",12,10,0.724855123882162,103.888888888889,103.888888888889,988,0.841709266964786,0.0864468961975057,2025,"2025-12-01",0,"SEARO","Observed",0,35,50,2.72140466974487,"Bhutan","South Asia","South Asia","Bhutan"
"BTN",5,3,0.716593011050063,45.6666666666667,45.6666666666667,162.222222222222,0.133782295550886,0.0381354184917734,2025,"2025-05-01",1,"SEARO","Observed",7,4,2,23.1451588765491,"Bhutan","South Asia","South Asia","Bhutan"
"BTN",1,11,0.427077377237497,64.7777777777778,64.7777777777778,1052.77777777778,0.948606855175789,0.106897588211003,2025,"2025-01-01",2,"SEARO","Observed",2,2,52,20.1445857325097,"Bhutan","South Asia","South Asia","Bhutan"
"BTN",9,7,0.716301935867497,147.111111111111,147.111111111111,608.777777777778,0.519503541834328,0.122035943276918,2025,"2025-09-01",5,"SEARO","Observed",10,34,39,13.0409454922748,"Bhutan","South Asia","South Asia","Bhutan"
"BTN",4,2,0.709790651655925,59.2222222222222,59.2222222222222,116.555555555556,0.0956468770591126,0.0503993351131696,2024,"2024-04-01",0,"SEARO","Observed",0,0,1,4.29109389295333,"Bhutan","South Asia","South Asia","Bhutan"
"CHN",1,11,0.0529169241659778,18.5454545454546,18.5454545454545,8500.72727272727,0.994545994293222,0.0104328938451574,2024,"2024-01-01",27,"WHO","Observed",27,27,NA,89.5590922698591,"China","East & Southeast Asia","East & Southeast Asia","China"
"CHN",7,5,0.143770133997335,173.272727272727,173.272727272727,313.909090909091,0.0358718202316155,0.02484546170968,2024,"2024-07-01",554,"WHO","Observed",15444,958,1352,99.9999955430592,"China","East & Southeast Asia","East & Southeast Asia","China"
"CHN",11,9,0.617176455722462,744.727272727271,744.727272727273,8381.18181818182,0.964959927697034,0.135138710669999,2024,"2024-11-01",5201,"WHO","Observed",5390,23888,32726,99.5834293656788,"China","East & Southeast Asia","East & Southeast Asia","China"
"CHN",6,4,0.0875919168894858,89.3636363636363,89.3636363636364,140.636363636364,0.0110263585219355,0.00779456501500112,2025,"2025-06-01",225,"WHO","Observed",20406,563,798,99.9999999988147,"China","East & Southeast Asia","East & Southeast Asia","China"
"CHN",9,7,0.323758980853079,2759.90909090909,2759.90909090909,3760.18181818182,0.462542130901531,0.304265254369245,2024,"2024-09-01",4845,"WHO","Observed",10475,7604,10394,93.303038826383,"China","East & Southeast Asia","East & Southeast Asia","China"
"CHN",10,8,0.409521356573463,3876.27272727273,3876.27272727273,7636.45454545455,0.829821217027035,0.367279086125504,2025,"2025-10-01",3727,"WHO","Observed",4491,9007,27525,73.0704319182726,"China","East & Southeast Asia","East & Southeast Asia","China"
"CHN",3,1,115185.912829788,7.54545454545455,7.54545454545455,7.54545454545455,0.000523424957724354,0.000523424957724354,2024,"2024-03-01",38,"WHO","Observed",72599,107,38,100,"China","East & Southeast Asia","East & Southeast Asia","China"
"CHN",11,9,0.617176455722462,744.727272727271,744.727272727273,8381.18181818182,0.964959927697034,0.135138710669999,2025,"2025-11-01",1178,"Estimates","Unobserved",1221,10185,33904,79.8750599079578,"China","East & Southeast Asia","East & Southeast Asia","China"
"CHN",6,4,0.0875919168894858,89.3636363636363,89.3636363636364,140.636363636364,0.0110263585219355,0.00779456501500112,2024,"2024-06-01",130,"WHO","Observed",11790,404,573,99.9999911919671,"China","East & Southeast Asia","East & Southeast Asia","China"
"CHN",12,10,0.443782082473024,101,101,8482.18181818182,0.984113100448065,0.0191531727510307,2024,"2024-12-01",442,"WHO","Observed",449,24330,34346,96.0505811771778,"China","East & Southeast Asia","East & Southeast Asia","China"
"CHN",2,12,0.0667702397740829,8.63636363636363,8.63636363636363,8509.36363636364,1,0.00545400570677788,2024,"2024-02-01",42,"WHO","Observed",42,69,NA,94.3084496103311,"China","East & Southeast Asia","East & Southeast Asia","China"
"CHN",10,8,0.409521356573463,3876.27272727273,3876.27272727273,7636.45454545455,0.829821217027035,0.367279086125504,2024,"2024-10-01",11083,"WHO","Observed",13356,18687,23798,92.8901773130557,"China","East & Southeast Asia","East & Southeast Asia","China"
"CHN",12,10,0.443782082473024,101,101,8482.18181818182,0.984113100448065,0.0191531727510307,2025,"2025-12-01",NA,NA,"Unobserved",NA,NA,NA,8.97621740479976,"China","East & Southeast Asia","East & Southeast Asia","China"
"CHN",8,6,0.271062005266897,686.363636363636,686.363636363636,1000.27272727273,0.158276876532286,0.122405056300671,2025,"2025-08-01",1702,"WHO","Observed",10753,2959,5549,99.8690998191803,"China","East & Southeast Asia","East & Southeast Asia","China"
"CHN",2,12,0.0667702397740829,8.63636363636363,8.63636363636363,8509.36363636364,1,0.00545400570677788,2025,"2025-02-01",51,"WHO","Observed",51,100,NA,95.1725546185607,"China","East & Southeast Asia","East & Southeast Asia","China"
"CHN",8,6,0.271062005266897,686.363636363636,686.363636363636,1000.27272727273,0.158276876532286,0.122405056300671,2024,"2024-08-01",1801,"WHO","Observed",11379,2759,3847,99.9012893505035,"China","East & Southeast Asia","East & Southeast Asia","China"
"CHN",7,5,0.143770133997335,173.272727272727,173.272727272727,313.909090909091,0.0358718202316155,0.02484546170968,2025,"2025-07-01",694,"WHO","Observed",19347,1257,2046,99.9999998540066,"China","East & Southeast Asia","East & Southeast Asia","China"
"CHN",4,2,191716.990162976,13.5454545454545,13.5454545454545,21.0909090909091,0.00131911928060731,0.000795694322882951,2025,"2025-04-01",74,"WHO","Observed",56098,212,208,100,"China","East & Southeast Asia","East & Southeast Asia","China"
"CHN",1,11,0.0529169241659778,18.5454545454546,18.5454545454545,8500.72727272727,0.994545994293222,0.0104328938451574,2025,"2025-01-01",49,"WHO","Observed",49,49,NA,92.1098910073764,"China","East & Southeast Asia","East & Southeast Asia","China"
"CHN",5,3,300698.261886827,30.1818181818182,30.1818181818182,51.2727272727273,0.00323179350693436,0.00191267422632706,2024,"2024-05-01",109,"WHO","Observed",33727,274,317,100,"China","East & Southeast Asia","East & Southeast Asia","China"
"CHN",4,2,191716.990162976,13.5454545454545,13.5454545454545,21.0909090909091,0.00131911928060731,0.000795694322882951,2024,"2024-04-01",58,"WHO","Observed",43969,165,134,100,"China","East & Southeast Asia","East & Southeast Asia","China"
"CHN",9,7,0.323758980853079,2759.90909090909,2759.90909090909,3760.18181818182,0.462542130901531,0.304265254369245,2025,"2025-09-01",2321,"WHO","Observed",5018,5280,12715,82.6383874114487,"China","East & Southeast Asia","East & Southeast Asia","China"
"CHN",5,3,300698.261886827,30.1818181818182,30.1818181818182,51.2727272727273,0.00323179350693436,0.00191267422632706,2025,"2025-05-01",126,"WHO","Observed",38988,338,443,100,"China","East & Southeast Asia","East & Southeast Asia","China"
"CHN",3,1,115185.912829788,7.54545454545455,7.54545454545455,7.54545454545455,0.000523424957724354,0.000523424957724354,2025,"2025-03-01",38,"WHO","Observed",72599,138,76,100,"China","East & Southeast Asia","East & Southeast Asia","China"
"CIV",1,1,3.09774074076001,131.5,131.5,131.5,0.0355167148190854,0.0355167148190854,2024,"2024-01-01",115,"WHO","Observed",3238,115,115,100,"Cote D'ivoire","Sub-Saharan Africa","Sub-Saharan Africa","Cote D'ivoire"
"CIV",3,3,5.66018074635307,88.5,88.5,323,0.0903709305860824,0.0262026475571065,2024,"2024-03-01",42,"WHO","Observed",465,234,262,99.9999971863587,"Cote D'ivoire","Sub-Saharan Africa","Sub-Saharan Africa","Cote D'ivoire"
"CIV",6,6,1.33230377503775,643.5,643.5,1183.75,0.298033653614895,0.142377233643301,2024,"2024-06-01",1644,"WHO","Observed",5516,2017,2103,99.9971386269501,"Cote D'ivoire","Sub-Saharan Africa","Sub-Saharan Africa","Cote D'ivoire"
"CIV",9,9,7.2865355957852,336.5,336.5,3713.5,0.909605441781394,0.0875774194636944,2024,"2024-09-01",308,"WHO","Observed",339,5922,6231,55.8641340975501,"Cote D'ivoire","Sub-Saharan Africa","Sub-Saharan Africa","Cote D'ivoire"
"CIV",4,4,3.29588089359214,62,62,385,0.109393596589828,0.0190226660037451,2025,"2025-04-01",15,"WHO","Observed",137,58,316,96.4367494854582,"Cote D'ivoire","Sub-Saharan Africa","Sub-Saharan Africa","Cote D'ivoire"
"CIV",5,5,3.11480219021878,155.25,155.25,540.25,0.155656419971594,0.0462628233817666,2024,"2024-05-01",115,"WHO","Observed",739,373,431,99.9938183664367,"Cote D'ivoire","Sub-Saharan Africa","Sub-Saharan Africa","Cote D'ivoire"
"CIV",12,12,1.47716529610721,72,72,4026.5,1,0.0225250882312945,2025,"2025-12-01",NA,NA,"Unobserved",NA,NA,NA,0.311644328918671,"Cote D'ivoire","Sub-Saharan Africa","Sub-Saharan Africa","Cote D'ivoire"
"CIV",1,1,3.09774074076001,131.5,131.5,131.5,0.0355167148190854,0.0355167148190854,2025,"2025-01-01",23,"WHO","Observed",648,23,138,99.9958192800444,"Cote D'ivoire","Sub-Saharan Africa","Sub-Saharan Africa","Cote D'ivoire"
"CIV",7,7,4.48972702444658,1069,1069,2252.75,0.551101296920809,0.253067643305914,2024,"2024-07-01",2043,"WHO","Observed",3707,4060,4224,99.9719155714925,"Cote D'ivoire","Sub-Saharan Africa","Sub-Saharan Africa","Cote D'ivoire"
"CIV",9,9,7.2865355957852,336.5,336.5,3713.5,0.909605441781394,0.0875774194636944,2025,"2025-09-01",28,"WHO","Observed",31,337,6259,0.000715338507018611,"Cote D'ivoire","Sub-Saharan Africa","Sub-Saharan Africa","Cote D'ivoire"
"CIV",8,8,3.21345481143803,1124.25,1124.25,3377,0.8220280223177,0.270926725396891,2025,"2025-08-01",39,"WHO","Observed",47,309,5923,0.0206008690581454,"Cote D'ivoire","Sub-Saharan Africa","Sub-Saharan Africa","Cote D'ivoire"
"CIV",5,5,3.11480219021878,155.25,155.25,540.25,0.155656419971594,0.0462628233817666,2025,"2025-05-01",28,"WHO","Observed",180,86,459,67.6531668054424,"Cote D'ivoire","Sub-Saharan Africa","Sub-Saharan Africa","Cote D'ivoire"
"CIV",4,4,3.29588089359214,62,62,385,0.109393596589828,0.0190226660037451,2024,"2024-04-01",24,"WHO","Observed",219,258,301,99.8688744314162,"Cote D'ivoire","Sub-Saharan Africa","Sub-Saharan Africa","Cote D'ivoire"
"CIV",11,11,6.74041078078534,99.2499999999999,99.25,3954.5,0.977474911768705,0.0289920224619466,2024,"2024-11-01",62,"WHO","Observed",63,6114,6451,18.2568710613198,"Cote D'ivoire","Sub-Saharan Africa","Sub-Saharan Africa","Cote D'ivoire"
"CIV",7,7,4.48972702444658,1069,1069,2252.75,0.551101296920809,0.253067643305914,2025,"2025-07-01",106,"WHO","Observed",192,270,4330,0.403513956491659,"Cote D'ivoire","Sub-Saharan Africa","Sub-Saharan Africa","Cote D'ivoire"
"CIV",12,12,1.47716529610721,72,72,4026.5,1,0.0225250882312945,2024,"2024-12-01",20,"WHO","Observed",20,6134,6724,17.174521098154,"Cote D'ivoire","Sub-Saharan Africa","Sub-Saharan Africa","Cote D'ivoire"
"CIV",10,10,20.3875740918699,141.75,141.75,3855.25,0.948482889306759,0.0388774475253647,2025,"2025-10-01",0,"WHO","Observed",0,337,6389,4.37139588415966e-17,"Cote D'ivoire","Sub-Saharan Africa","Sub-Saharan Africa","Cote D'ivoire"
"CIV",2,2,7.35812541449893,103,103,234.5,0.0641682830289759,0.0286515682098905,2024,"2024-02-01",77,"WHO","Observed",1200,192,215,100,"Cote D'ivoire","Sub-Saharan Africa","Sub-Saharan Africa","Cote D'ivoire"
"CIV",11,11,6.74041078078534,99.2499999999999,99.25,3954.5,0.977474911768705,0.0289920224619466,2025,"2025-11-01",253,"Estimates","Unobserved",259,590,6704,99.8699835978933,"Cote D'ivoire","Sub-Saharan Africa","Sub-Saharan Africa","Cote D'ivoire"
"CIV",2,2,7.35812541449893,103,103,234.5,0.0641682830289759,0.0286515682098905,2025,"2025-02-01",5,"WHO","Observed",78,28,220,29.0158416872339,"Cote D'ivoire","Sub-Saharan Africa","Sub-Saharan Africa","Cote D'ivoire"
"CIV",6,6,1.33230377503775,643.5,643.5,1183.75,0.298033653614895,0.142377233643301,2025,"2025-06-01",78,"WHO","Observed",262,164,2181,27.6879936515591,"Cote D'ivoire","Sub-Saharan Africa","Sub-Saharan Africa","Cote D'ivoire"
"CIV",3,3,5.66018074635307,88.5,88.5,323,0.0903709305860824,0.0262026475571065,2025,"2025-03-01",15,"WHO","Observed",166,43,277,96.1651802530039,"Cote D'ivoire","Sub-Saharan Africa","Sub-Saharan Africa","Cote D'ivoire"
"CIV",8,8,3.21345481143803,1124.25,1124.25,3377,0.8220280223177,0.270926725396891,2024,"2024-08-01",1554,"WHO","Observed",1890,5614,5884,88.438583860885,"Cote D'ivoire","Sub-Saharan Africa","Sub-Saharan Africa","Cote D'ivoire"
"CIV",10,10,20.3875740918699,141.75,141.75,3855.25,0.948482889306759,0.0388774475253647,2024,"2024-10-01",130,"WHO","Observed",137,6052,6389,47.8656328552554,"Cote D'ivoire","Sub-Saharan Africa","Sub-Saharan Africa","Cote D'ivoire"
"COK",12,1,0.612381906859765,7.25,7.25,7.25,0.014825782812662,0.014825782812662,2025,"2025-12-01",NA,NA,"Unobserved",NA,NA,NA,20.9486090513296,"Cook Islands","Pacific Islands","Pacific Islands","Cook Islands"
"COK",9,10,1.64910031759899,10.5,10.5,352,0.965890066449376,0.0398080956870141,2025,"2025-09-01",40,"WHO","Observed",41,129,NA,99.169688287631,"Cook Islands","Pacific Islands","Pacific Islands","Cook Islands"
"COK",8,9,1.26261721072541,13.5,13.5,341.5,0.926081970762362,0.0323765824333679,2025,"2025-08-01",18,"WHO","Observed",19,89,NA,76.2665462427446,"Cook Islands","Pacific Islands","Pacific Islands","Cook Islands"
"COK",2,3,1.98253823541444,49.5,49.5,67.75,0.187934644775056,0.145375690005538,2025,"2025-02-01",1,"WHO","Observed",5,1,NA,2.84321337918503,"Cook Islands","Pacific Islands","Pacific Islands","Cook Islands"
"COK",10,11,0.949312975288051,5,5,357,0.983430784520025,0.0175407180706488,2025,"2025-10-01",33,"WHO","Observed",34,162,NA,99.7991112294793,"Cook Islands","Pacific Islands","Pacific Islands","Cook Islands"
"COK",11,12,1.23281444059531,4.25,4.25,361.25,1,0.0165692154799752,2025,"2025-11-01",144,"Estimates","Unobserved",144,306,NA,100,"Cook Islands","Pacific Islands","Pacific Islands","Cook Islands"
"COK",1,2,1.18294787005715,11,11,18.25,0.0425589547695185,0.0277331719568565,2025,"2025-01-01",0,"WHO","Observed",0,0,NA,6.33761768055181,"Cook Islands","Pacific Islands","Pacific Islands","Cook Islands"
"COK",3,4,2.26154089536198,97.7500000000001,97.75,165.5,0.47307731980162,0.285142675026564,2025,"2025-03-01",0,"WHO","Observed",0,1,NA,0.0189803847188334,"Cook Islands","Pacific Islands","Pacific Islands","Cook Islands"
"COK",7,8,1.2516798650501,23.25,23.25,328,0.893705388328994,0.0557793835040019,2025,"2025-07-01",34,"WHO","Observed",38,71,NA,81.3692468262393,"Cook Islands","Pacific Islands","Pacific Islands","Cook Islands"
"COK",11,12,1.23281444059531,4.25,4.25,361.25,1,0.0165692154799752,2024,"2024-11-01",NA,NA,"Unobserved",NA,NA,NA,15.8856784477321,"Cook Islands","Pacific Islands","Pacific Islands","Cook Islands"
"COK",12,1,0.612381906859765,7.25,7.25,7.25,0.014825782812662,0.014825782812662,2024,"2024-12-01",NA,NA,"Unobserved",NA,NA,NA,20.9486090513296,"Cook Islands","Pacific Islands","Pacific Islands","Cook Islands"
"COK",9,10,1.64910031759899,10.5,10.5,352,0.965890066449376,0.0398080956870141,2024,"2024-09-01",0,"WHO","Observed",0,0,NA,3.71313014296502,"Cook Islands","Pacific Islands","Pacific Islands","Cook Islands"
"COK",8,9,1.26261721072541,13.5,13.5,341.5,0.926081970762362,0.0323765824333679,2024,"2024-08-01",0,"WHO","Observed",0,0,NA,4.48395885243923,"Cook Islands","Pacific Islands","Pacific Islands","Cook Islands"
"COK",7,8,1.2516798650501,23.25,23.25,328,0.893705388328994,0.0557793835040019,2024,"2024-07-01",0,"WHO","Observed",0,0,NA,2.41658385750688,"Cook Islands","Pacific Islands","Pacific Islands","Cook Islands"
"COK",6,7,1.55903835248796,28,28,304.75,0.837926004824992,0.072705500636812,2025,"2025-06-01",23,"WHO","Observed",27,37,NA,59.8109551300653,"Cook Islands","Pacific Islands","Pacific Islands","Cook Islands"
"COK",4,5,1.47496550300667,63.5,63.5,229,0.638354077975277,0.165276758173657,2024,"2024-04-01",0,"WHO","Observed",0,0,NA,0.376018770298913,"Cook Islands","Pacific Islands","Pacific Islands","Cook Islands"
"COK",5,6,1.66200784795682,47.75,47.75,276.75,0.76522050418818,0.126866426212903,2025,"2025-05-01",12,"WHO","Observed",16,14,NA,19.5422756561527,"Cook Islands","Pacific Islands","Pacific Islands","Cook Islands"
"COK",6,7,1.55903835248796,28,28,304.75,0.837926004824992,0.072705500636812,2024,"2024-06-01",0,"WHO","Observed",0,0,NA,1.01814249027485,"Cook Islands","Pacific Islands","Pacific Islands","Cook Islands"
"COK",1,2,1.18294787005715,11,11,18.25,0.0425589547695185,0.0277331719568565,2024,"2024-01-01",0,"WHO","Observed",0,0,NA,6.33761768055181,"Cook Islands","Pacific Islands","Pacific Islands","Cook Islands"
"COK",2,3,1.98253823541444,49.5,49.5,67.75,0.187934644775056,0.145375690005538,2024,"2024-02-01",0,"WHO","Observed",0,0,NA,0.156971870128981,"Cook Islands","Pacific Islands","Pacific Islands","Cook Islands"
"COK",5,6,1.66200784795682,47.75,47.75,276.75,0.76522050418818,0.126866426212903,2024,"2024-05-01",0,"WHO","Observed",0,0,NA,0.356066391396269,"Cook Islands","Pacific Islands","Pacific Islands","Cook Islands"
"COK",10,11,0.949312975288051,5,5,357,0.983430784520025,0.0175407180706488,2024,"2024-10-01",NA,NA,"Unobserved",NA,NA,NA,17.5122951657031,"Cook Islands","Pacific Islands","Pacific Islands","Cook Islands"
"COK",3,4,2.26154089536198,97.7500000000001,97.75,165.5,0.47307731980162,0.285142675026564,2024,"2024-03-01",0,"WHO","Observed",0,0,NA,0.0189803847188334,"Cook Islands","Pacific Islands","Pacific Islands","Cook Islands"
"COK",4,5,1.47496550300667,63.5,63.5,229,0.638354077975277,0.165276758173657,2025,"2025-04-01",1,"WHO","Observed",2,2,NA,1.57356333823858,"Cook Islands","Pacific Islands","Pacific Islands","Cook Islands"
"COL",9,9,3.16713663344991,6406.50000000001,6406.5,75718.75,0.790533693344437,0.0740232473641289,2024,"2024-09-01",20870,"PAHO","Observed",26400,279015,379050,99.971657534845,"Colombia","South America","South America","Colombia"
"COL",5,5,1.79173238166554,10600,10600,44942,0.45850854039812,0.105721319040064,2025,"2025-05-01",11614,"PAHO","Observed",25330,76398,242732,94.459421553342,"Colombia","South America","South America","Colombia"
"COL",4,4,1.80040265734628,9511,9511,34342,0.352787221358056,0.0941337652167396,2024,"2024-04-01",45603,"PAHO","Observed",129265,128881,180364,99.9999999661107,"Colombia","South America","South America","Colombia"
"COL",11,11,4.27570231044061,5265.75000000001,5265.75,86807.5,0.931336822906209,0.0686512374184757,2025,"2025-11-01",10695,"PAHO","Observed",11483,121851,429993,97.7341038077566,"Colombia","South America","South America","Colombia"
"COL",3,3,1.61414056392864,8856,8856,24831,0.258653456141317,0.0853620236553636,2024,"2024-03-01",27938,"PAHO","Observed",108013,83278,117777,99.9999979737633,"Colombia","South America","South America","Colombia"
"COL",12,12,5.39527481071987,4939.75000000001,4939.75,91747.25,1,0.0686631770937908,2024,"2024-12-01",12840,"PAHO","Observed",12840,320982,442833,99.7163926469252,"Colombia","South America","South America","Colombia"
"COL",6,6,1.99080130416328,9311.75,9311.75,54253.75,0.552923437525754,0.0944148971276337,2025,"2025-06-01",11049,"PAHO","Observed",19983,87447,289131,92.7289278769747,"Colombia","South America","South America","Colombia"
"COL",9,9,3.16713663344991,6406.50000000001,6406.5,75718.75,0.790533693344437,0.0740232473641289,2025,"2025-09-01",6506,"PAHO","Observed",8230,106541,385556,74.2067016712808,"Colombia","South America","South America","Colombia"
"COL",8,8,2.37736365212238,7016.24999999999,7016.25,69312.25,0.716510445980308,0.0739256440974654,2024,"2024-08-01",20510,"PAHO","Observed",28625,258145,353021,99.8684719457665,"Colombia","South America","South America","Colombia"
"COL",5,5,1.79173238166554,10600,10600,44942,0.45850854039812,0.105721319040064,2024,"2024-05-01",37453,"PAHO","Observed",81684,166334,231118,99.9990828535473,"Colombia","South America","South America","Colombia"
"COL",1,1,3.59295027929476,7897.99999999999,7898,7898,0.0915046635895231,0.0915046635895231,2024,"2024-01-01",27649,"PAHO","Observed",302159,27649,27649,100,"Colombia","South America","South America","Colombia"
"COL",7,7,3.16439586385023,8042.25000000002,8042.25,62296,0.642584801882843,0.0896613643570889,2024,"2024-07-01",35951,"PAHO","Observed",55947,237635,325082,99.9999895107456,"Colombia","South America","South America","Colombia"
"COL",3,3,1.61414056392864,8856,8856,24831,0.258653456141317,0.0853620236553636,2025,"2025-03-01",16984,"PAHO","Observed",65663,51483,134761,99.9965806570375,"Colombia","South America","South America","Colombia"
"COL",8,8,2.37736365212238,7016.24999999999,7016.25,69312.25,0.716510445980308,0.0739256440974654,2025,"2025-08-01",5159,"PAHO","Observed",7200,100035,358180,60.1645465434232,"Colombia","South America","South America","Colombia"
"COL",1,1,3.59295027929476,7897.99999999999,7898,7898,0.0915046635895231,0.0915046635895231,2025,"2025-01-01",19794,"PAHO","Observed",216317,19794,47443,100,"Colombia","South America","South America","Colombia"
"COL",10,10,5.24273687667823,5823.00000000001,5823,81541.75,0.862685585487733,0.0721518921432965,2024,"2024-10-01",14547,"PAHO","Observed",16862,293562,400103,99.8981060207623,"Colombia","South America","South America","Colombia"
"COL",10,10,5.24273687667823,5823.00000000001,5823,81541.75,0.862685585487733,0.0721518921432965,2025,"2025-10-01",4615,"PAHO","Observed",5350,111156,404718,48.2526796193122,"Colombia","South America","South America","Colombia"
"COL",7,7,3.16439586385023,8042.25000000002,8042.25,62296,0.642584801882843,0.0896613643570889,2025,"2025-07-01",7429,"PAHO","Observed",11561,94876,332511,80.7806103414665,"Colombia","South America","South America","Colombia"
"COL",11,11,4.27570231044061,5265.75000000001,5265.75,86807.5,0.931336822906209,0.0686512374184757,2024,"2024-11-01",14580,"PAHO","Observed",15655,308142,419298,99.8089602189173,"Colombia","South America","South America","Colombia"
"COL",2,2,1.8948085194885,8077,8077,15975,0.173291432485953,0.0817867688964298,2025,"2025-02-01",14705,"PAHO","Observed",84857,34499,89839,99.9999964151003,"Colombia","South America","South America","Colombia"
"COL",4,4,1.80040265734628,9511,9511,34342,0.352787221358056,0.0941337652167396,2025,"2025-04-01",13301,"PAHO","Observed",37703,64784,193665,99.543277396282,"Colombia","South America","South America","Colombia"
"COL",6,6,1.99080130416328,9311.75,9311.75,54253.75,0.552923437525754,0.0944148971276337,2024,"2024-06-01",35350,"PAHO","Observed",63933,201684,278082,99.9983342027018,"Colombia","South America","South America","Colombia"
"COL",2,2,1.8948085194885,8077,8077,15975,0.173291432485953,0.0817867688964298,2024,"2024-02-01",27691,"PAHO","Observed",159794,55340,75134,99.9999999999999,"Colombia","South America","South America","Colombia"
"COL",12,12,5.39527481071987,4939.75000000001,4939.75,91747.25,1,0.0686631770937908,2025,"2025-12-01",NA,NA,"Unobserved",NA,NA,NA,1.04304532127644e-14,"Colombia","South America","South America","Colombia"
"CRI",3,12,1.49938265412713,903.874999999998,903.875,28282.625,1,0.0353544340546961,2024,"2024-03-01",961,"PAHO","Observed",961,6087,NA,63.692642748212,"Costa Rica","North & Central America","North & Central America","Costa Rica"
"CRI",10,7,1.96489118152952,3228.37499999999,3228.375,18528.125,0.664044951466245,0.106970521844103,2025,"2025-10-01",1132,"PAHO","Observed",1705,5036,26434,28.8347612992157,"Costa Rica","North & Central America","North & Central America","Costa Rica"
"CRI",2,11,1.43879602212399,1161.25,1161.25,27378.75,0.964645565945304,0.0449078392491552,2025,"2025-02-01",262,"PAHO","Observed",272,801,NA,13.5679700949279,"Costa Rica","North & Central America","North & Central America","Costa Rica"
"CRI",4,1,1.95819260137732,901.874999999998,901.875,901.875,0.033384313433803,0.033384313433803,2024,"2024-04-01",1116,"PAHO","Observed",33429,7203,1116,100,"Costa Rica","North & Central America","North & Central America","Costa Rica"
"CRI",9,6,2.1040866469796,3169.375,3169.375,15299.75,0.557074429622142,0.107106700008993,2025,"2025-09-01",943,"PAHO","Observed",1693,3904,22561,28.0482568233662,"Costa Rica","North & Central America","North & Central America","Costa Rica"
"CRI",11,8,1.46875368254087,3331.00000000001,3331,21859.125,0.770407490198251,0.106362538732007,2025,"2025-11-01",1188,"PAHO","Observed",1542,6224,29336,29.6082803453511,"Costa Rica","North & Central America","North & Central America","Costa Rica"
"CRI",1,10,1.36069278069847,2264,2264,26217.5,0.919737726696149,0.08380273909348,2024,"2024-01-01",3492,"PAHO","Observed",3797,3492,NA,82.5504792020475,"Costa Rica","North & Central America","North & Central America","Costa Rica"
