"country","iso3","year","ext_date","EW","onset_date","total_den","total_corrected_cases","total_applied_cases","d","rf","correction_applied","correction_excluded","correction_reason"
"Saint Barthelemy","BLM",2025,"20260924",15,2025-04-07,20,NA,20,76,NA,FALSE,TRUE,"no_lookup_match"
"Saint Barthelemy","BLM",2026,"20260924",15,2026-04-06,0,0,0,24,1,TRUE,FALSE,"applied_mean"
"Saint Barthelemy","BLM",2024,"20260924",15,2024-04-08,120,NA,120,128,NA,FALSE,TRUE,"no_lookup_match"
"Saint Kitts and Nevis","KNA",2024,"20260924",15,2024-04-08,150,NA,150,128,NA,FALSE,TRUE,"no_lookup_match"
"Saint Kitts and Nevis","KNA",2025,"20260924",15,2025-04-07,4,NA,4,76,NA,FALSE,TRUE,"no_lookup_match"
"Saint Kitts and Nevis","KNA",2026,"20260924",13,2026-03-23,13,13,13,26,1.0137990750553,TRUE,FALSE,"applied_mean"
"Saint Lucia","LCA",2024,"20260924",15,2024-04-08,4,NA,4,128,NA,FALSE,TRUE,"no_lookup_match"
"Saint Lucia","LCA",2025,"20260924",15,2025-04-07,25,NA,25,76,NA,FALSE,TRUE,"no_lookup_match"
"Saint Lucia","LCA",2026,"20260924",15,2026-04-06,4,4,4,24,1,TRUE,FALSE,"applied_mean"
"Saint Martin",NA,2025,"20260924",15,2025-04-07,96,NA,96,76,NA,FALSE,TRUE,"no_lookup_match"
"Saint Martin",NA,2026,"20260924",15,2026-04-06,4,NA,4,24,NA,FALSE,TRUE,"no_lookup_match"
"Saint Martin",NA,2024,"20260924",15,2024-04-08,459,NA,459,128,NA,FALSE,TRUE,"no_lookup_match"
"Saint Vincent and the Grenadines","VCT",2024,"20260924",12,2024-03-18,2,NA,2,131,NA,FALSE,TRUE,"no_lookup_match"
"Saint Vincent and the Grenadines","VCT",2025,"20260924",15,2025-04-07,2,NA,2,76,NA,FALSE,TRUE,"no_lookup_match"
"Saint Vincent and the Grenadines","VCT",2026,"20260924",15,2026-04-06,2,NA,2,24,NA,FALSE,TRUE,"no_lookup_match"
"Sint Maarten","SXM",2024,"20260924",12,2024-03-18,115,NA,115,131,NA,FALSE,TRUE,"no_lookup_match"
"Sint Maarten","SXM",2025,"20260924",15,2025-04-07,0,NA,0,76,NA,FALSE,TRUE,"no_lookup_match"
"Suriname","SUR",2025,"20260924",15,2025-04-07,555,NA,555,76,NA,FALSE,TRUE,"no_lookup_match"
"Suriname","SUR",2026,"20260924",15,2026-04-06,391,391,391,24,1,TRUE,FALSE,"applied_mean"
"Suriname","SUR",2024,"20260924",15,2024-04-08,88,NA,88,128,NA,FALSE,TRUE,"no_lookup_match"
"Trinidad and Tobago","TTO",2025,"20260924",15,2025-04-07,0,NA,0,76,NA,FALSE,TRUE,"no_lookup_match"
"Trinidad and Tobago","TTO",2026,"20260924",15,2026-04-06,29,29,29,24,1,TRUE,FALSE,"applied_mean"
"Trinidad and Tobago","TTO",2024,"20260924",5,2024-01-29,110,NA,110,138,NA,FALSE,TRUE,"no_lookup_match"
"Turks and Caicos Islands","TCA",2025,"20260924",15,2025-04-07,0,NA,0,76,NA,FALSE,TRUE,"no_lookup_match"
"Turks and Caicos Islands","TCA",2026,"20260924",12,2026-03-16,8,8,8,27,1,TRUE,FALSE,"applied_mean"
"Turks and Caicos Islands","TCA",2024,"20260924",12,2024-03-18,92,NA,92,131,NA,FALSE,TRUE,"no_lookup_match"
"Virgin Islands (UK)","VGB",2025,"20260924",15,2025-04-07,22,NA,22,76,NA,FALSE,TRUE,"no_lookup_match"
"Virgin Islands (UK)","VGB",2026,"20260924",15,2026-04-06,3,NA,3,24,NA,FALSE,TRUE,"no_lookup_match"
"Virgin Islands (US)","VIR",2024,"20260924",15,2024-04-08,0,NA,0,128,NA,FALSE,TRUE,"no_lookup_match"
"Virgin Islands (US)","VIR",2025,"20260924",15,2025-04-07,41,NA,41,76,NA,FALSE,TRUE,"no_lookup_match"
"Virgin Islands (US)","VIR",2026,"20260924",15,2026-04-06,0,NA,0,24,NA,FALSE,TRUE,"no_lookup_match"
"Canada","CAN",2024,"20260924",16,2024-04-15,0,NA,0,127,NA,FALSE,TRUE,"no_lookup_match"
"Canada","CAN",2025,"20260924",16,2025-04-14,0,NA,0,75,NA,FALSE,TRUE,"no_lookup_match"
"Canada","CAN",2026,"20260924",16,2026-04-13,0,NA,0,23,NA,FALSE,TRUE,"no_lookup_match"
"United States of America","USA",2024,"20260924",16,2024-04-15,468,NA,468,127,NA,FALSE,TRUE,"no_lookup_match"
"United States of America","USA",2025,"20260924",16,2025-04-14,235,NA,235,75,NA,FALSE,TRUE,"no_lookup_match"
"United States of America","USA",2026,"20260924",16,2026-04-13,101,NA,101,23,NA,FALSE,TRUE,"no_lookup_match"
"Belize","BLZ",2024,"20260924",16,2024-04-15,217,NA,217,127,NA,FALSE,TRUE,"country_excluded"
"Belize","BLZ",2025,"20260924",16,2025-04-14,234,NA,234,75,NA,FALSE,TRUE,"country_excluded"
"Belize","BLZ",2026,"20260924",15,2026-04-06,317,NA,317,24,NA,FALSE,TRUE,"country_excluded"
"Costa Rica","CRI",2024,"20260924",16,2024-04-15,6764,NA,6764,127,NA,FALSE,TRUE,"no_lookup_match"
"Costa Rica","CRI",2025,"20260924",16,2025-04-14,1173,NA,1173,75,NA,FALSE,TRUE,"no_lookup_match"
"Costa Rica","CRI",2026,"20260924",16,2026-04-13,620,619,619,23,0.998767037955435,TRUE,FALSE,"applied_mean"
"El Salvador","SLV",2025,"20260924",16,2025-04-14,1452,NA,1452,75,NA,FALSE,TRUE,"no_lookup_match"
"El Salvador","SLV",2024,"20260924",16,2024-04-15,1809,NA,1809,127,NA,FALSE,TRUE,"no_lookup_match"
"El Salvador","SLV",2026,"20260924",16,2026-04-13,1732,1732,1732,23,1,TRUE,FALSE,"applied_mean"
"Guatemala","GTM",2025,"20260924",16,2025-04-14,15305,NA,15305,75,NA,FALSE,TRUE,"no_lookup_match"
"Guatemala","GTM",2026,"20260924",16,2026-04-13,11121,15561,15561,23,1.39927457462863,TRUE,FALSE,"applied_mean"
"Guatemala","GTM",2024,"20260924",16,2024-04-15,20963,NA,20963,127,NA,FALSE,TRUE,"no_lookup_match"
"Honduras","HND",2024,"20260924",16,2024-04-15,14818,NA,14818,127,NA,FALSE,TRUE,"no_lookup_match"
"Honduras","HND",2025,"20260924",16,2025-04-14,5538,NA,5538,75,NA,FALSE,TRUE,"no_lookup_match"
"Honduras","HND",2026,"20260924",16,2026-04-13,2813,2813,2813,23,1,TRUE,FALSE,"applied_mean"
"Mexico","MEX",2024,"20260924",16,2024-04-15,57582,NA,57582,127,NA,FALSE,TRUE,"no_lookup_match"
"Mexico","MEX",2025,"20260924",16,2025-04-14,32026,NA,32026,75,NA,FALSE,TRUE,"no_lookup_match"
"Mexico","MEX",2026,"20260924",16,2026-04-13,18399,18374,18374,23,0.998660792537315,TRUE,FALSE,"applied_mean"
"Nicaragua","NIC",2025,"20260924",4,2025-01-20,5702,NA,5702,87,NA,FALSE,TRUE,"no_lookup_match"
"Nicaragua","NIC",2024,"20260924",16,2024-04-15,23237,NA,23237,127,NA,FALSE,TRUE,"no_lookup_match"
"Panama","PAN",2024,"20260924",16,2024-04-15,5314,NA,5314,127,NA,FALSE,TRUE,"no_lookup_match"
"Panama","PAN",2025,"20260924",16,2025-04-14,5363,NA,5363,75,NA,FALSE,TRUE,"no_lookup_match"
"Panama","PAN",2026,"20260924",16,2026-04-13,2878,2715,2715,23,0.943473444863966,TRUE,FALSE,"applied_mean"
"Bolivia","BOL",2024,"20260924",16,2024-04-15,32939,NA,32939,127,NA,FALSE,TRUE,"no_lookup_match"
"Bolivia","BOL",2025,"20260924",16,2025-04-14,15921,NA,15921,75,NA,FALSE,TRUE,"no_lookup_match"
"Bolivia","BOL",2026,"20260924",16,2026-04-13,50879,57882,57882,23,1.13763346701648,TRUE,FALSE,"applied_mean"
"Colombia","COL",2025,"20260924",16,2025-04-14,58800,NA,58800,75,NA,FALSE,TRUE,"no_lookup_match"
"Colombia","COL",2024,"20260924",16,2024-04-15,112140,NA,112140,127,NA,FALSE,TRUE,"no_lookup_match"
"Colombia","COL",2026,"20260924",16,2026-04-13,35405,35405,35405,23,1,TRUE,FALSE,"applied_mean"
"Ecuador","ECU",2024,"20260924",16,2024-04-15,23361,NA,23361,127,NA,FALSE,TRUE,"no_lookup_match"
"Ecuador","ECU",2025,"20260924",16,2025-04-14,16792,NA,16792,75,NA,FALSE,TRUE,"no_lookup_match"
"Ecuador","ECU",2026,"20260924",16,2026-04-13,10133,10144,10144,23,1.00108627836613,TRUE,FALSE,"applied_mean"
"Peru","PER",2024,"20260924",16,2024-04-15,182778,NA,182778,127,NA,FALSE,TRUE,"no_lookup_match"
"Peru","PER",2025,"20260924",16,2025-04-14,21248,NA,21248,75,NA,FALSE,TRUE,"no_lookup_match"
"Peru","PER",2026,"20260924",16,2026-04-13,13408,13665,13665,23,1.01916638578574,TRUE,FALSE,"applied_mean"
"Venezuela","VEN",2024,"20260924",16,2024-04-15,9874,NA,9874,127,NA,FALSE,TRUE,"no_lookup_match"
"Venezuela","VEN",2025,"20260924",16,2025-04-14,16397,NA,16397,75,NA,FALSE,TRUE,"no_lookup_match"
"Venezuela","VEN",2026,"20260924",16,2026-04-13,5655,NA,5655,23,NA,FALSE,TRUE,"no_lookup_match"
"Argentina","ARG",2024,"20260924",16,2024-04-15,512209,NA,512209,127,NA,FALSE,TRUE,"no_lookup_match"
"Argentina","ARG",2025,"20260924",16,2025-04-14,12860,NA,12860,75,NA,FALSE,TRUE,"no_lookup_match"
"Argentina","ARG",2026,"20260924",16,2026-04-13,47,68,68,23,1.44043754799665,TRUE,FALSE,"applied_mean"
"Brazil","BRA",2024,"20260924",16,2024-04-15,6550386,NA,6550386,127,NA,FALSE,TRUE,"no_lookup_match"
"Brazil","BRA",2025,"20260924",16,2025-04-14,2212320,NA,2212320,75,NA,FALSE,TRUE,"no_lookup_match"
"Brazil","BRA",2026,"20260924",16,2026-04-13,740963,736570,736570,23,0.994071011590689,TRUE,FALSE,"applied_mean"
"Chile","CHL",2025,"20260924",16,2025-04-14,0,NA,0,75,NA,FALSE,TRUE,"no_lookup_match"
"Chile","CHL",2024,"20260924",16,2024-04-15,101,NA,101,127,NA,FALSE,TRUE,"no_lookup_match"
"Chile","CHL",2026,"20260924",16,2026-04-13,17,NA,17,23,NA,FALSE,TRUE,"insufficient_n_rf"
"Paraguay","PRY",2024,"20260924",16,2024-04-15,246535,NA,246535,127,NA,FALSE,TRUE,"no_lookup_match"
"Paraguay","PRY",2025,"20260924",16,2025-04-14,14659,NA,14659,75,NA,FALSE,TRUE,"no_lookup_match"
"Paraguay","PRY",2026,"20260924",16,2026-04-13,7144,7082,7082,23,0.991263205185791,TRUE,FALSE,"applied_mean"
"Uruguay","URY",2025,"20260924",16,2025-04-14,2,NA,2,75,NA,FALSE,TRUE,"no_lookup_match"
"Uruguay","URY",2026,"20260924",16,2026-04-13,0,NA,0,23,NA,FALSE,TRUE,"insufficient_n_rf"
"Uruguay","URY",2024,"20260924",16,2024-04-15,916,NA,916,127,NA,FALSE,TRUE,"no_lookup_match"
"Cuba","CUB",2026,"20260924",16,2026-04-13,1103,NA,1103,23,NA,FALSE,TRUE,"no_lookup_match"
"Dominican Republic","DOM",2024,"20260924",16,2024-04-15,6751,NA,6751,127,NA,FALSE,TRUE,"no_lookup_match"
"Dominican Republic","DOM",2025,"20260924",16,2025-04-14,661,NA,661,75,NA,FALSE,TRUE,"no_lookup_match"
"Dominican Republic","DOM",2026,"20260924",16,2026-04-13,359,359,359,23,1,TRUE,FALSE,"applied_mean"
"Puerto Rico","PRI",2024,"20260924",16,2024-04-15,941,NA,941,127,NA,FALSE,TRUE,"no_lookup_match"
"Puerto Rico","PRI",2025,"20260924",16,2025-04-14,1476,NA,1476,75,NA,FALSE,TRUE,"no_lookup_match"
"Puerto Rico","PRI",2026,"20260924",16,2026-04-13,582,582,582,23,0.999142318868346,TRUE,FALSE,"applied_mean"
"Anguilla","AIA",2025,"20260924",16,2025-04-14,1,NA,1,75,NA,FALSE,TRUE,"no_lookup_match"
"Anguilla","AIA",2026,"20260924",16,2026-04-13,0,NA,0,23,NA,FALSE,TRUE,"no_lookup_match"
"Antigua and Barbuda","ATG",2025,"20260924",16,2025-04-14,3,NA,3,75,NA,FALSE,TRUE,"no_lookup_match"
"Antigua and Barbuda","ATG",2026,"20260924",16,2026-04-13,4,4,4,23,1,TRUE,FALSE,"applied_mean"
"Antigua and Barbuda","ATG",2024,"20260924",16,2024-04-15,115,NA,115,127,NA,FALSE,TRUE,"no_lookup_match"
"Aruba","ABW",2024,"20260924",12,2024-03-18,16,NA,16,131,NA,FALSE,TRUE,"no_lookup_match"
"Aruba","ABW",2025,"20260924",16,2025-04-14,4,NA,4,75,NA,FALSE,TRUE,"no_lookup_match"
"Bahamas","BHS",2024,"20260924",8,2024-02-19,0,NA,0,135,NA,FALSE,TRUE,"no_lookup_match"
"Bahamas","BHS",2026,"20260924",16,2026-04-13,1,NA,1,23,NA,FALSE,TRUE,"no_lookup_match"
"Barbados","BRB",2025,"20260924",16,2025-04-14,68,NA,68,75,NA,FALSE,TRUE,"no_lookup_match"
"Barbados","BRB",2026,"20260924",16,2026-04-13,32,24,24,23,0.749543571449078,TRUE,FALSE,"applied_mean"
"Barbados","BRB",2024,"20260924",16,2024-04-15,1013,NA,1013,127,NA,FALSE,TRUE,"no_lookup_match"
"Bermuda","BMU",2024,"20260924",16,2024-04-15,0,NA,0,127,NA,FALSE,TRUE,"no_lookup_match"
"Bermuda","BMU",2025,"20260924",16,2025-04-14,0,NA,0,75,NA,FALSE,TRUE,"no_lookup_match"
"Bermuda","BMU",2026,"20260924",16,2026-04-13,1,NA,1,23,NA,FALSE,TRUE,"no_lookup_match"
"Bonaire, Saint Eustatius and Saba","BES",2024,"20260924",12,2024-03-18,207,NA,207,131,NA,FALSE,TRUE,"no_lookup_match"
"Cayman Islands","CYM",2024,"20260924",16,2024-04-15,3,NA,3,127,NA,FALSE,TRUE,"no_lookup_match"
"Cayman Islands","CYM",2025,"20260924",16,2025-04-14,0,NA,0,75,NA,FALSE,TRUE,"no_lookup_match"
"Cayman Islands","CYM",2026,"20260924",16,2026-04-13,0,0,0,23,1,TRUE,FALSE,"applied_mean"
"Curaçao","CUW",2024,"20260924",12,2024-03-18,262,NA,262,131,NA,FALSE,TRUE,"no_lookup_match"
"French Guiana","GUF",2024,"20260924",16,2024-04-15,12819,NA,12819,127,NA,FALSE,TRUE,"no_lookup_match"
"French Guiana","GUF",2026,"20260924",16,2026-04-13,9,9,9,23,1,TRUE,FALSE,"applied_mean"
"Grenada","GRD",2024,"20260924",16,2024-04-15,123,NA,123,127,NA,FALSE,TRUE,"no_lookup_match"
