"country","iso3","Month","season_nMonth","nb_size","nb_mean","Ave_season_monthly_cases","Ave_season_monthly_cum_cases","Ave_cum_monthly_proportion","Ave_monthly_proportion"
"Cuba","CUB",8,5,2.22517142161647,300.625,300.625,1262.875,0.330275584119742,0.0758250294904261
"Cuba","CUB",9,6,7.95955148012344,279.125,279.125,1542,0.409472066072816,0.0791964819530749
"Cuba","CUB",10,7,8.16640917070227,288,288,1830,0.490527208050975,0.0810551419781587
"Cuba","CUB",11,8,7.99820402785529,235,235,2065,0.556756407658629,0.0662291996076539
"Cuba","CUB",12,9,1.59765696640632,1102.5,1102.5,3167.5,0.866343528278382,0.309587120619753
"Cuba","CUB",1,10,8.50144749667908,156.375,156.375,3323.875,0.91571920737302,0.0493756790946374
"Cuba","CUB",2,11,9.33692275869888,84.4999999999999,84.5,3408.375,0.942050608234519,0.0263314008614993
"Cuba","CUB",3,12,0.826094271175265,222.875,222.875,3631.25,1,0.0579493917654809
"Curacao","CUW",5,1,4.10473306030856,28,28,28,0.0338210622709998,0.0338210622709998
"Curacao","CUW",6,2,4.31733695064774,32,32,60,0.0733196598988419,0.0394985976278421
"Curacao","CUW",7,3,3.75135852299289,38.75,38.75,98.75,0.119694489901426,0.0463748300025839
"Curacao","CUW",8,4,4.22601575013255,46.5,46.5,145.25,0.176366819160693,0.0566723292592675
"Curacao","CUW",9,5,3.31903333323676,49.25,49.25,194.5,0.235616792082737,0.0592499729220432
"Curacao","CUW",10,6,3.28724339925473,70.5,70.5,265,0.320841696011488,0.0852249039287513
"Curacao","CUW",11,7,3.50387674027381,82.7500000000001,82.75,347.75,0.419512828541869,0.0986711325303812
"Curacao","CUW",12,8,3.92969065763523,99.5,99.5,447.25,0.539647301656101,0.120134473114232
"Curacao","CUW",1,9,2.1025200470167,106.25,106.25,553.5,0.656569147713593,0.116921846057492
"Curacao","CUW",2,10,2.08870233506682,128.75,128.75,682.25,0.795929928897689,0.139360781184096
"Curacao","CUW",3,11,2.24108470751173,159.75,159.75,842,0.973753643542946,0.177823714645258
"Curacao","CUW",4,12,2.32990305315376,24.25,24.25,866.25,1,0.0262463564570536
"Dominica","DMA",4,1,0.797299274137221,18.6666666666667,18.6666666666667,18.6666666666667,0.0424614075701709,0.0424614075701709
"Dominica","DMA",5,2,1.04795860672267,13.6666666666667,13.6666666666667,32.3333333333333,0.0717665718601764,0.0293051642900055
"Dominica","DMA",6,3,0.767905753752261,35.2222222222222,35.2222222222222,67.5555555555556,0.163141326119118,0.0913747542589418
"Dominica","DMA",7,4,1.29858219499816,25.4444444444444,25.4444444444444,93,0.256242329904379,0.0931010037852609
"Dominica","DMA",8,5,0.985984990575667,27.7777777777778,27.7777777777778,120.777777777778,0.318711980887254,0.0624696509828744
"Dominica","DMA",9,6,0.855068082678561,31.4444444444444,31.4444444444444,152.222222222222,0.386346158240635,0.0676341773533812
"Dominica","DMA",10,7,0.961939768887935,42.3333333333333,42.3333333333333,194.555555555556,0.484318743726266,0.0979725854856315
"Dominica","DMA",11,8,0.835560372093333,47.9999999999999,48,242.555555555556,0.586975314754607,0.102656571028341
"Dominica","DMA",12,9,0.453751436322554,128.111111111111,128.111111111111,370.666666666667,0.746970215595385,0.159994900840777
"Dominica","DMA",1,10,0.701742529479511,34.3333333333334,34.3333333333333,405,0.882734759696174,0.13576454410079
"Dominica","DMA",2,11,1.18889086826181,15.7777777777778,15.7777777777778,420.777777777778,0.939575152169055,0.0568403924728805
"Dominica","DMA",3,12,0.866839008106968,12.2222222222222,12.2222222222222,433,1,0.0604248478309454
"Dominican Republic","DOM",4,1,2.36865255200239,318.333333333334,318.333333333333,318.333333333333,0.0461829203729603,0.0461829203729603
"Dominican Republic","DOM",5,2,2.53189923390991,352.333333333333,352.333333333333,670.666666666667,0.0978008008045731,0.0516178804316128
"Dominican Republic","DOM",6,3,3.28957050050496,405.333333333334,405.333333333333,1076,0.155743027017885,0.0579422262133115
"Dominican Republic","DOM",7,4,2.65401799862632,576.666666666666,576.666666666667,1652.66666666667,0.23004778276881,0.0743047557509252
"Dominican Republic","DOM",8,5,2.26491019073772,777.666666666664,777.666666666667,2430.33333333333,0.326227849433096,0.0961800666642867
"Dominican Republic","DOM",9,6,1.95617943967328,1019,1019,3449.33333333333,0.447339496330591,0.121111646897495
"Dominican Republic","DOM",10,7,2.21224567521021,1105.33333333333,1105.33333333333,4554.66666666667,0.583662284440372,0.136322788109781
"Dominican Republic","DOM",11,8,1.65099814521085,1136.33333333333,1136.33333333333,5691,0.71268187977783,0.129019595337458
"Dominican Republic","DOM",12,9,2.50337912665891,679,679,6370,0.799230801837932,0.0865489220601018
"Dominican Republic","DOM",1,10,1.19738470431438,750.333333333333,750.333333333333,7120.33333333333,0.891320142131115,0.0920893402931834
"Dominican Republic","DOM",2,11,1.1614250847287,476.000000000001,476,7596.33333333333,0.948595223609849,0.0572750814787333
"Dominican Republic","DOM",3,12,1.02790697063625,462.666666666666,462.666666666667,8059,1,0.0514047763901512
"Ecuador","ECU",10,1,2.40392154870544,1054.14285714286,1054.14285714286,1054.14285714286,0.0466965151682987,0.0466965151682987
"Ecuador","ECU",11,2,2.68531802176612,1036.57142857143,1036.57142857143,2090.71428571429,0.0942655324253201,0.0475690172570214
"Ecuador","ECU",12,3,2.33031137858634,1532.57142857143,1532.57142857143,3623.28571428571,0.171246513640312,0.076980981214992
"Ecuador","ECU",1,4,4.00550338024706,1678.14285714286,1678.14285714286,5301.42857142857,0.244660402743978,0.0734138891036662
"Ecuador","ECU",2,5,2.69402905977491,2060,2060,7361.42857142857,0.328182941566741,0.0835225388227631
"Ecuador","ECU",3,6,2.08366554613272,3204.14285714286,3204.14285714286,10565.5714285714,0.451155848560616,0.122972906993874
"Ecuador","ECU",4,7,2.21844534973178,2747.71428571429,2747.71428571429,13313.2857142857,0.558168738667821,0.107012890107205
"Ecuador","ECU",5,8,1.9881249061704,3306.28571428571,3306.28571428571,16619.5714285714,0.68392625484512,0.125757516177299
"Ecuador","ECU",6,9,2.32832533613955,2737.14285714286,2737.14285714286,19356.7142857143,0.79150229454153,0.10757603969641
"Ecuador","ECU",7,10,2.14045235622265,2280,2280,21636.7142857143,0.882017497076478,0.0905152025349477
"Ecuador","ECU",8,11,2.18524957443293,1561.28571428572,1561.28571428571,23198,0.947306890297884,0.0652893932214062
"Ecuador","ECU",9,12,1.87024924870457,1305.28571428571,1305.28571428571,24503.2857142857,1,0.0526931097021163
"El Salvador","SLV",4,1,13.1243961565935,1306.66666666667,1306.66666666667,1306.66666666667,0.0453926355273335,0.0453926355273335
"El Salvador","SLV",5,2,9.41421968541518,1836.66666666667,1836.66666666667,3143.33333333333,0.10835805918768,0.0629654236603468
"El Salvador","SLV",6,3,9.5047241084694,2506.33333333334,2506.33333333333,5649.66666666667,0.194290407205051,0.0859323480173709
"El Salvador","SLV",7,4,8.33759965235087,3414.66666666667,3414.66666666667,9064.33333333333,0.310968999134198,0.116678591929146
"El Salvador","SLV",8,5,8.14966446601975,3631.33333333333,3631.33333333333,12695.6666666667,0.435153438281247,0.12418443914705
"El Salvador","SLV",9,6,7.03967387136883,3337.99999999999,3338,16033.6666666667,0.548037899100667,0.11288446081942
"El Salvador","SLV",10,7,7.22564001452472,3075.66666666666,3075.66666666667,19109.3333333333,0.65205391712226,0.104016018021593
"El Salvador","SLV",11,8,6.83106539906187,2498,2498,21607.3333333333,0.736434052983216,0.084380135860956
"El Salvador","SLV",12,9,8.00036169757687,1674,1674,23281.3333333333,0.793416900385764,0.0569828474025477
"El Salvador","SLV",1,10,18.9509198338422,2252.33333333333,2252.33333333333,25533.6666666667,0.877785920039085,0.084369019653321
"El Salvador","SLV",2,11,10.22663728216,1634,1634,27167.6666666667,0.939412185682219,0.0616262656431345
"El Salvador","SLV",3,12,11.7880319669827,1602,1602,28769.6666666667,1,0.0605878143177809
"Eritrea","ERI",7,1,18.9968432683147,677.200000000001,677.2,677.2,0.0547915505294059,0.0547915505294059
"Eritrea","ERI",8,2,8.09125185902833,731.600000000001,731.6,1408.8,0.112791980293847,0.0580004297644415
"Eritrea","ERI",9,3,4.66188424799327,1151.4,1151.4,2560.2,0.203443627949377,0.0906516476555292
"Eritrea","ERI",10,4,10.840522035035,1336.8,1336.8,3897,0.308948090159424,0.105504462210048
"Eritrea","ERI",11,5,20.223281065339,1532.2,1532.2,5429.2,0.430942495038626,0.121994404879201
"Eritrea","ERI",12,6,137.735402556107,1173,1173,6602.2,0.527185505978464,0.0962430109398384
"Eritrea","ERI",1,7,33.9703483507424,1100.2,1100.2,7702.4,0.619008773695149,0.091823267716685
"Eritrea","ERI",2,8,7.28224711025048,1195.8,1195.8,8898.2,0.712138728452886,0.0931299547577366
"Eritrea","ERI",3,9,10.0464927268148,1060.4,1060.4,9958.6,0.795184718770663,0.0830459903177777
"Eritrea","ERI",4,10,8.75138487992655,1053,1053,11011.6,0.878441710600229,0.0832569918295657
"Eritrea","ERI",5,11,14.2637128214286,759.599999999999,759.6,11771.2,0.939285389138662,0.0608436785384335
"Eritrea","ERI",6,12,12.2677696383632,751,751,12522.2,1,0.0607146108613376
"Fiji","FJI",11,1,0.462285076695276,333.153846153846,333.153846153846,333.153846153846,0.0661548446787461,0.0661548446787461
"Fiji","FJI",12,2,0.48702363236614,389.615384615384,389.615384615385,722.769230769231,0.145808677610029,0.0796538329312826
"Fiji","FJI",1,3,0.659435988056131,908.538461538459,908.538461538462,1631.30769230769,0.257597132190723,0.111788454580694
"Fiji","FJI",2,4,0.684130739877508,1184.46153846154,1184.46153846154,2815.76923076923,0.407605382147102,0.150008249956379
"Fiji","FJI",3,5,0.705872541633951,1249.61538461539,1249.61538461538,4065.38461538462,0.558611313852497,0.151005931705395
"Fiji","FJI",4,6,0.74331639777527,973.076923076924,973.076923076923,5038.46153846154,0.678625061650109,0.120013747797612
"Fiji","FJI",5,7,0.778670340182517,633.076923076921,633.076923076923,5671.53846153846,0.762358104763441,0.0837330431133323
"Fiji","FJI",6,8,0.781139815016627,596.692307692308,596.692307692308,6268.23076923077,0.841805965832818,0.0794478610693772
"Fiji","FJI",7,9,0.836561876320349,397.538461538461,397.538461538462,6665.76923076923,0.898357367476689,0.0565514016438707
"Fiji","FJI",8,10,0.75734586765516,287.230769230769,287.230769230769,6953,0.938409923292994,0.0400525558163054
"Fiji","FJI",9,11,0.770440396692325,242.153846153847,242.153846153846,7195.15384615385,0.971795101134143,0.0333851778411484
"Fiji","FJI",10,12,0.742568231591797,200.461538461539,200.461538461538,7395.61538461538,1,0.0282048988658573
"French Guiana","GUF",10,1,0.451405235680392,80.4285714285714,80.4285714285714,80.4285714285714,0.0426513611634785,0.0426513611634785
"French Guiana","GUF",11,2,0.424309390137954,131.285714285714,131.285714285714,211.714285714286,0.113990706686735,0.0713393455232567
"French Guiana","GUF",12,3,0.278110757532803,313.142857142858,313.142857142857,524.857142857143,0.20851541417938,0.0945247074926447
"French Guiana","GUF",1,4,0.822358571644488,407.857142857144,407.857142857143,932.714285714286,0.31796645001543,0.10945103583605
"French Guiana","GUF",2,5,0.753999005295707,448.000000000001,448,1380.71428571429,0.452743871439629,0.134777421424199
"French Guiana","GUF",3,6,0.679242647966904,248.285714285714,248.285714285714,1629,0.519016337024804,0.0662724655851746
"French Guiana","GUF",4,7,0.755160329437567,266.285714285714,266.285714285714,1895.28571428571,0.596013425592351,0.0769970885675476
"French Guiana","GUF",5,8,0.672210468973125,217.857142857143,217.857142857143,2113.14285714286,0.663739643081088,0.0677262174887367
"French Guiana","GUF",6,9,0.774431030051967,312.571428571429,312.571428571429,2425.71428571429,0.783033355886894,0.119293712805806
"French Guiana","GUF",7,10,0.540680972966637,235.142857142858,235.142857142857,2660.85714285714,0.836932998913229,0.0538996430263355
"French Guiana","GUF",8,11,0.491117471561346,435.428571428571,435.428571428571,3096.28571428571,0.930348212971845,0.0934152140586158
"French Guiana","GUF",9,12,0.583891333387537,271.285714285714,271.285714285714,3367.57142857143,1,0.069651787028155
"French Polynesia","PYF",6,1,0.799959901105138,95.3333333333335,95.3333333333333,95.3333333333333,0.0773768893285271,0.0773768893285271
"French Polynesia","PYF",7,2,0.763687907017926,98.8888888888887,98.8888888888889,194.222222222222,0.159747329848651,0.082370440520124
"French Polynesia","PYF",8,3,627525.696680009,95.3333333333333,95.3333333333333,289.555555555556,0.234447250293535,0.0746999204448839
"French Polynesia","PYF",9,4,658988.83057798,106.111111111111,106.111111111111,395.666666666667,0.319250572077953,0.084803321784418
"French Polynesia","PYF",10,5,2282864.83295988,91.111111111111,91.1111111111111,486.777777777778,0.391422743831914,0.0721721717539611
"French Polynesia","PYF",11,6,0.885176648881413,114.555555555555,114.555555555556,601.333333333333,0.483640000183531,0.0922172563516165
"French Polynesia","PYF",12,7,0.80635228740885,149.333333333333,149.333333333333,750.666666666667,0.604081128033561,0.120441127850031
"French Polynesia","PYF",1,8,0.691295715207209,140.555555555555,140.555555555556,891.222222222222,0.715457771250688,0.111376643217126
"French Polynesia","PYF",2,9,0.670492837221721,93.3333333333333,93.3333333333333,984.555555555556,0.789930699465326,0.074472928214638
"French Polynesia","PYF",3,10,0.65175256481972,92.8888888888888,92.8888888888889,1077.44444444444,0.866213743674336,0.0762830442090106
"French Polynesia","PYF",4,11,0.614810532580196,75.8888888888889,75.8888888888889,1153.33333333333,0.932476363625053,0.066262619950717
"French Polynesia","PYF",5,12,0.675656302782492,68.4444444444444,68.4444444444444,1221.77777777778,1,0.0675236363749466
"Grenada","GRD",2,1,126993.033750876,6.33333333333333,6.33333333333333,6.33333333333333,0.0801273605621432,0.0801273605621432
"Grenada","GRD",3,2,109206.779276259,5,5,11.3333333333333,0.146099582784365,0.0659722222222222
"Grenada","GRD",4,3,104309.574756545,4,4,15.3333333333333,0.212766249451032,0.0666666666666667
"Grenada","GRD",5,4,3.60500667912226,2.33333333333333,2.33333333333333,17.6666666666667,0.238941040843215,0.0261747913921827
"Grenada","GRD",6,5,1.11111745934127,2.66666666666667,2.66666666666667,20.3333333333333,0.257957290294247,0.0190162494510321
"Grenada","GRD",7,6,200385.341680473,17.6666666666667,17.6666666666667,38,0.333912494510321,0.0759552042160738
"Grenada","GRD",8,7,0.757312310411749,44.6666666666667,44.6666666666667,82.6666666666667,0.542319938515591,0.20840744400527
"Grenada","GRD",9,8,1.28452142273088,31,31,113.666666666667,0.703653381642512,0.161333443126921
"Grenada","GRD",10,9,1.05626624067382,14,14,127.666666666667,0.782372639437857,0.0787192577953447
"Grenada","GRD",11,10,1.60509554582971,9.33333333333333,9.33333333333333,137,0.860007685551164,0.077635046113307
"Grenada","GRD",12,11,1.81269758400882,8.66666666666667,8.66666666666667,145.666666666667,0.921527777777778,0.061520092226614
"Grenada","GRD",1,12,0.25478949045537,12,12,157.666666666667,1,0.0784722222222222
"Guadeloupe","GLP",4,1,0.43789919392316,147,147,147,0.0485530644550313,0.0485530644550313
"Guadeloupe","GLP",5,2,0.366927776401695,155.666666666667,155.666666666667,302.666666666667,0.0657604493830872,0.0172073849280559
"Guadeloupe","GLP",6,3,0.337745945251577,224.111111111112,224.111111111111,526.777777777778,0.0870829554694828,0.0213225060863955
"Guadeloupe","GLP",7,4,0.391966556954843,203.888888888889,203.888888888889,730.666666666667,0.149452469719215,0.0623695142497322
"Guadeloupe","GLP",8,5,0.371673633550628,179.777777777777,179.777777777778,910.444444444445,0.170058408991783,0.0206059392725676
"Guadeloupe","GLP",9,6,0.366333393418066,901.777777777778,901.777777777778,1812.22222222222,0.268637306454379,0.098578897462596
"Guadeloupe","GLP",10,7,0.346359731451469,1017.55555555556,1017.55555555556,2829.77777777778,0.368703940170186,0.100066633715808
"Guadeloupe","GLP",11,8,0.38546745890305,1252.22222222222,1252.22222222222,4082,0.537346008996518,0.168642068826332
"Guadeloupe","GLP",12,9,0.414705985703161,745.000000000001,745,4827,0.675220867507528,0.13787485851101
"Guadeloupe","GLP",1,10,0.556611401927625,408.888888888888,408.888888888889,5235.88888888889,0.879320492229284,0.204099624721757
"Guadeloupe","GLP",2,11,0.499456736010413,186.777777777778,186.777777777778,5422.66666666667,0.949737553055203,0.0704170608259186
"Guadeloupe","GLP",3,12,0.52702163447668,121,121,5543.66666666667,1,0.0502624469447971
"Guatemala","GTM",3,1,2.92766588994087,557.555555555555,557.555555555556,557.555555555556,0.0586368589000731,0.0586368589000731
"Guatemala","GTM",4,2,3.52358248079286,496.555555555555,496.555555555556,1054.11111111111,0.105242696273489,0.0466058373734154
"Guatemala","GTM",5,3,2.8613537351711,790.111111111114,790.111111111111,1844.22222222222,0.173703670169892,0.0684609738964038
"Guatemala","GTM",6,4,1.33016316170711,1417.11111111111,1417.11111111111,3261.33333333333,0.270469129551702,0.0967654593818097
"Guatemala","GTM",7,5,0.98010701128786,2039.44444444444,2039.44444444444,5300.77777777778,0.384979850955872,0.11451072140417
"Guatemala","GTM",8,6,0.935561976707398,2551.66666666667,2551.66666666667,7852.44444444444,0.525885711923016,0.140905860967144
"Guatemala","GTM",9,7,0.90030046684224,2087.44444444445,2087.44444444444,9939.88888888889,0.638462467901644,0.112576755978629
"Guatemala","GTM",10,8,1.0374326239668,1777,1777,11716.8888888889,0.742512611792262,0.104050143890617
"Guatemala","GTM",11,9,1.47281038664128,1035.66666666667,1035.66666666667,12752.5555555556,0.815056275602699,0.0725436638104374
"Guatemala","GTM",12,10,1.18201992763752,954.555555555557,954.555555555556,13707.1111111111,0.878993829278451,0.0639375536757517
"Guatemala","GTM",1,11,2.11060820704418,621.111111111112,621.111111111111,14328.2222222222,0.94470416769371,0.0657103384152589
"Guatemala","GTM",2,12,3.0233122270224,504.222222222223,504.222222222222,14832.4444444444,1,0.0552958323062905
"Guyana","GUY",2,1,2.11571505163083,78.6666666666667,78.6666666666667,78.6666666666667,0.0542342618170694,0.0542342618170694
"Guyana","GUY",3,2,2.42950909231932,77.5555555555555,77.5555555555556,156.222222222222,0.107776303224857,0.0535420414077871
"Guyana","GUY",4,3,3.04191543098842,92.7777777777779,92.7777777777778,249,0.183666709973196,0.0758904067483394
"Guyana","GUY",5,4,2.84082294521482,100.555555555556,100.555555555556,349.555555555556,0.260838468493588,0.0771717585203923
"Guyana","GUY",6,5,4.02466133956947,110.444444444444,110.444444444444,460,0.350219557114931,0.0893810886213431
"Guyana","GUY",7,6,2.1205171306683,124.555555555556,124.555555555556,584.555555555556,0.433495493510581,0.0832759363956493
"Guyana","GUY",8,7,1.70359499809311,139.555555555556,139.555555555556,724.111111111111,0.542162311776094,0.108666818265513
"Guyana","GUY",9,8,0.953868968817393,178.333333333333,178.333333333333,902.444444444444,0.640797678595728,0.0986353668196341
"Guyana","GUY",10,9,1.8087215860119,127.222222222222,127.222222222222,1029.66666666667,0.730698881218758,0.0899012026230296
"Guyana","GUY",11,10,2.39769003191731,83.6666666666666,83.6666666666667,1113.33333333333,0.787989323704192,0.0572904424854339
"Guyana","GUY",12,11,0.676302172325786,228.222222222222,228.222222222222,1341.55555555556,0.90821539340337,0.120226069699178
"Guyana","GUY",1,12,1.77874223201052,120.888888888889,120.888888888889,1462.44444444444,1,0.0917846065966301
"Honduras","HND",3,1,1.35285813476346,1673,1673,1673,0.0540531520181936,0.0540531520181936
"Honduras","HND",4,2,1.35016043203686,1565,1565,3238,0.104871545389127,0.050818393370933
"Honduras","HND",5,3,1.36178089274638,2116.66666666667,2116.66666666667,5354.66666666667,0.173564392228107,0.0686928468389802
"Honduras","HND",6,4,1.38827393561613,3153,3153,8507.66666666667,0.276786872407063,0.103222480178956
"Honduras","HND",7,5,1.42575362721368,3134.33333333332,3134.33333333333,11642,0.379698225697407,0.102911353290344
"Honduras","HND",8,6,1.42246210548328,2967.33333333333,2967.33333333333,14609.3333333333,0.476999645982922,0.097301420285515
"Honduras","HND",9,7,1.34283698928745,2726,2726,17335.3333333333,0.564518664908169,0.0875190189252468
"Honduras","HND",10,8,1.29152053630599,3043.33333333333,3043.33333333333,20378.6666666667,0.660842280871751,0.0963236159635817
"Honduras","HND",11,9,1.39527327971492,2641.33333333332,2641.33333333333,23020,0.746838969160398,0.0859966882886473
"Honduras","HND",12,10,1.47304795467692,1851.33333333333,1851.33333333333,24871.3333333333,0.808309182238157,0.0614702130777591
"Honduras","HND",1,11,2.62082569816521,1719.33333333333,1719.33333333333,26590.6666666667,0.920766534213258,0.1124573519751
"Honduras","HND",2,12,2.58152923551847,1226.66666666666,1226.66666666667,27817.3333333333,1,0.0792334657867423
"India","IND",4,1,1.934893637672,2457.21428571428,2457.21428571429,2457.21428571429,0.0205211119209768,0.0205211119209768
"India","IND",5,2,1.87550787703606,3592.00000000001,3592,6049.21428571429,0.0501538518967538,0.029632739975777
"India","IND",6,3,1.95738499398422,5417.35714285716,5417.35714285714,11466.5714285714,0.0947042726095222,0.0445504207127684
"India","IND",7,4,1.90147768664554,9755.35714285712,9755.35714285714,21221.9285714286,0.1746693898995,0.0799651172899778
"India","IND",8,5,1.91282645686941,13380.1428571429,13380.1428571429,34602.0714285714,0.283910308057215,0.109240918157715
"India","IND",9,6,1.8551313275465,18251.1428571429,18251.1428571429,52853.2142857143,0.431498075670219,0.147587767613004
"India","IND",10,7,1.85095935687491,24068.9285714284,24068.9285714286,76922.1428571429,0.626554073925818,0.195055998255598
"India","IND",11,8,1.84489657155486,16706.3571428572,16706.3571428571,93628.5,0.761654460247169,0.135100386321351
"India","IND",12,9,1.8104771587182,8909.14285714287,8909.14285714286,102537.642857143,0.833119505769421,0.0714650455222521
"India","IND",1,10,2.03529496408076,7570.85714285717,7570.85714285714,110108.5,0.911235017831055,0.078115512061634
"India","IND",2,11,2.0402890545194,4745.57142857144,4745.57142857143,114854.071428571,0.959760181026481,0.0485251631954256
"India","IND",3,12,2.00370931190646,3893.35714285716,3893.35714285714,118747.428571429,1,0.0402398189735191
"Indonesia","IDN",10,1,8.29044381258607,6244.35714285716,6244.35714285714,6244.35714285714,0.0599107254659208,0.0599107254659208
"Indonesia","IDN",11,2,10.0486826027842,6964.71428571426,6964.71428571429,13209.0714285714,0.124858829775001,0.0649481043090804
"Indonesia","IDN",12,3,6.93780297200201,7330.42857142858,7330.42857142857,20539.5,0.190067807782785,0.065208978007784
"Indonesia","IDN",1,4,3.8033130731724,16033.6428571428,16033.6428571429,36573.1428571429,0.322787411098008,0.132719603315223
"Indonesia","IDN",2,5,3.07733420862398,14782.2857142858,14782.2857142857,51355.4285714286,0.44235007854329,0.119562667445281
"Indonesia","IDN",3,6,3.44995771153152,13363.1428571428,13363.1428571429,64718.5714285714,0.55154618680301,0.109196108259721
"Indonesia","IDN",4,7,3.6545760833422,11714.1428571429,11714.1428571429,76432.7142857143,0.647676770260368,0.0961305834573579
"Indonesia","IDN",5,8,4.11780551578677,11173.0714285715,11173.0714285714,87605.7857142857,0.740546197541465,0.092869427281097
"Indonesia","IDN",6,9,4.45819085391674,9308.57142857147,9308.57142857143,96914.3571428571,0.81868699711681,0.0781407995753454
"Indonesia","IDN",7,10,4.97438333917491,7956.85714285715,7956.85714285714,104871.214285714,0.88652980702974,0.0678428099129299
"Indonesia","IDN",8,11,5.21186568732531,6775.99999999999,6776,111647.214285714,0.945977673210495,0.0594478661807544
"Indonesia","IDN",9,12,6.20172813078957,5902.35714285713,5902.35714285714,117549.571428571,1,0.0540223267895052
"Jamaica","JAM",4,1,1.37203798932678,91.0000000000001,91,91,0.0321366689225609,0.0321366689225609
"Jamaica","JAM",5,2,1.45468324622551,110.333333333333,110.333333333333,201.333333333333,0.0706524477930432,0.0385157788704823
"Jamaica","JAM",6,3,1.2840341106663,135.666666666667,135.666666666667,337,0.117948496909185,0.0472960491161413
"Jamaica","JAM",7,4,1.2050761469275,173.333333333333,173.333333333333,510.333333333333,0.176933396220333,0.0589848993111489
"Jamaica","JAM",8,5,1.43813371274177,128.333333333333,128.333333333333,638.666666666667,0.221494814595314,0.0445614183749805
"Jamaica","JAM",9,6,1.26045671226215,289.666666666667,289.666666666667,928.333333333333,0.321193439242714,0.0996986246473998
"Jamaica","JAM",10,7,1.50161827428365,262.333333333334,262.333333333333,1190.66666666667,0.413466458733504,0.09227301949079
"Jamaica","JAM",11,8,1.3749611391259,355.333333333334,355.333333333333,1546,0.537420433848443,0.12395397511494
"Jamaica","JAM",12,9,1.48325413579497,511.333333333333,511.333333333333,2057.33333333333,0.716284073410013,0.178863639561569
"Jamaica","JAM",1,10,0.960213178914572,173.333333333333,173.333333333333,2230.66666666667,0.828785719982355,0.112501646572342
"Jamaica","JAM",2,11,1.01965105127604,161,161,2391.66666666667,0.932540870152242,0.103755150169886
"Jamaica","JAM",3,12,1.07226035653754,105.333333333333,105.333333333333,2497,1,0.0674591298477585
"Kenya","KEN",3,1,0.448212588214766,14.2,14.2,14.2,0.0226007415699687,0.0226007415699687
"Kenya","KEN",4,2,0.530438201382539,12,12,26.2,0.0425043437386859,0.0199036021687172
"Kenya","KEN",5,3,0.287023101131699,12.6,12.6,38.8,0.0663746465085659,0.0238703027698801
"Kenya","KEN",6,4,0.930059316224425,164,164,202.8,0.280115405749916,0.21374075924135
"Kenya","KEN",7,5,600393.504184042,51.4,51.4,254.2,0.380983598760295,0.100868193010379
"Kenya","KEN",8,6,1.12627728862436,82.4,82.4,336.6,0.503470546898226,0.122486948137931
"Kenya","KEN",9,7,0.463558895002051,65.2000000000001,65.2,401.8,0.583309536889818,0.0798389899915927
"Kenya","KEN",10,8,440531.544606835,40.2,40.2,442,0.638140570085006,0.0548310331951878
"Kenya","KEN",11,9,0.807438498888202,51.3999999999999,51.4,493.4,0.707850769674304,0.0697101995892976
"Kenya","KEN",12,10,0.68429484848876,19.4,19.4,512.8,0.750035555536534,0.0421847858622303
"Kenya","KEN",1,11,1527839.67736609,73.6,73.6,586.4,0.886505633289768,0.136470077753234
"Kenya","KEN",2,12,551279.231266562,62,62,648.4,1,0.113494366710232
"Kiribati","KIR",4,1,0.268699528593041,11,11,11,0.0143315590841622,0.0143315590841622
"Kiribati","KIR",5,2,0.232954973268525,33.1666666666666,33.1666666666667,44.1666666666667,0.0610347204326403,0.0467031613484781
"Kiribati","KIR",6,3,463097.940644165,27.1666666666667,27.1666666666667,71.3333333333333,0.101900453391486,0.0408657329588457
"Kiribati","KIR",7,4,0.237219151674643,17,17,88.3333333333333,0.125231385737812,0.0233309323463259
"Kiribati","KIR",8,5,0.13268458992146,22.1666666666667,22.1666666666667,110.5,0.155783492441002,0.0305521067031905
"Kiribati","KIR",9,6,198769.333689788,19.8333333333333,19.8333333333333,130.333333333333,0.180750637646701,0.0249671452056985
"Kiribati","KIR",10,7,218056.966439705,20.8333333333333,20.8333333333333,151.166666666667,0.214632300424093,0.0338816627773919
"Kiribati","KIR",11,8,0.140408980740845,40.6666666666667,40.6666666666667,191.833333333333,0.28153786778588,0.0669055673617868
"Kiribati","KIR",12,9,0.261319787990213,72,72,263.833333333333,0.433339205931621,0.151801338145741
"Kiribati","KIR",1,10,0.35086771127504,93.1666666666666,93.1666666666667,357,0.699706658889949,0.266367452958328
"Kiribati","KIR",2,11,483613.639550632,63.3333333333333,63.3333333333333,420.333333333333,0.846357538015637,0.146650879125688
"Kiribati","KIR",3,12,0.320653107245192,64.5,64.5,484.833333333333,1,0.153642461984363
"Lao People's Democratic Republic","LAO",2,1,0.894623494152413,222.071428571428,222.071428571429,222.071428571429,0.0189160155407835,0.0189160155407835
"Lao People's Democratic Republic","LAO",3,2,0.991520182715233,264,264,486.071428571429,0.0428150227994053,0.0238990072586219
"Lao People's Democratic Republic","LAO",4,3,0.886375163860072,386.928571428573,386.928571428571,873,0.0688005563578921,0.0259855335584868
"Lao People's Democratic Republic","LAO",5,4,1.09568986964374,836.928571428572,836.928571428571,1709.92857142857,0.12863766315355,0.0598371067956582
