"","country","iso3","Year","Month","date","cases","source"
"70","Angola","AGO",2025,6,2025-06-01,NA,NA
"71","Angola","AGO",2025,7,2025-07-01,NA,NA
"72","Angola","AGO",2025,8,2025-08-01,NA,NA
"73","Angola","AGO",2025,9,2025-09-01,NA,NA
"74","Angola","AGO",2025,10,2025-10-01,NA,NA
"75","Angola","AGO",2025,11,2025-11-01,NA,NA
"76","Angola","AGO",2025,12,2025-12-01,NA,NA
"77","Angola","AGO",2025,NA,NA,60,"WHO"
"78","Angola","AGO",2025,NA,NA,34,"WHO"
"79","Angola","AGO",2025,NA,NA,58,"WHO"
"80","Angola","AGO",2025,NA,NA,15,"WHO"
"81","Angola","AGO",2025,NA,NA,43,"WHO"
"82","Angola","AGO",2025,NA,NA,7,"WHO"
"83","Anguilla","AIA",2025,1,2025-01-01,NA,NA
"84","Anguilla","AIA",2025,2,2025-02-01,NA,NA
"85","Anguilla","AIA",2025,3,2025-03-01,NA,NA
"86","Anguilla","AIA",2025,4,2025-04-01,NA,NA
"87","Anguilla","AIA",2025,5,2025-05-01,0,"WHO"
"88","Anguilla","AIA",2025,6,2025-06-01,NA,NA
"89","Anguilla","AIA",2025,7,2025-07-01,NA,NA
"90","Anguilla","AIA",2025,8,2025-08-01,NA,NA
"91","Anguilla","AIA",2025,9,2025-09-01,NA,NA
"92","Anguilla","AIA",2025,10,2025-10-01,NA,NA
"93","Anguilla","AIA",2025,11,2025-11-01,NA,NA
"94","Anguilla","AIA",2025,12,2025-12-01,NA,NA
"95","Anguilla","AIA",2025,NA,NA,0,"WHO"
"96","Anguilla","AIA",2025,NA,NA,0,"WHO"
"97","Anguilla","AIA",2025,NA,NA,1,"PAHO"
"98","Anguilla","AIA",2025,NA,NA,0,"WHO"
"99","Anguilla","AIA",2025,NA,NA,0,"WHO"
"100","Anguilla","AIA",2025,NA,NA,0,"WHO"
"101","Anguilla","AIA",2025,NA,NA,0,"WHO"
"102","Anguilla","AIA",2025,NA,NA,2,"PAHO"
"103","Anguilla","AIA",2025,NA,NA,1,"WHO"
"104","Anguilla","AIA",2025,NA,NA,NA,"WHO"
"105","Antigua & Barbuda","ATG",2025,1,2025-01-01,NA,NA
"106","Antigua & Barbuda","ATG",2025,2,2025-02-01,NA,NA
"107","Antigua & Barbuda","ATG",2025,3,2025-03-01,NA,NA
"108","Antigua & Barbuda","ATG",2025,4,2025-04-01,NA,NA
"109","Antigua & Barbuda","ATG",2025,5,2025-05-01,1,"PAHO"
"110","Antigua & Barbuda","ATG",2025,6,2025-06-01,NA,NA
"111","Antigua & Barbuda","ATG",2025,7,2025-07-01,NA,NA
"112","Antigua & Barbuda","ATG",2025,8,2025-08-01,NA,NA
"113","Antigua & Barbuda","ATG",2025,9,2025-09-01,NA,NA
"114","Antigua & Barbuda","ATG",2025,10,2025-10-01,NA,NA
"115","Antigua & Barbuda","ATG",2025,11,2025-11-01,NA,NA
"116","Antigua & Barbuda","ATG",2025,12,2025-12-01,NA,NA
"117","Antigua & Barbuda","ATG",2025,NA,NA,0,"WHO"
"118","Antigua & Barbuda","ATG",2025,NA,NA,0,"WHO"
"119","Antigua & Barbuda","ATG",2025,NA,NA,2,"PAHO"
"120","Antigua & Barbuda","ATG",2025,NA,NA,1,"PAHO"
"121","Antigua & Barbuda","ATG",2025,NA,NA,2,"PAHO"
"122","Antigua & Barbuda","ATG",2025,NA,NA,2,"PAHO"
"123","Antigua & Barbuda","ATG",2025,NA,NA,2,"PAHO"
"124","Antigua & Barbuda","ATG",2025,NA,NA,4,"PAHO"
"125","Antigua & Barbuda","ATG",2025,NA,NA,1,"PAHO"
"126","Antigua & Barbuda","ATG",2025,NA,NA,NA,"WHO"
"127","Argentina","ARG",2025,1,2025-01-01,NA,NA
"128","Argentina","ARG",2025,2,2025-02-01,NA,NA
"129","Argentina","ARG",2025,3,2025-03-01,NA,NA
"130","Argentina","ARG",2025,4,2025-04-01,NA,NA
"131","Argentina","ARG",2025,5,2025-05-01,1972,"PAHO"
"132","Argentina","ARG",2025,6,2025-06-01,NA,NA
"133","Argentina","ARG",2025,7,2025-07-01,NA,NA
"134","Argentina","ARG",2025,8,2025-08-01,NA,NA
"135","Argentina","ARG",2025,9,2025-09-01,NA,NA
"136","Argentina","ARG",2025,10,2025-10-01,NA,NA
"137","Argentina","ARG",2025,11,2025-11-01,NA,NA
"138","Argentina","ARG",2025,12,2025-12-01,NA,NA
"139","Argentina","ARG",2025,NA,NA,275,"PAHO"
"140","Argentina","ARG",2025,NA,NA,1340,"PAHO"
"141","Argentina","ARG",2025,NA,NA,8515,"PAHO"
"142","Argentina","ARG",2025,NA,NA,5427,"PAHO"
"143","Argentina","ARG",2025,NA,NA,86,"PAHO"
"144","Argentina","ARG",2025,NA,NA,16,"PAHO"
"145","Argentina","ARG",2025,NA,NA,4,"PAHO"
"146","Argentina","ARG",2025,NA,NA,4465,"PAHO"
"147","Argentina","ARG",2025,NA,NA,3,"PAHO"
"148","Argentina","ARG",2025,NA,NA,3,"PAHO"
"149","Argentina","ARG",2025,NA,NA,1,"PAHO"
"150","Armenia","ARM",2025,1,2025-01-01,NA,NA
"151","Armenia","ARM",2025,2,2025-02-01,NA,NA
"152","Armenia","ARM",2025,3,2025-03-01,NA,NA
"153","Armenia","ARM",2025,4,2025-04-01,NA,NA
"154","Armenia","ARM",2025,5,2025-05-01,0,"WHO"
"155","Armenia","ARM",2025,6,2025-06-01,NA,NA
"156","Armenia","ARM",2025,7,2025-07-01,NA,NA
"157","Armenia","ARM",2025,8,2025-08-01,NA,NA
"158","Armenia","ARM",2025,9,2025-09-01,NA,NA
"159","Armenia","ARM",2025,10,2025-10-01,NA,NA
"160","Armenia","ARM",2025,11,2025-11-01,NA,NA
"161","Armenia","ARM",2025,12,2025-12-01,NA,NA
"162","Armenia","ARM",2025,NA,NA,0,"WHO"
"163","Armenia","ARM",2025,NA,NA,0,"WHO"
"164","Armenia","ARM",2025,NA,NA,0,"WHO"
"165","Armenia","ARM",2025,NA,NA,0,"WHO"
"166","Armenia","ARM",2025,NA,NA,0,"WHO"
"167","Armenia","ARM",2025,NA,NA,0,"WHO"
"168","Armenia","ARM",2025,NA,NA,0,"WHO"
"169","Armenia","ARM",2025,NA,NA,0,"WHO"
"170","Armenia","ARM",2025,NA,NA,0,"WHO"
"171","Aruba","ABW",2025,1,2025-01-01,NA,NA
"172","Aruba","ABW",2025,2,2025-02-01,NA,NA
"173","Aruba","ABW",2025,3,2025-03-01,NA,NA
"174","Aruba","ABW",2025,4,2025-04-01,NA,NA
"175","Aruba","ABW",2025,5,2025-05-01,2,"PAHO"
"176","Aruba","ABW",2025,6,2025-06-01,NA,NA
"177","Aruba","ABW",2025,7,2025-07-01,NA,NA
"178","Aruba","ABW",2025,8,2025-08-01,NA,NA
"179","Aruba","ABW",2025,9,2025-09-01,NA,NA
"180","Aruba","ABW",2025,10,2025-10-01,NA,NA
"181","Aruba","ABW",2025,11,2025-11-01,NA,NA
"182","Aruba","ABW",2025,12,2025-12-01,NA,NA
"183","Aruba","ABW",2025,NA,NA,0,"WHO"
"184","Aruba","ABW",2025,NA,NA,2,"PAHO"
"185","Aruba","ABW",2025,NA,NA,0,"WHO"
"186","Aruba","ABW",2025,NA,NA,2,"PAHO"
"187","Aruba","ABW",2025,NA,NA,4,"PAHO"
"188","Aruba","ABW",2025,NA,NA,2,"PAHO"
"189","Aruba","ABW",2025,NA,NA,2,"PAHO"
"190","Aruba","ABW",2025,NA,NA,NA,"PAHO"
"191","Aruba","ABW",2025,NA,NA,NA,"PAHO"
"192","Aruba","ABW",2025,NA,NA,NA,"WHO"
"193","Australia","AUS",2025,1,2025-01-01,NA,NA
"194","Australia","AUS",2025,2,2025-02-01,NA,NA
"195","Australia","AUS",2025,3,2025-03-01,NA,NA
"196","Australia","AUS",2025,4,2025-04-01,NA,NA
"197","Australia","AUS",2025,5,2025-05-01,135,"WHO"
"198","Australia","AUS",2025,6,2025-06-01,NA,NA
"199","Australia","AUS",2025,7,2025-07-01,NA,NA
"200","Australia","AUS",2025,8,2025-08-01,NA,NA
"201","Australia","AUS",2025,9,2025-09-01,NA,NA
"202","Australia","AUS",2025,10,2025-10-01,NA,NA
"203","Australia","AUS",2025,11,2025-11-01,NA,NA
"204","Australia","AUS",2025,12,2025-12-01,NA,NA
"205","Australia","AUS",2025,NA,NA,284,"WHO"
"206","Australia","AUS",2025,NA,NA,220,"WHO"
"207","Australia","AUS",2025,NA,NA,220,"WHO"
"208","Australia","AUS",2025,NA,NA,195,"WHO"
"209","Australia","AUS",2025,NA,NA,120,"WHO"
"210","Australia","AUS",2025,NA,NA,160,"WHO"
"211","Australia","AUS",2025,NA,NA,126,"WHO"
"212","Australia","AUS",2025,NA,NA,86,"WHO"
"213","Australia","AUS",2025,NA,NA,139,"WHO"
"214","Australia","AUS",2025,NA,NA,85,"WHO"
"215","Austria","AUT",2025,1,2025-01-01,NA,NA
"216","Austria","AUT",2025,2,2025-02-01,NA,NA
"217","Austria","AUT",2025,3,2025-03-01,NA,NA
"218","Austria","AUT",2025,4,2025-04-01,NA,NA
"219","Austria","AUT",2025,5,2025-05-01,0,"WHO"
"220","Austria","AUT",2025,6,2025-06-01,NA,NA
"221","Austria","AUT",2025,7,2025-07-01,NA,NA
"222","Austria","AUT",2025,8,2025-08-01,NA,NA
"223","Austria","AUT",2025,9,2025-09-01,NA,NA
"224","Austria","AUT",2025,10,2025-10-01,NA,NA
"225","Austria","AUT",2025,11,2025-11-01,NA,NA
"226","Austria","AUT",2025,12,2025-12-01,NA,NA
"227","Austria","AUT",2025,NA,NA,0,"WHO"
"228","Austria","AUT",2025,NA,NA,0,"WHO"
"229","Austria","AUT",2025,NA,NA,0,"WHO"
"230","Austria","AUT",2025,NA,NA,0,"WHO"
"231","Austria","AUT",2025,NA,NA,0,"WHO"
"232","Austria","AUT",2025,NA,NA,0,"WHO"
"233","Austria","AUT",2025,NA,NA,0,"WHO"
"234","Austria","AUT",2025,NA,NA,0,"WHO"
"235","Austria","AUT",2025,NA,NA,0,"WHO"
"236","Azerbaijan","AZE",2025,1,2025-01-01,NA,NA
"237","Azerbaijan","AZE",2025,2,2025-02-01,NA,NA
"238","Azerbaijan","AZE",2025,3,2025-03-01,NA,NA
"239","Azerbaijan","AZE",2025,4,2025-04-01,NA,NA
"240","Azerbaijan","AZE",2025,5,2025-05-01,0,"WHO"
"241","Azerbaijan","AZE",2025,6,2025-06-01,NA,NA
"242","Azerbaijan","AZE",2025,7,2025-07-01,NA,NA
"243","Azerbaijan","AZE",2025,8,2025-08-01,NA,NA
"244","Azerbaijan","AZE",2025,9,2025-09-01,NA,NA
"245","Azerbaijan","AZE",2025,10,2025-10-01,NA,NA
"246","Azerbaijan","AZE",2025,11,2025-11-01,NA,NA
"247","Azerbaijan","AZE",2025,12,2025-12-01,NA,NA
"248","Azerbaijan","AZE",2025,NA,NA,0,"WHO"
"249","Azerbaijan","AZE",2025,NA,NA,0,"WHO"
"250","Azerbaijan","AZE",2025,NA,NA,0,"WHO"
"251","Azerbaijan","AZE",2025,NA,NA,0,"WHO"
"252","Azerbaijan","AZE",2025,NA,NA,0,"WHO"
"253","Azerbaijan","AZE",2025,NA,NA,0,"WHO"
"254","Azerbaijan","AZE",2025,NA,NA,0,"WHO"
"255","Azerbaijan","AZE",2025,NA,NA,0,"WHO"
"256","Azerbaijan","AZE",2025,NA,NA,0,"WHO"
"257","Bahamas","BHS",2025,1,2025-01-01,NA,NA
"258","Bahamas","BHS",2025,2,2025-02-01,NA,NA
"259","Bahamas","BHS",2025,3,2025-03-01,NA,NA
"260","Bahamas","BHS",2025,4,2025-04-01,NA,NA
"261","Bahamas","BHS",2025,5,2025-05-01,NA,"WHO"
"262","Bahamas","BHS",2025,6,2025-06-01,NA,NA
"263","Bahamas","BHS",2025,7,2025-07-01,NA,NA
"264","Bahamas","BHS",2025,8,2025-08-01,NA,NA
"265","Bahamas","BHS",2025,9,2025-09-01,NA,NA
"266","Bahamas","BHS",2025,10,2025-10-01,NA,NA
"267","Bahamas","BHS",2025,11,2025-11-01,NA,NA
"268","Bahamas","BHS",2025,12,2025-12-01,NA,NA
"269","Bahamas","BHS",2025,NA,NA,NA,"WHO"
"270","Bahamas","BHS",2025,NA,NA,NA,"WHO"
"271","Bahamas","BHS",2025,NA,NA,NA,"WHO"
"272","Bahamas","BHS",2025,NA,NA,NA,"WHO"
"273","Bahamas","BHS",2025,NA,NA,NA,"WHO"
"274","Bahamas","BHS",2025,NA,NA,NA,"WHO"
"275","Bahamas","BHS",2025,NA,NA,NA,"WHO"
"276","Bahamas","BHS",2025,NA,NA,NA,"WHO"
"277","Bahamas","BHS",2025,NA,NA,NA,"WHO"
"278","Bahamas","BHS",2025,NA,NA,NA,"WHO"
"279","Bangladesh","BGD",2025,1,2025-01-01,NA,NA
"280","Bangladesh","BGD",2025,2,2025-02-01,NA,NA
"281","Bangladesh","BGD",2025,3,2025-03-01,NA,NA
"282","Bangladesh","BGD",2025,4,2025-04-01,NA,NA
"283","Bangladesh","BGD",2025,5,2025-05-01,1773,"SEARO"
"284","Bangladesh","BGD",2025,6,2025-06-01,NA,NA
"285","Bangladesh","BGD",2025,7,2025-07-01,NA,NA
"286","Bangladesh","BGD",2025,8,2025-08-01,NA,NA
"287","Bangladesh","BGD",2025,9,2025-09-01,NA,NA
"288","Bangladesh","BGD",2025,10,2025-10-01,NA,NA
"289","Bangladesh","BGD",2025,11,2025-11-01,NA,NA
"290","Bangladesh","BGD",2025,12,2025-12-01,NA,NA
"291","Bangladesh","BGD",2025,NA,NA,1161,"SEARO"
"292","Bangladesh","BGD",2025,NA,NA,374,"SEARO"
"293","Bangladesh","BGD",2025,NA,NA,336,"SEARO"
"294","Bangladesh","BGD",2025,NA,NA,701,"SEARO"
"295","Bangladesh","BGD",2025,NA,NA,5951,"SEARO"
"296","Bangladesh","BGD",2025,NA,NA,10684,"SEARO"
"297","Bangladesh","BGD",2025,NA,NA,10496,"SEARO"
"298","Bangladesh","BGD",2025,NA,NA,15866,"SEARO"
"299","Bangladesh","BGD",2025,NA,NA,22520,"SEARO"
"300","Bangladesh","BGD",2025,NA,NA,24540,"SEARO"
"301","Bangladesh","BGD",2025,NA,NA,8465,"SEARO"
"302","Barbados","BRB",2025,1,2025-01-01,NA,NA
"303","Barbados","BRB",2025,2,2025-02-01,NA,NA
"304","Barbados","BRB",2025,3,2025-03-01,NA,NA
"305","Barbados","BRB",2025,4,2025-04-01,NA,NA
"306","Barbados","BRB",2025,5,2025-05-01,10,"PAHO"
"307","Barbados","BRB",2025,6,2025-06-01,NA,NA
"308","Barbados","BRB",2025,7,2025-07-01,NA,NA
"309","Barbados","BRB",2025,8,2025-08-01,NA,NA
"310","Barbados","BRB",2025,9,2025-09-01,NA,NA
"311","Barbados","BRB",2025,10,2025-10-01,NA,NA
"312","Barbados","BRB",2025,11,2025-11-01,NA,NA
"313","Barbados","BRB",2025,12,2025-12-01,NA,NA
"314","Barbados","BRB",2025,NA,NA,28,"PAHO"
"315","Barbados","BRB",2025,NA,NA,16,"PAHO"
"316","Barbados","BRB",2025,NA,NA,12,"PAHO"
"317","Barbados","BRB",2025,NA,NA,18,"PAHO"
"318","Barbados","BRB",2025,NA,NA,11,"PAHO"
"319","Barbados","BRB",2025,NA,NA,134,"PAHO"
"320","Barbados","BRB",2025,NA,NA,101,"PAHO"
"321","Barbados","BRB",2025,NA,NA,17,"PAHO"
"322","Barbados","BRB",2025,NA,NA,12,"PAHO"
"323","Barbados","BRB",2025,NA,NA,14,"PAHO"
"324","Belarus","BLR",2025,1,2025-01-01,NA,NA
"325","Belarus","BLR",2025,2,2025-02-01,NA,NA
"326","Belarus","BLR",2025,3,2025-03-01,NA,NA
"327","Belarus","BLR",2025,4,2025-04-01,NA,NA
"328","Belarus","BLR",2025,5,2025-05-01,0,"WHO"
"329","Belarus","BLR",2025,6,2025-06-01,NA,NA
"330","Belarus","BLR",2025,7,2025-07-01,NA,NA
"331","Belarus","BLR",2025,8,2025-08-01,NA,NA
"332","Belarus","BLR",2025,9,2025-09-01,NA,NA
"333","Belarus","BLR",2025,10,2025-10-01,NA,NA
"334","Belarus","BLR",2025,11,2025-11-01,NA,NA
"335","Belarus","BLR",2025,12,2025-12-01,NA,NA
"336","Belarus","BLR",2025,NA,NA,0,"WHO"
"337","Belarus","BLR",2025,NA,NA,0,"WHO"
"338","Belarus","BLR",2025,NA,NA,0,"WHO"
"339","Belarus","BLR",2025,NA,NA,0,"WHO"
"340","Belarus","BLR",2025,NA,NA,0,"WHO"
"341","Belarus","BLR",2025,NA,NA,0,"WHO"
"342","Belarus","BLR",2025,NA,NA,0,"WHO"
"343","Belarus","BLR",2025,NA,NA,0,"WHO"
"344","Belarus","BLR",2025,NA,NA,0,"WHO"
"345","Belgium","BEL",2025,1,2025-01-01,NA,NA
"346","Belgium","BEL",2025,2,2025-02-01,NA,NA
"347","Belgium","BEL",2025,3,2025-03-01,NA,NA
"348","Belgium","BEL",2025,4,2025-04-01,NA,NA
"349","Belgium","BEL",2025,5,2025-05-01,0,"WHO"
"350","Belgium","BEL",2025,6,2025-06-01,NA,NA
"351","Belgium","BEL",2025,7,2025-07-01,NA,NA
"352","Belgium","BEL",2025,8,2025-08-01,NA,NA
"353","Belgium","BEL",2025,9,2025-09-01,NA,NA
"354","Belgium","BEL",2025,10,2025-10-01,NA,NA
"355","Belgium","BEL",2025,11,2025-11-01,NA,NA
"356","Belgium","BEL",2025,12,2025-12-01,NA,NA
"357","Belgium","BEL",2025,NA,NA,0,"WHO"
"358","Belgium","BEL",2025,NA,NA,0,"WHO"
"359","Belgium","BEL",2025,NA,NA,0,"WHO"
"360","Belgium","BEL",2025,NA,NA,0,"WHO"
"361","Belgium","BEL",2025,NA,NA,0,"WHO"
"362","Belgium","BEL",2025,NA,NA,0,"WHO"
"363","Belgium","BEL",2025,NA,NA,0,"WHO"
"364","Belgium","BEL",2025,NA,NA,0,"WHO"
"365","Belgium","BEL",2025,NA,NA,0,"WHO"
"366","Belize","BLZ",2025,1,2025-01-01,NA,NA
"367","Belize","BLZ",2025,2,2025-02-01,NA,NA
"368","Belize","BLZ",2025,3,2025-03-01,NA,NA
"369","Belize","BLZ",2025,4,2025-04-01,NA,NA
"370","Belize","BLZ",2025,5,2025-05-01,71,"PAHO"
"371","Belize","BLZ",2025,6,2025-06-01,NA,NA
"372","Belize","BLZ",2025,7,2025-07-01,NA,NA
"373","Belize","BLZ",2025,8,2025-08-01,NA,NA
"374","Belize","BLZ",2025,9,2025-09-01,NA,NA
"375","Belize","BLZ",2025,10,2025-10-01,NA,NA
"376","Belize","BLZ",2025,11,2025-11-01,NA,NA
"377","Belize","BLZ",2025,12,2025-12-01,NA,NA
"378","Belize","BLZ",2025,NA,NA,54,"PAHO"
"379","Belize","BLZ",2025,NA,NA,57,"PAHO"
"380","Belize","BLZ",2025,NA,NA,99,"PAHO"
"381","Belize","BLZ",2025,NA,NA,57,"PAHO"
"382","Belize","BLZ",2025,NA,NA,129,"PAHO"
"383","Belize","BLZ",2025,NA,NA,299,"PAHO"
"384","Belize","BLZ",2025,NA,NA,575,"PAHO"
"385","Belize","BLZ",2025,NA,NA,625,"PAHO"
"386","Belize","BLZ",2025,NA,NA,402,"PAHO"
"387","Belize","BLZ",2025,NA,NA,167,"PAHO"
"388","Benin","BEN",2025,1,2025-01-01,NA,NA
"389","Benin","BEN",2025,2,2025-02-01,NA,NA
"390","Benin","BEN",2025,3,2025-03-01,NA,NA
"391","Benin","BEN",2025,4,2025-04-01,NA,NA
"392","Benin","BEN",2025,5,2025-05-01,3,"WHO"
"393","Benin","BEN",2025,6,2025-06-01,NA,NA
"394","Benin","BEN",2025,7,2025-07-01,NA,NA
"395","Benin","BEN",2025,8,2025-08-01,NA,NA
"396","Benin","BEN",2025,9,2025-09-01,NA,NA
"397","Benin","BEN",2025,10,2025-10-01,NA,NA
"398","Benin","BEN",2025,11,2025-11-01,NA,NA
"399","Benin","BEN",2025,12,2025-12-01,NA,NA
"400","Benin","BEN",2025,NA,NA,0,"WHO"
"401","Benin","BEN",2025,NA,NA,3,"WHO"
"402","Benin","BEN",2025,NA,NA,1,"WHO"
"403","Benin","BEN",2025,NA,NA,0,"WHO"
"404","Benin","BEN",2025,NA,NA,13,"WHO"
"405","Benin","BEN",2025,NA,NA,28,"WHO"
"406","Benin","BEN",2025,NA,NA,17,"WHO"
"407","Benin","BEN",2025,NA,NA,3,"WHO"
"408","Benin","BEN",2025,NA,NA,4,"WHO"
"409","Benin","BEN",2025,NA,NA,3,"WHO"
"410","Bermuda","BMU",2025,1,2025-01-01,NA,NA
"411","Bermuda","BMU",2025,2,2025-02-01,NA,NA
"412","Bermuda","BMU",2025,3,2025-03-01,NA,NA
"413","Bermuda","BMU",2025,4,2025-04-01,NA,NA
"414","Bermuda","BMU",2025,5,2025-05-01,0,"WHO"
"415","Bermuda","BMU",2025,6,2025-06-01,NA,NA
"416","Bermuda","BMU",2025,7,2025-07-01,NA,NA
"417","Bermuda","BMU",2025,8,2025-08-01,NA,NA
"418","Bermuda","BMU",2025,9,2025-09-01,NA,NA
"419","Bermuda","BMU",2025,10,2025-10-01,NA,NA
"420","Bermuda","BMU",2025,11,2025-11-01,NA,NA
"421","Bermuda","BMU",2025,12,2025-12-01,NA,NA
"422","Bermuda","BMU",2025,NA,NA,0,"WHO"
"423","Bermuda","BMU",2025,NA,NA,0,"WHO"
"424","Bermuda","BMU",2025,NA,NA,0,"WHO"
"425","Bermuda","BMU",2025,NA,NA,0,"WHO"
"426","Bermuda","BMU",2025,NA,NA,0,"WHO"
"427","Bermuda","BMU",2025,NA,NA,0,"WHO"
"428","Bermuda","BMU",2025,NA,NA,0,"WHO"
"429","Bermuda","BMU",2025,NA,NA,0,"WHO"
"430","Bermuda","BMU",2025,NA,NA,1,"PAHO"
"431","Bermuda","BMU",2025,NA,NA,NA,"WHO"
"432","Bhutan","BTN",2025,1,2025-01-01,NA,NA
"433","Bhutan","BTN",2025,2,2025-02-01,NA,NA
"434","Bhutan","BTN",2025,3,2025-03-01,NA,NA
"435","Bhutan","BTN",2025,4,2025-04-01,NA,NA
"436","Bhutan","BTN",2025,5,2025-05-01,1,"SEARO"
"437","Bhutan","BTN",2025,6,2025-06-01,NA,NA
"438","Bhutan","BTN",2025,7,2025-07-01,NA,NA
"439","Bhutan","BTN",2025,8,2025-08-01,NA,NA
"440","Bhutan","BTN",2025,9,2025-09-01,NA,NA
"441","Bhutan","BTN",2025,10,2025-10-01,NA,NA
"442","Bhutan","BTN",2025,11,2025-11-01,NA,NA
"443","Bhutan","BTN",2025,12,2025-12-01,NA,NA
"444","Bhutan","BTN",2025,NA,NA,2,"SEARO"
"445","Bhutan","BTN",2025,NA,NA,0,"SEARO"
"446","Bhutan","BTN",2025,NA,NA,1,"SEARO"
"447","Bhutan","BTN",2025,NA,NA,0,"SEARO"
"448","Bhutan","BTN",2025,NA,NA,0,"SEARO"
"449","Bhutan","BTN",2025,NA,NA,3,"SEARO"
"450","Bhutan","BTN",2025,NA,NA,22,"SEARO"
"451","Bhutan","BTN",2025,NA,NA,5,"SEARO"
"452","Bhutan","BTN",2025,NA,NA,1,"SEARO"
"453","Bhutan","BTN",2025,NA,NA,0,"SEARO"
"454","Bhutan","BTN",2025,NA,NA,0,"SEARO"
"455","Bolivia","BOL",2025,1,2025-01-01,NA,NA
"456","Bolivia","BOL",2025,2,2025-02-01,NA,NA
"457","Bolivia","BOL",2025,3,2025-03-01,NA,NA
"458","Bolivia","BOL",2025,4,2025-04-01,NA,NA
