"country","iso3","year","ext_date","EW","onset_date","total_den","total_corrected_cases","total_applied_cases","d","rf","correction_applied","correction_excluded","correction_reason"
"Honduras","HND",2026,"20260828",10,2026-03-02,1896,1896,1896,26,1,TRUE,FALSE,"applied_mean"
"Mexico","MEX",2024,"20260828",10,2024-03-04,38656,NA,38656,130,NA,FALSE,TRUE,"no_lookup_match"
"Mexico","MEX",2025,"20260828",10,2025-03-03,21459,NA,21459,78,NA,FALSE,TRUE,"no_lookup_match"
"Mexico","MEX",2026,"20260828",10,2026-03-02,12100,12090,12090,26,0.999174574069777,TRUE,FALSE,"applied_mean"
"Nicaragua","NIC",2025,"20260828",4,2025-01-20,5702,NA,5702,84,NA,FALSE,TRUE,"no_lookup_match"
"Nicaragua","NIC",2024,"20260828",10,2024-03-04,17335,NA,17335,130,NA,FALSE,TRUE,"no_lookup_match"
"Panama","PAN",2024,"20260828",10,2024-03-04,4013,NA,4013,130,NA,FALSE,TRUE,"no_lookup_match"
"Panama","PAN",2025,"20260828",10,2025-03-03,3952,NA,3952,78,NA,FALSE,TRUE,"no_lookup_match"
"Panama","PAN",2026,"20260828",10,2026-03-02,1966,1897,1897,26,0.964873430940199,TRUE,FALSE,"applied_mean"
"Bolivia","BOL",2024,"20260828",10,2024-03-04,17269,NA,17269,130,NA,FALSE,TRUE,"no_lookup_match"
"Bolivia","BOL",2025,"20260828",10,2025-03-03,8360,NA,8360,78,NA,FALSE,TRUE,"no_lookup_match"
"Bolivia","BOL",2026,"20260828",10,2026-03-02,30183,33046,33046,26,1.09486095980009,TRUE,FALSE,"applied_mean"
"Colombia","COL",2025,"20260828",10,2025-03-03,37883,NA,37883,78,NA,FALSE,TRUE,"no_lookup_match"
"Colombia","COL",2026,"20260828",10,2026-03-02,23111,23111,23111,26,1,TRUE,FALSE,"applied_mean"
"Colombia","COL",2024,"20260828",10,2024-03-04,62926,NA,62926,130,NA,FALSE,TRUE,"no_lookup_match"
"Ecuador","ECU",2024,"20260828",10,2024-03-04,11415,NA,11415,130,NA,FALSE,TRUE,"no_lookup_match"
"Ecuador","ECU",2025,"20260828",10,2025-03-03,9566,NA,9566,78,NA,FALSE,TRUE,"no_lookup_match"
"Ecuador","ECU",2026,"20260828",10,2026-03-02,4565,4574,4574,26,1.00187930713499,TRUE,FALSE,"applied_mean"
"Peru","PER",2024,"20260828",10,2024-03-04,64554,NA,64554,130,NA,FALSE,TRUE,"no_lookup_match"
"Peru","PER",2025,"20260828",10,2025-03-03,11884,NA,11884,78,NA,FALSE,TRUE,"no_lookup_match"
"Peru","PER",2026,"20260828",10,2026-03-02,5734,5665,5665,26,0.988053561489558,TRUE,FALSE,"applied_mean"
"Venezuela","VEN",2024,"20260828",10,2024-03-04,6365,NA,6365,130,NA,FALSE,TRUE,"no_lookup_match"
"Venezuela","VEN",2025,"20260828",10,2025-03-03,11685,NA,11685,78,NA,FALSE,TRUE,"no_lookup_match"
"Venezuela","VEN",2026,"20260828",10,2026-03-02,4081,NA,4081,26,NA,FALSE,TRUE,"no_lookup_match"
"Argentina","ARG",2026,"20260828",10,2026-03-02,22,27,27,26,1.22806894328789,TRUE,FALSE,"applied_mean"
"Argentina","ARG",2024,"20260828",10,2024-03-04,151323,NA,151323,130,NA,FALSE,TRUE,"no_lookup_match"
"Argentina","ARG",2025,"20260828",10,2025-03-03,2541,NA,2541,78,NA,FALSE,TRUE,"no_lookup_match"
"Brazil","BRA",2024,"20260828",10,2024-03-04,3046664,NA,3046664,130,NA,FALSE,TRUE,"no_lookup_match"
"Brazil","BRA",2025,"20260828",10,2025-03-03,1190251,NA,1190251,78,NA,FALSE,TRUE,"no_lookup_match"
"Brazil","BRA",2026,"20260828",10,2026-03-02,403115,399959,399959,26,0.992169870434308,TRUE,FALSE,"applied_mean"
"Chile","CHL",2024,"20260828",10,2024-03-04,0,NA,0,130,NA,FALSE,TRUE,"no_lookup_match"
"Chile","CHL",2025,"20260828",10,2025-03-03,0,NA,0,78,NA,FALSE,TRUE,"no_lookup_match"
"Chile","CHL",2026,"20260828",10,2026-03-02,14,NA,14,26,NA,FALSE,TRUE,"no_lookup_match"
"Paraguay","PRY",2024,"20260828",10,2024-03-04,181726,NA,181726,130,NA,FALSE,TRUE,"no_lookup_match"
"Paraguay","PRY",2026,"20260828",10,2026-03-02,5105,5067,5067,26,0.992481148225691,TRUE,FALSE,"applied_mean"
"Paraguay","PRY",2025,"20260828",10,2025-03-03,9681,NA,9681,78,NA,FALSE,TRUE,"no_lookup_match"
"Uruguay","URY",2024,"20260828",10,2024-03-04,98,NA,98,130,NA,FALSE,TRUE,"no_lookup_match"
"Uruguay","URY",2025,"20260828",10,2025-03-03,0,NA,0,78,NA,FALSE,TRUE,"no_lookup_match"
"Uruguay","URY",2026,"20260828",10,2026-03-02,0,0,0,26,1,TRUE,FALSE,"applied_mean"
"Cuba","CUB",2026,"20260828",10,2026-03-02,912,NA,912,26,NA,FALSE,TRUE,"no_lookup_match"
"Dominican Republic","DOM",2024,"20260828",10,2024-03-04,5394,NA,5394,130,NA,FALSE,TRUE,"no_lookup_match"
"Dominican Republic","DOM",2025,"20260828",10,2025-03-03,407,NA,407,78,NA,FALSE,TRUE,"no_lookup_match"
"Dominican Republic","DOM",2026,"20260828",10,2026-03-02,238,238,238,26,1,TRUE,FALSE,"applied_mean"
"Puerto Rico","PRI",2024,"20260828",10,2024-03-04,571,NA,571,130,NA,FALSE,TRUE,"no_lookup_match"
"Puerto Rico","PRI",2025,"20260828",10,2025-03-03,1124,NA,1124,78,NA,FALSE,TRUE,"no_lookup_match"
"Puerto Rico","PRI",2026,"20260828",10,2026-03-02,391,391,391,26,0.999848484848485,TRUE,FALSE,"applied_mean"
"Anguilla","AIA",2025,"20260828",10,2025-03-03,0,NA,0,78,NA,FALSE,TRUE,"no_lookup_match"
"Anguilla","AIA",2026,"20260828",10,2026-03-02,0,0,0,26,1,TRUE,FALSE,"applied_mean"
"Antigua and Barbuda","ATG",2025,"20260828",10,2025-03-03,0,NA,0,78,NA,FALSE,TRUE,"no_lookup_match"
"Antigua and Barbuda","ATG",2026,"20260828",10,2026-03-02,4,4,4,26,1,TRUE,FALSE,"applied_mean"
"Antigua and Barbuda","ATG",2024,"20260828",4,2024-01-22,41,NA,41,136,NA,FALSE,TRUE,"no_lookup_match"
"Aruba","ABW",2024,"20260828",10,2024-03-04,10,NA,10,130,NA,FALSE,TRUE,"no_lookup_match"
"Aruba","ABW",2025,"20260828",10,2025-03-03,2,NA,2,78,NA,FALSE,TRUE,"no_lookup_match"
"Bahamas","BHS",2024,"20260828",8,2024-02-19,0,NA,0,132,NA,FALSE,TRUE,"no_lookup_match"
"Bahamas","BHS",2026,"20260828",10,2026-03-02,0,0,0,26,1,TRUE,FALSE,"applied_mean"
"Barbados","BRB",2025,"20260828",10,2025-03-03,48,NA,48,78,NA,FALSE,TRUE,"no_lookup_match"
"Barbados","BRB",2026,"20260828",10,2026-03-02,24,21,21,26,0.871291983481193,TRUE,FALSE,"applied_mean"
"Barbados","BRB",2024,"20260828",10,2024-03-04,840,NA,840,130,NA,FALSE,TRUE,"no_lookup_match"
"Bermuda","BMU",2024,"20260828",10,2024-03-04,0,NA,0,130,NA,FALSE,TRUE,"no_lookup_match"
"Bermuda","BMU",2025,"20260828",10,2025-03-03,0,NA,0,78,NA,FALSE,TRUE,"no_lookup_match"
"Bermuda","BMU",2026,"20260828",10,2026-03-02,1,NA,1,26,NA,FALSE,TRUE,"no_lookup_match"
"Bonaire, Saint Eustatius and Saba","BES",2024,"20260828",10,2024-03-04,177,NA,177,130,NA,FALSE,TRUE,"no_lookup_match"
"Cayman Islands","CYM",2024,"20260828",10,2024-03-04,3,NA,3,130,NA,FALSE,TRUE,"no_lookup_match"
"Cayman Islands","CYM",2025,"20260828",10,2025-03-03,0,NA,0,78,NA,FALSE,TRUE,"no_lookup_match"
"Cayman Islands","CYM",2026,"20260828",10,2026-03-02,0,0,0,26,1,TRUE,FALSE,"applied_mean"
"Curaçao","CUW",2024,"20260828",10,2024-03-04,181,NA,181,130,NA,FALSE,TRUE,"no_lookup_match"
"French Guiana","GUF",2024,"20260828",10,2024-03-04,9449,NA,9449,130,NA,FALSE,TRUE,"no_lookup_match"
"French Guiana","GUF",2026,"20260828",10,2026-03-02,4,4,4,26,1,TRUE,FALSE,"applied_mean"
"Grenada","GRD",2024,"20260828",10,2024-03-04,88,NA,88,130,NA,FALSE,TRUE,"no_lookup_match"
"Grenada","GRD",2025,"20260828",10,2025-03-03,38,NA,38,78,NA,FALSE,TRUE,"no_lookup_match"
"Grenada","GRD",2026,"20260828",10,2026-03-02,33,33,33,26,1,TRUE,FALSE,"applied_mean"
"Guadeloupe","GLP",2026,"20260828",10,2026-03-02,188,188,188,26,1,TRUE,FALSE,"applied_mean"
"Guadeloupe","GLP",2024,"20260828",10,2024-03-04,2340,NA,2340,130,NA,FALSE,TRUE,"no_lookup_match"
"Guadeloupe","GLP",2025,"20260828",10,2025-03-03,3340,NA,3340,78,NA,FALSE,TRUE,"no_lookup_match"
"Guyana","GUY",2024,"20260828",10,2024-03-04,8286,NA,8286,130,NA,FALSE,TRUE,"no_lookup_match"
"Guyana","GUY",2025,"20260828",10,2025-03-03,10545,NA,10545,78,NA,FALSE,TRUE,"no_lookup_match"
"Guyana","GUY",2026,"20260828",10,2026-03-02,20922,21768,21768,26,1.04041620085206,TRUE,FALSE,"applied_mean"
"Jamaica","JAM",2024,"20260828",10,2024-03-04,815,NA,815,130,NA,FALSE,TRUE,"no_lookup_match"
"Jamaica","JAM",2025,"20260828",10,2025-03-03,104,NA,104,78,NA,FALSE,TRUE,"no_lookup_match"
"Jamaica","JAM",2026,"20260828",10,2026-03-02,64,64,64,26,1,TRUE,FALSE,"applied_mean"
"Martinique","MTQ",2025,"20260828",10,2025-03-03,420,NA,420,78,NA,FALSE,TRUE,"no_lookup_match"
"Martinique","MTQ",2024,"20260828",10,2024-03-04,3715,NA,3715,130,NA,FALSE,TRUE,"no_lookup_match"
"Martinique","MTQ",2026,"20260828",10,2026-03-02,680,680,680,26,1,TRUE,FALSE,"applied_mean"
"Montserrat","MSR",2024,"20260828",10,2024-03-04,1,NA,1,130,NA,FALSE,TRUE,"no_lookup_match"
"Montserrat","MSR",2025,"20260828",10,2025-03-03,0,NA,0,78,NA,FALSE,TRUE,"no_lookup_match"
"Montserrat","MSR",2026,"20260828",10,2026-03-02,0,0,0,26,1,TRUE,FALSE,"applied_mean"
"Saint Barthelemy","BLM",2025,"20260828",10,2025-03-03,18,NA,18,78,NA,FALSE,TRUE,"no_lookup_match"
"Saint Barthelemy","BLM",2026,"20260828",10,2026-03-02,0,0,0,26,1,TRUE,FALSE,"applied_mean"
"Saint Barthelemy","BLM",2024,"20260828",10,2024-03-04,108,NA,108,130,NA,FALSE,TRUE,"no_lookup_match"
"Saint Kitts and Nevis","KNA",2024,"20260828",10,2024-03-04,142,NA,142,130,NA,FALSE,TRUE,"no_lookup_match"
"Saint Kitts and Nevis","KNA",2025,"20260828",10,2025-03-03,4,NA,4,78,NA,FALSE,TRUE,"no_lookup_match"
"Saint Kitts and Nevis","KNA",2026,"20260828",10,2026-03-02,6,6,6,26,1.0137990750553,TRUE,FALSE,"applied_mean"
"Saint Lucia","LCA",2024,"20260828",10,2024-03-04,4,NA,4,130,NA,FALSE,TRUE,"no_lookup_match"
"Saint Lucia","LCA",2025,"20260828",10,2025-03-03,20,NA,20,78,NA,FALSE,TRUE,"no_lookup_match"
"Saint Lucia","LCA",2026,"20260828",10,2026-03-02,1,1,1,26,1,TRUE,FALSE,"applied_mean"
"Saint Martin",NA,2025,"20260828",10,2025-03-03,70,NA,70,78,NA,FALSE,TRUE,"no_lookup_match"
"Saint Martin",NA,2026,"20260828",10,2026-03-02,4,NA,4,26,NA,FALSE,TRUE,"no_lookup_match"
"Saint Martin",NA,2024,"20260828",10,2024-03-04,404,NA,404,130,NA,FALSE,TRUE,"no_lookup_match"
"Saint Vincent and the Grenadines","VCT",2025,"20260828",10,2025-03-03,2,NA,2,78,NA,FALSE,TRUE,"no_lookup_match"
"Saint Vincent and the Grenadines","VCT",2026,"20260828",10,2026-03-02,2,2,2,26,1,TRUE,FALSE,"applied_mean"
"Sint Maarten","SXM",2024,"20260828",10,2024-03-04,95,NA,95,130,NA,FALSE,TRUE,"no_lookup_match"
"Sint Maarten","SXM",2025,"20260828",10,2025-03-03,0,NA,0,78,NA,FALSE,TRUE,"no_lookup_match"
"Suriname","SUR",2024,"20260828",10,2024-03-04,71,NA,71,130,NA,FALSE,TRUE,"no_lookup_match"
"Suriname","SUR",2025,"20260828",10,2025-03-03,292,NA,292,78,NA,FALSE,TRUE,"no_lookup_match"
"Suriname","SUR",2026,"20260828",10,2026-03-02,300,300,300,26,1,TRUE,FALSE,"applied_mean"
"Trinidad and Tobago","TTO",2025,"20260828",10,2025-03-03,0,NA,0,78,NA,FALSE,TRUE,"no_lookup_match"
"Trinidad and Tobago","TTO",2026,"20260828",10,2026-03-02,2,2,2,26,1,TRUE,FALSE,"applied_mean"
"Trinidad and Tobago","TTO",2024,"20260828",5,2024-01-29,110,NA,110,135,NA,FALSE,TRUE,"no_lookup_match"
"Turks and Caicos Islands","TCA",2025,"20260828",10,2025-03-03,0,NA,0,78,NA,FALSE,TRUE,"no_lookup_match"
"Turks and Caicos Islands","TCA",2026,"20260828",10,2026-03-02,8,8,8,26,1,TRUE,FALSE,"applied_mean"
"Turks and Caicos Islands","TCA",2024,"20260828",4,2024-01-22,27,NA,27,136,NA,FALSE,TRUE,"no_lookup_match"
"Virgin Islands (UK)","VGB",2025,"20260828",10,2025-03-03,16,NA,16,78,NA,FALSE,TRUE,"no_lookup_match"
"Virgin Islands (UK)","VGB",2026,"20260828",10,2026-03-02,0,NA,0,26,NA,FALSE,TRUE,"no_lookup_match"
"Virgin Islands (US)","VIR",2024,"20260828",10,2024-03-04,0,NA,0,130,NA,FALSE,TRUE,"no_lookup_match"
"Virgin Islands (US)","VIR",2025,"20260828",10,2025-03-03,33,NA,33,78,NA,FALSE,TRUE,"no_lookup_match"
"Virgin Islands (US)","VIR",2026,"20260828",10,2026-03-02,0,NA,0,26,NA,FALSE,TRUE,"no_lookup_match"
"Canada","CAN",2024,"20260828",11,2024-03-11,0,NA,0,129,NA,FALSE,TRUE,"no_lookup_match"
"Canada","CAN",2025,"20260828",11,2025-03-10,0,NA,0,77,NA,FALSE,TRUE,"no_lookup_match"
"Canada","CAN",2026,"20260828",11,2026-03-09,0,NA,0,25,NA,FALSE,TRUE,"no_lookup_match"
"United States of America","USA",2024,"20260828",11,2024-03-11,246,NA,246,129,NA,FALSE,TRUE,"no_lookup_match"
"United States of America","USA",2025,"20260828",11,2025-03-10,167,NA,167,77,NA,FALSE,TRUE,"no_lookup_match"
"United States of America","USA",2026,"20260828",11,2026-03-09,70,NA,70,25,NA,FALSE,TRUE,"no_lookup_match"
"Belize","BLZ",2024,"20260828",11,2024-03-11,170,NA,170,129,NA,FALSE,TRUE,"country_excluded"
"Belize","BLZ",2025,"20260828",11,2025-03-10,151,NA,151,77,NA,FALSE,TRUE,"country_excluded"
"Belize","BLZ",2026,"20260828",11,2026-03-09,272,NA,272,25,NA,FALSE,TRUE,"country_excluded"
"Costa Rica","CRI",2024,"20260828",11,2024-03-11,5671,NA,5671,129,NA,FALSE,TRUE,"no_lookup_match"
"Costa Rica","CRI",2025,"20260828",11,2025-03-10,907,NA,907,77,NA,FALSE,TRUE,"no_lookup_match"
"Costa Rica","CRI",2026,"20260828",11,2026-03-09,459,463,463,25,1.00918186463303,TRUE,FALSE,"applied_mean"
"El Salvador","SLV",2025,"20260828",11,2025-03-10,967,NA,967,77,NA,FALSE,TRUE,"no_lookup_match"
"El Salvador","SLV",2024,"20260828",11,2024-03-11,1217,NA,1217,129,NA,FALSE,TRUE,"no_lookup_match"
"El Salvador","SLV",2026,"20260828",11,2026-03-09,1293,1293,1293,25,1,TRUE,FALSE,"applied_mean"
"Guatemala","GTM",2025,"20260828",11,2025-03-10,10166,NA,10166,77,NA,FALSE,TRUE,"no_lookup_match"
"Guatemala","GTM",2026,"20260828",11,2026-03-09,7167,9820,9820,25,1.37014923187033,TRUE,FALSE,"applied_mean"
"Guatemala","GTM",2024,"20260828",11,2024-03-11,14696,NA,14696,129,NA,FALSE,TRUE,"no_lookup_match"
"Honduras","HND",2025,"20260828",11,2025-03-10,3443,NA,3443,77,NA,FALSE,TRUE,"no_lookup_match"
"Honduras","HND",2024,"20260828",11,2024-03-11,8821,NA,8821,129,NA,FALSE,TRUE,"no_lookup_match"
"Honduras","HND",2026,"20260828",11,2026-03-09,2073,2073,2073,25,1,TRUE,FALSE,"applied_mean"
"Mexico","MEX",2024,"20260828",11,2024-03-11,41954,NA,41954,129,NA,FALSE,TRUE,"no_lookup_match"
"Mexico","MEX",2025,"20260828",11,2025-03-10,23254,NA,23254,77,NA,FALSE,TRUE,"no_lookup_match"
"Mexico","MEX",2026,"20260828",11,2026-03-09,13118,13102,13102,25,0.99876669095489,TRUE,FALSE,"applied_mean"
"Nicaragua","NIC",2025,"20260828",4,2025-01-20,5702,NA,5702,84,NA,FALSE,TRUE,"no_lookup_match"
"Nicaragua","NIC",2024,"20260828",11,2024-03-11,18527,NA,18527,129,NA,FALSE,TRUE,"no_lookup_match"
"Panama","PAN",2024,"20260828",11,2024-03-11,4228,NA,4228,129,NA,FALSE,TRUE,"no_lookup_match"
"Panama","PAN",2025,"20260828",11,2025-03-10,4225,NA,4225,77,NA,FALSE,TRUE,"no_lookup_match"
"Panama","PAN",2026,"20260828",11,2026-03-09,2132,2025,2025,25,0.94998255429646,TRUE,FALSE,"applied_mean"
"Bolivia","BOL",2024,"20260828",11,2024-03-11,19731,NA,19731,129,NA,FALSE,TRUE,"no_lookup_match"
"Bolivia","BOL",2025,"20260828",11,2025-03-10,9286,NA,9286,77,NA,FALSE,TRUE,"no_lookup_match"
"Bolivia","BOL",2026,"20260828",11,2026-03-09,33276,37566,37566,25,1.12890865693561,TRUE,FALSE,"applied_mean"
"Colombia","COL",2025,"20260828",11,2025-03-10,41252,NA,41252,77,NA,FALSE,TRUE,"no_lookup_match"
"Colombia","COL",2026,"20260828",11,2026-03-09,25378,25378,25378,25,1,TRUE,FALSE,"applied_mean"
"Colombia","COL",2024,"20260828",11,2024-03-11,69837,NA,69837,129,NA,FALSE,TRUE,"no_lookup_match"
"Ecuador","ECU",2024,"20260828",11,2024-03-11,13086,NA,13086,129,NA,FALSE,TRUE,"no_lookup_match"
"Ecuador","ECU",2025,"20260828",11,2025-03-10,10615,NA,10615,77,NA,FALSE,TRUE,"no_lookup_match"
"Ecuador","ECU",2026,"20260828",11,2026-03-09,5301,5309,5309,25,1.00150808210746,TRUE,FALSE,"applied_mean"
"Peru","PER",2024,"20260828",11,2024-03-11,82591,NA,82591,129,NA,FALSE,TRUE,"no_lookup_match"
"Peru","PER",2025,"20260828",11,2025-03-10,13143,NA,13143,77,NA,FALSE,TRUE,"no_lookup_match"
"Peru","PER",2026,"20260828",11,2026-03-09,6663,6727,6727,25,1.00956206793654,TRUE,FALSE,"applied_mean"
"Venezuela","VEN",2024,"20260828",11,2024-03-11,7013,NA,7013,129,NA,FALSE,TRUE,"no_lookup_match"
"Venezuela","VEN",2025,"20260828",11,2025-03-10,12739,NA,12739,77,NA,FALSE,TRUE,"no_lookup_match"
"Venezuela","VEN",2026,"20260828",11,2026-03-09,4421,NA,4421,25,NA,FALSE,TRUE,"no_lookup_match"
"Argentina","ARG",2024,"20260828",11,2024-03-11,203004,NA,203004,129,NA,FALSE,TRUE,"no_lookup_match"
"Argentina","ARG",2025,"20260828",11,2025-03-10,3959,NA,3959,77,NA,FALSE,TRUE,"no_lookup_match"
"Argentina","ARG",2026,"20260828",11,2026-03-09,25,33,33,25,1.3323773655213,TRUE,FALSE,"applied_mean"
"Brazil","BRA",2024,"20260828",11,2024-03-11,3633330,NA,3633330,129,NA,FALSE,TRUE,"no_lookup_match"
"Brazil","BRA",2025,"20260828",11,2025-03-10,1365815,NA,1365815,77,NA,FALSE,TRUE,"no_lookup_match"
"Brazil","BRA",2026,"20260828",11,2026-03-09,461578,457978,457978,25,0.992200679817713,TRUE,FALSE,"applied_mean"
"Chile","CHL",2024,"20260828",11,2024-03-11,2,NA,2,129,NA,FALSE,TRUE,"no_lookup_match"
"Chile","CHL",2025,"20260828",11,2025-03-10,0,NA,0,77,NA,FALSE,TRUE,"no_lookup_match"
"Chile","CHL",2026,"20260828",11,2026-03-09,14,NA,14,25,NA,FALSE,TRUE,"no_lookup_match"
"Paraguay","PRY",2024,"20260828",11,2024-03-11,196397,NA,196397,129,NA,FALSE,TRUE,"no_lookup_match"
"Paraguay","PRY",2026,"20260828",11,2026-03-09,5433,5376,5376,25,0.989427256389076,TRUE,FALSE,"applied_mean"
"Paraguay","PRY",2025,"20260828",11,2025-03-10,10696,NA,10696,77,NA,FALSE,TRUE,"no_lookup_match"
"Uruguay","URY",2024,"20260828",11,2024-03-11,167,NA,167,129,NA,FALSE,TRUE,"no_lookup_match"
"Uruguay","URY",2025,"20260828",11,2025-03-10,0,NA,0,77,NA,FALSE,TRUE,"no_lookup_match"
"Uruguay","URY",2026,"20260828",11,2026-03-09,0,NA,0,25,NA,FALSE,TRUE,"insufficient_n_rf"
"Cuba","CUB",2026,"20260828",11,2026-03-09,960,NA,960,25,NA,FALSE,TRUE,"no_lookup_match"
"Dominican Republic","DOM",2024,"20260828",11,2024-03-11,5677,NA,5677,129,NA,FALSE,TRUE,"no_lookup_match"
"Dominican Republic","DOM",2025,"20260828",11,2025-03-10,445,NA,445,77,NA,FALSE,TRUE,"no_lookup_match"
"Dominican Republic","DOM",2026,"20260828",11,2026-03-09,260,260,260,25,0.999661933739013,TRUE,FALSE,"applied_mean"
"Puerto Rico","PRI",2024,"20260828",11,2024-03-11,623,NA,623,129,NA,FALSE,TRUE,"no_lookup_match"
"Puerto Rico","PRI",2025,"20260828",11,2025-03-10,1209,NA,1209,77,NA,FALSE,TRUE,"no_lookup_match"
"Puerto Rico","PRI",2026,"20260828",11,2026-03-09,427,427,427,25,0.999593370972299,TRUE,FALSE,"applied_mean"
"Anguilla","AIA",2025,"20260828",11,2025-03-10,0,NA,0,77,NA,FALSE,TRUE,"no_lookup_match"
"Anguilla","AIA",2026,"20260828",11,2026-03-09,0,NA,0,25,NA,FALSE,TRUE,"insufficient_n_rf"
"Antigua and Barbuda","ATG",2025,"20260828",11,2025-03-10,0,NA,0,77,NA,FALSE,TRUE,"no_lookup_match"
"Antigua and Barbuda","ATG",2026,"20260828",11,2026-03-09,4,4,4,25,1,TRUE,FALSE,"applied_mean"
"Antigua and Barbuda","ATG",2024,"20260828",4,2024-01-22,41,NA,41,136,NA,FALSE,TRUE,"no_lookup_match"
"Aruba","ABW",2024,"20260828",11,2024-03-11,14,NA,14,129,NA,FALSE,TRUE,"no_lookup_match"
"Aruba","ABW",2025,"20260828",11,2025-03-10,2,NA,2,77,NA,FALSE,TRUE,"no_lookup_match"
"Bahamas","BHS",2024,"20260828",8,2024-02-19,0,NA,0,132,NA,FALSE,TRUE,"no_lookup_match"
"Bahamas","BHS",2026,"20260828",11,2026-03-09,0,NA,0,25,NA,FALSE,TRUE,"insufficient_n_rf"
"Barbados","BRB",2025,"20260828",11,2025-03-10,51,NA,51,77,NA,FALSE,TRUE,"no_lookup_match"
"Barbados","BRB",2026,"20260828",11,2026-03-09,25,20,20,25,0.809017508347397,TRUE,FALSE,"applied_mean"
"Barbados","BRB",2024,"20260828",11,2024-03-11,920,NA,920,129,NA,FALSE,TRUE,"no_lookup_match"
"Bermuda","BMU",2024,"20260828",11,2024-03-11,0,NA,0,129,NA,FALSE,TRUE,"no_lookup_match"
"Bermuda","BMU",2025,"20260828",11,2025-03-10,0,NA,0,77,NA,FALSE,TRUE,"no_lookup_match"
"Bermuda","BMU",2026,"20260828",11,2026-03-09,1,NA,1,25,NA,FALSE,TRUE,"no_lookup_match"
"Bonaire, Saint Eustatius and Saba","BES",2024,"20260828",11,2024-03-11,193,NA,193,129,NA,FALSE,TRUE,"no_lookup_match"
"Cayman Islands","CYM",2024,"20260828",11,2024-03-11,3,NA,3,129,NA,FALSE,TRUE,"no_lookup_match"
"Cayman Islands","CYM",2025,"20260828",11,2025-03-10,0,NA,0,77,NA,FALSE,TRUE,"no_lookup_match"
"Cayman Islands","CYM",2026,"20260828",11,2026-03-09,0,NA,0,25,NA,FALSE,TRUE,"insufficient_n_rf"
"Curaçao","CUW",2024,"20260828",11,2024-03-11,221,NA,221,129,NA,FALSE,TRUE,"no_lookup_match"
"French Guiana","GUF",2024,"20260828",11,2024-03-11,10298,NA,10298,129,NA,FALSE,TRUE,"no_lookup_match"
"French Guiana","GUF",2026,"20260828",11,2026-03-09,4,4,4,25,1,TRUE,FALSE,"applied_mean"
"Grenada","GRD",2024,"20260828",11,2024-03-11,95,NA,95,129,NA,FALSE,TRUE,"no_lookup_match"
"Grenada","GRD",2025,"20260828",11,2025-03-10,40,NA,40,77,NA,FALSE,TRUE,"no_lookup_match"
"Grenada","GRD",2026,"20260828",11,2026-03-09,37,37,37,25,1,TRUE,FALSE,"applied_mean"
