"country","iso3","year","ext_date","EW","onset_date","total_den","total_corrected_cases","total_applied_cases","d","rf","correction_applied","correction_excluded","correction_reason"
"Anguilla","AIA",2025,"20260701",10,2025-03-03,0,NA,0,69,NA,FALSE,TRUE,"no_lookup_match"
"Anguilla","AIA",2026,"20260701",10,2026-03-02,0,NA,0,17,NA,FALSE,TRUE,"no_lookup_match"
"Antigua and Barbuda","ATG",2025,"20260701",10,2025-03-03,0,NA,0,69,NA,FALSE,TRUE,"no_lookup_match"
"Antigua and Barbuda","ATG",2026,"20260701",10,2026-03-02,4,4,4,17,1,TRUE,FALSE,"applied_mean"
"Antigua and Barbuda","ATG",2024,"20260701",4,2024-01-22,41,NA,41,127,NA,FALSE,TRUE,"no_lookup_match"
"Aruba","ABW",2024,"20260701",10,2024-03-04,10,NA,10,121,NA,FALSE,TRUE,"no_lookup_match"
"Aruba","ABW",2025,"20260701",10,2025-03-03,2,NA,2,69,NA,FALSE,TRUE,"no_lookup_match"
"Bahamas","BHS",2024,"20260701",8,2024-02-19,0,NA,0,123,NA,FALSE,TRUE,"no_lookup_match"
"Bahamas","BHS",2026,"20260701",10,2026-03-02,0,NA,0,17,NA,FALSE,TRUE,"no_lookup_match"
"Barbados","BRB",2025,"20260701",10,2025-03-03,48,NA,48,69,NA,FALSE,TRUE,"no_lookup_match"
"Barbados","BRB",2026,"20260701",10,2026-03-02,24,20,20,17,0.815033849914679,TRUE,FALSE,"applied_mean"
"Barbados","BRB",2024,"20260701",10,2024-03-04,840,NA,840,121,NA,FALSE,TRUE,"no_lookup_match"
"Bermuda","BMU",2024,"20260701",10,2024-03-04,0,NA,0,121,NA,FALSE,TRUE,"no_lookup_match"
"Bermuda","BMU",2025,"20260701",10,2025-03-03,0,NA,0,69,NA,FALSE,TRUE,"no_lookup_match"
"Bermuda","BMU",2026,"20260701",10,2026-03-02,1,NA,1,17,NA,FALSE,TRUE,"no_lookup_match"
"Bonaire, Saint Eustatius and Saba","BES",2024,"20260701",10,2024-03-04,177,NA,177,121,NA,FALSE,TRUE,"no_lookup_match"
"Cayman Islands","CYM",2024,"20260701",10,2024-03-04,3,NA,3,121,NA,FALSE,TRUE,"no_lookup_match"
"Cayman Islands","CYM",2025,"20260701",10,2025-03-03,0,NA,0,69,NA,FALSE,TRUE,"no_lookup_match"
"Cayman Islands","CYM",2026,"20260701",10,2026-03-02,0,0,0,17,1,TRUE,FALSE,"applied_mean"
"Curaçao","CUW",2024,"20260701",10,2024-03-04,181,NA,181,121,NA,FALSE,TRUE,"no_lookup_match"
"French Guiana","GUF",2024,"20260701",10,2024-03-04,9449,NA,9449,121,NA,FALSE,TRUE,"no_lookup_match"
"French Guiana","GUF",2026,"20260701",10,2026-03-02,4,4,4,17,1,TRUE,FALSE,"applied_mean"
"Grenada","GRD",2024,"20260701",10,2024-03-04,88,NA,88,121,NA,FALSE,TRUE,"no_lookup_match"
"Grenada","GRD",2025,"20260701",10,2025-03-03,38,NA,38,69,NA,FALSE,TRUE,"no_lookup_match"
"Grenada","GRD",2026,"20260701",10,2026-03-02,33,33,33,17,1,TRUE,FALSE,"applied_mean"
"Guadeloupe","GLP",2026,"20260701",10,2026-03-02,188,188,188,17,1,TRUE,FALSE,"applied_mean"
"Guadeloupe","GLP",2024,"20260701",10,2024-03-04,2340,NA,2340,121,NA,FALSE,TRUE,"no_lookup_match"
"Guadeloupe","GLP",2025,"20260701",10,2025-03-03,3340,NA,3340,69,NA,FALSE,TRUE,"no_lookup_match"
"Guyana","GUY",2024,"20260701",10,2024-03-04,8286,NA,8286,121,NA,FALSE,TRUE,"no_lookup_match"
"Guyana","GUY",2025,"20260701",10,2025-03-03,10545,NA,10545,69,NA,FALSE,TRUE,"no_lookup_match"
"Guyana","GUY",2026,"20260701",10,2026-03-02,20922,22606,22606,17,1.08048170134352,TRUE,FALSE,"applied_mean"
"Jamaica","JAM",2024,"20260701",10,2024-03-04,815,NA,815,121,NA,FALSE,TRUE,"no_lookup_match"
"Jamaica","JAM",2025,"20260701",10,2025-03-03,104,NA,104,69,NA,FALSE,TRUE,"no_lookup_match"
"Jamaica","JAM",2026,"20260701",10,2026-03-02,64,64,64,17,1,TRUE,FALSE,"applied_mean"
"Martinique","MTQ",2025,"20260701",10,2025-03-03,420,NA,420,69,NA,FALSE,TRUE,"no_lookup_match"
"Martinique","MTQ",2024,"20260701",10,2024-03-04,3715,NA,3715,121,NA,FALSE,TRUE,"no_lookup_match"
"Martinique","MTQ",2026,"20260701",10,2026-03-02,680,680,680,17,1,TRUE,FALSE,"applied_mean"
"Montserrat","MSR",2024,"20260701",10,2024-03-04,1,NA,1,121,NA,FALSE,TRUE,"no_lookup_match"
"Montserrat","MSR",2025,"20260701",10,2025-03-03,0,NA,0,69,NA,FALSE,TRUE,"no_lookup_match"
"Montserrat","MSR",2026,"20260701",10,2026-03-02,0,0,0,17,1,TRUE,FALSE,"applied_mean"
"Saint Barthelemy","BLM",2025,"20260701",10,2025-03-03,18,NA,18,69,NA,FALSE,TRUE,"no_lookup_match"
"Saint Barthelemy","BLM",2026,"20260701",10,2026-03-02,0,0,0,17,1,TRUE,FALSE,"applied_mean"
"Saint Barthelemy","BLM",2024,"20260701",10,2024-03-04,108,NA,108,121,NA,FALSE,TRUE,"no_lookup_match"
"Saint Kitts and Nevis","KNA",2024,"20260701",10,2024-03-04,142,NA,142,121,NA,FALSE,TRUE,"no_lookup_match"
"Saint Kitts and Nevis","KNA",2025,"20260701",10,2025-03-03,4,NA,4,69,NA,FALSE,TRUE,"no_lookup_match"
"Saint Kitts and Nevis","KNA",2026,"20260701",10,2026-03-02,6,6,6,17,1.00120438734614,TRUE,FALSE,"applied_mean"
"Saint Lucia","LCA",2024,"20260701",10,2024-03-04,4,NA,4,121,NA,FALSE,TRUE,"no_lookup_match"
"Saint Lucia","LCA",2025,"20260701",10,2025-03-03,20,NA,20,69,NA,FALSE,TRUE,"no_lookup_match"
"Saint Lucia","LCA",2026,"20260701",10,2026-03-02,1,1,1,17,1,TRUE,FALSE,"applied_mean"
"Saint Martin",NA,2025,"20260701",10,2025-03-03,70,NA,70,69,NA,FALSE,TRUE,"no_lookup_match"
"Saint Martin",NA,2026,"20260701",10,2026-03-02,4,NA,4,17,NA,FALSE,TRUE,"no_lookup_match"
"Saint Martin",NA,2024,"20260701",10,2024-03-04,404,NA,404,121,NA,FALSE,TRUE,"no_lookup_match"
"Saint Vincent and the Grenadines","VCT",2025,"20260701",10,2025-03-03,2,NA,2,69,NA,FALSE,TRUE,"no_lookup_match"
"Saint Vincent and the Grenadines","VCT",2026,"20260701",10,2026-03-02,2,2,2,17,1,TRUE,FALSE,"applied_mean"
"Sint Maarten","SXM",2024,"20260701",10,2024-03-04,95,NA,95,121,NA,FALSE,TRUE,"no_lookup_match"
"Sint Maarten","SXM",2025,"20260701",10,2025-03-03,0,NA,0,69,NA,FALSE,TRUE,"no_lookup_match"
"Suriname","SUR",2024,"20260701",10,2024-03-04,71,NA,71,121,NA,FALSE,TRUE,"no_lookup_match"
"Suriname","SUR",2025,"20260701",10,2025-03-03,292,NA,292,69,NA,FALSE,TRUE,"no_lookup_match"
"Suriname","SUR",2026,"20260701",10,2026-03-02,300,300,300,17,1,TRUE,FALSE,"applied_mean"
"Trinidad and Tobago","TTO",2025,"20260701",10,2025-03-03,0,NA,0,69,NA,FALSE,TRUE,"no_lookup_match"
"Trinidad and Tobago","TTO",2026,"20260701",10,2026-03-02,2,NA,2,17,NA,FALSE,TRUE,"no_lookup_match"
"Trinidad and Tobago","TTO",2024,"20260701",5,2024-01-29,110,NA,110,126,NA,FALSE,TRUE,"no_lookup_match"
"Turks and Caicos Islands","TCA",2025,"20260701",10,2025-03-03,0,NA,0,69,NA,FALSE,TRUE,"no_lookup_match"
"Turks and Caicos Islands","TCA",2026,"20260701",10,2026-03-02,8,8,8,17,1,TRUE,FALSE,"applied_mean"
"Turks and Caicos Islands","TCA",2024,"20260701",4,2024-01-22,27,NA,27,127,NA,FALSE,TRUE,"no_lookup_match"
"Virgin Islands (UK)","VGB",2025,"20260701",10,2025-03-03,16,NA,16,69,NA,FALSE,TRUE,"no_lookup_match"
"Virgin Islands (UK)","VGB",2026,"20260701",10,2026-03-02,0,NA,0,17,NA,FALSE,TRUE,"no_lookup_match"
"Virgin Islands (US)","VIR",2024,"20260701",10,2024-03-04,0,NA,0,121,NA,FALSE,TRUE,"no_lookup_match"
"Virgin Islands (US)","VIR",2025,"20260701",10,2025-03-03,33,NA,33,69,NA,FALSE,TRUE,"no_lookup_match"
"Virgin Islands (US)","VIR",2026,"20260701",10,2026-03-02,0,NA,0,17,NA,FALSE,TRUE,"no_lookup_match"
"Canada","CAN",2024,"20260701",11,2024-03-11,0,NA,0,120,NA,FALSE,TRUE,"no_lookup_match"
"Canada","CAN",2025,"20260701",11,2025-03-10,0,NA,0,68,NA,FALSE,TRUE,"no_lookup_match"
"Canada","CAN",2026,"20260701",11,2026-03-09,0,NA,0,16,NA,FALSE,TRUE,"no_lookup_match"
"United States of America","USA",2024,"20260701",11,2024-03-11,246,NA,246,120,NA,FALSE,TRUE,"no_lookup_match"
"United States of America","USA",2025,"20260701",11,2025-03-10,167,NA,167,68,NA,FALSE,TRUE,"no_lookup_match"
"United States of America","USA",2026,"20260701",11,2026-03-09,70,NA,70,16,NA,FALSE,TRUE,"no_lookup_match"
"Belize","BLZ",2024,"20260701",11,2024-03-11,170,NA,170,120,NA,FALSE,TRUE,"country_excluded"
"Belize","BLZ",2025,"20260701",11,2025-03-10,151,NA,151,68,NA,FALSE,TRUE,"country_excluded"
"Belize","BLZ",2026,"20260701",11,2026-03-09,272,NA,272,16,NA,FALSE,TRUE,"country_excluded"
"Costa Rica","CRI",2024,"20260701",11,2024-03-11,5671,NA,5671,120,NA,FALSE,TRUE,"no_lookup_match"
"Costa Rica","CRI",2025,"20260701",11,2025-03-10,907,NA,907,68,NA,FALSE,TRUE,"no_lookup_match"
"Costa Rica","CRI",2026,"20260701",11,2026-03-09,452,444,444,16,0.981891830396902,TRUE,FALSE,"applied_mean"
"El Salvador","SLV",2025,"20260701",11,2025-03-10,967,NA,967,68,NA,FALSE,TRUE,"no_lookup_match"
"El Salvador","SLV",2024,"20260701",11,2024-03-11,1217,NA,1217,120,NA,FALSE,TRUE,"no_lookup_match"
"El Salvador","SLV",2026,"20260701",11,2026-03-09,1293,1293,1293,16,1,TRUE,FALSE,"applied_mean"
"Guatemala","GTM",2025,"20260701",11,2025-03-10,10166,NA,10166,68,NA,FALSE,TRUE,"no_lookup_match"
"Guatemala","GTM",2026,"20260701",11,2026-03-09,3662,4904,4904,16,1.33925789338906,TRUE,FALSE,"applied_mean"
"Guatemala","GTM",2024,"20260701",11,2024-03-11,14696,NA,14696,120,NA,FALSE,TRUE,"no_lookup_match"
"Honduras","HND",2025,"20260701",11,2025-03-10,3443,NA,3443,68,NA,FALSE,TRUE,"no_lookup_match"
"Honduras","HND",2024,"20260701",11,2024-03-11,8821,NA,8821,120,NA,FALSE,TRUE,"no_lookup_match"
"Honduras","HND",2026,"20260701",11,2026-03-09,2073,2073,2073,16,1,TRUE,FALSE,"applied_mean"
"Mexico","MEX",2024,"20260701",11,2024-03-11,41954,NA,41954,120,NA,FALSE,TRUE,"no_lookup_match"
"Mexico","MEX",2025,"20260701",11,2025-03-10,23254,NA,23254,68,NA,FALSE,TRUE,"no_lookup_match"
"Mexico","MEX",2026,"20260701",11,2026-03-09,13140,13125,13125,16,0.998822666369846,TRUE,FALSE,"applied_mean"
"Nicaragua","NIC",2025,"20260701",4,2025-01-20,5702,NA,5702,75,NA,FALSE,TRUE,"no_lookup_match"
"Nicaragua","NIC",2024,"20260701",11,2024-03-11,18527,NA,18527,120,NA,FALSE,TRUE,"no_lookup_match"
"Panama","PAN",2026,"20260701",11,2026-03-09,2205,2110,2110,16,0.956861186593358,TRUE,FALSE,"applied_mean"
"Panama","PAN",2024,"20260701",11,2024-03-11,4228,NA,4228,120,NA,FALSE,TRUE,"no_lookup_match"
"Panama","PAN",2025,"20260701",11,2025-03-10,4225,NA,4225,68,NA,FALSE,TRUE,"no_lookup_match"
"Bolivia","BOL",2024,"20260701",11,2024-03-11,19731,NA,19731,120,NA,FALSE,TRUE,"no_lookup_match"
"Bolivia","BOL",2025,"20260701",11,2025-03-10,9286,NA,9286,68,NA,FALSE,TRUE,"no_lookup_match"
"Bolivia","BOL",2026,"20260701",11,2026-03-09,33276,37630,37630,16,1.13083938519325,TRUE,FALSE,"applied_mean"
"Colombia","COL",2025,"20260701",11,2025-03-10,41252,NA,41252,68,NA,FALSE,TRUE,"no_lookup_match"
"Colombia","COL",2026,"20260701",11,2026-03-09,25378,25378,25378,16,1,TRUE,FALSE,"applied_mean"
"Colombia","COL",2024,"20260701",11,2024-03-11,69837,NA,69837,120,NA,FALSE,TRUE,"no_lookup_match"
"Ecuador","ECU",2024,"20260701",11,2024-03-11,13086,NA,13086,120,NA,FALSE,TRUE,"no_lookup_match"
"Ecuador","ECU",2025,"20260701",11,2025-03-10,10615,NA,10615,68,NA,FALSE,TRUE,"no_lookup_match"
"Ecuador","ECU",2026,"20260701",11,2026-03-09,5301,5305,5305,16,1.00074186855511,TRUE,FALSE,"applied_mean"
"Peru","PER",2024,"20260701",11,2024-03-11,82591,NA,82591,120,NA,FALSE,TRUE,"no_lookup_match"
"Peru","PER",2025,"20260701",11,2025-03-10,13143,NA,13143,68,NA,FALSE,TRUE,"no_lookup_match"
"Peru","PER",2026,"20260701",11,2026-03-09,7070,7117,7117,16,1.00659299721167,TRUE,FALSE,"applied_mean"
"Venezuela","VEN",2024,"20260701",11,2024-03-11,7013,NA,7013,120,NA,FALSE,TRUE,"no_lookup_match"
"Venezuela","VEN",2025,"20260701",11,2025-03-10,12739,NA,12739,68,NA,FALSE,TRUE,"no_lookup_match"
"Venezuela","VEN",2026,"20260701",11,2026-03-09,4410,NA,4410,16,NA,FALSE,TRUE,"no_lookup_match"
"Argentina","ARG",2024,"20260701",11,2024-03-11,203004,NA,203004,120,NA,FALSE,TRUE,"no_lookup_match"
"Argentina","ARG",2025,"20260701",11,2025-03-10,3959,NA,3959,68,NA,FALSE,TRUE,"no_lookup_match"
"Argentina","ARG",2026,"20260701",11,2026-03-09,25,37,37,16,1.46893413451354,TRUE,FALSE,"applied_mean"
"Brazil","BRA",2024,"20260701",11,2024-03-11,3633330,NA,3633330,120,NA,FALSE,TRUE,"no_lookup_match"
"Brazil","BRA",2025,"20260701",11,2025-03-10,1365767,NA,1365767,68,NA,FALSE,TRUE,"no_lookup_match"
"Brazil","BRA",2026,"20260701",11,2026-03-09,461378,468151,468151,16,1.01467991542554,TRUE,FALSE,"applied_mean"
"Chile","CHL",2024,"20260701",11,2024-03-11,2,NA,2,120,NA,FALSE,TRUE,"no_lookup_match"
"Chile","CHL",2025,"20260701",11,2025-03-10,0,NA,0,68,NA,FALSE,TRUE,"no_lookup_match"
"Chile","CHL",2026,"20260701",11,2026-03-09,14,16,16,16,1.16435064935065,TRUE,FALSE,"applied_mean"
"Paraguay","PRY",2024,"20260701",11,2024-03-11,196397,NA,196397,120,NA,FALSE,TRUE,"no_lookup_match"
"Paraguay","PRY",2026,"20260701",11,2026-03-09,5471,5398,5398,16,0.98666518307744,TRUE,FALSE,"applied_mean"
"Paraguay","PRY",2025,"20260701",11,2025-03-10,10696,NA,10696,68,NA,FALSE,TRUE,"no_lookup_match"
"Uruguay","URY",2024,"20260701",11,2024-03-11,167,NA,167,120,NA,FALSE,TRUE,"no_lookup_match"
"Uruguay","URY",2025,"20260701",11,2025-03-10,0,NA,0,68,NA,FALSE,TRUE,"no_lookup_match"
"Uruguay","URY",2026,"20260701",11,2026-03-09,0,0,0,16,3.18604651162791,TRUE,FALSE,"applied_median"
"Dominican Republic","DOM",2024,"20260701",11,2024-03-11,5677,NA,5677,120,NA,FALSE,TRUE,"no_lookup_match"
"Dominican Republic","DOM",2025,"20260701",11,2025-03-10,445,NA,445,68,NA,FALSE,TRUE,"no_lookup_match"
"Dominican Republic","DOM",2026,"20260701",11,2026-03-09,260,260,260,16,1,TRUE,FALSE,"applied_mean"
"Puerto Rico","PRI",2026,"20260701",11,2026-03-09,395,395,395,16,0.998743572258084,TRUE,FALSE,"applied_mean"
"Puerto Rico","PRI",2024,"20260701",11,2024-03-11,623,NA,623,120,NA,FALSE,TRUE,"no_lookup_match"
"Puerto Rico","PRI",2025,"20260701",11,2025-03-10,1209,NA,1209,68,NA,FALSE,TRUE,"no_lookup_match"
"Anguilla","AIA",2025,"20260701",11,2025-03-10,0,NA,0,68,NA,FALSE,TRUE,"no_lookup_match"
"Anguilla","AIA",2026,"20260701",11,2026-03-09,0,NA,0,16,NA,FALSE,TRUE,"no_lookup_match"
"Antigua and Barbuda","ATG",2025,"20260701",11,2025-03-10,0,NA,0,68,NA,FALSE,TRUE,"no_lookup_match"
"Antigua and Barbuda","ATG",2026,"20260701",11,2026-03-09,4,4,4,16,1,TRUE,FALSE,"applied_mean"
"Antigua and Barbuda","ATG",2024,"20260701",4,2024-01-22,41,NA,41,127,NA,FALSE,TRUE,"no_lookup_match"
"Aruba","ABW",2024,"20260701",11,2024-03-11,14,NA,14,120,NA,FALSE,TRUE,"no_lookup_match"
"Aruba","ABW",2025,"20260701",11,2025-03-10,2,NA,2,68,NA,FALSE,TRUE,"no_lookup_match"
"Bahamas","BHS",2024,"20260701",8,2024-02-19,0,NA,0,123,NA,FALSE,TRUE,"no_lookup_match"
"Bahamas","BHS",2026,"20260701",11,2026-03-09,0,NA,0,16,NA,FALSE,TRUE,"no_lookup_match"
"Barbados","BRB",2025,"20260701",11,2025-03-10,51,NA,51,68,NA,FALSE,TRUE,"no_lookup_match"
"Barbados","BRB",2026,"20260701",11,2026-03-09,25,20,20,16,0.814835030333771,TRUE,FALSE,"applied_mean"
"Barbados","BRB",2024,"20260701",11,2024-03-11,920,NA,920,120,NA,FALSE,TRUE,"no_lookup_match"
"Bermuda","BMU",2024,"20260701",11,2024-03-11,0,NA,0,120,NA,FALSE,TRUE,"no_lookup_match"
"Bermuda","BMU",2025,"20260701",11,2025-03-10,0,NA,0,68,NA,FALSE,TRUE,"no_lookup_match"
"Bermuda","BMU",2026,"20260701",11,2026-03-09,1,NA,1,16,NA,FALSE,TRUE,"no_lookup_match"
"Bonaire, Saint Eustatius and Saba","BES",2024,"20260701",11,2024-03-11,193,NA,193,120,NA,FALSE,TRUE,"no_lookup_match"
"Cayman Islands","CYM",2024,"20260701",11,2024-03-11,3,NA,3,120,NA,FALSE,TRUE,"no_lookup_match"
"Cayman Islands","CYM",2025,"20260701",11,2025-03-10,0,NA,0,68,NA,FALSE,TRUE,"no_lookup_match"
"Cayman Islands","CYM",2026,"20260701",11,2026-03-09,0,0,0,16,1,TRUE,FALSE,"applied_mean"
"Curaçao","CUW",2024,"20260701",11,2024-03-11,221,NA,221,120,NA,FALSE,TRUE,"no_lookup_match"
"French Guiana","GUF",2024,"20260701",11,2024-03-11,10298,NA,10298,120,NA,FALSE,TRUE,"no_lookup_match"
"French Guiana","GUF",2026,"20260701",10,2026-03-02,4,4,4,17,1,TRUE,FALSE,"applied_mean"
"Grenada","GRD",2024,"20260701",11,2024-03-11,95,NA,95,120,NA,FALSE,TRUE,"no_lookup_match"
"Grenada","GRD",2025,"20260701",11,2025-03-10,40,NA,40,68,NA,FALSE,TRUE,"no_lookup_match"
"Grenada","GRD",2026,"20260701",11,2026-03-09,37,37,37,16,1,TRUE,FALSE,"applied_mean"
"Guadeloupe","GLP",2026,"20260701",11,2026-03-09,228,228,228,16,1,TRUE,FALSE,"applied_mean"
