"","country","iso3","Month","season_nMonth","nb_size","nb_mean","Ave_season_monthly_cases","Ave_season_monthly_cum_cases","Ave_cum_monthly_proportion","Ave_monthly_proportion"
"55","Bahamas","BHS",5,7,0.326574391598254,224.833333333333,224.833333333333,590.333333333333,0.541249180655035,0.0886299375469346
"56","Bahamas","BHS",6,8,0.218134274361525,390.333333333334,390.333333333333,980.666666666667,0.693350425820385,0.152101245165349
"57","Bahamas","BHS",7,9,0.233265308999267,312.166666666667,312.166666666667,1292.83333333333,0.881209218439374,0.187858792618989
"58","Bahamas","BHS",8,10,0.170730297803264,122.333333333333,122.333333333333,1415.16666666667,0.91883469334044,0.0376254749010669
"59","Bahamas","BHS",9,11,0.295899773507591,71.3333333333333,71.3333333333333,1486.5,0.955515392983294,0.0366806996428529
"60","Bahamas","BHS",10,12,0.21691196175288,47.1666666666667,47.1666666666667,1533.66666666667,1,0.0444846070167065
"61","Bangladesh","BGD",12,1,0.0827814045936348,158.111111111111,158.111111111111,158.111111111111,0.0415556447816218,0.0415556447816218
"62","Bangladesh","BGD",1,2,0.170978677556162,41.5555555555556,41.5555555555556,199.666666666667,0.0577574457172467,0.0162018009356249
"63","Bangladesh","BGD",2,3,0.401733544236492,34.7777777777778,34.7777777777778,234.444444444445,0.069100843335591,0.0113433976183443
"64","Bangladesh","BGD",3,4,0.876728422406851,108.333333333333,108.333333333333,342.777777777778,0.100211134461936,0.031110291126345
"65","Bangladesh","BGD",4,5,0.76777876793385,484.444444444445,484.444444444445,827.222222222222,0.218380312953686,0.11816917849175
"66","Bangladesh","BGD",5,6,0.571627689931565,1287.77777777778,1287.77777777778,2115,0.432646178875831,0.214265865922145
"67","Bangladesh","BGD",6,7,0.61536173878567,1123,1123,3238,0.642113644463291,0.20946746558746
"68","Bangladesh","BGD",7,8,0.651754642546751,907.000000000002,907,4145,0.796931697496288,0.154818053032997
"69","Bangladesh","BGD",8,9,0.443793702233726,1005,1005,5150,0.900948371166195,0.104016673669907
"70","Bangladesh","BGD",9,10,0.215691522314221,1059,1059,6209,0.948625965808505,0.0476775946423103
"71","Bangladesh","BGD",10,11,0.0890906441499878,573.777777777777,573.777777777778,6782.77777777778,0.971453832747236,0.022827866938731
"72","Bangladesh","BGD",11,12,0.120543012460621,443.666666666667,443.666666666667,7226.44444444444,1,0.0285461672527639
"73","Barbados","BRB",12,1,3.56294983094164,69.25,69.25,69.25,0.0755947008554624,0.0755947008554624
"74","Barbados","BRB",1,2,2.43252085841562,174.75,174.75,244,0.203441402343051,0.127846701487589
"75","Barbados","BRB",2,3,3.36095321556683,64.5,64.5,308.5,0.253332670336803,0.0498912679937513
"76","Barbados","BRB",3,4,3.18342434773276,74.2500000000001,74.25,382.75,0.31385640645336,0.0605237361165573
"77","Barbados","BRB",4,5,3.64094077619056,71.25,71.25,454,0.36951459541052,0.0556581889571602
"78","Barbados","BRB",5,6,2.80392416568304,93.2499999999999,93.25,547.25,0.437694276369581,0.0681796809590609
"79","Barbados","BRB",6,7,2.37949256607327,157.75,157.75,705,0.549687103924394,0.111992827554813
"80","Barbados","BRB",7,8,1.92121752969481,168,168,873,0.66617265467908,0.116485550754686
"81","Barbados","BRB",8,9,2.9437271714245,122.75,122.75,995.75,0.756542861178134,0.0903702064990539
"82","Barbados","BRB",9,10,3.3864226637397,108.75,108.75,1104.5,0.838599540286583,0.0820566791084491
"83","Barbados","BRB",10,11,2.56942618219733,121.75,121.75,1226.25,0.926472615191115,0.0878730749045326
"84","Barbados","BRB",11,12,3.49735114755374,96.2499999999999,96.25,1322.5,1,0.0735273848088846
"85","Belize","BLZ",12,1,2.15287991334178,194.615384615385,194.615384615385,194.615384615385,0.0624976827019581,0.0624976827019581
"86","Belize","BLZ",1,2,1.61166232709612,290.461538461538,290.461538461538,485.076923076923,0.1372335970951,0.0747359143931424
"87","Belize","BLZ",2,3,1.90930284294496,207.769230769231,207.769230769231,692.846153846154,0.186556096447572,0.0493224993524712
"88","Belize","BLZ",3,4,1.94159594433043,286.538461538462,286.538461538462,979.384615384615,0.250160984387359,0.0636048879397877
"89","Belize","BLZ",4,5,1.80673817631631,376.846153846153,376.846153846154,1356.23076923077,0.333062346917268,0.0829013625299089
"90","Belize","BLZ",5,6,1.23212535050116,545.153846153847,545.153846153846,1901.38461538462,0.439714903264136,0.106652556346868
"91","Belize","BLZ",6,7,1.29400467466112,580.999999999999,581,2482.38461538462,0.555559865588796,0.11584496232466
"92","Belize","BLZ",7,8,1.51398101538209,569.461538461537,569.461538461538,3051.84615384615,0.678291658939887,0.122731793351091
"93","Belize","BLZ",8,9,1.5695387567326,469.461538461539,469.461538461538,3521.30769230769,0.778942239759754,0.100650580819866
"94","Belize","BLZ",9,10,2.05121768704466,297.384615384615,297.384615384615,3818.69230769231,0.847229178239285,0.0682869384795314
"95","Belize","BLZ",10,11,1.90156905149914,339.615384615385,339.615384615385,4158.30769230769,0.92799366623061,0.0807644879913248
"96","Belize","BLZ",11,12,2.26533962400709,278.076923076923,278.076923076923,4436.38461538462,1,0.0720063337693899
"97","Bhutan","BTN",1,1,0.635793377733755,77.8,77.8,77.8,0.0722391196593531,0.0722391196593531
"98","Bhutan","BTN",2,2,0.669458933103378,38.3,38.3,116.1,0.107762670775652,0.0355235511162985
"99","Bhutan","BTN",3,3,0.694152075641986,61,61,177.1,0.164943837968346,0.0571811671926947
"100","Bhutan","BTN",4,4,0.753796344565249,78.0999999999999,78.1,255.2,0.243571802843631,0.0786279648752849
"101","Bhutan","BTN",5,5,0.811808350719122,144.7,144.7,399.9,0.400113997121123,0.156542194277492
"102","Bhutan","BTN",6,6,0.792241739354865,126.9,126.9,526.8,0.533778697129163,0.13366470000804
"103","Bhutan","BTN",7,7,0.731040840311143,134.8,134.8,661.6,0.66591659819183,0.132137901062667
"104","Bhutan","BTN",8,8,0.791556987664446,103.7,103.7,765.3,0.775112341572915,0.109195743381085
"105","Bhutan","BTN",9,9,0.819358734633384,82.7999999999999,82.8,848.1,0.865818057304613,0.0907057157316985
"106","Bhutan","BTN",10,10,0.526170913345788,39.4,39.4,887.5,0.901849050791315,0.0360309934867024
"107","Bhutan","BTN",11,11,0.7302161204548,47.2,47.2,934.7,0.948821942390405,0.0469728915990896
"108","Bhutan","BTN",12,12,0.719356380236649,53.1,53.1,987.8,1,0.0511780576095949
"109","Bolivia","BOL",6,1,1.74327442517541,878.818181818181,878.818181818182,878.818181818182,0.016333797663192,0.016333797663192
"110","Bolivia","BOL",7,2,2.99419286993436,921.727272727272,921.727272727273,1800.54545454545,0.0362724695980371,0.0199386719348451
"111","Bolivia","BOL",8,3,2.44246372447833,1541.81818181818,1541.81818181818,3342.36363636364,0.0702652468847978,0.0339927772867607
"112","Bolivia","BOL",9,4,1.58925465709076,2774.54545454546,2774.54545454545,6116.90909090909,0.123921385324735,0.0536561384399368
"113","Bolivia","BOL",10,5,0.842762580689203,8584.54545454548,8584.54545454545,14701.4545454545,0.259733954571115,0.13581256924638
"114","Bolivia","BOL",11,6,1.13261743141613,9063.45454545457,9063.45454545455,23764.9090909091,0.412961711302775,0.15322775673166
"115","Bolivia","BOL",12,7,1.45825338292568,7979.63636363637,7979.63636363636,31744.5454545455,0.548563420309538,0.135601709006763
"116","Bolivia","BOL",1,8,0.969427332660049,6818.72727272729,6818.72727272727,38563.2727272727,0.661054228930292,0.112490808620754
"117","Bolivia","BOL",2,9,0.891892918216194,8167.81818181818,8167.81818181818,46731.0909090909,0.779070781198096,0.118016552267804
"118","Bolivia","BOL",3,10,0.663730662553953,7769.36363636363,7769.36363636364,54500.4545454545,0.873768508743972,0.0946977275458754
"119","Bolivia","BOL",4,11,0.794012206043806,5432.72727272727,5432.72727272727,59933.1818181818,0.951762201976259,0.0779936932322868
"120","Bolivia","BOL",5,12,0.933176609781862,3091.0909090909,3091.09090909091,63024.2727272727,1,0.0482377980237412
"121","Brazil","BRA",8,1,1.60945945130528,40738.1999999998,40738.2,40738.2,0.0155113889756142,0.0155113889756142
"122","Brazil","BRA",9,2,2.07779223603724,41283.2000000001,41283.2,82021.4,0.0339673117898576,0.0184559228142434
"123","Brazil","BRA",10,3,2.15874811482005,190300.8,190300.8,272322.2,0.136152997190137,0.102185685400279
"124","Brazil","BRA",11,4,2.71321965718044,300043.2,300043.2,572365.4,0.284968373642387,0.14881537645225
"125","Brazil","BRA",12,5,2.82401866709227,325746.899999999,325746.9,898112.3,0.434663869357736,0.149695495715349
"126","Brazil","BRA",1,6,1.13343335939194,198409.6,198409.6,1096521.9,0.50808259498939,0.073418725631654
"127","Brazil","BRA",2,7,1.11653306959866,402081.099999999,402081.1,1498603,0.640361957720226,0.132279362730835
"128","Brazil","BRA",3,8,0.703228011237561,466577,466577,1965180,0.756300666430797,0.115938708710571
"129","Brazil","BRA",4,9,0.60682115792206,460292.399999999,460292.4,2425472.4,0.869290540080521,0.112989873649725
"130","Brazil","BRA",5,10,0.548984614199611,352588.5,352588.5,2778060.9,0.948457424802585,0.0791668847220638
"131","Brazil","BRA",6,11,0.725205116520038,122892.5,122892.5,2900953.4,0.981822730517572,0.0333653057149866
"132","Brazil","BRA",7,12,1.01972497818413,58899.7,58899.7,2959853.1,1,0.0181772694824285
"133","British Virgin Islands","VGB",11,1,0.388838792017547,19.6666666666667,19.6666666666667,19.6666666666667,0.173210505667043,0.173210505667043
"134","British Virgin Islands","VGB",12,2,78428.8168048937,15,15,34.6666666666667,0.30698467392397,0.133774168256927
"135","British Virgin Islands","VGB",1,3,0.599791156887478,54.9999999999999,55,89.6666666666667,0.411358233765862,0.104373559841892
"136","British Virgin Islands","VGB",2,4,0.61413376535853,30,30,119.666666666667,0.470881333607896,0.0595230998420345
"137","British Virgin Islands","VGB",3,5,0.679056555399105,23.3333333333333,23.3333333333333,143,0.518724252767243,0.0478429191593468
"138","British Virgin Islands","VGB",4,6,0.66828571740168,24.6666666666667,24.6666666666667,167.666666666667,0.569401103164615,0.0506768503973715
"139","British Virgin Islands","VGB",5,7,0.565752570897418,40.6666666666667,40.6666666666667,208.333333333333,0.65035091515713,0.0809498119925147
"140","British Virgin Islands","VGB",6,8,0.545097301883442,49.6666666666667,49.6666666666667,258,0.751985685198459,0.10163477004133
"141","British Virgin Islands","VGB",7,9,0.546617328954581,44.3333333333333,44.3333333333333,302.333333333333,0.838550517026535,0.0865648318280763
"142","British Virgin Islands","VGB",8,10,0.550137127629493,46,46,348.333333333333,0.930836053971149,0.0922855369446138
"143","British Virgin Islands","VGB",9,11,306492.202696506,18,18,366.333333333333,0.963492805792752,0.0326567518216032
"144","British Virgin Islands","VGB",10,12,0.731031459473534,18,18,384.333333333333,1,0.0365071942072476
"145","Brunei","BRN",1,1,2.78120825463625,19.7857142857143,19.7857142857143,19.7857142857143,0.0976845814858871,0.0976845814858871
"146","Brunei","BRN",2,2,3.13133448816877,13.2857142857143,13.2857142857143,33.0714285714286,0.16163890327307,0.0639543217871826
"147","Brunei","BRN",3,3,3.10022550590282,11.5714285714286,11.5714285714286,44.6428571428571,0.215801643633979,0.0541627403609094
"148","Brunei","BRN",4,4,2.7508717521992,16.7142857142857,16.7142857142857,61.3571428571429,0.291912471127644,0.0761108274936648
"149","Brunei","BRN",5,5,2.99550058162209,21.6428571428572,21.6428571428571,83,0.393185778263223,0.101273307135579
"150","Brunei","BRN",6,6,2.92207895031169,19.8571428571429,19.8571428571429,102.857142857143,0.484575103050359,0.0913893247871362
"151","Brunei","BRN",7,7,2.21470723444097,22.7857142857143,22.7857142857143,125.642857142857,0.58643419096249,0.101859087912131
"152","Brunei","BRN",8,8,2.94388151862899,23.1428571428572,23.1428571428571,148.785714285714,0.695793922082923,0.109359731120433
"153","Brunei","BRN",9,9,2.72746677733523,24.2142857142857,24.2142857142857,173,0.811144761972243,0.11535083988932
"154","Brunei","BRN",10,10,2.32727629788969,12,12,185,0.86914182103427,0.0579970590620263
"155","Brunei","BRN",11,11,5.39118952889218,13.6428571428571,13.6428571428571,198.642857142857,0.937531913652967,0.0683900926186974
"156","Brunei","BRN",12,12,3.66095358961386,12,12,210.642857142857,1,0.0624680863470328
"157","Burkina Faso","BFA",1,1,790161.96614778,103.5,103.5,103.5,0.064078783169758,0.064078783169758
"158","Burkina Faso","BFA",2,2,75526684.1903417,15.6666666666667,15.6666666666667,119.166666666667,0.0711382463890289,0.00705946321927086
"159","Burkina Faso","BFA",3,3,472169.688630376,15.3333333333333,15.3333333333333,134.5,0.0773622877202463,0.00622404133121739
"160","Burkina Faso","BFA",4,4,0.405423118019199,87.9999999999998,88,222.5,0.0892934026326251,0.0119311149123788
"161","Burkina Faso","BFA",5,5,0.228104509764284,860.499999999999,860.5,1083,0.123622481369484,0.034329078736859
"162","Burkina Faso","BFA",6,6,0.181773685721064,4223.33333333334,4223.33333333333,5306.33333333333,0.202947697751675,0.0793252163821906
"163","Burkina Faso","BFA",7,7,0.325219988132626,12967.6666666667,12967.6666666667,18274,0.583905090389915,0.380957392638241
"164","Burkina Faso","BFA",8,8,0.324046977386362,9005.33333333332,9005.33333333333,27279.3333333333,0.829860905647886,0.24595581525797
"165","Burkina Faso","BFA",9,9,0.367828822390322,2737.00000000001,2737,30016.3333333333,0.950044763687019,0.120183858039133
"166","Burkina Faso","BFA",10,10,812804.980140695,43.6666666666666,43.6666666666667,30060,0.97396000463573,0.0239152409487112
"167","Burkina Faso","BFA",11,11,396367.643076065,36.6666666666667,36.6666666666667,30096.6666666667,0.98787065469798,0.0139106500622503
"168","Burkina Faso","BFA",12,12,341121.61581064,25.8333333333333,25.8333333333333,30122.5,1,0.0121293453020198
"169","Cambodia","KHM",10,1,0.687074767484384,304.142857142858,304.142857142857,304.142857142857,0.0357239080723792,0.0357239080723792
"170","Cambodia","KHM",11,2,0.629644591195966,416.214285714287,416.214285714286,720.357142857143,0.0778806327855854,0.0421567247132062
"171","Cambodia","KHM",12,3,0.924119697102243,580.5,580.5,1300.85714285714,0.126099219639081,0.0482185868534954
"172","Cambodia","KHM",1,4,0.575883000588683,612.857142857142,612.857142857143,1913.71428571429,0.159880994676002,0.0337817750369212
"173","Cambodia","KHM",2,5,1.17861809280401,1360.5,1360.5,3274.21428571429,0.22291217603729,0.0630311813612875
"174","Cambodia","KHM",3,6,0.879431581383569,3143.28571428571,3143.28571428571,6417.5,0.353906835377806,0.130994659340517
"175","Cambodia","KHM",4,7,1.00004862685291,3910.92857142858,3910.92857142857,10328.4285714286,0.528030457761018,0.174123622383212
"176","Cambodia","KHM",5,8,1.44087914598606,3023.35714285713,3023.35714285714,13351.7857142857,0.680856500937877,0.152826043176859
"177","Cambodia","KHM",6,9,1.41205643747404,2264.78571428572,2264.78571428571,15616.5714285714,0.794478238879954,0.113621737942077
"178","Cambodia","KHM",7,10,1.67269669950161,1625.21428571429,1625.21428571429,17241.7857142857,0.883571327884041,0.0890930890040877
"179","Cambodia","KHM",8,11,1.46985421025573,1270.28571428572,1270.28571428571,18512.0714285714,0.954087035642335,0.0705157077582938
"180","Cambodia","KHM",9,12,1.24976032142342,821.642857142856,821.642857142857,19333.7142857143,1,0.0459129643576648
"181","Cameroon","CMR",1,1,5.89036433460936,48.2499999999999,48.25,48.25,0.108003488585569,0.108003488585569
"182","Cameroon","CMR",2,2,43.5881014435353,13.75,13.75,62,0.140881601477139,0.0328781128915698
"183","Cameroon","CMR",3,3,23.8145581724765,13,13,75,0.171365561142902,0.0304839596657634
"184","Cameroon","CMR",4,4,8.70036823043989,17.5,17.5,92.5,0.21109052581414,0.0397249646712385
"185","Cameroon","CMR",5,5,10.1764667457753,23,23,115.5,0.264263093916693,0.0531725681025526
"186","Cameroon","CMR",6,6,7.69974834612852,28.25,28.25,143.75,0.328540792059382,0.064277698142689
"187","Cameroon","CMR",7,7,21.248115407137,35.25,35.25,179,0.413365941364919,0.0848251493055365
"188","Cameroon","CMR",8,8,7.14410630306916,38.25,38.25,217.25,0.49999688881374,0.0866309474488214
"189","Cameroon","CMR",9,9,10.1946713961757,36,36,253.25,0.583383058878017,0.0833861700642768
"190","Cameroon","CMR",10,10,4.58586226735386,143.75,143.75,397,0.898830374174046,0.315447315296029
"191","Cameroon","CMR",11,11,5.16222888118572,30.25,30.25,427.25,0.965430993435952,0.0666006192619063
"192","Cameroon","CMR",12,12,9.11081037761893,15.25,15.25,442.5,1,0.034569006564048
"193","Caribbean Netherlands","BES",2,1,2.06197306031162,9,9,9,0.0187286284984117,0.0187286284984117
"194","Caribbean Netherlands","BES",3,2,2.39441478103207,8.66666666666666,8.66666666666667,17.6666666666667,0.0378446499230134,0.0191160214246016
"195","Caribbean Netherlands","BES",4,3,2.0856987407553,12.3333333333333,12.3333333333333,30,0.0642661707494335,0.0264215208264201
"196","Caribbean Netherlands","BES",5,4,1.23249438703936,20.3333333333333,20.3333333333333,50.3333333333333,0.10318274631472,0.0389165755652866
"197","Caribbean Netherlands","BES",6,5,1.34865398432148,25.3333333333333,25.3333333333333,75.6666666666667,0.152253223835243,0.0490704775205224
"198","Caribbean Netherlands","BES",7,6,1.37863903969454,35,35,110.666666666667,0.221220107041577,0.0689668832063343
"199","Caribbean Netherlands","BES",8,7,1.47831599314757,37.3333333333333,37.3333333333333,148,0.296557131253168,0.0753370242115913
"200","Caribbean Netherlands","BES",9,8,1.39439161613952,43,43,191,0.380730904506074,0.0841737732529063
"201","Caribbean Netherlands","BES",10,9,1.31219957307708,64,64,255,0.504703087539435,0.12397218303336
"202","Caribbean Netherlands","BES",11,10,1.29296823574934,58.6666666666666,58.6666666666667,313.666666666667,0.618908761543749,0.114205674004315
"203","Caribbean Netherlands","BES",12,11,1.91075092382621,10.6666666666667,10.6666666666667,324.333333333333,0.641212652675395,0.0223038911316454
"204","Caribbean Netherlands","BES",1,12,1.47670744629861,102,102,426.333333333333,1,0.358787347324605
"205","China","CHN",12,1,329964.027342983,18.5,18.5,18.5,0.0262039660056657,0.0262039660056657
"206","China","CHN",1,2,253275.382079727,24.875,24.875,43.375,0.0273267615402104,0.00112279553454471
"207","China","CHN",2,3,373278.399119238,43.75,43.75,87.125,0.0293156351164545,0.00198887357624406
"208","China","CHN",3,4,0.114308876957876,128.25,128.25,215.375,0.0384237450315454,0.00910810991509093
"209","China","CHN",4,5,2495911.13608657,433,433,648.375,0.0744786507565896,0.0360549057250442
"210","China","CHN",5,6,0.401967794973052,1325.875,1325.875,1974.25,0.207910419782241,0.133431769025652
"211","China","CHN",6,7,0.817037507799263,4359.75000000001,4359.75,6334,0.544016428077086,0.336106008294845
"212","China","CHN",7,8,0.609210959309184,5708.875,5708.875,12042.875,0.890404679389028,0.346388251311942
"213","China","CHN",8,9,0.969013735647002,1034.375,1034.375,13077.25,0.986695604363293,0.0962909249742645
"214","China","CHN",9,10,1414504.06937392,133.625,133.625,13210.875,0.998960594718039,0.0122649903547466
"215","China","CHN",10,11,133941.50444912,11.625,11.625,13222.5,0.999493040757939,0.000532446039899773
"216","China","CHN",11,12,134063.570689495,11.125,11.125,13233.625,1,0.000506959242061054
"217","Colombia","COL",10,1,2.33041147416648,7884.83333333331,7884.83333333333,7884.83333333333,0.10778664294585,0.10778664294585
"218","Colombia","COL",11,2,2.31730781254011,8421.16666666667,8421.16666666667,16306,0.217767448038192,0.109980805092342
"219","Colombia","COL",12,3,2.54043794194977,8612.50000000002,8612.5,24918.5,0.331078339265737,0.113310891227545
"220","Colombia","COL",1,4,6.012381315356,6016.49999999999,6016.5,30935,0.403198831118147,0.0721204918524098
"221","Colombia","COL",2,5,3.04575825868367,6484.66666666664,6484.66666666667,37419.6666666667,0.478067739248216,0.0748689081300691
"222","Colombia","COL",3,6,2.45358460108163,6257.33333333333,6257.33333333333,43677,0.549777600098391,0.0717098608501753
"223","Colombia","COL",4,7,2.82654328191763,6983,6983,50660,0.630004128171297,0.0802265280729058
"224","Colombia","COL",5,8,2.63885445618248,5930,5930,56590,0.697164328434929,0.0671602002636316
"225","Colombia","COL",6,9,2.31593034485614,6350.66666666667,6350.66666666667,62940.6666666667,0.770593850112619,0.0734295216776901
"226","Colombia","COL",7,10,2.37214818494802,6659,6659,69599.6666666667,0.845473654725205,0.074879804612586
"227","Colombia","COL",8,11,2.38344857941493,6846.83333333333,6846.83333333333,76446.5,0.923338745826072,0.077865091100867
"228","Colombia","COL",9,12,2.11182147118327,6847.16666666668,6847.16666666667,83293.6666666667,1,0.0766612541739282
"229","Cook Islands","COK",12,1,0.552231588224309,33.3333333333333,33.3333333333333,33.3333333333333,0.189312346367561,0.189312346367561
"230","Cook Islands","COK",1,2,1.32969383783867,9.33333333333334,9.33333333333333,42.6666666666667,0.22690917353494,0.0375968271673793
"231","Cook Islands","COK",2,3,1.55402222541823,30,30,72.6666666666667,0.3443039805003,0.117394806965359
"232","Cook Islands","COK",3,4,1.65083972097773,16.6666666666667,16.6666666666667,89.3333333333333,0.412669124785689,0.0683651442853897
"233","Cook Islands","COK",4,5,1.60571762359688,10,10,99.3333333333333,0.453880316457004,0.0412111916713144
"234","Cook Islands","COK",5,6,1.67266234720186,6.33333333333333,6.33333333333333,105.666666666667,0.480588605895354,0.0267082894383508
"235","Cook Islands","COK",6,7,1.34649362879682,10.6666666666667,10.6666666666667,116.333333333333,0.535327198364008,0.0547385924686538
"236","Cook Islands","COK",7,8,256482.425196458,5.66666666666667,5.66666666666667,122,0.565461878498688,0.0301346801346801
