"iso3","season_nMonth","Month","nb_size","nb_mean","nb_size_cum","nb_mean_cum","Ave_season_monthly_cases","Ave_season_monthly_cum_cases","Ave_cum_monthly_proportion","Ave_monthly_proportion","Year","source","date","cases","raw_cases","corrected_cases","d","rf","correction_applied","correction_reason","missing_reason","mean_low_month","season","Data_status","cum_todate_cases_season","cum_todate_cases_year","Predicted_total_seasonal_cases","Predicted_total_year_cases","estimate_formula_result_raw","pred_total_post_fill","Region","country","nb_size_cum_at_month","nb_mean_cum_at_month","percentile_cumulative","severity","severity_interpretation","z_score_cumulative","current_season_severity","current_season_percentile","current_season_interpretation","Country"
"ABW",8,2,0.481031998655489,107,0.926075275418017,475.125,107,475.125,0.53851059553503,0.117126670230326,2026,"Estimates",2026-02-01,2,NA,NA,6,1,FALSE,"applied_mean",NA,7,"2025/2026","Unobserved",9,4,17,NA,1.99115339391554,17,"Caribbean","Aruba",0.926075275418017,475.125,2.64945606134833,"Extremely Low","Rare good event - unusually low cases to date",-0.943180524555181,"Extremely Low",2.22329365833225,"Rare good event - unusually low cases to date","Aruba"
"ABW",9,3,0.619549925715248,136.875,1.01362170347693,612,136.875,612,0.70439933810287,0.16588874256784,2026,"Estimates",2026-03-01,3,NA,NA,5,1,FALSE,"applied_mean",NA,7,"2025/2026","Unobserved",12,7,17,NA,2.82010862365328,17,"Caribbean","Aruba",1.01362170347693,612,2.00909446032363,"Extremely Low","Rare good event - unusually low cases to date",-0.986230495404928,"Extremely Low",2.22329365833225,"Rare good event - unusually low cases to date","Aruba"
"ABW",10,4,0.679858106517793,109.125,1.08043418914402,721.125000000001,109.125,721.125,0.845458501977914,0.141059163875044,2026,"Estimates",2026-04-01,2,NA,NA,4,1.1875,FALSE,"applied_mean",NA,7,"2025/2026","Unobserved",14,9,17,NA,2.39800578587574,17,"Caribbean","Aruba",1.08043418914402,721.125000000001,1.58219007710562,"Extremely Low","Rare good event - unusually low cases to date",-1.01849687086818,"Extremely Low",2.22329365833225,"Rare good event - unusually low cases to date","Aruba"
"ABW",11,5,0.512203900807769,81,1.10213339536528,802.124999999999,81,802.125,0.944061152979573,0.0986026510016587,2026,"Estimates",2026-05-01,2,NA,NA,3,1,FALSE,"applied_mean",NA,7,"2025/2026","Unobserved",16,11,17,NA,1.6762450670282,17,"Caribbean","Aruba",1.10213339536528,802.124999999999,1.50449821518243,"Extremely Low","Rare good event - unusually low cases to date",-1.02817840300114,"Extremely Low",2.22329365833225,"Rare good event - unusually low cases to date","Aruba"
"ABW",12,6,0.377496575760617,49.2500000000001,1.09998096019267,851.374999999997,49.25,851.375,1,0.0559388470204273,2026,"Estimates",2026-06-01,1,NA,NA,2,NA,FALSE,"no_lookup_match",NA,7,"2025/2026","Unobserved",17,12,17,NA,0.950960399347265,17,"Caribbean","Aruba",1.09998096019267,851.374999999997,1.51078839566029,"Extremely Low","Rare good event - unusually low cases to date",-1.02719429677938,"Extremely Low",2.22329365833225,"Rare good event - unusually low cases to date","Aruba"
"ABW",1,7,NA,NA,NA,NA,22.75,22.75,0.0257073901321915,0.0257073901321915,2026,"Estimates",2026-07-01,0,NA,NA,1,NA,FALSE,"no_lookup_match",NA,7,"2026/2027","Unobserved",0,12,NA,NA,0.437025632247256,14,"Caribbean","Aruba",NA,NA,NA,"Unknown","Cannot determine",NA,"Extremely Low",2.22329365833225,"Rare good event - unusually low cases to date","Aruba"
"ABW",2,8,0.906741678475552,34.375,0.771868640055386,57.1250000000001,34.375,57.125,0.069050339970192,0.0433429498380004,2026,"Estimates",2026-08-01,1,NA,NA,NA,NA,NA,NA,NA,7,"2026/2027","Unobserved",1,13,NA,NA,0.736830147246008,14,"Caribbean","Aruba",0.771868640055386,57.1250000000001,6.2887168144938,"Low","Below average - fewer cases than typical at this point",-0.857407756433958,"Extremely Low",2.22329365833225,"Rare good event - unusually low cases to date","Aruba"
"ABW",3,9,0.812301439049523,67.625,0.807692782842357,124.75,67.625,124.75,0.156387184130328,0.0873368441601358,2026,NA,2026-09-01,NA,NA,NA,NA,NA,NA,NA,NA,7,"2026/2027","Unobserved",1,13,NA,NA,NA,14,"Caribbean","Aruba",0.807692782842357,124.75,3.06011237981757,"Extremely Low","Rare good event - unusually low cases to date",-0.888641043968947,"Extremely Low",2.22329365833225,"Rare good event - unusually low cases to date","Aruba"
"ABW",4,10,0.675299034724498,67.5,0.760337536710361,192.25,67.5,192.25,0.236872007352316,0.080484823221988,2026,NA,2026-10-01,NA,NA,NA,NA,NA,NA,NA,NA,7,"2026/2027","Unobserved",1,13,NA,NA,NA,14,"Caribbean","Aruba",0.760337536710361,192.25,2.60956658921043,"Extremely Low","Rare good event - unusually low cases to date",-0.86572747414611,"Extremely Low",2.22329365833225,"Rare good event - unusually low cases to date","Aruba"
"ABW",5,11,0.767526658310305,42.2499999999999,0.76761613783393,234.5,42.25,234.5,0.288236495345069,0.0513644879927534,2026,NA,2026-11-01,NA,NA,NA,NA,NA,NA,NA,NA,7,"2026/2027","Unobserved",1,13,NA,NA,NA,14,"Caribbean","Aruba",0.76761613783393,234.5,2.17849991058604,"Extremely Low","Rare good event - unusually low cases to date",-0.870976492457289,"Extremely Low",2.22329365833225,"Rare good event - unusually low cases to date","Aruba"
"ABW",6,12,NA,NA,0.738605260870606,268.999999999999,34.5,269,0.327801830756658,0.0395653354115886,2026,NA,2026-12-01,NA,NA,NA,NA,NA,NA,NA,NA,7,"2026/2027","Unobserved",1,13,NA,NA,NA,14,"Caribbean","Aruba",0.738605260870606,268.999999999999,2.22329365833225,"Extremely Low","Rare good event - unusually low cases to date",-0.855053518812199,"Extremely Low",2.22329365833225,"Rare good event - unusually low cases to date","Aruba"
"AFG",11,1,2.42958159602125,114,2.52647571017742,2017,114,2017,0.96483390415282,0.0732433980588468,2025,"WHO",2025-01-01,71,71,NA,19,NA,FALSE,"no_lookup_match",NA,3,"2024/2025","Observed",71,71,97,5848,NA,97,"South Asia","Afghanistan",2.52647571017742,2017,0.0643365381763665,"Extremely Low","Rare good event - unusually low cases to date",-1.53257831015669,"Extremely High",95.3277015602866,"Rare bad event - unusually high cases to date","Afghanistan"
"AFG",12,2,0.361437970830766,65.5,2.58229629420537,2082.5,65.5,2082.5,1,0.0351660958471802,2025,"WHO",2025-02-01,26,26,NA,18,NA,FALSE,"no_lookup_match",NA,3,"2024/2025","Observed",97,97,97,5848,NA,97,"South Asia","Afghanistan",2.58229629420537,2082.5,0.110895719782045,"Extremely Low","Rare good event - unusually low cases to date",-1.53115381906855,"Extremely High",95.3277015602866,"Rare bad event - unusually high cases to date","Afghanistan"
"AFG",1,3,NA,NA,NA,NA,59,59,0.0233979007687808,0.0233979007687808,2025,"WHO",2025-03-01,18,18,NA,17,NA,FALSE,"no_lookup_match",NA,3,"2025/2026","Observed",18,115,4701,5848,NA,4713,"South Asia","Afghanistan",NA,NA,NA,"Unknown","Cannot determine",NA,"Extremely High",95.3277015602866,"Rare bad event - unusually high cases to date","Afghanistan"
"AFG",2,4,NA,NA,NA,NA,51,110,0.0469301881103859,0.0235322873416051,2025,"WHO",2025-04-01,131,131,NA,16,NA,FALSE,"no_lookup_match",NA,3,"2025/2026","Observed",149,246,4701,5848,NA,4713,"South Asia","Afghanistan",NA,NA,NA,"Unknown","Cannot determine",NA,"Extremely High",95.3277015602866,"Rare bad event - unusually high cases to date","Afghanistan"
"AFG",3,5,NA,NA,NA,NA,89.75,199.75,0.080974882475635,0.0340446943652492,2025,"WHO",2025-05-01,216,216,NA,15,NA,FALSE,"no_lookup_match",NA,3,"2025/2026","Observed",365,462,4701,5848,NA,4713,"South Asia","Afghanistan",NA,NA,NA,"Unknown","Cannot determine",NA,"Extremely High",95.3277015602866,"Rare bad event - unusually high cases to date","Afghanistan"
"AFG",4,6,1.3973137169989,58.5,0.772975569548341,258.25,58.5,258.25,0.106479491385096,0.0255046089094608,2025,"WHO",2025-06-01,166,166,NA,14,NA,FALSE,"no_lookup_match",NA,3,"2025/2026","Observed",531,628,4701,5848,NA,4713,"South Asia","Afghanistan",0.772975569548341,258.25,86.0360516460979,"High","Above average - more cases than typical at this point",0.927167786476231,"Extremely High",95.3277015602866,"Rare bad event - unusually high cases to date","Afghanistan"
"AFG",5,7,1.80810912105388,148,1.15612092221542,406.250000000001,148,406.25,0.174337596278207,0.0678581048931113,2025,"WHO",2025-07-01,339,339,NA,13,NA,FALSE,"no_lookup_match",NA,3,"2025/2026","Observed",870,967,4701,5848,NA,4713,"South Asia","Afghanistan",1.15612092221542,406.250000000001,89.07319907551,"High","Above average - more cases than typical at this point",1.22567433178605,"Extremely High",95.3277015602866,"Rare bad event - unusually high cases to date","Afghanistan"
"AFG",6,8,0.892414914753293,195.25,1.0662679468741,601.499999999999,195.25,601.5,0.248179927506188,0.0738423312279805,2025,"WHO",2025-08-01,273,273,273,12,1,TRUE,"applied_mean",NA,3,"2025/2026","Observed",1143,1240,4701,5848,NA,4713,"South Asia","Afghanistan",1.0662679468741,601.499999999999,85.3507849889795,"High","Above average - more cases than typical at this point",0.928776918912812,"Extremely High",95.3277015602866,"Rare bad event - unusually high cases to date","Afghanistan"
"AFG",7,9,1.33083729590096,163.75,1.17167546334182,765.249999999999,163.75,765.25,0.315286499914261,0.067106572408073,2025,"WHO",2025-09-01,297,297,297,11,1,TRUE,"applied_mean",NA,3,"2025/2026","Observed",1440,1537,4701,5848,NA,4713,"South Asia","Afghanistan",1.17167546334182,765.249999999999,85.539806869887,"High","Above average - more cases than typical at this point",0.953698286548333,"Extremely High",95.3277015602866,"Rare bad event - unusually high cases to date","Afghanistan"
"AFG",8,10,1.78527245958835,516,1.67574768692177,1281.25,516,1281.25,0.553305286789526,0.238018786875265,2025,"WHO",2025-10-01,1967,1826,1967,10,1.07738853503185,TRUE,"applied_mean",NA,3,"2025/2026","Observed",3407,3504,4701,5848,NA,4713,"South Asia","Afghanistan",1.67574768692177,1281.25,95.9687441271436,"Extremely High","Rare bad event - unusually high cases to date",2.14634139802064,"Extremely High",95.3277015602866,"Rare bad event - unusually high cases to date","Afghanistan"
"AFG",9,11,2.66368331840098,414.499999999999,1.98466117476237,1695.75,414.5,1695.75,0.767919143046552,0.214613856257026,2025,"WHO",2025-11-01,987,1021,987,9,0.967024738933371,TRUE,"applied_mean",NA,3,"2025/2026","Observed",4394,4491,4701,5848,NA,4713,"South Asia","Afghanistan",1.98466117476237,1695.75,96.4842937894665,"Extremely High","Rare bad event - unusually high cases to date",2.24031740074751,"Extremely High",95.3277015602866,"Rare bad event - unusually high cases to date","Afghanistan"
"AFG",10,12,11.5956210737145,207.25,2.27858117609007,1903,207.25,1903,0.891590506093973,0.123671363047421,2025,"Estimates",2025-12-01,12,NA,NA,NA,NA,NA,NA,NA,3,"2025/2026","Unobserved",4406,4503,4701,5848,11.9961222155998,4713,"South Asia","Afghanistan",2.27858117609007,1903,95.3277015602866,"Extremely High","Rare bad event - unusually high cases to date",1.98424121173344,"Extremely High",95.3277015602866,"Rare bad event - unusually high cases to date","Afghanistan"
"AFG",11,1,2.42958159602125,114,2.52647571017742,2017,114,2017,0.96483390415282,0.0732433980588468,2026,"WHO",2026-01-01,129,128,129,7,1.0046422937923,TRUE,"applied_mean",NA,3,"2025/2026","Observed",4535,129,4701,9464,NA,4713,"South Asia","Afghanistan",2.52647571017742,2017,95.3821209300497,"Extremely High","Rare bad event - unusually high cases to date",1.98305867675979,"Normal",51.973193096493,"Average - typical case load at this point","Afghanistan"
"AFG",12,2,0.361437970830766,65.5,2.58229629420537,2082.5,65.5,2082.5,1,0.0351660958471802,2026,"WHO",2026-02-01,178,173,178,6,1.02809336501408,TRUE,"applied_mean",NA,3,"2025/2026","Observed",4713,307,4701,9464,NA,4713,"South Asia","Afghanistan",2.58229629420537,2082.5,95.6473623449981,"Extremely High","Rare bad event - unusually high cases to date",2.02855709950129,"Normal",51.973193096493,"Average - typical case load at this point","Afghanistan"
"AFG",1,3,NA,NA,NA,NA,59,59,0.0233979007687808,0.0233979007687808,2026,"WHO",2026-03-01,150,152,150,5,0.985833516362838,TRUE,"applied_mean",NA,3,"2026/2027","Observed",150,457,7703,9464,NA,6810,"South Asia","Afghanistan",NA,NA,NA,"Unknown","Cannot determine",NA,"Normal",51.973193096493,"Average - typical case load at this point","Afghanistan"
"AFG",2,4,NA,NA,NA,NA,51,110,0.0469301881103859,0.0235322873416051,2026,"WHO",2026-04-01,247,246,247,4,1.0046422937923,TRUE,"applied_mean",NA,3,"2026/2027","Observed",397,704,7703,9464,NA,6810,"South Asia","Afghanistan",NA,NA,NA,"Unknown","Cannot determine",NA,"Normal",51.973193096493,"Average - typical case load at this point","Afghanistan"
"AFG",3,5,NA,NA,NA,NA,89.75,199.75,0.080974882475635,0.0340446943652492,2026,"WHO",2026-05-01,225,224,225,3,1.00510652317154,TRUE,"applied_mean",NA,3,"2026/2027","Observed",622,929,7703,9464,NA,6810,"South Asia","Afghanistan",NA,NA,NA,"Unknown","Cannot determine",NA,"Normal",51.973193096493,"Average - typical case load at this point","Afghanistan"
"AFG",4,6,1.3973137169989,58.5,0.772975569548341,258.25,58.5,258.25,0.106479491385096,0.0255046089094608,2026,"WHO",2026-06-01,248,255,248,2,0.974137931034483,TRUE,"applied_mean",NA,3,"2026/2027","Observed",870,1177,7703,9464,NA,6810,"South Asia","Afghanistan",0.772975569548341,258.25,95.3310374835711,"Extremely High","Rare bad event - unusually high cases to date",2.0795413139389,"Normal",51.973193096493,"Average - typical case load at this point","Afghanistan"
"AFG",5,7,1.80810912105388,148,1.15612092221542,406.250000000001,148,406.25,0.174337596278207,0.0678581048931113,2026,"WHO",2026-07-01,473,473,NA,1,NA,FALSE,"no_lookup_match",NA,3,"2026/2027","Observed",1343,1650,7703,9464,NA,6810,"South Asia","Afghanistan",1.15612092221542,406.250000000001,96.9953656131098,"Extremely High","Rare bad event - unusually high cases to date",2.47579607611986,"Normal",51.973193096493,"Average - typical case load at this point","Afghanistan"
"AFG",6,8,0.892414914753293,195.25,1.0662679468741,601.499999999999,195.25,601.5,0.248179927506188,0.0738423312279805,2026,"Estimates",2026-08-01,347,NA,NA,NA,NA,NA,NA,NA,3,"2026/2027","Unobserved",1690,1997,7703,9464,347.132799102736,6810,"South Asia","Afghanistan",1.0662679468741,601.499999999999,94.3305095475731,"High","Above average - more cases than typical at this point",1.86698739840553,"Normal",51.973193096493,"Average - typical case load at this point","Afghanistan"
"AFG",7,9,1.33083729590096,163.75,1.17167546334182,765.249999999999,163.75,765.25,0.315286499914261,0.067106572408073,2026,NA,2026-09-01,NA,NA,NA,NA,NA,NA,NA,NA,3,"2026/2027","Unobserved",1690,1997,7703,9464,NA,6810,"South Asia","Afghanistan",1.17167546334182,765.249999999999,89.9320602794875,"High","Above average - more cases than typical at this point",1.3070507454399,"Normal",51.973193096493,"Average - typical case load at this point","Afghanistan"
"AFG",8,10,1.78527245958835,516,1.67574768692177,1281.25,516,1281.25,0.553305286789526,0.238018786875265,2026,NA,2026-10-01,NA,NA,NA,NA,NA,NA,NA,NA,3,"2026/2027","Unobserved",1690,1997,7703,9464,NA,6810,"South Asia","Afghanistan",1.67574768692177,1281.25,73.5737863167587,"Normal","Average - typical case load at this point",0.412709418530375,"Normal",51.973193096493,"Average - typical case load at this point","Afghanistan"
"AFG",9,11,2.66368331840098,414.499999999999,1.98466117476237,1695.75,414.5,1695.75,0.767919143046552,0.214613856257026,2026,NA,2026-11-01,NA,NA,NA,NA,NA,NA,NA,NA,3,"2026/2027","Unobserved",1690,1997,7703,9464,NA,6810,"South Asia","Afghanistan",1.98466117476237,1695.75,59.2683513776495,"Normal","Average - typical case load at this point",-0.00477414066683913,"Normal",51.973193096493,"Average - typical case load at this point","Afghanistan"
"AFG",10,12,11.5956210737145,207.25,2.27858117609007,1903,207.25,1903,0.891590506093973,0.123671363047421,2026,NA,2026-12-01,NA,NA,NA,NA,NA,NA,NA,NA,3,"2026/2027","Unobserved",1690,1997,7703,9464,NA,6810,"South Asia","Afghanistan",2.27858117609007,1903,51.973193096493,"Normal","Average - typical case load at this point",-0.168854725569004,"Normal",51.973193096493,"Average - typical case load at this point","Afghanistan"
"ARG",6,1,0.244958895095962,2533.125,0.291879269665576,4569,2533.125,4569,0.171749521737053,0.0356271718875884,2025,"PAHO",2025-01-01,275,275,NA,84,NA,FALSE,"no_lookup_match","current_month_missing",8,"2024/2025","Observed",275,275,17635,141527,NA,17635,"South America","Argentina",0.291879269665576,4569,34.0883624365259,"Normal","Average - typical case load at this point",-0.50772510259295,"Normal",69.7459973904294,"Average - typical case load at this point","Argentina"
"ARG",7,2,0.247380887384525,6903.62500000001,0.291376662117097,11472.625,6903.625,11472.625,0.258746857399719,0.0869973356626666,2025,"PAHO",2025-02-01,1341,1341,NA,80,NA,FALSE,"no_lookup_match","current_month_missing",8,"2024/2025","Observed",1616,1616,17635,141527,NA,17635,"South America","Argentina",0.291376662117097,11472.625,43.4820148723389,"Normal","Average - typical case load at this point",-0.463753609333774,"Normal",69.7459973904294,"Average - typical case load at this point","Argentina"
"ARG",8,3,0.242936133973905,23878.4375,0.272577481362492,35351.0624999999,23878.4375,35351.0625,0.503156037002557,0.244409179602838,2025,"PAHO",2025-03-01,8513,8513,NA,75,NA,FALSE,"no_lookup_match","current_month_missing",8,"2024/2025","Observed",10129,10129,17635,141527,NA,17635,"South America","Argentina",0.272577481362492,35351.0624999999,54.422537654098,"Normal","Average - typical case load at this point",-0.372495850347691,"Normal",69.7459973904294,"Average - typical case load at this point","Argentina"
"ARG",9,4,0.292006173319543,16448.4375,0.287707983753731,51799.4999999999,16448.4375,51799.5,0.786568374412015,0.283412337409458,2025,"PAHO",2025-04-01,5428,5428,NA,71,NA,FALSE,"no_lookup_match","current_month_missing",8,"2024/2025","Observed",15557,15557,17635,141527,NA,17635,"South America","Argentina",0.287707983753731,51799.4999999999,53.9285351794303,"Normal","Average - typical case load at this point",-0.375290292271863,"Normal",69.7459973904294,"Average - typical case load at this point","Argentina"
"ARG",10,5,0.403399680117145,4240.8125,0.300876899333099,56040.3124999998,4240.8125,56040.3125,0.952204086188305,0.16563571177629,2025,"PAHO",2025-05-01,1976,1976,NA,67,NA,FALSE,"no_lookup_match","current_month_missing",8,"2024/2025","Observed",17533,17533,17635,141527,NA,17635,"South America","Argentina",0.300876899333099,56040.3124999998,53.5751403406288,"Normal","Average - typical case load at this point",-0.376908487749232,"Normal",69.7459973904294,"Average - typical case load at this point","Argentina"
"ARG",11,6,0.341034934709604,883.437500000001,0.303249079729656,56923.75,883.4375,56923.75,0.986954697533987,0.0347506113456826,2025,"PAHO",2025-06-01,86,86,NA,62,NA,FALSE,"no_lookup_match","current_month_missing",8,"2024/2025","Observed",17619,17619,17635,141527,NA,17635,"South America","Argentina",0.303249079729656,56923.75,53.2462994437166,"Normal","Average - typical case load at this point",-0.380233278873969,"Normal",69.7459973904294,"Average - typical case load at this point","Argentina"
"ARG",12,7,0.280329923673444,314.1875,0.304136621952797,57237.9374999999,314.1875,57237.9375,1,0.0130453024660125,2025,"PAHO",2025-07-01,16,16,NA,58,NA,FALSE,"no_lookup_match","current_month_missing",8,"2024/2025","Observed",17635,17635,17635,141527,NA,17635,"South America","Argentina",0.304136621952797,57237.9374999999,53.1146432125842,"Normal","Average - typical case load at this point",-0.381572115137602,"Normal",69.7459973904294,"Average - typical case load at this point","Argentina"
"ARG",1,8,0.476601053026123,50.3125,0.476601053026123,50.3125,50.3125,50.3125,0.012734566524394,0.012734566524394,2025,"PAHO",2025-08-01,4,4,NA,54,NA,FALSE,"no_lookup_match","current_month_missing",8,"2025/2026","Observed",4,17639,1715,141527,NA,1715,"South America","Argentina",0.476601053026123,50.3125,25.3161855688929,"Normal","Average - typical case load at this point",-0.632488323355681,"Normal",69.7459973904294,"Average - typical case load at this point","Argentina"
"ARG",2,9,0.268433831042404,123.1875,0.350716388411559,173.5,123.1875,173.5,0.0235669877669815,0.0108324212425875,2025,"PAHO",2025-09-01,1355,0,NA,49,1.07684238138651,TRUE,"applied_mean","previous_month_missing",8,"2025/2026","Observed",1359,18994,1715,141527,NA,1715,"South America","Argentina",0.350716388411559,173.5,98.8959901421851,"Extremely High","Rare bad event - unusually high cases to date",4.04242160689679,"Normal",69.7459973904294,"Average - typical case load at this point","Argentina"
"ARG",3,10,0.395345627430189,95.875,0.364558592213496,269.375,95.875,269.375,0.0456486872816442,0.0220816995146628,2025,"PAHO",2025-10-01,3,3,-15,45,1.07578283047567,TRUE,"applied_mean","replaced_with_uncor",8,"2025/2026","Observed",1362,18997,1715,141527,NA,1715,"South America","Argentina",0.364558592213496,269.375,96.4958401298683,"Extremely High","Rare bad event - unusually high cases to date",2.44739369856269,"Normal",69.7459973904294,"Average - typical case load at this point","Argentina"
"ARG",4,11,0.366171184468913,158.5625,0.408130076374531,427.9375,158.5625,427.9375,0.0709099320126877,0.0252612447310434,2025,"PAHO",2025-11-01,27,3,27,41,1.07710805488079,TRUE,"applied_mean","not_missing",8,"2025/2026","Observed",1389,19024,1715,141527,NA,1715,"South America","Argentina",0.408130076374531,427.9375,92.081535886039,"High","Above average - more cases than typical at this point",1.43404767266829,"Normal",69.7459973904294,"Average - typical case load at this point","Argentina"
