"","country","iso3","Year","Month","source","date","cases","raw_cases","corrected_cases","d","rf","correction_applied","correction_reason","missing_reason"
"2481","Malaysia","MYS",2025,9,"WHO",2025-09-01,2969,2969,2969,11,1,TRUE,"applied_mean",NA
"2482","Malaysia","MYS",2025,10,"WHO",2025-10-01,4398,4398,4398,10,1,TRUE,"applied_mean",NA
"2483","Malaysia","MYS",2025,11,"WHO",2025-11-01,3449,3449,3449,9,1,TRUE,"applied_mean",NA
"2484","Malaysia","MYS",2025,12,"WHO",2025-12-01,4967,4967,4967,8,1,TRUE,"applied_mean",NA
"2485","Malaysia","MYS",2026,1,"WHO",2026-01-01,5311,5311,5311,7,1,TRUE,"applied_mean",NA
"2486","Malaysia","MYS",2026,2,"WHO",2026-02-01,4913,4913,4913,6,1,TRUE,"applied_mean",NA
"2487","Malaysia","MYS",2026,3,"WHO",2026-03-01,4431,4431,4431,5,1,TRUE,"applied_mean",NA
"2488","Malaysia","MYS",2026,4,"WHO",2026-04-01,6873,6873,6873,4,1,TRUE,"applied_mean",NA
"2489","Malaysia","MYS",2026,5,"WHO",2026-05-01,7343,7343,7343,3,1,TRUE,"applied_mean",NA
"2490","Malaysia","MYS",2026,6,"WHO",2026-06-01,8756,4826,8756,2,1.81441774428585,TRUE,"applied_mean",NA
"2491","Malaysia","MYS",2026,7,NA,2026-07-01,NA,NA,NA,NA,NA,NA,NA,NA
"2492","Malaysia","MYS",2026,8,NA,2026-08-01,NA,NA,NA,NA,NA,NA,NA,NA
"2493","Malaysia","MYS",2026,9,NA,2026-09-01,NA,NA,NA,NA,NA,NA,NA,NA
"2494","Malaysia","MYS",2026,10,NA,2026-10-01,NA,NA,NA,NA,NA,NA,NA,NA
"2495","Malaysia","MYS",2026,11,NA,2026-11-01,NA,NA,NA,NA,NA,NA,NA,NA
"2496","Malaysia","MYS",2026,12,NA,2026-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"2497","Maldives","MDV",2025,1,"SEARO",2025-01-01,72,72,NA,19,NA,FALSE,"no_lookup_match",NA
"2498","Maldives","MDV",2025,2,"SEARO",2025-02-01,74,74,NA,18,NA,FALSE,"no_lookup_match",NA
"2499","Maldives","MDV",2025,3,"SEARO",2025-03-01,69,69,NA,17,NA,FALSE,"no_lookup_match",NA
"2500","Maldives","MDV",2025,4,"SEARO",2025-04-01,120,120,NA,16,NA,FALSE,"no_lookup_match",NA
"2501","Maldives","MDV",2025,5,"SEARO",2025-05-01,116,116,NA,15,NA,FALSE,"no_lookup_match",NA
"2502","Maldives","MDV",2025,6,"SEARO",2025-06-01,165,165,NA,14,NA,FALSE,"no_lookup_match",NA
"2503","Maldives","MDV",2025,7,"SEARO",2025-07-01,168,168,NA,13,NA,FALSE,"no_lookup_match",NA
"2504","Maldives","MDV",2025,8,"SEARO",2025-08-01,256,256,NA,12,NA,FALSE,"no_lookup_match",NA
"2505","Maldives","MDV",2025,9,"SEARO",2025-09-01,252,252,NA,11,NA,FALSE,"no_lookup_match",NA
"2506","Maldives","MDV",2025,10,"SEARO",2025-10-01,373,373,NA,10,NA,FALSE,"no_lookup_match",NA
"2507","Maldives","MDV",2025,11,"SEARO",2025-11-01,376,376,NA,9,NA,FALSE,"no_lookup_match",NA
"2508","Maldives","MDV",2025,12,"SEARO",2025-12-01,411,411,NA,8,NA,FALSE,"no_lookup_match",NA
"2509","Maldives","MDV",2026,1,"SEARO",2026-01-01,631,631,NA,7,NA,FALSE,"no_lookup_match",NA
"2510","Maldives","MDV",2026,2,"SEARO",2026-02-01,420,420,NA,6,NA,FALSE,"no_lookup_match",NA
"2511","Maldives","MDV",2026,3,"SEARO",2026-03-01,591,591,NA,5,NA,FALSE,"no_lookup_match",NA
"2512","Maldives","MDV",2026,4,"SEARO",2026-04-01,601,601,NA,4,NA,FALSE,"no_lookup_match",NA
"2513","Maldives","MDV",2026,5,"SEARO",2026-05-01,741,741,NA,3,NA,FALSE,"no_lookup_match",NA
"2514","Maldives","MDV",2026,6,"SEARO",2026-06-01,658,658,NA,2,NA,FALSE,"no_lookup_match",NA
"2515","Maldives","MDV",2026,7,"SEARO",2026-07-01,452,452,NA,1,NA,FALSE,"no_lookup_match",NA
"2516","Maldives","MDV",2026,8,"SEARO",2026-08-01,NA,0,NA,0,NA,FALSE,"no_lookup_match",NA
"2517","Maldives","MDV",2026,9,"SEARO",2026-09-01,NA,0,NA,-1,NA,FALSE,"no_lookup_match",NA
"2518","Maldives","MDV",2026,10,"SEARO",2026-10-01,NA,0,NA,-2,NA,FALSE,"no_lookup_match",NA
"2519","Maldives","MDV",2026,11,"SEARO",2026-11-01,NA,0,NA,-3,NA,FALSE,"no_lookup_match",NA
"2520","Maldives","MDV",2026,12,"SEARO",2026-12-01,NA,0,NA,-4,NA,FALSE,"no_lookup_match",NA
"2521","Mali","MLI",2025,1,"WHO",2025-01-01,511,511,NA,19,NA,FALSE,"no_lookup_match",NA
"2522","Mali","MLI",2025,2,"WHO",2025-02-01,453,453,NA,18,NA,FALSE,"no_lookup_match",NA
"2523","Mali","MLI",2025,3,"WHO",2025-03-01,332,332,NA,17,NA,FALSE,"no_lookup_match",NA
"2524","Mali","MLI",2025,4,"WHO",2025-04-01,186,186,NA,16,NA,FALSE,"no_lookup_match",NA
"2525","Mali","MLI",2025,5,"WHO",2025-05-01,242,242,NA,15,NA,FALSE,"no_lookup_match",NA
"2526","Mali","MLI",2025,6,"WHO",2025-06-01,233,233,NA,14,NA,FALSE,"no_lookup_match",NA
"2527","Mali","MLI",2025,7,"WHO",2025-07-01,384,384,NA,13,NA,FALSE,"no_lookup_match",NA
"2528","Mali","MLI",2025,8,"WHO",2025-08-01,361,361,361,12,1,TRUE,"applied_mean",NA
"2529","Mali","MLI",2025,9,"WHO",2025-09-01,272,272,272,11,1,TRUE,"applied_mean",NA
"2530","Mali","MLI",2025,10,"WHO",2025-10-01,505,490,505,10,1.03061224489796,TRUE,"applied_mean",NA
"2531","Mali","MLI",2025,11,"WHO",2025-11-01,520,506,520,9,1.02690166975881,TRUE,"applied_mean",NA
"2532","Mali","MLI",2025,12,NA,2025-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"2533","Mali","MLI",2026,1,"WHO",2026-01-01,242,239,242,7,1.01429569382765,TRUE,"applied_mean",NA
"2534","Mali","MLI",2026,2,"WHO",2026-02-01,260,263,260,6,0.990135850434134,TRUE,"applied_mean",NA
"2535","Mali","MLI",2026,3,"WHO",2026-03-01,182,183,182,5,0.996977182845548,TRUE,"applied_mean",NA
"2536","Mali","MLI",2026,4,"WHO",2026-04-01,305,303,305,4,1.0061793045664,TRUE,"applied_mean",NA
"2537","Mali","MLI",2026,5,"WHO",2026-05-01,276,274,276,3,1.00616396059332,TRUE,"applied_mean",NA
"2538","Mali","MLI",2026,6,"WHO",2026-06-01,277,230,277,2,1.20371844662607,TRUE,"applied_mean",NA
"2539","Mali","MLI",2026,7,"WHO",2026-07-01,368,368,NA,1,NA,FALSE,"insufficient_n_rf",NA
"2540","Mali","MLI",2026,8,NA,2026-08-01,NA,NA,NA,NA,NA,NA,NA,NA
"2541","Mali","MLI",2026,9,NA,2026-09-01,NA,NA,NA,NA,NA,NA,NA,NA
"2542","Mali","MLI",2026,10,NA,2026-10-01,NA,NA,NA,NA,NA,NA,NA,NA
"2543","Mali","MLI",2026,11,NA,2026-11-01,NA,NA,NA,NA,NA,NA,NA,NA
"2544","Mali","MLI",2026,12,NA,2026-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"2545","Malta","MLT",2025,1,"WHO",2025-01-01,0,0,NA,19,NA,FALSE,"no_lookup_match",NA
"2546","Malta","MLT",2025,2,"WHO",2025-02-01,0,0,NA,18,NA,FALSE,"no_lookup_match",NA
"2547","Malta","MLT",2025,3,"WHO",2025-03-01,0,0,NA,17,NA,FALSE,"no_lookup_match",NA
"2548","Malta","MLT",2025,4,"WHO",2025-04-01,0,0,NA,16,NA,FALSE,"no_lookup_match",NA
"2549","Malta","MLT",2025,5,"WHO",2025-05-01,0,0,NA,15,NA,FALSE,"no_lookup_match",NA
"2550","Malta","MLT",2025,6,"WHO",2025-06-01,0,0,NA,14,NA,FALSE,"no_lookup_match",NA
"2551","Malta","MLT",2025,7,"WHO",2025-07-01,0,0,NA,13,NA,FALSE,"no_lookup_match",NA
"2552","Malta","MLT",2025,8,"WHO",2025-08-01,0,0,NA,12,NA,FALSE,"no_lookup_match",NA
"2553","Malta","MLT",2025,9,"WHO",2025-09-01,0,0,NA,11,NA,FALSE,"no_lookup_match",NA
"2554","Malta","MLT",2025,10,"WHO",2025-10-01,0,0,NA,10,NA,FALSE,"no_lookup_match",NA
"2555","Malta","MLT",2025,11,"WHO",2025-11-01,0,0,NA,9,NA,FALSE,"no_lookup_match",NA
"2556","Malta","MLT",2025,12,"WHO",2025-12-01,0,0,NA,8,NA,FALSE,"no_lookup_match",NA
"2557","Malta","MLT",2026,1,"WHO",2026-01-01,0,0,NA,7,NA,FALSE,"no_lookup_match",NA
"2558","Malta","MLT",2026,2,"WHO",2026-02-01,0,0,NA,6,NA,FALSE,"no_lookup_match",NA
"2559","Malta","MLT",2026,3,"WHO",2026-03-01,0,0,NA,5,NA,FALSE,"no_lookup_match",NA
"2560","Malta","MLT",2026,4,"WHO",2026-04-01,0,0,NA,4,NA,FALSE,"no_lookup_match",NA
"2561","Malta","MLT",2026,5,"WHO",2026-05-01,0,0,NA,3,NA,FALSE,"no_lookup_match",NA
"2562","Malta","MLT",2026,6,"WHO",2026-06-01,0,0,NA,2,NA,FALSE,"no_lookup_match",NA
"2563","Malta","MLT",2026,7,"WHO",2026-07-01,0,0,NA,1,NA,FALSE,"no_lookup_match",NA
"2564","Malta","MLT",2026,8,NA,2026-08-01,NA,NA,NA,NA,NA,NA,NA,NA
"2565","Malta","MLT",2026,9,NA,2026-09-01,NA,NA,NA,NA,NA,NA,NA,NA
"2566","Malta","MLT",2026,10,NA,2026-10-01,NA,NA,NA,NA,NA,NA,NA,NA
"2567","Malta","MLT",2026,11,NA,2026-11-01,NA,NA,NA,NA,NA,NA,NA,NA
"2568","Malta","MLT",2026,12,NA,2026-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"2569","Marshall Islands","MHL",2025,1,"WHO",2025-01-01,0,0,NA,19,NA,FALSE,"no_lookup_match",NA
"2570","Marshall Islands","MHL",2025,2,"WHO",2025-02-01,0,0,NA,18,NA,FALSE,"no_lookup_match",NA
"2571","Marshall Islands","MHL",2025,3,"WHO",2025-03-01,0,0,NA,17,NA,FALSE,"no_lookup_match",NA
"2572","Marshall Islands","MHL",2025,4,"WHO",2025-04-01,0,0,NA,16,NA,FALSE,"no_lookup_match",NA
"2573","Marshall Islands","MHL",2025,5,"WHO",2025-05-01,0,0,NA,15,NA,FALSE,"no_lookup_match",NA
"2574","Marshall Islands","MHL",2025,6,"WHO",2025-06-01,0,0,NA,14,NA,FALSE,"no_lookup_match",NA
"2575","Marshall Islands","MHL",2025,7,"WHO",2025-07-01,0,0,NA,13,NA,FALSE,"no_lookup_match",NA
"2576","Marshall Islands","MHL",2025,8,"WHO",2025-08-01,0,0,NA,12,NA,FALSE,"no_lookup_match",NA
"2577","Marshall Islands","MHL",2025,9,"WHO",2025-09-01,0,0,NA,11,NA,FALSE,"no_lookup_match",NA
"2578","Marshall Islands","MHL",2025,10,"WHO",2025-10-01,0,0,NA,10,NA,FALSE,"no_lookup_match",NA
"2579","Marshall Islands","MHL",2025,11,"WHO",2025-11-01,0,0,NA,9,NA,FALSE,"no_lookup_match",NA
"2580","Marshall Islands","MHL",2025,12,"WHO",2025-12-01,0,0,NA,8,NA,FALSE,"no_lookup_match",NA
"2581","Marshall Islands","MHL",2026,1,"WHO",2026-01-01,0,0,NA,7,NA,FALSE,"no_lookup_match",NA
"2582","Marshall Islands","MHL",2026,2,"WHO",2026-02-01,0,0,NA,6,NA,FALSE,"no_lookup_match",NA
"2583","Marshall Islands","MHL",2026,3,"WHO",2026-03-01,0,0,NA,5,NA,FALSE,"no_lookup_match",NA
"2584","Marshall Islands","MHL",2026,4,"WHO",2026-04-01,0,0,NA,4,NA,FALSE,"no_lookup_match",NA
"2585","Marshall Islands","MHL",2026,5,"WHO",2026-05-01,0,0,NA,3,NA,FALSE,"no_lookup_match",NA
"2586","Marshall Islands","MHL",2026,6,"WHO",2026-06-01,0,0,NA,2,NA,FALSE,"no_lookup_match",NA
"2587","Marshall Islands","MHL",2026,7,"WHO",2026-07-01,0,0,NA,1,NA,FALSE,"no_lookup_match",NA
"2588","Marshall Islands","MHL",2026,8,NA,2026-08-01,NA,NA,NA,NA,NA,NA,NA,NA
"2589","Marshall Islands","MHL",2026,9,NA,2026-09-01,NA,NA,NA,NA,NA,NA,NA,NA
"2590","Marshall Islands","MHL",2026,10,NA,2026-10-01,NA,NA,NA,NA,NA,NA,NA,NA
"2591","Marshall Islands","MHL",2026,11,NA,2026-11-01,NA,NA,NA,NA,NA,NA,NA,NA
"2592","Marshall Islands","MHL",2026,12,NA,2026-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"2593","Martinique","MTQ",2025,1,"PAHO",2025-01-01,293,293,NA,82,NA,FALSE,"no_lookup_match","current_month_missing"
"2594","Martinique","MTQ",2025,2,"PAHO",2025-02-01,100,100,NA,78,NA,FALSE,"no_lookup_match","current_month_missing"
"2595","Martinique","MTQ",2025,3,"PAHO",2025-03-01,282,282,NA,73,NA,FALSE,"no_lookup_match","current_month_missing"
"2596","Martinique","MTQ",2025,4,"PAHO",2025-04-01,100,100,NA,69,NA,FALSE,"no_lookup_match","current_month_missing"
"2597","Martinique","MTQ",2025,5,"PAHO",2025-05-01,130,130,NA,65,NA,FALSE,"no_lookup_match","current_month_missing"
"2598","Martinique","MTQ",2025,6,"PAHO",2025-06-01,90,90,NA,62,NA,FALSE,"no_lookup_match","current_month_missing"
"2599","Martinique","MTQ",2025,7,"PAHO",2025-07-01,NA,NA,NA,NA,NA,NA,NA,"current_month_missing"
"2600","Martinique","MTQ",2025,8,"PAHO",2025-08-01,NA,NA,NA,NA,NA,NA,NA,"current_month_missing"
"2601","Martinique","MTQ",2025,9,"WHO",2025-09-01,105,105,105,11,1,TRUE,"applied_mean",NA
"2602","Martinique","MTQ",2025,10,"PAHO",2025-10-01,NA,NA,NA,NA,NA,NA,NA,"current_month_missing"
"2603","Martinique","MTQ",2025,11,"WHO",2025-11-01,30,30,30,9,1,TRUE,"applied_mean",NA
"2604","Martinique","MTQ",2025,12,"PAHO",2025-12-01,150,150,150,35,1,TRUE,"applied_mean","not_missing"
"2605","Martinique","MTQ",2026,1,"PAHO",2026-01-01,346,346,346,30,1,TRUE,"applied_mean","not_missing"
"2606","Martinique","MTQ",2026,2,"PAHO",2026-02-01,322,322,322,26,1,TRUE,"applied_mean","not_missing"
"2607","Martinique","MTQ",2026,3,"PAHO",2026-03-01,416,416,416,21,1,TRUE,"applied_mean","not_missing"
"2608","Martinique","MTQ",2026,4,"PAHO",2026-04-01,210,210,210,17,1,TRUE,"applied_mean","not_missing"
"2609","Martinique","MTQ",2026,5,"PAHO",2026-05-01,60,60,60,15,1,TRUE,"applied_mean","not_missing"
"2610","Martinique","MTQ",2026,6,"WHO",2026-06-01,NA,NA,NA,2,1.02840909090909,FALSE,"applied_median",NA
"2611","Martinique","MTQ",2026,7,"WHO",2026-07-01,NA,NA,NA,1,NA,FALSE,"no_lookup_match",NA
"2612","Martinique","MTQ",2026,8,NA,2026-08-01,NA,NA,NA,NA,NA,NA,NA,NA
"2613","Martinique","MTQ",2026,9,NA,2026-09-01,NA,NA,NA,NA,NA,NA,NA,NA
"2614","Martinique","MTQ",2026,10,NA,2026-10-01,NA,NA,NA,NA,NA,NA,NA,NA
"2615","Martinique","MTQ",2026,11,NA,2026-11-01,NA,NA,NA,NA,NA,NA,NA,NA
"2616","Martinique","MTQ",2026,12,NA,2026-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"2617","Mauritania","MRT",2025,1,"WHO",2025-01-01,102,102,NA,19,NA,FALSE,"no_lookup_match",NA
"2618","Mauritania","MRT",2025,2,"WHO",2025-02-01,66,66,NA,18,NA,FALSE,"no_lookup_match",NA
"2619","Mauritania","MRT",2025,3,"WHO",2025-03-01,35,35,NA,17,NA,FALSE,"no_lookup_match",NA
"2620","Mauritania","MRT",2025,4,"WHO",2025-04-01,41,41,NA,16,NA,FALSE,"no_lookup_match",NA
"2621","Mauritania","MRT",2025,5,"WHO",2025-05-01,3,3,NA,15,NA,FALSE,"no_lookup_match",NA
"2622","Mauritania","MRT",2025,6,"WHO",2025-06-01,179,179,NA,14,NA,FALSE,"no_lookup_match",NA
"2623","Mauritania","MRT",2025,7,"WHO",2025-07-01,82,82,NA,13,NA,FALSE,"no_lookup_match",NA
"2624","Mauritania","MRT",2025,8,"WHO",2025-08-01,37,37,37,12,1,TRUE,"applied_mean",NA
"2625","Mauritania","MRT",2025,9,"WHO",2025-09-01,37,37,37,11,1,TRUE,"applied_mean",NA
"2626","Mauritania","MRT",2025,10,"WHO",2025-10-01,3135,3135,3135,10,1,TRUE,"applied_mean",NA
"2627","Mauritania","MRT",2025,11,"WHO",2025-11-01,1923,1923,1923,9,1,TRUE,"applied_mean",NA
"2628","Mauritania","MRT",2025,12,NA,2025-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"2629","Mauritania","MRT",2026,1,"WHO",2026-01-01,530,530,530,7,1,TRUE,"applied_mean",NA
"2630","Mauritania","MRT",2026,2,"WHO",2026-02-01,78,78,78,6,1,TRUE,"applied_mean",NA
"2631","Mauritania","MRT",2026,3,"WHO",2026-03-01,46,46,46,5,1,TRUE,"applied_mean",NA
"2632","Mauritania","MRT",2026,4,"WHO",2026-04-01,30,30,30,4,1,TRUE,"applied_mean",NA
"2633","Mauritania","MRT",2026,5,"WHO",2026-05-01,141,115,141,3,1.22889305816135,TRUE,"applied_mean",NA
"2634","Mauritania","MRT",2026,6,"WHO",2026-06-01,69,69,69,2,1,TRUE,"applied_median",NA
"2635","Mauritania","MRT",2026,7,"WHO",2026-07-01,29,29,NA,1,NA,FALSE,"insufficient_n_rf",NA
"2636","Mauritania","MRT",2026,8,NA,2026-08-01,NA,NA,NA,NA,NA,NA,NA,NA
"2637","Mauritania","MRT",2026,9,NA,2026-09-01,NA,NA,NA,NA,NA,NA,NA,NA
"2638","Mauritania","MRT",2026,10,NA,2026-10-01,NA,NA,NA,NA,NA,NA,NA,NA
"2639","Mauritania","MRT",2026,11,NA,2026-11-01,NA,NA,NA,NA,NA,NA,NA,NA
"2640","Mauritania","MRT",2026,12,NA,2026-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"2641","Mauritius","MUS",2025,1,"WHO",2025-01-01,79,79,NA,19,NA,FALSE,"no_lookup_match",NA
"2642","Mauritius","MUS",2025,2,"WHO",2025-02-01,32,32,NA,18,NA,FALSE,"no_lookup_match",NA
"2643","Mauritius","MUS",2025,3,"WHO",2025-03-01,145,145,NA,17,NA,FALSE,"no_lookup_match",NA
"2644","Mauritius","MUS",2025,4,"WHO",2025-04-01,361,361,NA,16,NA,FALSE,"no_lookup_match",NA
"2645","Mauritius","MUS",2025,5,"WHO",2025-05-01,544,544,NA,15,NA,FALSE,"no_lookup_match",NA
"2646","Mauritius","MUS",2025,6,NA,2025-06-01,NA,NA,NA,NA,NA,NA,NA,NA
"2647","Mauritius","MUS",2025,7,"WHO",2025-07-01,255,255,NA,13,NA,FALSE,"no_lookup_match",NA
"2648","Mauritius","MUS",2025,8,"WHO",2025-08-01,143,143,143,12,1,TRUE,"applied_mean",NA
"2649","Mauritius","MUS",2025,9,"WHO",2025-09-01,82,82,82,11,1,TRUE,"applied_mean",NA
"2650","Mauritius","MUS",2025,10,"WHO",2025-10-01,81,81,81,10,1,TRUE,"applied_mean",NA
"2651","Mauritius","MUS",2025,11,NA,2025-11-01,NA,NA,NA,NA,NA,NA,NA,NA
"2652","Mauritius","MUS",2025,12,"WHO",2025-12-01,46,46,46,8,0.999084249084249,TRUE,"applied_mean",NA
"2653","Mauritius","MUS",2026,1,"WHO",2026-01-01,68,68,68,7,1.00004413257425,TRUE,"applied_mean",NA
"2654","Mauritius","MUS",2026,2,"WHO",2026-02-01,66,66,66,6,0.999965460071843,TRUE,"applied_mean",NA
"2655","Mauritius","MUS",2026,3,"WHO",2026-03-01,145,108,145,5,1.3406223162716,TRUE,"applied_mean",NA
"2656","Mauritius","MUS",2026,4,"WHO",2026-04-01,468,390,468,4,1.1989247311828,TRUE,"applied_mean",NA
"2657","Mauritius","MUS",2026,5,"WHO",2026-05-01,665,537,665,3,1.23870967741935,TRUE,"applied_mean",NA
"2658","Mauritius","MUS",2026,6,"WHO",2026-06-01,640,519,640,2,1.23381840314281,TRUE,"applied_mean",NA
"2659","Mauritius","MUS",2026,7,"WHO",2026-07-01,240,240,NA,1,NA,FALSE,"insufficient_n_rf",NA
"2660","Mauritius","MUS",2026,8,NA,2026-08-01,NA,NA,NA,NA,NA,NA,NA,NA
"2661","Mauritius","MUS",2026,9,NA,2026-09-01,NA,NA,NA,NA,NA,NA,NA,NA
"2662","Mauritius","MUS",2026,10,NA,2026-10-01,NA,NA,NA,NA,NA,NA,NA,NA
"2663","Mauritius","MUS",2026,11,NA,2026-11-01,NA,NA,NA,NA,NA,NA,NA,NA
"2664","Mauritius","MUS",2026,12,NA,2026-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"2665","Mayotte","MYT",2025,1,"WHO",2025-01-01,0,0,NA,19,NA,FALSE,"no_lookup_match",NA
"2666","Mayotte","MYT",2025,2,"WHO",2025-02-01,3,3,NA,18,NA,FALSE,"no_lookup_match",NA
"2667","Mayotte","MYT",2025,3,"WHO",2025-03-01,2,2,NA,17,NA,FALSE,"no_lookup_match",NA
"2668","Mayotte","MYT",2025,4,"WHO",2025-04-01,4,4,NA,16,NA,FALSE,"no_lookup_match",NA
"2669","Mayotte","MYT",2025,5,"WHO",2025-05-01,16,16,NA,15,NA,FALSE,"no_lookup_match",NA
"2670","Mayotte","MYT",2025,6,"WHO",2025-06-01,2,2,NA,14,NA,FALSE,"no_lookup_match",NA
"2671","Mayotte","MYT",2025,7,"WHO",2025-07-01,2,2,NA,13,NA,FALSE,"no_lookup_match",NA
"2672","Mayotte","MYT",2025,8,"WHO",2025-08-01,0,0,0,12,1,TRUE,"applied_mean",NA
"2673","Mayotte","MYT",2025,9,"WHO",2025-09-01,0,0,0,11,1,TRUE,"applied_mean",NA
"2674","Mayotte","MYT",2025,10,"WHO",2025-10-01,0,0,0,10,1,TRUE,"applied_mean",NA
"2675","Mayotte","MYT",2025,11,"WHO",2025-11-01,0,0,0,9,1,TRUE,"applied_mean",NA
"2676","Mayotte","MYT",2025,12,NA,2025-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"2677","Mayotte","MYT",2026,1,NA,2026-01-01,NA,NA,NA,NA,NA,NA,NA,NA
"2678","Mayotte","MYT",2026,2,NA,2026-02-01,NA,NA,NA,NA,NA,NA,NA,NA
"2679","Mayotte","MYT",2026,3,NA,2026-03-01,NA,NA,NA,NA,NA,NA,NA,NA
"2680","Mayotte","MYT",2026,4,NA,2026-04-01,NA,NA,NA,NA,NA,NA,NA,NA
"2681","Mayotte","MYT",2026,5,NA,2026-05-01,NA,NA,NA,NA,NA,NA,NA,NA
"2682","Mayotte","MYT",2026,6,NA,2026-06-01,NA,NA,NA,NA,NA,NA,NA,NA
"2683","Mayotte","MYT",2026,7,NA,2026-07-01,NA,NA,NA,NA,NA,NA,NA,NA
"2684","Mayotte","MYT",2026,8,NA,2026-08-01,NA,NA,NA,NA,NA,NA,NA,NA
"2685","Mayotte","MYT",2026,9,NA,2026-09-01,NA,NA,NA,NA,NA,NA,NA,NA
"2686","Mayotte","MYT",2026,10,NA,2026-10-01,NA,NA,NA,NA,NA,NA,NA,NA
"2687","Mayotte","MYT",2026,11,NA,2026-11-01,NA,NA,NA,NA,NA,NA,NA,NA
"2688","Mayotte","MYT",2026,12,NA,2026-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"2689","Mexico","MEX",2025,1,"PAHO",2025-01-01,11125,11125,NA,82,NA,FALSE,"no_lookup_match","current_month_missing"
"2690","Mexico","MEX",2025,2,"PAHO",2025-02-01,8287,8287,NA,78,NA,FALSE,"no_lookup_match","current_month_missing"
"2691","Mexico","MEX",2025,3,"PAHO",2025-03-01,9680,9680,NA,73,NA,FALSE,"no_lookup_match","current_month_missing"
"2692","Mexico","MEX",2025,4,"PAHO",2025-04-01,6002,6002,NA,69,NA,FALSE,"no_lookup_match","current_month_missing"
"2693","Mexico","MEX",2025,5,"PAHO",2025-05-01,7905,7905,NA,65,NA,FALSE,"no_lookup_match","current_month_missing"
"2694","Mexico","MEX",2025,6,"PAHO",2025-06-01,12409,12409,NA,60,NA,FALSE,"no_lookup_match","current_month_missing"
"2695","Mexico","MEX",2025,7,"PAHO",2025-07-01,11822,11822,NA,56,NA,FALSE,"no_lookup_match","current_month_missing"
"2696","Mexico","MEX",2025,8,"PAHO",2025-08-01,13638,13638,NA,52,NA,FALSE,"no_lookup_match","current_month_missing"
"2697","Mexico","MEX",2025,9,"PAHO",2025-09-01,21031,21031,NA,47,1,TRUE,"applied_mean","previous_month_missing"
"2698","Mexico","MEX",2025,10,"PAHO",2025-10-01,21250,21250,21250,43,1,TRUE,"applied_mean","not_missing"
"2699","Mexico","MEX",2025,11,"PAHO",2025-11-01,14725,14725,14725,39,1,TRUE,"applied_mean","not_missing"
"2700","Mexico","MEX",2025,12,"PAHO",2025-12-01,7375,7377,7375,34,0.999984288883442,TRUE,"applied_mean","not_missing"
"2701","Mexico","MEX",2026,1,"PAHO",2026-01-01,6234,6237,6234,30,0.999483737074193,TRUE,"applied_mean","not_missing"
"2702","Mexico","MEX",2026,2,"PAHO",2026-02-01,4837,4843,4837,26,0.999174574069777,TRUE,"applied_mean","not_missing"
"2703","Mexico","MEX",2026,3,"PAHO",2026-03-01,4930,4939,4930,21,0.998846500221986,TRUE,"applied_mean","not_missing"
"2704","Mexico","MEX",2026,4,"PAHO",2026-04-01,4585,4591,4585,17,0.998811750195619,TRUE,"applied_mean","not_missing"
"2705","Mexico","MEX",2026,5,"PAHO",2026-05-01,4982,4986,4982,13,0.998912442528845,TRUE,"applied_mean","not_missing"
"2706","Mexico","MEX",2026,6,"PAHO",2026-06-01,8812,8832,8812,8,0.998606390494678,TRUE,"applied_mean","not_missing"
"2707","Mexico","MEX",2026,7,"PAHO",2026-07-01,6488,6164,6488,4,1.0067977465121,TRUE,"applied_mean","not_missing"
"2708","Mexico","MEX",2026,8,"PAHO",2026-08-01,3110,1627,3110,3,1.04166735662365,TRUE,"applied_mean","not_missing"
"2709","Mexico","MEX",2026,9,NA,2026-09-01,NA,NA,NA,NA,NA,NA,NA,NA
"2710","Mexico","MEX",2026,10,NA,2026-10-01,NA,NA,NA,NA,NA,NA,NA,NA
"2711","Mexico","MEX",2026,11,NA,2026-11-01,NA,NA,NA,NA,NA,NA,NA,NA
"2712","Mexico","MEX",2026,12,NA,2026-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"2713","Micronesia (Federated States of)","FSM",2025,1,"WHO",2025-01-01,5,5,NA,19,NA,FALSE,"no_lookup_match",NA
"2714","Micronesia (Federated States of)","FSM",2025,2,"WHO",2025-02-01,9,9,NA,18,NA,FALSE,"no_lookup_match",NA
"2715","Micronesia (Federated States of)","FSM",2025,3,"WHO",2025-03-01,1,1,NA,17,NA,FALSE,"no_lookup_match",NA
"2716","Micronesia (Federated States of)","FSM",2025,4,"WHO",2025-04-01,3,3,NA,16,NA,FALSE,"no_lookup_match",NA
