"country","iso3","year","ext_date","EW","onset_date","total_den","total_corrected_cases","total_applied_cases","d","rf","correction_applied","correction_excluded","correction_reason"
"Panama","PAN",2025,"20260925",10,2025-03-03,3952,NA,3952,82,NA,FALSE,TRUE,"no_lookup_match"
"Panama","PAN",2026,"20260925",10,2026-03-02,1915,1878,1878,30,0.980684621523889,TRUE,FALSE,"applied_mean"
"Bolivia","BOL",2024,"20260925",10,2024-03-04,17269,NA,17269,134,NA,FALSE,TRUE,"no_lookup_match"
"Bolivia","BOL",2025,"20260925",10,2025-03-03,8360,NA,8360,82,NA,FALSE,TRUE,"no_lookup_match"
"Bolivia","BOL",2026,"20260925",10,2026-03-02,34585,36402,36402,30,1.05253737970302,TRUE,FALSE,"applied_mean"
"Colombia","COL",2025,"20260925",10,2025-03-03,37883,NA,37883,82,NA,FALSE,TRUE,"no_lookup_match"
"Colombia","COL",2024,"20260925",10,2024-03-04,62926,NA,62926,134,NA,FALSE,TRUE,"no_lookup_match"
"Colombia","COL",2026,"20260925",10,2026-03-02,23111,23111,23111,30,1,TRUE,FALSE,"applied_mean"
"Ecuador","ECU",2024,"20260925",10,2024-03-04,11415,NA,11415,134,NA,FALSE,TRUE,"no_lookup_match"
"Ecuador","ECU",2025,"20260925",10,2025-03-03,9566,NA,9566,82,NA,FALSE,TRUE,"no_lookup_match"
"Ecuador","ECU",2026,"20260925",10,2026-03-02,4565,4575,4575,30,1.0022537416861,TRUE,FALSE,"applied_mean"
"Peru","PER",2024,"20260925",10,2024-03-04,64554,NA,64554,134,NA,FALSE,TRUE,"no_lookup_match"
"Peru","PER",2025,"20260925",10,2025-03-03,11884,NA,11884,82,NA,FALSE,TRUE,"no_lookup_match"
"Peru","PER",2026,"20260925",10,2026-03-02,5703,5506,5506,30,0.965538169540361,TRUE,FALSE,"applied_mean"
"Venezuela","VEN",2024,"20260925",10,2024-03-04,6365,NA,6365,134,NA,FALSE,TRUE,"no_lookup_match"
"Venezuela","VEN",2025,"20260925",10,2025-03-03,11685,NA,11685,82,NA,FALSE,TRUE,"no_lookup_match"
"Venezuela","VEN",2026,"20260925",10,2026-03-02,4098,NA,4098,30,NA,FALSE,TRUE,"no_lookup_match"
"Argentina","ARG",2026,"20260925",10,2026-03-02,22,25,25,30,1.12479666993151,TRUE,FALSE,"applied_mean"
"Argentina","ARG",2024,"20260925",10,2024-03-04,151323,NA,151323,134,NA,FALSE,TRUE,"no_lookup_match"
"Argentina","ARG",2025,"20260925",10,2025-03-03,2541,NA,2541,82,NA,FALSE,TRUE,"no_lookup_match"
"Brazil","BRA",2024,"20260925",10,2024-03-04,3046664,NA,3046664,134,NA,FALSE,TRUE,"no_lookup_match"
"Brazil","BRA",2025,"20260925",10,2025-03-03,1190251,NA,1190251,82,NA,FALSE,TRUE,"no_lookup_match"
"Brazil","BRA",2026,"20260925",10,2026-03-02,403172,401178,401178,30,0.995053730107624,TRUE,FALSE,"applied_mean"
"Chile","CHL",2024,"20260925",10,2024-03-04,0,NA,0,134,NA,FALSE,TRUE,"no_lookup_match"
"Chile","CHL",2025,"20260925",10,2025-03-03,0,NA,0,82,NA,FALSE,TRUE,"no_lookup_match"
"Chile","CHL",2026,"20260925",10,2026-03-02,14,NA,14,30,NA,FALSE,TRUE,"no_lookup_match"
"Paraguay","PRY",2024,"20260925",10,2024-03-04,181726,NA,181726,134,NA,FALSE,TRUE,"no_lookup_match"
"Paraguay","PRY",2026,"20260925",10,2026-03-02,5105,5099,5099,30,0.998914884599704,TRUE,FALSE,"applied_mean"
"Paraguay","PRY",2025,"20260925",10,2025-03-03,9681,NA,9681,82,NA,FALSE,TRUE,"no_lookup_match"
"Uruguay","URY",2024,"20260925",10,2024-03-04,98,NA,98,134,NA,FALSE,TRUE,"no_lookup_match"
"Uruguay","URY",2025,"20260925",10,2025-03-03,0,NA,0,82,NA,FALSE,TRUE,"no_lookup_match"
"Uruguay","URY",2026,"20260925",10,2026-03-02,0,0,0,30,1,TRUE,FALSE,"applied_mean"
"Cuba","CUB",2026,"20260925",10,2026-03-02,912,NA,912,30,NA,FALSE,TRUE,"no_lookup_match"
"Dominican Republic","DOM",2024,"20260925",10,2024-03-04,5394,NA,5394,134,NA,FALSE,TRUE,"no_lookup_match"
"Dominican Republic","DOM",2025,"20260925",10,2025-03-03,407,NA,407,82,NA,FALSE,TRUE,"no_lookup_match"
"Dominican Republic","DOM",2026,"20260925",10,2026-03-02,238,238,238,30,1,TRUE,FALSE,"applied_mean"
"Puerto Rico","PRI",2024,"20260925",10,2024-03-04,571,NA,571,134,NA,FALSE,TRUE,"no_lookup_match"
"Puerto Rico","PRI",2025,"20260925",10,2025-03-03,1124,NA,1124,82,NA,FALSE,TRUE,"no_lookup_match"
"Puerto Rico","PRI",2026,"20260925",10,2026-03-02,391,391,391,30,1,TRUE,FALSE,"applied_mean"
"Anguilla","AIA",2025,"20260925",10,2025-03-03,0,NA,0,82,NA,FALSE,TRUE,"no_lookup_match"
"Anguilla","AIA",2026,"20260925",10,2026-03-02,0,0,0,30,1,TRUE,FALSE,"applied_mean"
"Antigua and Barbuda","ATG",2025,"20260925",10,2025-03-03,0,NA,0,82,NA,FALSE,TRUE,"no_lookup_match"
"Antigua and Barbuda","ATG",2026,"20260925",10,2026-03-02,4,4,4,30,1,TRUE,FALSE,"applied_mean"
"Antigua and Barbuda","ATG",2024,"20260925",4,2024-01-22,41,NA,41,140,NA,FALSE,TRUE,"no_lookup_match"
"Aruba","ABW",2024,"20260925",10,2024-03-04,10,NA,10,134,NA,FALSE,TRUE,"no_lookup_match"
"Aruba","ABW",2025,"20260925",10,2025-03-03,2,NA,2,82,NA,FALSE,TRUE,"no_lookup_match"
"Bahamas","BHS",2024,"20260925",8,2024-02-19,0,NA,0,136,NA,FALSE,TRUE,"no_lookup_match"
"Bahamas","BHS",2026,"20260925",10,2026-03-02,0,0,0,30,1,TRUE,FALSE,"applied_mean"
"Barbados","BRB",2025,"20260925",10,2025-03-03,48,NA,48,82,NA,FALSE,TRUE,"no_lookup_match"
"Barbados","BRB",2026,"20260925",10,2026-03-02,24,23,23,30,0.954699816682974,TRUE,FALSE,"applied_mean"
"Barbados","BRB",2024,"20260925",10,2024-03-04,840,NA,840,134,NA,FALSE,TRUE,"no_lookup_match"
"Bermuda","BMU",2024,"20260925",10,2024-03-04,0,NA,0,134,NA,FALSE,TRUE,"no_lookup_match"
"Bermuda","BMU",2025,"20260925",10,2025-03-03,0,NA,0,82,NA,FALSE,TRUE,"no_lookup_match"
"Bermuda","BMU",2026,"20260925",10,2026-03-02,1,1,1,30,1,TRUE,FALSE,"applied_mean"
"Bonaire, Saint Eustatius and Saba","BES",2024,"20260925",10,2024-03-04,177,NA,177,134,NA,FALSE,TRUE,"no_lookup_match"
"Cayman Islands","CYM",2024,"20260925",10,2024-03-04,3,NA,3,134,NA,FALSE,TRUE,"no_lookup_match"
"Cayman Islands","CYM",2025,"20260925",10,2025-03-03,0,NA,0,82,NA,FALSE,TRUE,"no_lookup_match"
"Cayman Islands","CYM",2026,"20260925",10,2026-03-02,0,0,0,30,1,TRUE,FALSE,"applied_mean"
"Curaçao","CUW",2024,"20260925",10,2024-03-04,181,NA,181,134,NA,FALSE,TRUE,"no_lookup_match"
"French Guiana","GUF",2024,"20260925",10,2024-03-04,9449,NA,9449,134,NA,FALSE,TRUE,"no_lookup_match"
"French Guiana","GUF",2026,"20260925",10,2026-03-02,4,4,4,30,1,TRUE,FALSE,"applied_mean"
"Grenada","GRD",2024,"20260925",10,2024-03-04,88,NA,88,134,NA,FALSE,TRUE,"no_lookup_match"
"Grenada","GRD",2025,"20260925",10,2025-03-03,38,NA,38,82,NA,FALSE,TRUE,"no_lookup_match"
"Grenada","GRD",2026,"20260925",10,2026-03-02,33,33,33,30,1,TRUE,FALSE,"applied_mean"
"Guadeloupe","GLP",2026,"20260925",10,2026-03-02,188,188,188,30,1,TRUE,FALSE,"applied_mean"
"Guadeloupe","GLP",2024,"20260925",10,2024-03-04,2340,NA,2340,134,NA,FALSE,TRUE,"no_lookup_match"
"Guadeloupe","GLP",2025,"20260925",10,2025-03-03,3340,NA,3340,82,NA,FALSE,TRUE,"no_lookup_match"
"Guyana","GUY",2024,"20260925",10,2024-03-04,8286,NA,8286,134,NA,FALSE,TRUE,"no_lookup_match"
"Guyana","GUY",2025,"20260925",10,2025-03-03,10545,NA,10545,82,NA,FALSE,TRUE,"no_lookup_match"
"Guyana","GUY",2026,"20260925",10,2026-03-02,20922,21682,21682,30,1.03631269229898,TRUE,FALSE,"applied_mean"
"Jamaica","JAM",2024,"20260925",10,2024-03-04,815,NA,815,134,NA,FALSE,TRUE,"no_lookup_match"
"Jamaica","JAM",2025,"20260925",10,2025-03-03,104,NA,104,82,NA,FALSE,TRUE,"no_lookup_match"
"Jamaica","JAM",2026,"20260925",10,2026-03-02,64,64,64,30,1,TRUE,FALSE,"applied_mean"
"Martinique","MTQ",2025,"20260925",10,2025-03-03,420,NA,420,82,NA,FALSE,TRUE,"no_lookup_match"
"Martinique","MTQ",2024,"20260925",10,2024-03-04,3715,NA,3715,134,NA,FALSE,TRUE,"no_lookup_match"
"Martinique","MTQ",2026,"20260925",10,2026-03-02,680,680,680,30,1,TRUE,FALSE,"applied_mean"
"Montserrat","MSR",2024,"20260925",10,2024-03-04,1,NA,1,134,NA,FALSE,TRUE,"no_lookup_match"
"Montserrat","MSR",2025,"20260925",10,2025-03-03,0,NA,0,82,NA,FALSE,TRUE,"no_lookup_match"
"Montserrat","MSR",2026,"20260925",10,2026-03-02,0,0,0,30,1,TRUE,FALSE,"applied_mean"
"Saint Barthelemy","BLM",2025,"20260925",10,2025-03-03,18,NA,18,82,NA,FALSE,TRUE,"no_lookup_match"
"Saint Barthelemy","BLM",2026,"20260925",10,2026-03-02,0,0,0,30,1,TRUE,FALSE,"applied_mean"
"Saint Barthelemy","BLM",2024,"20260925",10,2024-03-04,108,NA,108,134,NA,FALSE,TRUE,"no_lookup_match"
"Saint Kitts and Nevis","KNA",2024,"20260925",10,2024-03-04,142,NA,142,134,NA,FALSE,TRUE,"no_lookup_match"
"Saint Kitts and Nevis","KNA",2025,"20260925",10,2025-03-03,4,NA,4,82,NA,FALSE,TRUE,"no_lookup_match"
"Saint Kitts and Nevis","KNA",2026,"20260925",10,2026-03-02,6,6,6,30,1.01058398649746,TRUE,FALSE,"applied_mean"
"Saint Lucia","LCA",2024,"20260925",10,2024-03-04,4,NA,4,134,NA,FALSE,TRUE,"no_lookup_match"
"Saint Lucia","LCA",2025,"20260925",10,2025-03-03,20,NA,20,82,NA,FALSE,TRUE,"no_lookup_match"
"Saint Lucia","LCA",2026,"20260925",10,2026-03-02,1,1,1,30,1,TRUE,FALSE,"applied_mean"
"Saint Martin",NA,2025,"20260925",10,2025-03-03,70,NA,70,82,NA,FALSE,TRUE,"no_lookup_match"
"Saint Martin",NA,2026,"20260925",10,2026-03-02,4,NA,4,30,NA,FALSE,TRUE,"no_lookup_match"
"Saint Martin",NA,2024,"20260925",10,2024-03-04,404,NA,404,134,NA,FALSE,TRUE,"no_lookup_match"
"Saint Vincent and the Grenadines","VCT",2025,"20260925",10,2025-03-03,2,NA,2,82,NA,FALSE,TRUE,"no_lookup_match"
"Saint Vincent and the Grenadines","VCT",2026,"20260925",10,2026-03-02,2,2,2,30,1,TRUE,FALSE,"applied_mean"
"Sint Maarten","SXM",2024,"20260925",10,2024-03-04,95,NA,95,134,NA,FALSE,TRUE,"no_lookup_match"
"Sint Maarten","SXM",2025,"20260925",10,2025-03-03,0,NA,0,82,NA,FALSE,TRUE,"no_lookup_match"
"Suriname","SUR",2024,"20260925",10,2024-03-04,71,NA,71,134,NA,FALSE,TRUE,"no_lookup_match"
"Suriname","SUR",2025,"20260925",10,2025-03-03,292,NA,292,82,NA,FALSE,TRUE,"no_lookup_match"
"Suriname","SUR",2026,"20260925",10,2026-03-02,300,300,300,30,1,TRUE,FALSE,"applied_mean"
"Trinidad and Tobago","TTO",2025,"20260925",10,2025-03-03,0,NA,0,82,NA,FALSE,TRUE,"no_lookup_match"
"Trinidad and Tobago","TTO",2026,"20260925",10,2026-03-02,2,2,2,30,1,TRUE,FALSE,"applied_mean"
"Trinidad and Tobago","TTO",2024,"20260925",5,2024-01-29,110,NA,110,139,NA,FALSE,TRUE,"no_lookup_match"
"Turks and Caicos Islands","TCA",2025,"20260925",10,2025-03-03,0,NA,0,82,NA,FALSE,TRUE,"no_lookup_match"
"Turks and Caicos Islands","TCA",2026,"20260925",10,2026-03-02,8,8,8,30,1,TRUE,FALSE,"applied_mean"
"Turks and Caicos Islands","TCA",2024,"20260925",4,2024-01-22,27,NA,27,140,NA,FALSE,TRUE,"no_lookup_match"
"Virgin Islands (UK)","VGB",2025,"20260925",10,2025-03-03,16,NA,16,82,NA,FALSE,TRUE,"no_lookup_match"
"Virgin Islands (UK)","VGB",2026,"20260925",10,2026-03-02,0,NA,0,30,NA,FALSE,TRUE,"no_lookup_match"
"Virgin Islands (US)","VIR",2024,"20260925",10,2024-03-04,0,NA,0,134,NA,FALSE,TRUE,"no_lookup_match"
"Virgin Islands (US)","VIR",2025,"20260925",10,2025-03-03,33,NA,33,82,NA,FALSE,TRUE,"no_lookup_match"
"Virgin Islands (US)","VIR",2026,"20260925",10,2026-03-02,0,NA,0,30,NA,FALSE,TRUE,"no_lookup_match"
"Canada","CAN",2024,"20260925",11,2024-03-11,0,NA,0,133,NA,FALSE,TRUE,"no_lookup_match"
"Canada","CAN",2025,"20260925",11,2025-03-10,0,NA,0,81,NA,FALSE,TRUE,"no_lookup_match"
"Canada","CAN",2026,"20260925",11,2026-03-09,0,NA,0,29,NA,FALSE,TRUE,"no_lookup_match"
"United States of America","USA",2024,"20260925",11,2024-03-11,246,NA,246,133,NA,FALSE,TRUE,"no_lookup_match"
"United States of America","USA",2025,"20260925",11,2025-03-10,167,NA,167,81,NA,FALSE,TRUE,"no_lookup_match"
"United States of America","USA",2026,"20260925",11,2026-03-09,70,NA,70,29,NA,FALSE,TRUE,"no_lookup_match"
"Belize","BLZ",2024,"20260925",11,2024-03-11,170,NA,170,133,NA,FALSE,TRUE,"country_excluded"
"Belize","BLZ",2025,"20260925",11,2025-03-10,151,NA,151,81,NA,FALSE,TRUE,"country_excluded"
"Belize","BLZ",2026,"20260925",11,2026-03-09,272,NA,272,29,NA,FALSE,TRUE,"country_excluded"
"Costa Rica","CRI",2024,"20260925",11,2024-03-11,5671,NA,5671,133,NA,FALSE,TRUE,"no_lookup_match"
"Costa Rica","CRI",2025,"20260925",11,2025-03-10,907,NA,907,81,NA,FALSE,TRUE,"no_lookup_match"
"Costa Rica","CRI",2026,"20260925",11,2026-03-09,457,463,463,29,1.01258044184865,TRUE,FALSE,"applied_mean"
"El Salvador","SLV",2025,"20260925",11,2025-03-10,967,NA,967,81,NA,FALSE,TRUE,"no_lookup_match"
"El Salvador","SLV",2024,"20260925",11,2024-03-11,1217,NA,1217,133,NA,FALSE,TRUE,"no_lookup_match"
"El Salvador","SLV",2026,"20260925",11,2026-03-09,1293,1293,1293,29,1,TRUE,FALSE,"applied_mean"
"Guatemala","GTM",2025,"20260925",11,2025-03-10,10166,NA,10166,81,NA,FALSE,TRUE,"no_lookup_match"
"Guatemala","GTM",2026,"20260925",11,2026-03-09,7167,8447,8447,29,1.17853530056382,TRUE,FALSE,"applied_mean"
"Guatemala","GTM",2024,"20260925",11,2024-03-11,14696,NA,14696,133,NA,FALSE,TRUE,"no_lookup_match"
"Honduras","HND",2025,"20260925",11,2025-03-10,3443,NA,3443,81,NA,FALSE,TRUE,"no_lookup_match"
"Honduras","HND",2024,"20260925",11,2024-03-11,8821,NA,8821,133,NA,FALSE,TRUE,"no_lookup_match"
"Honduras","HND",2026,"20260925",11,2026-03-09,2073,2073,2073,29,1,TRUE,FALSE,"applied_mean"
"Mexico","MEX",2024,"20260925",11,2024-03-11,41954,NA,41954,133,NA,FALSE,TRUE,"no_lookup_match"
"Mexico","MEX",2025,"20260925",11,2025-03-10,23254,NA,23254,81,NA,FALSE,TRUE,"no_lookup_match"
"Mexico","MEX",2026,"20260925",11,2026-03-09,13117,13109,13109,29,0.999412826036046,TRUE,FALSE,"applied_mean"
"Nicaragua","NIC",2025,"20260925",4,2025-01-20,5702,NA,5702,88,NA,FALSE,TRUE,"no_lookup_match"
"Nicaragua","NIC",2024,"20260925",11,2024-03-11,18527,NA,18527,133,NA,FALSE,TRUE,"no_lookup_match"
"Panama","PAN",2024,"20260925",11,2024-03-11,4228,NA,4228,133,NA,FALSE,TRUE,"no_lookup_match"
"Panama","PAN",2025,"20260925",11,2025-03-10,4225,NA,4225,81,NA,FALSE,TRUE,"no_lookup_match"
"Panama","PAN",2026,"20260925",11,2026-03-09,2080,2034,2034,29,0.97788053875446,TRUE,FALSE,"applied_mean"
"Bolivia","BOL",2024,"20260925",11,2024-03-11,19731,NA,19731,133,NA,FALSE,TRUE,"no_lookup_match"
"Bolivia","BOL",2025,"20260925",11,2025-03-10,9286,NA,9286,81,NA,FALSE,TRUE,"no_lookup_match"
"Bolivia","BOL",2026,"20260925",11,2026-03-09,37898,40165,40165,29,1.05980870664684,TRUE,FALSE,"applied_mean"
"Colombia","COL",2025,"20260925",11,2025-03-10,41252,NA,41252,81,NA,FALSE,TRUE,"no_lookup_match"
"Colombia","COL",2024,"20260925",11,2024-03-11,69837,NA,69837,133,NA,FALSE,TRUE,"no_lookup_match"
"Colombia","COL",2026,"20260925",11,2026-03-09,25378,25378,25378,29,1,TRUE,FALSE,"applied_mean"
"Ecuador","ECU",2024,"20260925",11,2024-03-11,13086,NA,13086,133,NA,FALSE,TRUE,"no_lookup_match"
"Ecuador","ECU",2025,"20260925",11,2025-03-10,10615,NA,10615,81,NA,FALSE,TRUE,"no_lookup_match"
"Ecuador","ECU",2026,"20260925",11,2026-03-09,5301,5313,5313,29,1.00217407097381,TRUE,FALSE,"applied_mean"
"Peru","PER",2024,"20260925",11,2024-03-11,82591,NA,82591,133,NA,FALSE,TRUE,"no_lookup_match"
"Peru","PER",2025,"20260925",11,2025-03-10,13143,NA,13143,81,NA,FALSE,TRUE,"no_lookup_match"
"Peru","PER",2026,"20260925",11,2026-03-09,6629,6435,6435,29,0.970734647658144,TRUE,FALSE,"applied_mean"
"Venezuela","VEN",2024,"20260925",11,2024-03-11,7013,NA,7013,133,NA,FALSE,TRUE,"no_lookup_match"
"Venezuela","VEN",2025,"20260925",11,2025-03-10,12739,NA,12739,81,NA,FALSE,TRUE,"no_lookup_match"
"Venezuela","VEN",2026,"20260925",11,2026-03-09,4440,NA,4440,29,NA,FALSE,TRUE,"no_lookup_match"
"Argentina","ARG",2024,"20260925",11,2024-03-11,203004,NA,203004,133,NA,FALSE,TRUE,"no_lookup_match"
"Argentina","ARG",2025,"20260925",11,2025-03-10,3959,NA,3959,81,NA,FALSE,TRUE,"no_lookup_match"
"Argentina","ARG",2026,"20260925",11,2026-03-09,25,29,29,29,1.14223934041849,TRUE,FALSE,"applied_mean"
"Brazil","BRA",2024,"20260925",11,2024-03-11,3633330,NA,3633330,133,NA,FALSE,TRUE,"no_lookup_match"
"Brazil","BRA",2025,"20260925",11,2025-03-10,1365815,NA,1365815,81,NA,FALSE,TRUE,"no_lookup_match"
"Brazil","BRA",2026,"20260925",11,2026-03-09,461665,459017,459017,29,0.994263622321808,TRUE,FALSE,"applied_mean"
"Chile","CHL",2024,"20260925",11,2024-03-11,2,NA,2,133,NA,FALSE,TRUE,"no_lookup_match"
"Chile","CHL",2025,"20260925",11,2025-03-10,0,NA,0,81,NA,FALSE,TRUE,"no_lookup_match"
"Chile","CHL",2026,"20260925",11,2026-03-09,14,NA,14,29,NA,FALSE,TRUE,"no_lookup_match"
"Paraguay","PRY",2024,"20260925",11,2024-03-11,196397,NA,196397,133,NA,FALSE,TRUE,"no_lookup_match"
"Paraguay","PRY",2026,"20260925",11,2026-03-09,5433,5428,5428,29,0.998998895999568,TRUE,FALSE,"applied_mean"
"Paraguay","PRY",2025,"20260925",11,2025-03-10,10696,NA,10696,81,NA,FALSE,TRUE,"no_lookup_match"
"Uruguay","URY",2024,"20260925",11,2024-03-11,167,NA,167,133,NA,FALSE,TRUE,"no_lookup_match"
"Uruguay","URY",2025,"20260925",11,2025-03-10,0,NA,0,81,NA,FALSE,TRUE,"no_lookup_match"
"Uruguay","URY",2026,"20260925",11,2026-03-09,0,0,0,29,1,TRUE,FALSE,"applied_mean"
"Cuba","CUB",2026,"20260925",11,2026-03-09,960,NA,960,29,NA,FALSE,TRUE,"no_lookup_match"
"Dominican Republic","DOM",2024,"20260925",11,2024-03-11,5677,NA,5677,133,NA,FALSE,TRUE,"no_lookup_match"
"Dominican Republic","DOM",2025,"20260925",11,2025-03-10,445,NA,445,81,NA,FALSE,TRUE,"no_lookup_match"
"Dominican Republic","DOM",2026,"20260925",11,2026-03-09,260,260,260,29,1,TRUE,FALSE,"applied_mean"
"Puerto Rico","PRI",2024,"20260925",11,2024-03-11,623,NA,623,133,NA,FALSE,TRUE,"no_lookup_match"
"Puerto Rico","PRI",2025,"20260925",11,2025-03-10,1209,NA,1209,81,NA,FALSE,TRUE,"no_lookup_match"
"Puerto Rico","PRI",2026,"20260925",11,2026-03-09,427,427,427,29,1,TRUE,FALSE,"applied_mean"
"Anguilla","AIA",2025,"20260925",11,2025-03-10,0,NA,0,81,NA,FALSE,TRUE,"no_lookup_match"
"Anguilla","AIA",2026,"20260925",11,2026-03-09,0,0,0,29,1,TRUE,FALSE,"applied_mean"
"Antigua and Barbuda","ATG",2025,"20260925",11,2025-03-10,0,NA,0,81,NA,FALSE,TRUE,"no_lookup_match"
"Antigua and Barbuda","ATG",2026,"20260925",11,2026-03-09,4,4,4,29,1,TRUE,FALSE,"applied_mean"
"Antigua and Barbuda","ATG",2024,"20260925",4,2024-01-22,41,NA,41,140,NA,FALSE,TRUE,"no_lookup_match"
"Aruba","ABW",2024,"20260925",11,2024-03-11,14,NA,14,133,NA,FALSE,TRUE,"no_lookup_match"
"Aruba","ABW",2025,"20260925",11,2025-03-10,2,NA,2,81,NA,FALSE,TRUE,"no_lookup_match"
"Bahamas","BHS",2024,"20260925",8,2024-02-19,0,NA,0,136,NA,FALSE,TRUE,"no_lookup_match"
"Bahamas","BHS",2026,"20260925",11,2026-03-09,0,0,0,29,1,TRUE,FALSE,"applied_mean"
"Barbados","BRB",2025,"20260925",11,2025-03-10,51,NA,51,81,NA,FALSE,TRUE,"no_lookup_match"
"Barbados","BRB",2026,"20260925",11,2026-03-09,25,23,23,29,0.929862605163974,TRUE,FALSE,"applied_mean"
"Barbados","BRB",2024,"20260925",11,2024-03-11,920,NA,920,133,NA,FALSE,TRUE,"no_lookup_match"
"Bermuda","BMU",2024,"20260925",11,2024-03-11,0,NA,0,133,NA,FALSE,TRUE,"no_lookup_match"
"Bermuda","BMU",2025,"20260925",11,2025-03-10,0,NA,0,81,NA,FALSE,TRUE,"no_lookup_match"
"Bermuda","BMU",2026,"20260925",11,2026-03-09,1,1,1,29,1,TRUE,FALSE,"applied_mean"
"Bonaire, Saint Eustatius and Saba","BES",2024,"20260925",11,2024-03-11,193,NA,193,133,NA,FALSE,TRUE,"no_lookup_match"
"Cayman Islands","CYM",2024,"20260925",11,2024-03-11,3,NA,3,133,NA,FALSE,TRUE,"no_lookup_match"
"Cayman Islands","CYM",2025,"20260925",11,2025-03-10,0,NA,0,81,NA,FALSE,TRUE,"no_lookup_match"
"Cayman Islands","CYM",2026,"20260925",11,2026-03-09,0,0,0,29,1,TRUE,FALSE,"applied_mean"
"Curaçao","CUW",2024,"20260925",11,2024-03-11,221,NA,221,133,NA,FALSE,TRUE,"no_lookup_match"
"French Guiana","GUF",2024,"20260925",11,2024-03-11,10298,NA,10298,133,NA,FALSE,TRUE,"no_lookup_match"
"French Guiana","GUF",2026,"20260925",11,2026-03-09,4,4,4,29,1,TRUE,FALSE,"applied_mean"
"Grenada","GRD",2024,"20260925",11,2024-03-11,95,NA,95,133,NA,FALSE,TRUE,"no_lookup_match"
"Grenada","GRD",2025,"20260925",11,2025-03-10,40,NA,40,81,NA,FALSE,TRUE,"no_lookup_match"
"Grenada","GRD",2026,"20260925",11,2026-03-09,37,37,37,29,1,TRUE,FALSE,"applied_mean"
