"country","iso3","year","ext_date","EW","onset_date","total_den","total_corrected_cases","total_applied_cases","d","rf","correction_applied","correction_excluded","correction_reason"
"Bolivia","BOL",2025,"20260809",10,2025-03-03,8360,NA,8360,75,NA,FALSE,TRUE,"no_lookup_match"
"Bolivia","BOL",2026,"20260809",10,2026-03-02,30183,34337,34337,23,1.13763346701648,TRUE,FALSE,"applied_mean"
"Colombia","COL",2025,"20260809",10,2025-03-03,37883,NA,37883,75,NA,FALSE,TRUE,"no_lookup_match"
"Colombia","COL",2026,"20260809",10,2026-03-02,23111,23111,23111,23,1,TRUE,FALSE,"applied_mean"
"Colombia","COL",2024,"20260809",10,2024-03-04,62926,NA,62926,127,NA,FALSE,TRUE,"no_lookup_match"
"Ecuador","ECU",2024,"20260809",10,2024-03-04,11415,NA,11415,127,NA,FALSE,TRUE,"no_lookup_match"
"Ecuador","ECU",2025,"20260809",10,2025-03-03,9566,NA,9566,75,NA,FALSE,TRUE,"no_lookup_match"
"Ecuador","ECU",2026,"20260809",10,2026-03-02,4565,4570,4570,23,1.00108627836613,TRUE,FALSE,"applied_mean"
"Peru","PER",2024,"20260809",10,2024-03-04,64554,NA,64554,127,NA,FALSE,TRUE,"no_lookup_match"
"Peru","PER",2025,"20260809",10,2025-03-03,11884,NA,11884,75,NA,FALSE,TRUE,"no_lookup_match"
"Peru","PER",2026,"20260809",10,2026-03-02,5973,6087,6087,23,1.01916638578574,TRUE,FALSE,"applied_mean"
"Venezuela","VEN",2024,"20260809",10,2024-03-04,6365,NA,6365,127,NA,FALSE,TRUE,"no_lookup_match"
"Venezuela","VEN",2025,"20260809",10,2025-03-03,11685,NA,11685,75,NA,FALSE,TRUE,"no_lookup_match"
"Venezuela","VEN",2026,"20260809",10,2026-03-02,4081,NA,4081,23,NA,FALSE,TRUE,"no_lookup_match"
"Argentina","ARG",2026,"20260809",10,2026-03-02,22,32,32,23,1.44043754799665,TRUE,FALSE,"applied_mean"
"Argentina","ARG",2024,"20260809",10,2024-03-04,151323,NA,151323,127,NA,FALSE,TRUE,"no_lookup_match"
"Argentina","ARG",2025,"20260809",10,2025-03-03,2541,NA,2541,75,NA,FALSE,TRUE,"no_lookup_match"
"Brazil","BRA",2024,"20260809",10,2024-03-04,3046664,NA,3046664,127,NA,FALSE,TRUE,"no_lookup_match"
"Brazil","BRA",2025,"20260809",10,2025-03-03,1190251,NA,1190251,75,NA,FALSE,TRUE,"no_lookup_match"
"Brazil","BRA",2026,"20260809",10,2026-03-02,402971,400582,400582,23,0.994071011590689,TRUE,FALSE,"applied_mean"
"Chile","CHL",2024,"20260809",10,2024-03-04,0,NA,0,127,NA,FALSE,TRUE,"no_lookup_match"
"Chile","CHL",2025,"20260809",10,2025-03-03,0,NA,0,75,NA,FALSE,TRUE,"no_lookup_match"
"Chile","CHL",2026,"20260809",10,2026-03-02,14,NA,14,23,NA,FALSE,TRUE,"insufficient_n_rf"
"Paraguay","PRY",2024,"20260809",10,2024-03-04,181726,NA,181726,127,NA,FALSE,TRUE,"no_lookup_match"
"Paraguay","PRY",2026,"20260809",10,2026-03-02,5105,5060,5060,23,0.991263205185791,TRUE,FALSE,"applied_mean"
"Paraguay","PRY",2025,"20260809",10,2025-03-03,9681,NA,9681,75,NA,FALSE,TRUE,"no_lookup_match"
"Uruguay","URY",2024,"20260809",10,2024-03-04,98,NA,98,127,NA,FALSE,TRUE,"no_lookup_match"
"Uruguay","URY",2025,"20260809",10,2025-03-03,0,NA,0,75,NA,FALSE,TRUE,"no_lookup_match"
"Uruguay","URY",2026,"20260809",10,2026-03-02,0,NA,0,23,NA,FALSE,TRUE,"insufficient_n_rf"
"Dominican Republic","DOM",2024,"20260809",10,2024-03-04,5394,NA,5394,127,NA,FALSE,TRUE,"no_lookup_match"
"Dominican Republic","DOM",2025,"20260809",10,2025-03-03,407,NA,407,75,NA,FALSE,TRUE,"no_lookup_match"
"Dominican Republic","DOM",2026,"20260809",10,2026-03-02,238,238,238,23,1,TRUE,FALSE,"applied_mean"
"Puerto Rico","PRI",2024,"20260809",10,2024-03-04,571,NA,571,127,NA,FALSE,TRUE,"no_lookup_match"
"Puerto Rico","PRI",2025,"20260809",10,2025-03-03,1124,NA,1124,75,NA,FALSE,TRUE,"no_lookup_match"
"Puerto Rico","PRI",2026,"20260809",10,2026-03-02,391,391,391,23,0.999142318868346,TRUE,FALSE,"applied_mean"
"Anguilla","AIA",2025,"20260809",10,2025-03-03,0,NA,0,75,NA,FALSE,TRUE,"no_lookup_match"
"Anguilla","AIA",2026,"20260809",10,2026-03-02,0,NA,0,23,NA,FALSE,TRUE,"no_lookup_match"
"Antigua and Barbuda","ATG",2025,"20260809",10,2025-03-03,0,NA,0,75,NA,FALSE,TRUE,"no_lookup_match"
"Antigua and Barbuda","ATG",2026,"20260809",10,2026-03-02,4,4,4,23,1,TRUE,FALSE,"applied_mean"
"Antigua and Barbuda","ATG",2024,"20260809",4,2024-01-22,41,NA,41,133,NA,FALSE,TRUE,"no_lookup_match"
"Aruba","ABW",2024,"20260809",10,2024-03-04,10,NA,10,127,NA,FALSE,TRUE,"no_lookup_match"
"Aruba","ABW",2025,"20260809",10,2025-03-03,2,NA,2,75,NA,FALSE,TRUE,"no_lookup_match"
"Bahamas","BHS",2024,"20260809",8,2024-02-19,0,NA,0,129,NA,FALSE,TRUE,"no_lookup_match"
"Bahamas","BHS",2026,"20260809",10,2026-03-02,0,NA,0,23,NA,FALSE,TRUE,"no_lookup_match"
"Barbados","BRB",2025,"20260809",10,2025-03-03,48,NA,48,75,NA,FALSE,TRUE,"no_lookup_match"
"Barbados","BRB",2026,"20260809",10,2026-03-02,25,19,19,23,0.749543571449078,TRUE,FALSE,"applied_mean"
"Barbados","BRB",2024,"20260809",10,2024-03-04,840,NA,840,127,NA,FALSE,TRUE,"no_lookup_match"
"Bermuda","BMU",2024,"20260809",10,2024-03-04,0,NA,0,127,NA,FALSE,TRUE,"no_lookup_match"
"Bermuda","BMU",2025,"20260809",10,2025-03-03,0,NA,0,75,NA,FALSE,TRUE,"no_lookup_match"
"Bermuda","BMU",2026,"20260809",10,2026-03-02,1,NA,1,23,NA,FALSE,TRUE,"no_lookup_match"
"Bonaire, Saint Eustatius and Saba","BES",2024,"20260809",10,2024-03-04,177,NA,177,127,NA,FALSE,TRUE,"no_lookup_match"
"Cayman Islands","CYM",2024,"20260809",10,2024-03-04,3,NA,3,127,NA,FALSE,TRUE,"no_lookup_match"
"Cayman Islands","CYM",2025,"20260809",10,2025-03-03,0,NA,0,75,NA,FALSE,TRUE,"no_lookup_match"
"Cayman Islands","CYM",2026,"20260809",10,2026-03-02,0,0,0,23,1,TRUE,FALSE,"applied_mean"
"Curaçao","CUW",2024,"20260809",10,2024-03-04,181,NA,181,127,NA,FALSE,TRUE,"no_lookup_match"
"French Guiana","GUF",2024,"20260809",10,2024-03-04,9449,NA,9449,127,NA,FALSE,TRUE,"no_lookup_match"
"French Guiana","GUF",2026,"20260809",10,2026-03-02,4,4,4,23,1,TRUE,FALSE,"applied_mean"
"Grenada","GRD",2024,"20260809",10,2024-03-04,88,NA,88,127,NA,FALSE,TRUE,"no_lookup_match"
"Grenada","GRD",2025,"20260809",10,2025-03-03,38,NA,38,75,NA,FALSE,TRUE,"no_lookup_match"
"Grenada","GRD",2026,"20260809",10,2026-03-02,33,33,33,23,1,TRUE,FALSE,"applied_mean"
"Guadeloupe","GLP",2026,"20260809",10,2026-03-02,188,188,188,23,1,TRUE,FALSE,"applied_mean"
"Guadeloupe","GLP",2024,"20260809",10,2024-03-04,2340,NA,2340,127,NA,FALSE,TRUE,"no_lookup_match"
"Guadeloupe","GLP",2025,"20260809",10,2025-03-03,3340,NA,3340,75,NA,FALSE,TRUE,"no_lookup_match"
"Guyana","GUY",2024,"20260809",10,2024-03-04,8286,NA,8286,127,NA,FALSE,TRUE,"no_lookup_match"
"Guyana","GUY",2025,"20260809",10,2025-03-03,10545,NA,10545,75,NA,FALSE,TRUE,"no_lookup_match"
"Guyana","GUY",2026,"20260809",10,2026-03-02,20922,21720,21720,23,1.0381296911273,TRUE,FALSE,"applied_mean"
"Jamaica","JAM",2024,"20260809",10,2024-03-04,815,NA,815,127,NA,FALSE,TRUE,"no_lookup_match"
"Jamaica","JAM",2025,"20260809",10,2025-03-03,104,NA,104,75,NA,FALSE,TRUE,"no_lookup_match"
"Jamaica","JAM",2026,"20260809",10,2026-03-02,64,64,64,23,1,TRUE,FALSE,"applied_mean"
"Martinique","MTQ",2025,"20260809",10,2025-03-03,420,NA,420,75,NA,FALSE,TRUE,"no_lookup_match"
"Martinique","MTQ",2024,"20260809",10,2024-03-04,3715,NA,3715,127,NA,FALSE,TRUE,"no_lookup_match"
"Martinique","MTQ",2026,"20260809",10,2026-03-02,680,680,680,23,1,TRUE,FALSE,"applied_mean"
"Montserrat","MSR",2024,"20260809",10,2024-03-04,1,NA,1,127,NA,FALSE,TRUE,"no_lookup_match"
"Montserrat","MSR",2025,"20260809",10,2025-03-03,0,NA,0,75,NA,FALSE,TRUE,"no_lookup_match"
"Montserrat","MSR",2026,"20260809",10,2026-03-02,0,0,0,23,1,TRUE,FALSE,"applied_mean"
"Saint Barthelemy","BLM",2025,"20260809",10,2025-03-03,18,NA,18,75,NA,FALSE,TRUE,"no_lookup_match"
"Saint Barthelemy","BLM",2026,"20260809",10,2026-03-02,0,0,0,23,1,TRUE,FALSE,"applied_mean"
"Saint Barthelemy","BLM",2024,"20260809",10,2024-03-04,108,NA,108,127,NA,FALSE,TRUE,"no_lookup_match"
"Saint Kitts and Nevis","KNA",2024,"20260809",10,2024-03-04,142,NA,142,127,NA,FALSE,TRUE,"no_lookup_match"
"Saint Kitts and Nevis","KNA",2025,"20260809",10,2025-03-03,4,NA,4,75,NA,FALSE,TRUE,"no_lookup_match"
"Saint Kitts and Nevis","KNA",2026,"20260809",10,2026-03-02,6,6,6,23,1.00808465196103,TRUE,FALSE,"applied_mean"
"Saint Lucia","LCA",2024,"20260809",10,2024-03-04,4,NA,4,127,NA,FALSE,TRUE,"no_lookup_match"
"Saint Lucia","LCA",2025,"20260809",10,2025-03-03,20,NA,20,75,NA,FALSE,TRUE,"no_lookup_match"
"Saint Lucia","LCA",2026,"20260809",10,2026-03-02,1,1,1,23,1,TRUE,FALSE,"applied_mean"
"Saint Martin",NA,2025,"20260809",10,2025-03-03,70,NA,70,75,NA,FALSE,TRUE,"no_lookup_match"
"Saint Martin",NA,2026,"20260809",10,2026-03-02,4,NA,4,23,NA,FALSE,TRUE,"no_lookup_match"
"Saint Martin",NA,2024,"20260809",10,2024-03-04,404,NA,404,127,NA,FALSE,TRUE,"no_lookup_match"
"Saint Vincent and the Grenadines","VCT",2025,"20260809",10,2025-03-03,2,NA,2,75,NA,FALSE,TRUE,"no_lookup_match"
"Saint Vincent and the Grenadines","VCT",2026,"20260809",10,2026-03-02,2,2,2,23,1,TRUE,FALSE,"applied_mean"
"Sint Maarten","SXM",2024,"20260809",10,2024-03-04,95,NA,95,127,NA,FALSE,TRUE,"no_lookup_match"
"Sint Maarten","SXM",2025,"20260809",10,2025-03-03,0,NA,0,75,NA,FALSE,TRUE,"no_lookup_match"
"Suriname","SUR",2024,"20260809",10,2024-03-04,71,NA,71,127,NA,FALSE,TRUE,"no_lookup_match"
"Suriname","SUR",2025,"20260809",10,2025-03-03,292,NA,292,75,NA,FALSE,TRUE,"no_lookup_match"
"Suriname","SUR",2026,"20260809",10,2026-03-02,300,300,300,23,1,TRUE,FALSE,"applied_mean"
"Trinidad and Tobago","TTO",2025,"20260809",10,2025-03-03,0,NA,0,75,NA,FALSE,TRUE,"no_lookup_match"
"Trinidad and Tobago","TTO",2026,"20260809",10,2026-03-02,2,2,2,23,1,TRUE,FALSE,"applied_mean"
"Trinidad and Tobago","TTO",2024,"20260809",5,2024-01-29,110,NA,110,132,NA,FALSE,TRUE,"no_lookup_match"
"Turks and Caicos Islands","TCA",2025,"20260809",10,2025-03-03,0,NA,0,75,NA,FALSE,TRUE,"no_lookup_match"
"Turks and Caicos Islands","TCA",2026,"20260809",10,2026-03-02,8,8,8,23,1,TRUE,FALSE,"applied_mean"
"Turks and Caicos Islands","TCA",2024,"20260809",4,2024-01-22,27,NA,27,133,NA,FALSE,TRUE,"no_lookup_match"
"Virgin Islands (UK)","VGB",2025,"20260809",10,2025-03-03,16,NA,16,75,NA,FALSE,TRUE,"no_lookup_match"
"Virgin Islands (UK)","VGB",2026,"20260809",10,2026-03-02,0,NA,0,23,NA,FALSE,TRUE,"no_lookup_match"
"Virgin Islands (US)","VIR",2024,"20260809",10,2024-03-04,0,NA,0,127,NA,FALSE,TRUE,"no_lookup_match"
"Virgin Islands (US)","VIR",2025,"20260809",10,2025-03-03,33,NA,33,75,NA,FALSE,TRUE,"no_lookup_match"
"Virgin Islands (US)","VIR",2026,"20260809",10,2026-03-02,0,NA,0,23,NA,FALSE,TRUE,"no_lookup_match"
"Canada","CAN",2024,"20260809",11,2024-03-11,0,NA,0,126,NA,FALSE,TRUE,"no_lookup_match"
"Canada","CAN",2025,"20260809",11,2025-03-10,0,NA,0,74,NA,FALSE,TRUE,"no_lookup_match"
"Canada","CAN",2026,"20260809",11,2026-03-09,0,NA,0,22,NA,FALSE,TRUE,"no_lookup_match"
"United States of America","USA",2024,"20260809",11,2024-03-11,246,NA,246,126,NA,FALSE,TRUE,"no_lookup_match"
"United States of America","USA",2025,"20260809",11,2025-03-10,167,NA,167,74,NA,FALSE,TRUE,"no_lookup_match"
"United States of America","USA",2026,"20260809",11,2026-03-09,70,NA,70,22,NA,FALSE,TRUE,"no_lookup_match"
"Belize","BLZ",2024,"20260809",11,2024-03-11,170,NA,170,126,NA,FALSE,TRUE,"country_excluded"
"Belize","BLZ",2025,"20260809",11,2025-03-10,151,NA,151,74,NA,FALSE,TRUE,"country_excluded"
"Belize","BLZ",2026,"20260809",11,2026-03-09,272,NA,272,22,NA,FALSE,TRUE,"country_excluded"
"Costa Rica","CRI",2024,"20260809",11,2024-03-11,5671,NA,5671,126,NA,FALSE,TRUE,"no_lookup_match"
"Costa Rica","CRI",2025,"20260809",11,2025-03-10,907,NA,907,74,NA,FALSE,TRUE,"no_lookup_match"
"Costa Rica","CRI",2026,"20260809",11,2026-03-09,451,449,449,22,0.995682055719068,TRUE,FALSE,"applied_mean"
"El Salvador","SLV",2025,"20260809",11,2025-03-10,967,NA,967,74,NA,FALSE,TRUE,"no_lookup_match"
"El Salvador","SLV",2024,"20260809",11,2024-03-11,1217,NA,1217,126,NA,FALSE,TRUE,"no_lookup_match"
"El Salvador","SLV",2026,"20260809",11,2026-03-09,1293,1293,1293,22,1,TRUE,FALSE,"applied_mean"
"Guatemala","GTM",2025,"20260809",11,2025-03-10,10166,NA,10166,74,NA,FALSE,TRUE,"no_lookup_match"
"Guatemala","GTM",2026,"20260809",11,2026-03-09,7167,9960,9960,22,1.38966761324434,TRUE,FALSE,"applied_mean"
"Guatemala","GTM",2024,"20260809",11,2024-03-11,14696,NA,14696,126,NA,FALSE,TRUE,"no_lookup_match"
"Honduras","HND",2025,"20260809",11,2025-03-10,3443,NA,3443,74,NA,FALSE,TRUE,"no_lookup_match"
"Honduras","HND",2024,"20260809",11,2024-03-11,8821,NA,8821,126,NA,FALSE,TRUE,"no_lookup_match"
"Honduras","HND",2026,"20260809",11,2026-03-09,2073,2073,2073,22,1,TRUE,FALSE,"applied_mean"
"Mexico","MEX",2024,"20260809",11,2024-03-11,41954,NA,41954,126,NA,FALSE,TRUE,"no_lookup_match"
"Mexico","MEX",2025,"20260809",11,2025-03-10,23254,NA,23254,74,NA,FALSE,TRUE,"no_lookup_match"
"Mexico","MEX",2026,"20260809",11,2026-03-09,13140,13124,13124,22,0.998781330982532,TRUE,FALSE,"applied_mean"
"Nicaragua","NIC",2025,"20260809",4,2025-01-20,5702,NA,5702,81,NA,FALSE,TRUE,"no_lookup_match"
"Nicaragua","NIC",2024,"20260809",11,2024-03-11,18527,NA,18527,126,NA,FALSE,TRUE,"no_lookup_match"
"Panama","PAN",2026,"20260809",11,2026-03-09,2132,2010,2010,22,0.942729250666136,TRUE,FALSE,"applied_mean"
"Panama","PAN",2024,"20260809",11,2024-03-11,4228,NA,4228,126,NA,FALSE,TRUE,"no_lookup_match"
"Panama","PAN",2025,"20260809",11,2025-03-10,4225,NA,4225,74,NA,FALSE,TRUE,"no_lookup_match"
"Bolivia","BOL",2024,"20260809",11,2024-03-11,19731,NA,19731,126,NA,FALSE,TRUE,"no_lookup_match"
"Bolivia","BOL",2025,"20260809",11,2025-03-10,9286,NA,9286,74,NA,FALSE,TRUE,"no_lookup_match"
"Bolivia","BOL",2026,"20260809",11,2026-03-09,33276,37793,37793,22,1.13574459238662,TRUE,FALSE,"applied_mean"
"Colombia","COL",2025,"20260809",11,2025-03-10,41252,NA,41252,74,NA,FALSE,TRUE,"no_lookup_match"
"Colombia","COL",2026,"20260809",11,2026-03-09,25378,25378,25378,22,1,TRUE,FALSE,"applied_mean"
"Colombia","COL",2024,"20260809",11,2024-03-11,69837,NA,69837,126,NA,FALSE,TRUE,"no_lookup_match"
"Ecuador","ECU",2024,"20260809",11,2024-03-11,13086,NA,13086,126,NA,FALSE,TRUE,"no_lookup_match"
"Ecuador","ECU",2025,"20260809",11,2025-03-10,10615,NA,10615,74,NA,FALSE,TRUE,"no_lookup_match"
"Ecuador","ECU",2026,"20260809",11,2026-03-09,5301,5306,5306,22,1.00103522151008,TRUE,FALSE,"applied_mean"
"Peru","PER",2024,"20260809",11,2024-03-11,82591,NA,82591,126,NA,FALSE,TRUE,"no_lookup_match"
"Peru","PER",2025,"20260809",11,2025-03-10,13143,NA,13143,74,NA,FALSE,TRUE,"no_lookup_match"
"Peru","PER",2026,"20260809",11,2026-03-09,7054,7175,7175,22,1.01721247527324,TRUE,FALSE,"applied_mean"
"Venezuela","VEN",2024,"20260809",11,2024-03-11,7013,NA,7013,126,NA,FALSE,TRUE,"no_lookup_match"
"Venezuela","VEN",2025,"20260809",11,2025-03-10,12739,NA,12739,74,NA,FALSE,TRUE,"no_lookup_match"
"Venezuela","VEN",2026,"20260809",11,2026-03-09,4421,NA,4421,22,NA,FALSE,TRUE,"no_lookup_match"
"Argentina","ARG",2024,"20260809",11,2024-03-11,203004,NA,203004,126,NA,FALSE,TRUE,"no_lookup_match"
"Argentina","ARG",2025,"20260809",11,2025-03-10,3959,NA,3959,74,NA,FALSE,TRUE,"no_lookup_match"
"Argentina","ARG",2026,"20260809",11,2026-03-09,25,37,37,22,1.4887710155089,TRUE,FALSE,"applied_mean"
"Brazil","BRA",2024,"20260809",11,2024-03-11,3633330,NA,3633330,126,NA,FALSE,TRUE,"no_lookup_match"
"Brazil","BRA",2025,"20260809",11,2025-03-10,1365815,NA,1365815,74,NA,FALSE,TRUE,"no_lookup_match"
"Brazil","BRA",2026,"20260809",11,2026-03-09,461363,459388,459388,22,0.99571816913418,TRUE,FALSE,"applied_mean"
"Chile","CHL",2024,"20260809",11,2024-03-11,2,NA,2,126,NA,FALSE,TRUE,"no_lookup_match"
"Chile","CHL",2025,"20260809",11,2025-03-10,0,NA,0,74,NA,FALSE,TRUE,"no_lookup_match"
"Chile","CHL",2026,"20260809",11,2026-03-09,14,NA,14,22,NA,FALSE,TRUE,"insufficient_n_rf"
"Paraguay","PRY",2024,"20260809",11,2024-03-11,196397,NA,196397,126,NA,FALSE,TRUE,"no_lookup_match"
"Paraguay","PRY",2026,"20260809",11,2026-03-09,5433,5384,5384,22,0.991037763820869,TRUE,FALSE,"applied_mean"
"Paraguay","PRY",2025,"20260809",11,2025-03-10,10696,NA,10696,74,NA,FALSE,TRUE,"no_lookup_match"
"Uruguay","URY",2024,"20260809",11,2024-03-11,167,NA,167,126,NA,FALSE,TRUE,"no_lookup_match"
"Uruguay","URY",2025,"20260809",11,2025-03-10,0,NA,0,74,NA,FALSE,TRUE,"no_lookup_match"
"Uruguay","URY",2026,"20260809",11,2026-03-09,0,NA,0,22,NA,FALSE,TRUE,"rf_exceeds_max"
"Dominican Republic","DOM",2024,"20260809",11,2024-03-11,5677,NA,5677,126,NA,FALSE,TRUE,"no_lookup_match"
"Dominican Republic","DOM",2025,"20260809",11,2025-03-10,445,NA,445,74,NA,FALSE,TRUE,"no_lookup_match"
"Dominican Republic","DOM",2026,"20260809",11,2026-03-09,260,260,260,22,1,TRUE,FALSE,"applied_mean"
"Puerto Rico","PRI",2024,"20260809",11,2024-03-11,623,NA,623,126,NA,FALSE,TRUE,"no_lookup_match"
"Puerto Rico","PRI",2025,"20260809",11,2025-03-10,1209,NA,1209,74,NA,FALSE,TRUE,"no_lookup_match"
"Puerto Rico","PRI",2026,"20260809",11,2026-03-09,427,427,427,22,0.999003787655713,TRUE,FALSE,"applied_mean"
"Anguilla","AIA",2025,"20260809",11,2025-03-10,0,NA,0,74,NA,FALSE,TRUE,"no_lookup_match"
"Anguilla","AIA",2026,"20260809",11,2026-03-09,0,NA,0,22,NA,FALSE,TRUE,"no_lookup_match"
"Antigua and Barbuda","ATG",2025,"20260809",11,2025-03-10,0,NA,0,74,NA,FALSE,TRUE,"no_lookup_match"
"Antigua and Barbuda","ATG",2026,"20260809",11,2026-03-09,4,4,4,22,1,TRUE,FALSE,"applied_mean"
"Antigua and Barbuda","ATG",2024,"20260809",4,2024-01-22,41,NA,41,133,NA,FALSE,TRUE,"no_lookup_match"
"Aruba","ABW",2024,"20260809",11,2024-03-11,14,NA,14,126,NA,FALSE,TRUE,"no_lookup_match"
"Aruba","ABW",2025,"20260809",11,2025-03-10,2,NA,2,74,NA,FALSE,TRUE,"no_lookup_match"
"Bahamas","BHS",2024,"20260809",8,2024-02-19,0,NA,0,129,NA,FALSE,TRUE,"no_lookup_match"
"Bahamas","BHS",2026,"20260809",11,2026-03-09,0,NA,0,22,NA,FALSE,TRUE,"no_lookup_match"
"Barbados","BRB",2025,"20260809",11,2025-03-10,51,NA,51,74,NA,FALSE,TRUE,"no_lookup_match"
"Barbados","BRB",2026,"20260809",11,2026-03-09,26,20,20,22,0.757758906670339,TRUE,FALSE,"applied_mean"
"Barbados","BRB",2024,"20260809",11,2024-03-11,920,NA,920,126,NA,FALSE,TRUE,"no_lookup_match"
"Bermuda","BMU",2024,"20260809",11,2024-03-11,0,NA,0,126,NA,FALSE,TRUE,"no_lookup_match"
"Bermuda","BMU",2025,"20260809",11,2025-03-10,0,NA,0,74,NA,FALSE,TRUE,"no_lookup_match"
"Bermuda","BMU",2026,"20260809",11,2026-03-09,1,NA,1,22,NA,FALSE,TRUE,"no_lookup_match"
"Bonaire, Saint Eustatius and Saba","BES",2024,"20260809",11,2024-03-11,193,NA,193,126,NA,FALSE,TRUE,"no_lookup_match"
"Cayman Islands","CYM",2024,"20260809",11,2024-03-11,3,NA,3,126,NA,FALSE,TRUE,"no_lookup_match"
"Cayman Islands","CYM",2025,"20260809",11,2025-03-10,0,NA,0,74,NA,FALSE,TRUE,"no_lookup_match"
"Cayman Islands","CYM",2026,"20260809",11,2026-03-09,0,0,0,22,1,TRUE,FALSE,"applied_mean"
"Curaçao","CUW",2024,"20260809",11,2024-03-11,221,NA,221,126,NA,FALSE,TRUE,"no_lookup_match"
"French Guiana","GUF",2024,"20260809",11,2024-03-11,10298,NA,10298,126,NA,FALSE,TRUE,"no_lookup_match"
"French Guiana","GUF",2026,"20260809",11,2026-03-09,4,4,4,22,1,TRUE,FALSE,"applied_mean"
"Grenada","GRD",2024,"20260809",11,2024-03-11,95,NA,95,126,NA,FALSE,TRUE,"no_lookup_match"
"Grenada","GRD",2025,"20260809",11,2025-03-10,40,NA,40,74,NA,FALSE,TRUE,"no_lookup_match"
"Grenada","GRD",2026,"20260809",11,2026-03-09,37,37,37,22,1,TRUE,FALSE,"applied_mean"
"Guadeloupe","GLP",2026,"20260809",11,2026-03-09,228,228,228,22,1,TRUE,FALSE,"applied_mean"
