"","country","iso3","Month","season_nMonth","nb_size","nb_mean","Ave_season_monthly_cases","Ave_season_monthly_cum_cases","Ave_cum_monthly_proportion","Ave_monthly_proportion"
"133","Brunei Darussalam","BRN",6,1,0.767506383840209,22.8571428571429,22.8571428571429,22.8571428571429,0.0581893783564328,0.0581893783564328
"134","Brunei Darussalam","BRN",7,2,0.941962809334984,29.2142857142857,29.2142857142857,52.0714285714286,0.138121276083609,0.0799318977271762
"135","Brunei Darussalam","BRN",8,3,1.08584427919002,35.1428571428572,35.1428571428571,87.2142857142857,0.241563961080198,0.103442684996589
"136","Brunei Darussalam","BRN",9,4,1.72985678939725,25.3571428571428,25.3571428571429,112.571428571429,0.325349699371324,0.0837857382911252
"137","Brunei Darussalam","BRN",10,5,1.51930074142668,27.7857142857143,27.7857142857143,140.357142857143,0.41400927398967,0.0886595746183464
"138","Brunei Darussalam","BRN",11,6,1.26664390280193,32.4285714285714,32.4285714285714,172.785714285714,0.506739693303579,0.0927304193139086
"139","Brunei Darussalam","BRN",12,7,1.58403836818543,29.9285714285714,29.9285714285714,202.714285714286,0.599652863252061,0.0929131699484819
"140","Brunei Darussalam","BRN",1,8,0.916244271638014,37.4285714285715,37.4285714285714,240.142857142857,0.702179900854041,0.102527037601981
"141","Brunei Darussalam","BRN",2,9,0.796824639622045,26.8571428571429,26.8571428571429,267,0.775007921113419,0.0728280202593773
"142","Brunei Darussalam","BRN",3,10,1.08499433474395,23.4285714285714,23.4285714285714,290.428571428571,0.856975332838585,0.0819674117251666
"143","Brunei Darussalam","BRN",4,11,1.03930071280049,23.3571428571429,23.3571428571429,313.785714285714,0.928485722958481,0.071510390119896
"144","Brunei Darussalam","BRN",5,12,0.835103119291713,27.5714285714286,27.5714285714286,341.357142857143,1,0.0715142770415187
"145","Burkina Faso","BFA",4,1,178906.953811213,23.25,23.25,23.25,0.0141787609506164,0.0141787609506164
"146","Burkina Faso","BFA",5,2,176621.594123435,15,15,38.25,0.0208100072813498,0.0066312463307334
"147","Burkina Faso","BFA",6,3,189331.561019273,15.5,15.5,53.75,0.0288301425009721,0.00802013521962229
"148","Burkina Faso","BFA",7,4,349777.236883413,31.5,31.5,85.25,0.0462593018291056,0.0174291593281335
"149","Burkina Faso","BFA",8,5,796402.156416688,106.75,106.75,192,0.0870586396456156,0.04079933781651
"150","Burkina Faso","BFA",9,6,0.253400311280883,301.75,301.75,493.75,0.162875194423477,0.0758165547778616
"151","Burkina Faso","BFA",10,7,0.555267773960757,2617.5,2617.5,3111.25,0.613030744801364,0.450155550377887
"152","Burkina Faso","BFA",11,8,0.625579756671,1102.25,1102.25,4213.5,0.82747305442308,0.214442309621716
"153","Burkina Faso","BFA",12,9,0.873712497021721,303.5,303.5,4517,0.909092519792934,0.0816194653698533
"154","Burkina Faso","BFA",1,10,1149198.95611731,138.75,138.75,4655.75,0.948623806547851,0.0395312867549175
"155","Burkina Faso","BFA",2,11,635068.468784583,58.5,58.5,4714.25,0.972407804083642,0.023783997535791
"156","Burkina Faso","BFA",3,12,506087.537362301,51,51,4765.25,1,0.0275921959163578
"157","Cambodia","KHM",2,1,0.747193702986222,325.928571428571,325.928571428571,325.928571428571,0.0197077119531512,0.0197077119531512
"158","Cambodia","KHM",3,2,0.676951559699042,450.071428571428,450.071428571429,776,0.0432038297386696,0.0234961177855183
"159","Cambodia","KHM",4,3,1.00958454176823,643.214285714285,643.214285714286,1419.21428571429,0.0725973784974641,0.0293935487587945
"160","Cambodia","KHM",5,4,1.28663979274192,1401.28571428572,1401.28571428571,2820.5,0.139165049339328,0.0665676708418641
"161","Cambodia","KHM",6,5,0.969137928060935,3336.71428571429,3336.71428571429,6157.21428571429,0.27828497785188,0.139119928512551
"162","Cambodia","KHM",7,6,1.0946243121896,4173.7142857143,4173.71428571429,10330.9285714286,0.463586185887298,0.185301208035419
"163","Cambodia","KHM",8,7,1.61561012007474,3251.21428571428,3251.21428571429,13582.1428571429,0.633039139700912,0.169452953813614
"164","Cambodia","KHM",9,8,1.54261523593977,2389.28571428572,2389.28571428571,15971.4285714286,0.753474660603279,0.120435520902367
"165","Cambodia","KHM",10,9,1.80126082475603,1752.21428571429,1752.21428571429,17723.6428571429,0.849416283135448,0.0959416225321684
"166","Cambodia","KHM",11,10,1.78334364697143,1186.85714285714,1186.85714285714,18910.5,0.917985288490868,0.06856900535542
"167","Cambodia","KHM",12,11,1.43947591429732,778.642857142855,778.642857142857,19689.1428571429,0.962465022388576,0.0444797338977084
"168","Cambodia","KHM",1,12,0.638798901776206,642.214285714286,642.214285714286,20331.3571428571,1,0.0375349776114238
"169","Cayman Islands","CYM",4,1,108956.79232282,2,2,2,0.0158412879714993,0.0158412879714993
"170","Cayman Islands","CYM",5,2,53892.7578650451,1.66666666666667,1.66666666666667,3.66666666666667,0.0277610073155476,0.0119197193440483
"171","Cayman Islands","CYM",6,3,1.25340877114822,8,8,11.6666666666667,0.101854722471513,0.0740937151559653
"172","Cayman Islands","CYM",7,4,2.74322719558643,8,8,19.6666666666667,0.156568128869671,0.054713406398158
"173","Cayman Islands","CYM",8,5,2.74322719558643,8,8,27.6666666666667,0.228049277963613,0.0714811490939418
"174","Cayman Islands","CYM",9,6,13.5816009533571,6,6,33.6666666666667,0.273238874837961,0.0451895968743484
"175","Cayman Islands","CYM",10,7,1.06790981623787,36,36,69.6666666666667,0.488204472727602,0.214965597889641
"176","Cayman Islands","CYM",11,8,1.47836205311993,23.6666666666667,23.6666666666667,93.3333333333333,0.638122433439395,0.149917960711793
"177","Cayman Islands","CYM",12,9,2.06197306031162,9,9,102.333333333333,0.697597744599458,0.0594753111600627
"178","Cayman Islands","CYM",1,10,5.04739634802818,18.3333333333333,18.3333333333333,120.666666666667,0.879811083009255,0.182213338409798
"179","Cayman Islands","CYM",2,11,5.61658636397595,9,9,129.666666666667,0.969781440084124,0.0899703570748688
"180","Cayman Islands","CYM",3,12,77286.7885613647,3,3,132.666666666667,1,0.0302185599158757
"181","China","CHN",3,1,115185.912829788,7.54545454545455,7.54545454545455,7.54545454545455,0.000522673838462765,0.000522673838462765
"182","China","CHN",4,2,191716.990162976,13.5454545454545,13.5454545454545,21.0909090909091,0.00131761704208413,0.000794943203621362
"183","China","CHN",5,3,299553.978412919,30.0909090909091,30.0909090909091,51.1818181818182,0.00304363813190615,0.00172602108982202
"184","China","CHN",6,4,0.0872448837798438,89.2727272727271,89.2727272727273,140.454545454545,0.0106492966526175,0.00760565852071131
"185","China","CHN",7,5,0.147293472804597,173.454545454545,173.454545454545,313.909090909091,0.0371552928394954,0.026505996186878
"186","China","CHN",8,6,0.271444225682788,686.454545454547,686.454545454545,1000.36363636364,0.160265377397018,0.123110084557523
"187","China","CHN",9,7,0.322944629921554,2759.81818181819,2759.81818181818,3760.18181818182,0.46362092103441,0.303355543637392
"188","China","CHN",10,8,0.409753041548867,3876.45454545454,3876.45454545455,7636.63636363636,0.832295861265255,0.368674940230845
"189","China","CHN",11,9,0.61675037654013,744.454545454547,744.454545454545,8381.09090909091,0.967469799261205,0.13517393799595
"190","China","CHN",12,10,0.443782082473024,101,101,8482.09090909091,0.98668291686408,0.0192131176028752
"191","China","CHN",1,11,0.052384743106935,18.3636363636363,18.3636363636364,8500.45454545455,0.994452256891834,0.00776934002775364
"192","China","CHN",2,12,0.0667702397740829,8.63636363636363,8.63636363636363,8509.09090909091,1,0.00554774310816581
"193","Colombia","COL",1,1,3.59295027929476,7897.99999999999,7898,7898,0.0915046635895231,0.0915046635895231
"194","Colombia","COL",2,2,1.8948085194885,8077,8077,15975,0.173291432485953,0.0817867688964298
"195","Colombia","COL",3,3,1.61414056392864,8856,8856,24831,0.258653456141317,0.0853620236553636
"196","Colombia","COL",4,4,1.80040265734628,9511,9511,34342,0.352787221358056,0.0941337652167396
"197","Colombia","COL",5,5,1.79173238166554,10600,10600,44942,0.45850854039812,0.105721319040064
"198","Colombia","COL",6,6,1.99080130416328,9311.75,9311.75,54253.75,0.552923437525754,0.0944148971276337
"199","Colombia","COL",7,7,3.16439586385023,8042.25000000002,8042.25,62296,0.642584801882843,0.0896613643570889
"200","Colombia","COL",8,8,2.37736365212238,7016.24999999999,7016.25,69312.25,0.716510445980308,0.0739256440974654
"201","Colombia","COL",9,9,3.16713663344991,6406.50000000001,6406.5,75718.75,0.790533693344437,0.0740232473641289
"202","Colombia","COL",10,10,5.24273687667823,5823.00000000001,5823,81541.75,0.862685585487733,0.0721518921432965
"203","Colombia","COL",11,11,4.27570231044061,5265.75000000001,5265.75,86807.5,0.931336822906209,0.0686512374184757
"204","Colombia","COL",12,12,5.39527481071987,4939.75000000001,4939.75,91747.25,1,0.0686631770937908
"205","Cook Islands","COK",1,1,0.970247607162725,23.4,23.4,23.4,0.0514226503474509,0.0514226503474509
"206","Cook Islands","COK",2,2,1.71092431315752,54.7999999999999,54.8,78.2,0.181415434062751,0.1299927837153
"207","Cook Islands","COK",3,3,1.70011190597636,120.6,120.6,198.8,0.459032188182377,0.277616754119626
"208","Cook Islands","COK",4,4,1.27304434720319,71.5999999999999,71.6,270.4,0.607175983225485,0.148143795043108
"209","Cook Islands","COK",5,5,1.28695921486792,58.3999999999999,58.4,328.8,0.726425540288351,0.119249557062866
"210","Cook Islands","COK",6,6,1.21035228746229,34.8,34.8,363.6,0.795158623551945,0.068733083263594
"211","Cook Islands","COK",7,7,1.03267972786782,22.4,22.4,386,0.836974603856876,0.0418159803049304
"212","Cook Islands","COK",8,8,0.830936075210682,13,13,399,0.860375601459798,0.0234009976029226
"213","Cook Islands","COK",9,9,1.13727967708779,23,23,422,0.910033341035792,0.049657739575994
"214","Cook Islands","COK",10,10,0.836096842951976,14.4,14.4,436.4,0.939882610255054,0.0298492692192614
"215","Cook Islands","COK",11,11,0.684160310209857,16,16,452.4,0.969005667457552,0.0291230572024983
"216","Cook Islands","COK",12,12,0.927735250681488,16.6,16.6,469,1,0.0309943325424482
"217","Costa Rica","CRI",4,1,2.03024675406836,903.375,903.375,903.375,0.0338064411455936,0.0338064411455936
"218","Costa Rica","CRI",5,2,2.43220437509552,1482.625,1482.625,2386,0.0896602391611334,0.0558537980155398
"219","Costa Rica","CRI",6,3,2.75526394305662,2468,2468,4854,0.185187594009326,0.0955273548481923
"220","Costa Rica","CRI",7,4,2.48182178596625,3508.625,3508.625,8362.625,0.31789131577315,0.132703721763824
"221","Costa Rica","CRI",8,5,2.40421905758905,3706.125,3706.125,12068.75,0.448858127411925,0.130966811638775
"222","Costa Rica","CRI",9,6,2.02602218010231,3177.875,3177.875,15246.625,0.555271657785269,0.106413530373344
"223","Costa Rica","CRI",10,7,1.9794567640591,3302.875,3302.875,18549.5,0.665091383300831,0.109819725515562
"224","Costa Rica","CRI",11,8,1.43898816696023,3452.375,3452.375,22001.875,0.77467577654245,0.109584393241619
"225","Costa Rica","CRI",12,9,1.27022085071113,2066.875,2066.875,24068.75,0.838971468991282,0.064295692448832
"226","Costa Rica","CRI",1,10,1.345963659796,2241.5,2241.5,26310.25,0.922524939894231,0.0835534709029494
"227","Costa Rica","CRI",2,11,1.44286390212625,1133.25,1133.25,27443.5,0.966525222454564,0.0440002825603328
"228","Costa Rica","CRI",3,12,1.73003078969987,843.375,843.375,28286.875,1,0.0334747775454358
"229","Cote D'ivoire","CIV",1,1,4.26571562250777,118,118,118,0.0312992827666018,0.0312992827666018
"230","Cote D'ivoire","CIV",2,2,8.17878077712691,101.25,101.25,219.25,0.0594041468215407,0.0281048640549389
"231","Cote D'ivoire","CIV",3,3,5.60011735688153,88.7499999999999,88.75,308,0.0856848949722117,0.026280748150671
"232","Cote D'ivoire","CIV",4,4,3.2059704614426,65,65,373,0.105644768098731,0.0199598731265193
"233","Cote D'ivoire","CIV",5,5,3.09133057256383,150.75,150.75,523.75,0.150501780796336,0.0448570126976054
"234","Cote D'ivoire","CIV",6,6,1.32438224190685,641.5,641.5,1165.25,0.292254209691121,0.141752428894785
"235","Cote D'ivoire","CIV",7,7,4.36059701116995,1064,1064,2229.25,0.543759841125745,0.251505631434624
"236","Cote D'ivoire","CIV",8,8,3.31087482331762,1133,1133,3362.25,0.817420087297394,0.273660246171649
"237","Cote D'ivoire","CIV",9,9,7.4277264540478,340.5,340.5,3702.75,0.90624711625812,0.0888270289607266
"238","Cote D'ivoire","CIV",10,10,11.7079659624081,149.75,149.75,3852.5,0.947623782777549,0.041376666519429
"239","Cote D'ivoire","CIV",11,11,5.28787519181894,105,105,3957.5,0.97841211889148,0.0307883361139304
"240","Cote D'ivoire","CIV",12,12,1.555660684196,69,69,4026.5,1,0.0215878811085204
"241","Cuba","CUB",4,1,9.57824136934035,74.3750000000001,74.375,74.375,0.021040317827293,0.021040317827293
"242","Cuba","CUB",5,2,8.862858098116,91.625,91.625,166,0.0469119493671833,0.0258716315398903
"243","Cuba","CUB",6,3,0.9706436298972,533.875,533.875,699.875,0.195801484847856,0.148889535480672
"244","Cuba","CUB",7,4,1.09848245520006,265.875,265.875,965.75,0.256088009351687,0.0602865245038317
"245","Cuba","CUB",8,5,2.15911962471214,296.75,296.75,1262.5,0.331017652704211,0.0749296433525237
"246","Cuba","CUB",9,6,10.3662135846027,255.25,255.25,1517.75,0.40359553541148,0.0725778827072691
"247","Cuba","CUB",10,7,10.6743886461009,284.625,284.625,1802.375,0.485713314893417,0.0821177794819364
"248","Cuba","CUB",11,8,9.17862454435891,243.25,243.25,2045.625,0.555047091355645,0.0693337764622286
"249","Cuba","CUB",12,9,1.6663311360941,1105.625,1105.625,3151.25,0.863753838825497,0.308706747469851
"250","Cuba","CUB",1,10,6.92975925461814,154.25,154.25,3305.5,0.911094343768764,0.0473405049432671
"251","Cuba","CUB",2,11,5.49126106526319,94.875,94.875,3400.375,0.940678560816141,0.0295842170473775
"252","Cuba","CUB",3,12,0.853270107961886,228.625,228.625,3629,1,0.0593214391838589
"253","Curacao","CUW",5,1,3.84817883691593,28.75,28.75,28.75,0.035048190091136,0.035048190091136
"254","Curacao","CUW",6,2,6.28553401396266,27.5,27.5,56.25,0.0708864132036105,0.0358382231124744
"255","Curacao","CUW",7,3,6.02077126909951,34.75,34.75,91,0.114572353166776,0.0436859399631657
"256","Curacao","CUW",8,4,4.16227864006157,42.5,42.5,133.5,0.166899977560993,0.0523276243942173
"257","Curacao","CUW",9,5,6.44698053369786,48,48,181.5,0.22804440835858,0.0611444307975861
"258","Curacao","CUW",10,6,2.90176834064481,81.7500000000001,81.75,263.25,0.322724083882451,0.0946796755238715
"259","Curacao","CUW",11,7,2.93065893522452,82.75,82.75,346,0.419405534605733,0.0966814507232816
"260","Curacao","CUW",12,8,3.04232136048274,105,105,451,0.541994023052712,0.122588488446979
"261","Curacao","CUW",1,9,2.00604419141849,107,107,558,0.657645444871958,0.115651421819247
"262","Curacao","CUW",2,10,2.18829235388033,128.75,128.75,686.75,0.798756913907191,0.141111469035233
"263","Curacao","CUW",3,11,2.04279962132798,161.5,161.5,848.25,0.974451254886739,0.175694340979548
"264","Curacao","CUW",4,12,2.76370693880269,23,23,871.25,1,0.0255487451132614
"265","Dominica","DMA",4,1,0.713102297104811,19.7777777777778,19.7777777777778,19.7777777777778,0.0432351338716227,0.0432351338716227
"266","Dominica","DMA",5,2,1.10018817505401,13.1111111111111,13.1111111111111,32.8888888888889,0.0718156163166922,0.0285804824450695
"267","Dominica","DMA",6,3,0.713270634962363,35,35,67.8888888888889,0.16092440433714,0.089108788020448
"268","Dominica","DMA",7,4,1.24251906086836,24.5555555555556,24.5555555555556,92.4444444444444,0.25078044582661,0.0898560414894698
"269","Dominica","DMA",8,5,0.970814208972395,29.5555555555556,29.5555555555556,122,0.317110172344872,0.0663297265182623
"270","Dominica","DMA",9,6,0.90795472895126,34.4444444444445,34.4444444444444,156.444444444444,0.391597386419164,0.0744872140742914
"271","Dominica","DMA",10,7,0.9096295820281,44.8888888888889,44.8888888888889,201.333333333333,0.490722303356429,0.0991249169372648
"272","Dominica","DMA",11,8,0.919483036667919,44.5555555555556,44.5555555555556,245.888888888889,0.588085772099198,0.0973634687427694
"273","Dominica","DMA",12,9,0.45604890957459,127.222222222222,127.222222222222,373.111111111111,0.746994583733824,0.158908811634626
"274","Dominica","DMA",1,10,0.688308210691912,32.4444444444444,32.4444444444444,405.555555555556,0.875608647523679,0.128614063789856
"275","Dominica","DMA",2,11,1.19591993966959,16.7777777777778,16.7777777777778,422.333333333333,0.937689079454528,0.0620804319308485
"276","Dominica","DMA",3,12,0.8586959738618,12.6666666666667,12.6666666666667,435,1,0.0623109205454723
"277","Dominican Republic","DOM",4,1,2.66668781132151,291.666666666667,291.666666666667,291.666666666667,0.0417994787578237,0.0417994787578237
"278","Dominican Republic","DOM",5,2,2.50727701963028,346.666666666667,346.666666666667,638.333333333333,0.0913481867620311,0.0495487080042074
"279","Dominican Republic","DOM",6,3,2.64978648848973,441.999999999999,442,1080.33333333333,0.152061074634977,0.0607128878729456
"280","Dominican Republic","DOM",7,4,2.42422601522992,604.333333333334,604.333333333333,1684.66666666667,0.227826172262981,0.0757650976280042
"281","Dominican Republic","DOM",8,5,2.34603956447133,768,768,2452.66666666667,0.322214664137504,0.0943884918745228
"282","Dominican Republic","DOM",9,6,1.97885789164301,1048.66666666666,1048.66666666667,3501.33333333333,0.445805569191038,0.123590905053534
"283","Dominican Republic","DOM",10,7,2.39449822968972,1110,1110,4611.33333333333,0.583281393697064,0.137475824506026
"284","Dominican Republic","DOM",11,8,1.66670070660462,1166.33333333333,1166.33333333333,5777.66666666667,0.714528248305734,0.13124685460867
"285","Dominican Republic","DOM",12,9,2.29732775117981,698.333333333334,698.333333333333,6476,0.800993537098117,0.086465288792383
"286","Dominican Republic","DOM",1,10,1.14546811782358,776.333333333333,776.333333333333,7252.33333333333,0.894678884584266,0.0936853474861487
"287","Dominican Republic","DOM",2,11,1.17047570432923,472.333333333334,472.333333333333,7724.66666666667,0.951554851949073,0.0568759673648072
"288","Dominican Republic","DOM",3,12,1.08224387614316,427.666666666667,427.666666666667,8152.33333333333,1,0.048445148050927
"289","Ecuador","ECU",10,1,2.38588207561719,1065.57142857143,1065.57142857143,1065.57142857143,0.048083998358302,0.048083998358302
"290","Ecuador","ECU",11,2,2.74506660594751,1029.85714285714,1029.85714285714,2095.42857142857,0.0954016994986002,0.0473177011402982
"291","Ecuador","ECU",12,3,2.29102602637926,1510.57142857143,1510.57142857143,3606,0.169945506415817,0.0745438069172173
"292","Ecuador","ECU",1,4,3.73299097828324,1667,1667,5273,0.241889118370244,0.0719436119544268
"293","Ecuador","ECU",2,5,2.61047252829457,2070.85714285714,2070.85714285714,7343.85714285714,0.325362849333945,0.0834737309637011
"294","Ecuador","ECU",3,6,2.00190080599175,3194.85714285714,3194.85714285714,10538.7142857143,0.446701366805709,0.121338517471763
"295","Ecuador","ECU",4,7,2.12928467682478,2745.85714285715,2745.85714285714,13284.5714285714,0.552620802543916,0.105919435738207
"296","Ecuador","ECU",5,8,2.01936402015456,3304,3304,16588.5714285714,0.678356586622504,0.125735784078588
"297","Ecuador","ECU",6,9,2.43135776020017,2746.57142857143,2746.57142857143,19335.1428571429,0.786879357867902,0.108522771245399
"298","Ecuador","ECU",7,10,2.3604662950683,2306.85714285714,2306.85714285714,21642,0.880056542144592,0.0931771842766901
"299","Ecuador","ECU",8,11,2.33255640242081,1580.71428571428,1580.71428571429,23222.7142857143,0.946823870665836,0.066767328521244
"300","Ecuador","ECU",9,12,1.94453036191123,1310.28571428571,1310.28571428571,24533,1,0.0531761293341637
"301","El Salvador","SLV",4,1,7.03320069354442,1347.66666666667,1347.66666666667,1347.66666666667,0.0457958511097604,0.0457958511097604
"302","El Salvador","SLV",5,2,7.54243544829718,1924,1924,3271.66666666667,0.111408120367667,0.065612269257907
"303","El Salvador","SLV",6,3,7.84084783517225,2649.33333333333,2649.33333333333,5921,0.201720139222323,0.0903120188546556
"304","El Salvador","SLV",7,4,8.22040868206921,3520.33333333334,3520.33333333333,9441.33333333333,0.321962959527984,0.120242820305661
"305","El Salvador","SLV",8,5,9.95248693484049,3646.66666666666,3646.66666666667,13088,0.44735763637069,0.125394676842706
"306","El Salvador","SLV",9,6,11.6148443497486,3254.66666666667,3254.66666666667,16342.6666666667,0.560276403920376,0.112918767549686
"307","El Salvador","SLV",10,7,8.44460705834955,2931.66666666667,2931.66666666667,19274.3333333333,0.660318861201135,0.100042457280758
"308","El Salvador","SLV",11,8,9.88907318747711,2335,2335,21609.3333333333,0.740585954535069,0.0802670933339343
"309","El Salvador","SLV",12,9,7.01082949932033,1528,1528,23137.3333333333,0.792261038472117,0.0516750839370482
"310","El Salvador","SLV",1,10,9.43626589958673,2200.66666666667,2200.66666666667,25338,0.875128266715011,0.082867228242894
"311","El Salvador","SLV",2,11,8.45787782628606,1648.66666666666,1648.66666666667,26986.6666666667,0.937115862720773,0.0619875960057617
"312","El Salvador","SLV",3,12,7.86346109515391,1685.66666666667,1685.66666666667,28672.3333333333,1,0.062884137279227
"313","Eritrea","ERI",7,1,17.6217845070434,685.399999999999,685.4,685.4,0.0549451221745384,0.0549451221745384
"314","Eritrea","ERI",8,2,8.64765227704434,718.8,718.8,1404.2,0.11180716574979,0.0568620435752513
"315","Eritrea","ERI",9,3,4.80854291538847,1136.4,1136.4,2540.6,0.201375322816332,0.0895681570665425
"316","Eritrea","ERI",10,4,10.2769163303126,1352.6,1352.6,3893.2,0.30747263900869,0.106097316192358
"317","Eritrea","ERI",11,5,23.7454420420978,1508.2,1508.2,5401.4,0.4273527247089,0.11988008570021
"318","Eritrea","ERI",12,6,101.8473644737,1110.8,1110.8,6512.2,0.519044487728648,0.0916917630197482
"319","Eritrea","ERI",1,7,22.9344995875516,1148.8,1148.8,7661,0.614326860068451,0.0952823723398028
"320","Eritrea","ERI",2,8,7.29260059760929,1205.2,1205.2,8866.2,0.707871704535921,0.0935448444674696
"321","Eritrea","ERI",3,9,11.0615425173618,1083.8,1083.8,9950,0.792697614333953,0.0848259097980325
"322","Eritrea","ERI",4,10,8.6441062580382,1058.2,1058.2,11008.2,0.876200996667908,0.0835033823339548
"323","Eritrea","ERI",5,11,18.3970609680728,776.4,776.4,11784.6,0.938308536772325,0.062107540104417
"324","Eritrea","ERI",6,12,11.8554114438276,767.400000000002,767.4,12552,1,0.061691463227675
"325","Fiji","FJI",11,1,0.520255661698989,340.000000000001,340,340,0.0678305623364825,0.0678305623364825
"326","Fiji","FJI",12,2,0.440729634441524,416.538461538461,416.538461538462,756.538461538462,0.151745664095828,0.0839151017593458
"327","Fiji","FJI",1,3,0.662275912495105,705.000000000001,705,1461.53846153846,0.238514229459325,0.0867685653634962
"328","Fiji","FJI",2,4,0.681071265427818,976.076923076923,976.076923076923,2437.61538461538,0.362260779831144,0.12374655037182
"329","Fiji","FJI",3,5,0.699777120986848,1201.53846153846,1201.53846153846,3639.15384615385,0.508452734601706,0.146191954770562
"330","Fiji","FJI",4,6,0.727695208833411,881.307692307694,881.307692307692,4520.46153846154,0.614565732864196,0.106112998262489
"331","Fiji","FJI",5,7,0.766006015517557,765.076923076921,765.076923076923,5285.53846153846,0.71194352345295,0.0973777905887543
"332","Fiji","FJI",6,8,0.803148399182665,663.615384615387,663.615384615385,5949.15384615385,0.799014476942283,0.087070953489333
"333","Fiji","FJI",7,9,0.783440031799068,507.769230769232,507.769230769231,6456.92307692308,0.864942599875948,0.0659281229336647
"334","Fiji","FJI",8,10,0.741131077908845,437.692307692308,437.692307692308,6894.61538461538,0.923380289860322,0.0584376899843747
"335","Fiji","FJI",9,11,0.814941897740309,315.769230769231,315.769230769231,7210.38461538462,0.967668186779232,0.0442878969189101
"336","Fiji","FJI",10,12,0.741846441222703,233.769230769231,233.769230769231,7444.15384615385,1,0.0323318132207676
"337","French Guiana","GUF",10,1,0.492136904269804,72.1428571428573,72.1428571428571,72.1428571428571,0.0419475085750894,0.0419475085750894
"338","French Guiana","GUF",11,2,0.468844915366516,104.571428571429,104.571428571429,176.714285714286,0.102705970704758,0.0607584621296688
"339","French Guiana","GUF",12,3,0.270887795114044,312.285714285714,312.285714285714,489,0.200326670683492,0.0976206999787335
"340","French Guiana","GUF",1,4,0.776939793986703,427.571428571428,427.571428571429,916.571428571429,0.311204948947412,0.11087827826392
"341","French Guiana","GUF",2,5,0.752399239814663,440.285714285715,440.285714285714,1356.85714285714,0.445963407386426,0.134758458439014
"342","French Guiana","GUF",3,6,0.628559893630057,272.285714285714,272.285714285714,1629.14285714286,0.514599970730687,0.0686365633442615
"343","French Guiana","GUF",4,7,0.710982951796617,288.285714285714,288.285714285714,1917.42857142857,0.59456245824709,0.0799624875164032
"344","French Guiana","GUF",5,8,0.648097725769149,231,231,2148.42857142857,0.664390737766015,0.069828279518925
"345","French Guiana","GUF",6,9,0.848420567294798,288.142857142857,288.142857142857,2436.57142857143,0.783718068640981,0.119327330874966
"346","French Guiana","GUF",7,10,0.565776539409421,223.142857142857,223.142857142857,2659.71428571429,0.836773261259452,0.0530551926184709
"347","French Guiana","GUF",8,11,0.491726796627126,426.857142857143,426.857142857143,3086.57142857143,0.930213032443218,0.0934397711837665
"348","French Guiana","GUF",9,12,0.605273583043441,264.142857142858,264.142857142857,3350.71428571429,1,0.0697869675567819
"349","French Polynesia","PYF",10,1,658738.158021046,90.5555555555556,90.5555555555556,90.5555555555556,0.11557273780017,0.11557273780017
"350","French Polynesia","PYF",11,2,0.905356796182286,109,109,199.555555555556,0.25891296477425,0.14334022697408
"351","French Polynesia","PYF",12,3,562456.572641392,142.333333333334,142.333333333333,341.888888888889,0.440523846354415,0.181610881580165
"352","French Polynesia","PYF",1,4,0.649027902570246,163.888888888889,163.888888888889,505.777777777778,0.557799338148081,0.117275491793666
"353","French Polynesia","PYF",2,5,0.683926113269516,113.333333333333,113.333333333333,619.111111111111,0.637803237188555,0.0800038990404746
"354","French Polynesia","PYF",3,6,0.672110900639082,90.4444444444443,90.4444444444444,709.555555555556,0.702256049376837,0.0644528121882822
"355","French Polynesia","PYF",4,7,0.64333404531849,62.6666666666667,62.6666666666667,772.222222222222,0.749534366774403,0.0472783173975658
"356","French Polynesia","PYF",5,8,0.682975631651608,67,67,839.222222222222,0.803133073186009,0.0535987064116059
"357","French Polynesia","PYF",6,9,0.520974726976741,63.4444444444444,63.4444444444444,902.666666666667,0.857903134257479,0.0547700610714696
"358","French Polynesia","PYF",7,10,0.527890982475763,57.1111111111112,57.1111111111111,959.777777777778,0.905282816350362,0.047379682092883
"359","French Polynesia","PYF",8,11,0.596586915037825,65.7777777777778,65.7777777777778,1025.55555555556,0.955934526607808,0.0506517102574465
"360","French Polynesia","PYF",9,12,671306.206194495,57.3333333333334,57.3333333333333,1082.88888888889,1,0.0440654733921917
"361","Grenada","GRD",2,1,126993.033750876,6.33333333333333,6.33333333333333,6.33333333333333,0.0801273605621432,0.0801273605621432
"362","Grenada","GRD",3,2,109206.779276259,5,5,11.3333333333333,0.146099582784365,0.0659722222222222
"363","Grenada","GRD",4,3,104309.574756545,4,4,15.3333333333333,0.212766249451032,0.0666666666666667
"364","Grenada","GRD",5,4,3.60500667912226,2.33333333333333,2.33333333333333,17.6666666666667,0.238941040843215,0.0261747913921827
"365","Grenada","GRD",6,5,1.11111745934127,2.66666666666667,2.66666666666667,20.3333333333333,0.257957290294247,0.0190162494510321
"366","Grenada","GRD",7,6,200385.341680473,17.6666666666667,17.6666666666667,38,0.333912494510321,0.0759552042160738
"367","Grenada","GRD",8,7,0.757312310411749,44.6666666666667,44.6666666666667,82.6666666666667,0.542319938515591,0.20840744400527
"368","Grenada","GRD",9,8,1.28452142273088,31,31,113.666666666667,0.703653381642512,0.161333443126921
"369","Grenada","GRD",10,9,1.05626624067382,14,14,127.666666666667,0.782372639437857,0.0787192577953447
