country,iso3,Month,season_nMonth,nb_size,nb_mean,Ave_season_monthly_cases,Ave_season_monthly_cum_cases,Ave_cum_monthly_proportion,Ave_monthly_proportion
Argentina,ARG,10,1,0.2391399660678402,301.9999999999998,302,302,0.00816738288536445,0.00816738288536445
Argentina,ARG,11,2,0.21429432943857762,895.6000000000006,895.6,1197.6,0.01585980231588828,0.00769241943052383
Argentina,ARG,12,3,0.34404045885059886,2308.1999999999994,2308.2,3505.8,0.03220506036081788,0.016345258044929607
Argentina,ARG,1,4,0.33283223265677425,7316.999999999975,7317,10822.8,0.06748403621232445,0.03527897585150656
Argentina,ARG,2,5,0.36787995350613917,19961.799999999985,19961.8,30784.6,0.1813436854010871,0.11385964918876267
Argentina,ARG,3,6,0.3850284586517888,60815.80000000001,60815.8,91600.4,0.48509173026144947,0.30374804486036233
Argentina,ARG,4,7,0.3935601404233955,54321.59999999985,54321.6,145922,0.7702048766552048,0.2851131463937553
Argentina,ARG,5,8,0.624700142614406,14040.799999999983,14040.8,159962.8,0.9312724683688732,0.16106759171366852
Argentina,ARG,6,9,0.6361696362957031,1727.8000000000022,1727.8,161690.6,0.9593706425763807,0.02809817420750738
Argentina,ARG,7,10,0.4937517561897744,666.8000000000006,666.8,162357.4,0.9742382487710197,0.01486760619463912
Argentina,ARG,8,11,0.5472428880661526,251.79999999999998,251.8,162609.2,0.9826026421802161,0.008364393409196357
Argentina,ARG,9,12,0.43600050087929,208.7999999999999,208.8,162818,1,0.017397357819783892
Australia,AUS,10,1,2191403.600395895,90.28571428571438,90.28571428571429,90.28571428571429,0.09649615881420429,0.09649615881420429
Australia,AUS,11,2,842552.6163631233,89.8571428571428,89.85714285714286,180.14285714285714,0.19169370728333443,0.09519754846913014
Australia,AUS,12,3,921171.8646054654,89.28571428571439,89.28571428571429,269.42857142857144,0.27847472243585525,0.08678101515252085
Australia,AUS,1,4,1515392.9996003164,143.5714285714287,143.57142857142858,413,0.4090810008974981,0.13060627846164286
Australia,AUS,2,5,1.2948816889961554,104.85714285714307,104.85714285714286,517.8571428571429,0.5025636343434352,0.09348263344593706
Australia,AUS,3,6,2.0447268897033912,92.71428571428565,92.71428571428571,610.5714285714286,0.5924821263429418,0.08991849199950666
Australia,AUS,4,7,1.1739832884421053,75.57142857142863,75.57142857142857,686.1428571428571,0.6566008318821638,0.06411870553922189
Australia,AUS,5,8,0.937898632887184,76.99999999999996,77,763.1428571428571,0.7266913166612765,0.07009048477911278
Australia,AUS,6,9,487234.689860287,61.85714285714295,61.857142857142854,825,0.7899490060957568,0.06325768943448022
Australia,AUS,7,10,592898.7102824857,71.42857142857127,71.42857142857143,896.4285714285714,0.8684600836691163,0.07851107757335951
Australia,AUS,8,11,916492.7851295604,52.00000000000008,52,948.4285714285714,0.928757163426045,0.06029707975692875
Australia,AUS,9,12,2072730.603284012,48.714285714285715,48.714285714285715,997.1428571428571,1,0.07124283657395498
Bangladesh,BGD,3,1,0.17442731268643735,18.44444444444444,18.444444444444443,18.444444444444443,0.0010837762940284167,0.0010837762940284167
Bangladesh,BGD,4,2,0.12569337788782295,22.555555555555546,22.555555555555557,41,0.0020607525361543266,9.769762421259099e-4
Bangladesh,BGD,5,3,0.17101516752709775,115.5555555555557,115.55555555555556,156.55555555555554,0.006979593413913279,0.004918840877758952
Bangladesh,BGD,6,4,0.22555137261482056,919.9999999999962,920,1076.5555555555557,0.029636558369086855,0.022656964955173577
Bangladesh,BGD,7,5,0.28074666555726924,4863.8888888889005,4863.888888888889,5940.444444444444,0.1637197130385018,0.13408315466941495
Bangladesh,BGD,8,6,0.27995543694963243,9816.22222222221,9816.222222222223,15756.666666666666,0.42681212427600934,0.26309241123750754
Bangladesh,BGD,9,7,0.2838568637299857,10160.444444444474,10160.444444444445,25917.11111111111,0.681024061043538,0.25421193676752857
Bangladesh,BGD,10,8,0.25807615202017764,9549.44444444442,9549.444444444445,35466.555555555555,0.8677680641398492,0.1867440030963113
Bangladesh,BGD,11,9,0.1793739573503251,7386.666666666688,7386.666666666667,42853.22222222222,0.9675396714996686,0.0997716073598193
Bangladesh,BGD,12,10,0.15566466317357214,1562.6666666666645,1562.6666666666667,44415.88888888889,0.9937374371901233,0.026197765690454764
Bangladesh,BGD,1,11,0.12151055531419411,186.55555555555523,186.55555555555554,44602.444444444445,0.9979931380190729,0.004255700828949521
Bangladesh,BGD,2,12,0.14081880761693447,65.44444444444446,65.44444444444444,44667.88888888889,1,0.0020068619809271715
Barbados,BRB,12,1,0.340287925823593,116.69999999999996,116.7,116.7,0.1370521467217222,0.1370521467217222
Barbados,BRB,1,2,0.6813809087832986,105.49999999999982,105.5,222.2,0.2505906438021501,0.11353849708042793
