"country","iso3","Month","season_nMonth","nb_size","nb_mean","nb_size_cum","nb_mean_cum","Ave_season_monthly_cases","Ave_season_monthly_cum_cases","Ave_cum_monthly_proportion","Ave_monthly_proportion"
"Aruba","ABW",5,11,0.490993103610434,88,1.0915685469586,798.625000000002,88,798.625,0.943142511624407,0.102520414748544
"Aruba","ABW",6,12,0.367412346316666,51.6249999999999,1.08562056007814,850.25,51.625,850.25,1,0.056857488375593
"Australia","AUS",10,1,2.57829476152192,99.0000000000002,2.57829476152192,99.0000000000002,99,99,0.0795251460783864,0.0795251460783864
"Australia","AUS",11,2,2.67541702144807,94.142857142857,2.54044245336999,193.142857142857,94.1428571428571,193.142857142857,0.154764534783895,0.0752393887055085
"Australia","AUS",12,3,NA,NA,NA,NA,98,291.142857142857,0.227548389832595,0.0727838550487
"Australia","AUS",1,4,2.01165688067713,175.785714285714,NA,NA,175.785714285714,466.928571428571,0.349865685116715,0.12231729528412
"Australia","AUS",2,5,1.90614903950396,142.142857142857,NA,NA,142.142857142857,609.071428571429,0.446358070996533,0.0964923858798181
"Australia","AUS",3,6,2.42999350589891,141.071428571429,2.61936170486215,750.142857142855,141.071428571429,750.142857142857,0.542550212807953,0.0961921418114202
"Australia","AUS",4,7,1.38128774574533,141.785714285715,2.70863083750844,891.928571428572,141.785714285714,891.928571428571,0.629849522203507,0.0872993093955542
"Australia","AUS",5,8,1.31661560333804,130.571428571428,2.93551190238087,1022.5,130.571428571429,1022.5,0.714456395959105,0.0846068737555973
"Australia","AUS",6,9,1.55405215876022,105.857142857143,3.19014547099419,1128.35714285714,105.857142857143,1128.35714285714,0.786484393265173,0.0720279973060686
"Australia","AUS",7,10,1.69632601082081,116.857142857143,3.52020013404697,1245.21428571429,116.857142857143,1245.21428571429,0.870628941070289,0.0841445478051162
"Australia","AUS",8,11,1.60369325797146,87.2142857142857,3.75716512278615,1332.42857142857,87.2142857142857,1332.42857142857,0.93551088117039,0.0648819401001007
"Australia","AUS",9,12,NA,NA,4.1994917611889,1406.57142857143,74.1428571428571,1406.57142857143,1,0.0644891188296099
"Bahamas","BHS",4,1,0.201236313948293,88.5,0.201236313948293,88.5,88.5,88.5,0.0370081063553826,0.0370081063553826
"Bahamas","BHS",5,2,0.226810041528621,53.75,0.200320883193523,142.25,53.75,142.25,0.0661796368352789,0.0291715304798962
"Bahamas","BHS",6,3,0.211170872091499,77.75,0.194019890353102,220,77.75,220,0.103326805954999,0.0371471691197203
"Bahamas","BHS",7,4,0.30007574114381,98,0.271156311153894,318,98,318,0.149473650683046,0.0461468447280473
"Bahamas","BHS",8,5,0.288926975462135,294.25,0.28365192642453,612.25,294.25,612.25,0.281897135811992,0.132423485128946
"Bahamas","BHS",9,6,0.297188448441485,463.750000000001,0.29074293729754,1076,463.75,1076,0.512720186584791,0.230823050772799
"Bahamas","BHS",10,7,0.289713480986426,213,0.291677349523262,1289,213,1289,0.625338769503406,0.112618582918615
"Bahamas","BHS",11,8,0.30487299473112,135.25,0.29366115641963,1424.25,135.25,1424.25,0.699337961080078,0.0739991915766722
"Bahamas","BHS",12,9,0.207471431755428,104.5,0.291706899810868,1528.75,104.5,1528.75,0.749828153564899,0.0504901924848211
"Bahamas","BHS",1,10,NA,NA,0.459939139967849,1659.5,130.75,1659.5,0.871115173674589,0.121287020109689
"Bahamas","BHS",2,11,NA,NA,0.481899357827903,1743.5,84,1743.5,0.947897623400366,0.076782449725777
"Bahamas","BHS",3,12,NA,NA,0.490328826683164,1800.5,57,1800.5,1,0.0521023765996344
"Bangladesh","BGD",3,1,0.26516583322372,57.5625,0.26516583322372,57.5625,57.5625,57.5625,0.00326666288879608,0.00326666288879608
"Bangladesh","BGD",4,2,0.205421236808403,99.75,0.228963702970501,157.3125,99.75,157.3125,0.00785733171999653,0.00459066883120044
"Bangladesh","BGD",5,3,0.252914234053666,240.875,0.246357361433635,398.187500000001,240.875,398.1875,0.0162650848467494,0.00840775312675292
"Bangladesh","BGD",6,4,0.307212809154055,1107.8125,0.319284997947323,1506,1107.8125,1506,0.0437224062683749,0.0274573214216255
"Bangladesh","BGD",7,5,0.348366596192268,4820.49999999999,0.366274020547509,6326.5,4820.5,6326.5,0.156794080422711,0.113071674154336
"Bangladesh","BGD",8,6,0.330255835206668,10632.7500000001,0.35085477160593,16959.2499999999,10632.75,16959.25,0.385725236923641,0.22893115650093
"Bangladesh","BGD",9,7,0.361901157424526,9672.31250000001,0.363125970822794,26631.5625,9672.3125,26631.5625,0.610987258574946,0.225262021651305
"Bangladesh","BGD",10,8,0.34048329341038,9591.68749999999,0.36567787928508,36223.2500000001,9591.6875,36223.25,0.799942616459103,0.188955357884157
"Bangladesh","BGD",11,9,0.260697521834677,8118.06249999999,0.364151168402771,44341.3124999998,8118.0625,44341.3125,0.943601670137094,0.143659053677991
"Bangladesh","BGD",12,10,0.239024885479222,2222.43750000001,0.364550534533789,46563.7499999998,2222.4375,46563.75,0.991215800257581,0.047614130120487
"Bangladesh","BGD",1,11,0.225692146243214,271.5,0.364658393216198,46835.25,271.5,46835.25,0.997588436176294,0.00637263591871241
"Bangladesh","BGD",2,12,0.249179908361317,91.9375000000002,0.364736703667862,46927.1874999999,91.9375,46927.1875,1,0.00241156382370649
"Barbados","BRB",4,1,1.06036597849468,39.9375,1.06036597849468,39.9375,39.9375,39.9375,0.0608729577306085,0.0608729577306085
"Barbados","BRB",5,2,1.01928308938098,41.2499999999999,1.06629294168815,81.1875000000001,41.25,81.1875,0.111646665037,0.0507737073063911
"Barbados","BRB",6,3,0.870753275426241,44.1875,1.03664429827413,125.375,44.1875,125.375,0.170958628227061,0.0593119631900609
"Barbados","BRB",7,4,0.802085379238947,45.875,0.99112573501566,171.25,45.875,171.25,0.233571957089051,0.0626133288619901
"Barbados","BRB",8,5,0.804667517856509,70.1874999999999,1.01579253609429,241.4375,70.1875,241.4375,0.305159314017498,0.0715873569284476
"Barbados","BRB",9,6,0.637107865157305,155.9375,0.900422922175635,397.375,155.9375,397.375,0.426825237660131,0.121665923642633
"Barbados","BRB",10,7,0.749784510806585,140.625,0.931159003309323,538,140.625,538,0.540594732385582,0.113769494725451
"Barbados","BRB",11,8,0.543802870536973,117.625,0.956191498438885,655.625000000002,117.625,655.625,0.63363684621726,0.0930421138316781
"Barbados","BRB",12,9,0.468014902811539,102.25,0.944074137248542,757.875,102.25,757.875,0.709083881377108,0.0754470351598481
"Barbados","BRB",1,10,0.733426621033197,127.0625,1.03365207218015,884.937500000002,127.0625,884.9375,0.844899855072249,0.135815973695141
"Barbados","BRB",2,11,0.658421994491793,86.2500000000002,1.06799736595524,971.187500000001,86.25,971.1875,0.938839295416676,0.093939440344427
"Barbados","BRB",3,12,0.801421199640976,58.75,1.07757640265898,1029.9375,58.75,1029.9375,1,0.0611607045833241
"Belize","BLZ",3,1,1.75371951765427,200.4375,1.75371951765427,200.4375,200.4375,200.4375,0.0664253171507558,0.0664253171507558
"Belize","BLZ",4,2,2.30277156145457,142.375,2.04473126625364,342.8125,142.375,342.8125,0.111202113504328,0.0447767963535721
"Belize","BLZ",5,3,1.92608431815045,176.6875,2.15195909749928,519.5,176.6875,519.5,0.164985047175208,0.05378293367088
"Belize","BLZ",6,4,1.87676833859045,234.3125,2.18062905190732,753.812500000001,234.3125,753.8125,0.230554853461908,0.0655698062867003
"Belize","BLZ",7,5,2.02343202967545,330.5625,2.29996172316028,1084.375,330.5625,1084.375,0.325120496174051,0.0945656427121431
"Belize","BLZ",8,6,1.37037238161345,478.750000000002,2.10203107180382,1563.125,478.75,1563.125,0.449567150152658,0.124446653978607
"Belize","BLZ",9,7,1.42909492181936,492.187499999999,1.97303675735926,2055.3125,492.1875,2055.3125,0.575066717071935,0.125499566919276
"Belize","BLZ",10,8,1.48591105035712,483.374999999999,1.94212113334599,2538.6875,483.375,2538.6875,0.702758691153731,0.127691974081796
"Belize","BLZ",11,9,1.3202315504269,369.750000000001,1.88508134486543,2908.43749999999,369.75,2908.4375,0.795522578884503,0.0927638877307715
"Belize","BLZ",12,10,0.964008581715832,237.4375,1.87366350380751,3145.875,237.4375,3145.875,0.857995310874826,0.0624727319903238
"Belize","BLZ",1,11,1.55545465517077,257.812500000001,1.98136560818485,3403.6875,257.8125,3403.6875,0.940268009799503,0.082272698924677
"Belize","BLZ",2,12,1.86105056122938,181.25,2.05387091996187,3584.9375,181.25,3584.9375,1,0.0597319902004967
"Bhutan","BTN",3,1,0.484507625888462,44.1666666666667,0.484507625888462,44.1666666666667,44.1666666666667,44.1666666666667,0.0392408591092375,0.0392408591092375
"Bhutan","BTN",4,2,0.529442804738165,46.1666666666667,0.486866105509857,90.3333333333334,46.1666666666667,90.3333333333333,0.0848861527894889,0.0456452936802514
"Bhutan","BTN",5,3,0.529157014391836,36,0.483753732082067,126.333333333333,36,126.333333333333,0.121647141565723,0.0367609887762338
"Bhutan","BTN",6,4,0.547399974207735,48.7499999999999,0.483500592933381,175.083333333333,48.75,175.083333333333,0.169844257329162,0.0481971157634392
"Bhutan","BTN",7,5,0.57171565622069,65.7499999999999,0.487620355663511,240.833333333333,65.75,240.833333333333,0.243426164597135,0.0735819072679735
"Bhutan","BTN",8,6,0.618046337122336,122.833333333334,0.55239248565532,363.666666666667,122.833333333333,363.666666666667,0.377653561082698,0.134227396485562
"Bhutan","BTN",9,7,0.58938246066074,116,0.564776328374266,479.666666666667,116,479.666666666667,0.495600042061512,0.117946480978815
"Bhutan","BTN",10,8,0.604485132024352,111.75,0.57323300438178,591.416666666667,111.75,591.416666666667,0.61216298718843,0.116562945126918
"Bhutan","BTN",11,9,0.568476406316693,103.416666666667,0.573850628853509,694.833333333332,103.416666666667,694.833333333333,0.712978417369518,0.100815430181087
"Bhutan","BTN",12,10,0.565910185933475,80.9999999999999,0.576623494347269,775.833333333335,81,775.833333333333,0.79212424105396,0.0791458236844424
"Bhutan","BTN",1,11,0.490289572847278,53.9166666666667,0.839484225821795,829.749999999999,53.9166666666667,829.75,0.931876231864121,0.139751990810161
"Bhutan","BTN",2,12,0.359263013898183,25.0833333333334,0.895917758624633,854.833333333333,25.0833333333333,854.833333333333,1,0.0681237681358792
"Bolivia","BOL",8,1,3.40787366203061,526.666666666667,3.40787366203061,526.666666666667,526.666666666667,526.666666666667,0.0170580007653192,0.0170580007653192
"Bolivia","BOL",9,2,2.6125715148761,571.066666666665,3.07815188760348,1097.73333333333,571.066666666667,1097.73333333333,0.0344638835586105,0.0174058827932913
"Bolivia","BOL",10,3,3.05833694584322,928.333333333333,3.17900508006317,2026.06666666666,928.333333333333,2026.06666666667,0.0635707643305536,0.0291068807719432
"Bolivia","BOL",11,4,2.92832758777267,1615.93333333333,3.4322145371948,3642,1615.93333333333,3642,0.116508961238942,0.0529381969083882
"Bolivia","BOL",12,5,1.92920355707303,2786.2,2.97770409122955,6428.19999999998,2786.2,6428.2,0.198862255942051,0.0823532947031092
"Bolivia","BOL",1,6,0.900197257640279,7101.53333333332,1.73838797617612,13529.7333333333,7101.53333333333,13529.7333333333,0.325311543866449,0.126449287924398
"Bolivia","BOL",2,7,0.809566053174743,9661.20000000001,1.3092919266917,23190.9333333332,9661.2,23190.9333333333,0.482608304645171,0.157296760778722
"Bolivia","BOL",3,8,1.14928613548946,9803.59999999997,1.33377000062308,32994.5333333334,9803.6,32994.5333333333,0.669796126939283,0.187187822294112
"Bolivia","BOL",4,9,1.57335230847035,7235.93333333333,1.46097367058728,40230.4666666667,7235.93333333333,40230.4666666667,0.833461640545788,0.163665513606505
"Bolivia","BOL",5,10,1.81189274859149,3853.19999999998,1.56989187257884,44083.6666666666,3853.2,44083.6666666667,0.934710709047831,0.101249068502043
"Bolivia","BOL",6,11,1.63636082613904,1410.73333333334,1.6190463884108,45494.4000000001,1410.73333333333,45494.4,0.975085144648714,0.0403744356008829
"Bolivia","BOL",7,12,3.5228853578218,711.666666666667,1.66375800082726,46206.0666666666,711.666666666667,46206.0666666667,1,0.0249148553512864
"Brazil","BRA",10,1,1.85166489418118,34391.0000000002,1.85166489418118,34391.0000000002,34391,34391,0.0211854617777509,0.0211854617777509
"Brazil","BRA",11,2,1.88178706077312,42456.6666666667,1.93376187250559,76847.6666666664,42456.6666666667,76847.6666666667,0.0461714793219082,0.0249860175441573
"Brazil","BRA",12,3,1.85586747754404,43745.8,2.00276596526429,120593.466666667,43745.8,120593.466666667,0.0714747580480851,0.0253032787261769
"Brazil","BRA",1,4,1.3029725061045,193644.533333333,1.58377553049381,314238.000000001,193644.533333333,314238,0.164612690349641,0.0931379323015559
"Brazil","BRA",2,5,1.0532960186503,311273.866666668,1.31556391971765,625511.866666666,311273.866666667,625511.866666667,0.295994758952327,0.131382068602686
"Brazil","BRA",3,6,1.04764308329133,485621.999999999,1.23377868350745,1111133.86666666,485622,1111133.86666667,0.494909326691354,0.198914567739027
"Brazil","BRA",4,7,1.33421534008431,458782.333333331,1.29848694304441,1569916.19999998,458782.333333333,1569916.2,0.705970563151453,0.211061236460099
"Brazil","BRA",5,8,1.3447925579807,311088.399999999,1.34539021103667,1881004.6,311088.4,1881004.6,0.854729368967862,0.148758805816409
"Brazil","BRA",6,9,1.43995274808925,127711.266666667,1.36965673030159,2008715.86666666,127711.266666667,2008715.86666667,0.919106443233602,0.06437707426574
"Brazil","BRA",7,10,2.01697612936242,60118.6000000004,1.39518180353449,2068834.46666664,60118.6,2068834.46666667,0.95393633724997,0.0348298940163677
"Brazil","BRA",8,11,2.18980068625213,40512.8000000001,1.41415842879911,2109347.26666666,40512.8,2109347.26666667,0.97816709539475,0.0242307581447798
"Brazil","BRA",9,12,1.62446401849299,39174.4000000001,1.426530290771,2148521.66666667,39174.4,2148521.66666667,1,0.0218329046052505
"British Virgin Islands","VGB",4,1,0.451940849060067,6.16666666666667,0.451940849060067,6.16666666666667,6.16666666666667,6.16666666666667,0.0296710062280538,0.0296710062280538
"British Virgin Islands","VGB",5,2,0.655849397400397,16.3333333333333,0.663629945881764,22.5,16.3333333333333,22.5,0.105368001331889,0.0756969951038354
"British Virgin Islands","VGB",6,3,0.401157917970503,6.58333333333333,0.639729986081729,29.0833333333334,6.58333333333333,29.0833333333333,0.133994903792406,0.0286269024605171
"British Virgin Islands","VGB",7,4,0.550904487703221,9.83333333333333,0.652901343403374,38.9166666666667,9.83333333333333,38.9166666666667,0.179798459683261,0.0458035558908549
"British Virgin Islands","VGB",8,5,0.610075605020036,23.1666666666667,0.65909705862038,62.0833333333334,23.1666666666667,62.0833333333333,0.29365197061313,0.113853510929868
"British Virgin Islands","VGB",9,6,0.59974257248724,16.25,0.693378984222482,78.3333333333334,16.25,78.3333333333333,0.380807460102879,0.0871554894897492
"British Virgin Islands","VGB",10,7,0.71998078349389,27.5833333333333,0.697762583996958,105.916666666667,27.5833333333333,105.916666666667,0.522871423284795,0.142063963181916
"British Virgin Islands","VGB",11,8,0.608251700030651,14.8333333333333,0.711957191735276,120.75,14.8333333333333,120.75,0.601946324441233,0.0790749011564383
"British Virgin Islands","VGB",12,9,0.721026985796383,11,0.727671902514329,131.75,11,131.75,0.66370651742799,0.0617601929867567
"British Virgin Islands","VGB",1,10,1.13135175308869,18.25,1.2699220220079,150,18.25,150,0.834121746987984,0.170415229559994
"British Virgin Islands","VGB",2,11,0.914643431350346,8.58333333333333,1.41949347409874,158.583333333334,8.58333333333333,158.583333333333,0.910618011836935,0.0764962648489507
"British Virgin Islands","VGB",3,12,0.995845211696987,10.1666666666667,1.55170432871029,168.75,10.1666666666667,168.75,1,0.0893819881630654
"Brunei","BRN",5,1,0.842192500395616,27.9285714285714,0.842192500395616,27.9285714285714,27.9285714285714,27.9285714285714,0.072233841292826,0.072233841292826
"Brunei","BRN",6,2,0.823086740578605,23.4285714285714,0.834096469720374,51.3571428571429,23.4285714285714,51.3571428571429,0.130981421819086,0.0587475805262595
"Brunei","BRN",7,3,0.943107456643898,29.2142857142857,0.88154465985874,80.5714285714287,29.2142857142857,80.5714285714286,0.208218587701277,0.077237165882191
"Brunei","BRN",8,4,1.03891837646888,34.5714285714286,0.93085977504528,115.142857142857,34.5714285714286,115.142857142857,0.305208263636666,0.0969896759353897
"Brunei","BRN",9,5,1.6770488973163,25.3571428571428,1.03539259231935,140.5,25.3571428571429,140.5,0.38714338878343,0.0819351251467633
"Brunei","BRN",10,6,1.52252576052748,27.6428571428572,1.10652688667122,168.142857142856,27.6428571428571,168.142857142857,0.473789650720224,0.086646261936794
"Brunei","BRN",11,7,1.29177712546951,32.7142857142857,1.15077224002362,200.857142857143,32.7142857142857,200.857142857143,0.566657464516764,0.0928678137965403
"Brunei","BRN",12,8,1.58513502210644,29.8571428571429,1.20333933325089,230.714285714286,29.8571428571429,230.714285714286,0.658405951644579,0.0917484871278155
"Brunei","BRN",1,9,0.902915946353707,36.7857142857143,1.32037855085774,267.5,36.7857142857143,267.5,0.763219062964127,0.104813111319548
"Brunei","BRN",2,10,0.790638105582898,26.9285714285714,1.37541562372168,294.428571428572,26.9285714285714,294.428571428571,0.839628570855337,0.0764095078912094
"Brunei","BRN",3,11,1.11138001062254,23.5714285714286,1.487039872853,318.000000000001,23.5714285714286,318,0.927071676425543,0.087443105570206
"Brunei","BRN",4,12,1.02668625766401,23.1428571428571,1.51077258950578,341.142857142858,23.1428571428571,341.142857142857,1,0.0729283235744571
"Burkina Faso","BFA",5,1,NA,NA,NA,NA,678.714285714286,678.714285714286,0.0153610229894856,0.0153610229894856
"Burkina Faso","BFA",6,2,NA,NA,NA,NA,590.857142857143,1269.57142857143,0.0297888162847443,0.0144277932952587
"Burkina Faso","BFA",7,3,0.249800331622406,1053.85714285714,0.227557004356023,2323.42857142857,1053.85714285714,2323.42857142857,0.0561941579990565,0.0264053417143122
"Burkina Faso","BFA",8,4,0.247354741670151,2768,NA,NA,2768,5091.42857142857,0.111632342425399,0.0554381844263425
"Burkina Faso","BFA",9,5,0.218830928105031,7827.14285714287,NA,NA,7827.14285714286,12918.5714285714,0.214921774415274,0.103289431989875
"Burkina Faso","BFA",10,6,0.392302476015528,20323.1428571429,0.395043108387411,33241.7142857143,20323.1428571429,33241.7142857143,0.595281193480332,0.380359419065058
"Burkina Faso","BFA",11,7,0.34772500297599,12801.8571428571,0.386338293796629,46043.5714285715,12801.8571428571,46043.5714285714,0.788879205741524,0.193598012261192
"Burkina Faso","BFA",12,8,0.393436968136925,4594.85714285715,0.387568974443802,50638.4285714285,4594.85714285714,50638.4285714286,0.872476934228204,0.0835977284866798
"Burkina Faso","BFA",1,9,NA,NA,0.389603013467943,52858.8571428571,2220.42857142857,52858.8571428571,0.917818457421131,0.0453415231929268
"Burkina Faso","BFA",2,10,0.272008701918593,1601.57142857143,0.390421230004248,54460.4285714285,1601.57142857143,54460.4285714286,0.948100450152092,0.0302819927309613
"Burkina Faso","BFA",3,11,NA,NA,0.392444315539984,55656.8571428572,1196.42857142857,55656.8571428571,0.977900809373588,0.0298003592214959
"Burkina Faso","BFA",4,12,NA,NA,0.392976499492712,56775.5714285714,1118.71428571429,56775.5714285714,1,0.0220991906264119
"Cambodia","KHM",2,1,0.767005771347839,396.4375,0.767005771347839,396.4375,396.4375,396.4375,0.022370383973675,0.022370383973675
"Cambodia","KHM",3,2,0.732832878651008,513.875000000001,0.715352233405694,910.312499999999,513.875,910.3125,0.048258016979807,0.0258876330061319
"Cambodia","KHM",4,3,1.13003450281431,657.437499999999,1.14024778749005,1567.75,657.4375,1567.75,0.0770227128620988,0.0287646958822918
"Cambodia","KHM",5,4,1.28021947015443,1453.625,1.40240497702034,3021.375,1453.625,3021.375,0.139847760133425,0.0628250472713258
"Cambodia","KHM",6,5,1.01159822329271,3400.81249999999,1.23766169273383,6422.1875,3400.8125,6422.1875,0.271557303695584,0.131709543562159
"Cambodia","KHM",7,6,1.05820605954759,4697.18749999998,1.22121066048929,11119.375,4697.1875,11119.375,0.454950074675519,0.183392770979935
"Cambodia","KHM",8,7,1.57695169973995,3646.99999999999,1.34086446275241,14766.375,3647,14766.375,0.62322636994517,0.168276295269651
"Cambodia","KHM",9,8,1.51002413364875,2713.12500000002,1.38211935227483,17479.5,2713.125,17479.5,0.744746853775012,0.121520483829843
"Cambodia","KHM",10,9,1.44019523372387,2190.3125,1.4200299980978,19669.8125,2190.3125,19669.8125,0.843525640357736,0.0987787865827243
"Cambodia","KHM",11,10,1.425825163062,1504.8125,1.45305020725597,21174.625,1504.8125,21174.625,0.914508086293203,0.0709824459354669
"Cambodia","KHM",12,11,1.27482496552421,976.499999999998,1.4728990881481,22151.125,976.5,22151.125,0.961084138674187,0.0465760523809834
"Cambodia","KHM",1,12,0.658669304753035,791.875,1.49141059639953,22943.0000000001,791.875,22943,1,0.0389158613258132
"Caribbean Netherlands","BES",5,1,1.68793759085755,10,1.68793759085755,10,10,10,0.0218094474117682,0.0218094474117682
"Caribbean Netherlands","BES",6,2,1.50633582659454,9.66666666666667,1.50899567957318,19.6666666666667,9.66666666666667,19.6666666666667,0.0430795204977544,0.0212700730859861
"Caribbean Netherlands","BES",7,3,1.12196619576794,14.6666666666667,1.2973534251606,34.3333333333333,14.6666666666667,34.3333333333333,0.0748281976221449,0.0317486771243905
"Caribbean Netherlands","BES",8,4,1.66503033832786,15,1.36992701929965,49.3333333333333,15,49.3333333333333,0.107806869611094,0.0329786719889494
"Caribbean Netherlands","BES",9,5,1.63630178653306,19,1.42247910666894,68.3333333333333,19,68.3333333333333,0.149969260253467,0.042162390642373
