"country","iso3","Month","season_nMonth","nb_size","nb_mean","nb_size_cum","nb_mean_cum","Ave_season_monthly_cases","Ave_season_monthly_cum_cases","Ave_cum_monthly_proportion","Ave_monthly_proportion"
"Argentina","ARG",7,12,0.280329923673444,314.1875,0.304136621952797,57237.9375,314.1875,57237.9375,1,0.0130453024660125
"Aruba","ABW",7,1,NA,NA,NA,NA,22.75,22.75,0.0257073901321915,0.0257073901321915
"Aruba","ABW",8,2,0.906741678475552,34.375,0.771868640055386,57.1250000000001,34.375,57.125,0.069050339970192,0.0433429498380004
"Aruba","ABW",9,3,0.812301439049523,67.625,0.807692782842357,124.75,67.625,124.75,0.156387184130328,0.0873368441601358
"Aruba","ABW",10,4,0.675299034724498,67.4999999999999,0.760337536710361,192.25,67.5,192.25,0.236872007352316,0.080484823221988
"Aruba","ABW",11,5,0.767526658310305,42.2499999999999,0.767616137833929,234.5,42.25,234.5,0.288236495345069,0.0513644879927534
"Aruba","ABW",12,6,NA,NA,0.738605260870607,269,34.5,269,0.327801830756658,0.0395653354115886
"Aruba","ABW",1,7,0.521570873648564,99.1249999999999,0.83371028290912,368.125000000001,99.125,368.125,0.421383925304704,0.0935820945480467
"Aruba","ABW",2,8,0.481031998655489,107,0.926075275418018,475.125,107,475.125,0.53851059553503,0.117126670230326
"Aruba","ABW",3,9,0.619549925715247,136.875,1.01362170347693,612.000000000001,136.875,612,0.70439933810287,0.16588874256784
"Aruba","ABW",4,10,0.679858106517792,109.125,1.08043418914402,721.125,109.125,721.125,0.845458501977914,0.141059163875044
"Aruba","ABW",5,11,0.512203900807769,80.9999999999999,1.10213339536528,802.125,81,802.125,0.944061152979573,0.0986026510016587
"Aruba","ABW",6,12,0.377496575760617,49.25,1.09998096019267,851.374999999997,49.25,851.375,1,0.0559388470204273
"Australia","AUS",9,1,NA,NA,NA,NA,74.6428571428571,74.6428571428571,0.0553238072301055,0.0553238072301055
"Australia","AUS",10,2,2.57829476152192,98.9999999999999,NA,NA,99,173.642857142857,0.132571129348062,0.0772473221179562
"Australia","AUS",11,3,2.67541702144806,94.1428571428572,NA,NA,94.1428571428571,267.785714285714,0.205340881827739,0.0727697524796774
"Australia","AUS",12,4,NA,NA,NA,NA,98,365.785714285714,0.276327456947344,0.0709865751196046
"Australia","AUS",1,5,2.01165688067713,175.785714285714,NA,NA,175.785714285714,541.571428571429,0.39691716993072,0.120589712983376
"Australia","AUS",2,6,1.90614903950397,142.142857142857,NA,NA,142.142857142857,683.714285714286,0.492283963839153,0.0953667939084325
"Australia","AUS",3,7,2.4299935058989,141.071428571429,NA,NA,141.071428571429,824.785714285714,0.588065373751077,0.095781409911924
"Australia","AUS",4,8,1.38128774574533,141.785714285714,2.69178016481654,966.571428571428,141.785714285714,966.571428571429,0.6769667839055,0.0889014101544239
"Australia","AUS",5,9,1.31661560333803,130.571428571428,2.94188158359479,1097.14285714286,130.571428571429,1097.14285714286,0.764462861802982,0.0874960778974819
"Australia","AUS",6,10,1.55405215876022,105.857142857143,3.21855827943463,1203,105.857142857143,1203,0.840149268426211,0.0756864066232289
"Australia","AUS",7,11,1.69632601082081,116.857142857143,3.57591663633075,1319.85714285714,116.857142857143,1319.85714285714,0.929844186792918,0.089694918366707
"Australia","AUS",8,12,1.60369325797146,87.2142857142857,3.83769003479404,1407.07142857143,87.2142857142857,1407.07142857143,1,0.0701558132070818
"Bahamas","BHS",4,1,0.214178118258259,70,0.214178118258259,70,70,70,0.0337618203309693,0.0337618203309693
"Bahamas","BHS",5,2,0.214389784798398,69.7499999999999,0.202751807828538,139.75,69.75,139.75,0.0674814251941911,0.0337196048632219
"Bahamas","BHS",6,3,0.213072917691831,83.5000000000001,0.195919315611872,223.25,83.5,223.25,0.108894799054374,0.0414133738601824
"Bahamas","BHS",7,4,0.303170552367331,102.25,0.273784869552297,325.5,102.25,325.5,0.15903466310499,0.0501398640506162
"Bahamas","BHS",8,5,0.296633225821922,271.5,0.288578319750416,597.000000000001,271.5,597,0.289139619169748,0.130104956064758
"Bahamas","BHS",9,6,0.29595237531252,466.75,0.293046690243131,1063.75,466.75,1063.75,0.51777391919056,0.228634300020812
"Bahamas","BHS",10,7,0.281736518443041,233.5,0.292113930016321,1297.25,233.5,1297.25,0.632017971015576,0.114244051825017
"Bahamas","BHS",11,8,0.296637028859972,138,0.293274687812386,1435.25,138,1435.25,0.700880395012157,0.0688624239965804
"Bahamas","BHS",12,9,0.30814223422678,96.75,0.294979292519277,1532,96.75,1532,0.750091518772331,0.0492111237601738
"Bahamas","BHS",1,10,NA,NA,0.45392086017832,1646.75,114.75,1646.75,0.85770295202952,0.10761143325719
"Bahamas","BHS",2,11,NA,NA,0.479416896030784,1732.5,85.75,1732.5,0.936808118081181,0.0791051660516605
"Bahamas","BHS",3,12,NA,NA,0.490290787482507,1801,68.5,1801,1,0.0631918819188192
"Bangladesh","BGD",3,1,0.26516583322372,57.5625,0.26516583322372,57.5625,57.5625,57.5625,0.00326666288879608,0.00326666288879608
"Bangladesh","BGD",4,2,0.205421236808404,99.7499999999999,0.228963702970501,157.3125,99.75,157.3125,0.00785733171999653,0.00459066883120044
"Bangladesh","BGD",5,3,0.252914234053666,240.875,0.246357361433635,398.187499999999,240.875,398.1875,0.0162650848467494,0.00840775312675292
"Bangladesh","BGD",6,4,0.307212809154055,1107.8125,0.319284997947323,1506,1107.8125,1506,0.0437224062683749,0.0274573214216255
"Bangladesh","BGD",7,5,0.348366596192268,4820.5,0.366274020547509,6326.5,4820.5,6326.5,0.156794080422711,0.113071674154336
"Bangladesh","BGD",8,6,0.330255835206668,10632.75,0.350854771605931,16959.25,10632.75,16959.25,0.385725236923641,0.22893115650093
"Bangladesh","BGD",9,7,0.361901157424526,9672.31249999998,0.363125970822794,26631.5625,9672.3125,26631.5625,0.610987258574946,0.225262021651305
"Bangladesh","BGD",10,8,0.34048329341038,9591.68750000001,0.36567787928508,36223.25,9591.6875,36223.25,0.799942616459103,0.188955357884157
"Bangladesh","BGD",11,9,0.260697521834677,8118.06250000002,0.364151168402771,44341.3125,8118.0625,44341.3125,0.943601670137094,0.143659053677991
"Bangladesh","BGD",12,10,0.239024885479222,2222.43749999999,0.364550534533789,46563.75,2222.4375,46563.75,0.991215800257581,0.047614130120487
"Bangladesh","BGD",1,11,0.225692146243214,271.5,0.364658393216197,46835.25,271.5,46835.25,0.997588436176293,0.00637263591871241
"Bangladesh","BGD",2,12,0.249179908361317,91.9375,0.364736703667862,46927.1875,91.9375,46927.1875,1,0.00241156382370649
"Barbados","BRB",3,1,0.841571668420329,70.9375000000001,0.841571668420329,70.9375000000001,70.9375,70.9375,0.100585358078495,0.100585358078495
"Barbados","BRB",4,2,1.07550527993986,39.8125,0.987635492765086,110.75,39.8125,110.75,0.153785483054407,0.0532001249759126
"Barbados","BRB",5,3,1.0431053697828,40.4375,1.03949881935147,151.1875,40.4375,151.1875,0.199834517215044,0.0460490341606367
"Barbados","BRB",6,4,0.88119648853198,43.4375,1.05433880006128,194.625,43.4375,194.625,0.254887158289854,0.0550526410748104
"Barbados","BRB",7,5,0.786841164249386,46.5625,1.0406924611717,241.1875,46.5625,241.1875,0.313305053093228,0.0584178948033738
"Barbados","BRB",8,6,0.794323746844054,71.2499999999999,1.05902149541776,312.4375,71.25,312.4375,0.379843878574886,0.0665388254816574
"Barbados","BRB",9,7,0.641653319335314,154.0625,0.974457068702034,466.5,154.0625,466.5,0.494875700723615,0.11503182214873
"Barbados","BRB",10,8,0.742477058680787,143.875,1.01270894985385,610.375,143.875,610.375,0.60570842336026,0.110832722636644
"Barbados","BRB",11,9,0.55305444136419,113.5625,1.0558140778715,723.9375,113.5625,723.9375,0.695596162192575,0.0898877388323154
"Barbados","BRB",12,10,0.46174962720317,104.625,1.03866702440223,828.5625,104.625,828.5625,0.769821816047912,0.0742256538553373
"Barbados","BRB",1,11,0.736781554361396,126.625,1.12989021894354,955.187499999999,126.625,955.1875,0.904845438952482,0.135023622904569
"Barbados","BRB",2,12,0.655679452257654,87.4999999999999,1.16430820009631,1042.6875,87.5,1042.6875,1,0.0951545610475183
"Belize","BLZ",3,1,1.75666276352009,200.375,1.75666276352009,200.375,200.375,200.375,0.0665223775847347,0.0665223775847347
"Belize","BLZ",4,2,2.24861948278045,141.8125,2.02806497360415,342.1875,141.8125,342.1875,0.110899452032356,0.0443770744476218
"Belize","BLZ",5,3,1.91965685862472,177.3125,2.13719218678642,519.5,177.3125,519.5,0.164760725418288,0.0538612733859315
"Belize","BLZ",6,4,1.91461111488102,235,2.18391047780436,754.499999999999,235,754.5,0.230950508537439,0.0661897831191514
"Belize","BLZ",7,5,2.00081213749901,329,2.29370309850188,1083.5,329,1083.5,0.324891810139525,0.0939413016020854
"Belize","BLZ",8,6,1.39541489367029,478.9375,2.11310310704158,1562.4375,478.9375,1562.4375,0.450121307657323,0.125229497517798
"Belize","BLZ",9,7,1.40354117582925,489.375,1.96840976657378,2051.8125,489.375,2051.8125,0.574109895655462,0.123988587998139
"Belize","BLZ",10,8,1.47910104842661,484.500000000001,1.93636765759544,2536.3125,484.5,2536.3125,0.701994851056131,0.12788495540067
"Belize","BLZ",11,9,1.34767088652527,373.374999999999,1.88824184006062,2909.6875,373.375,2909.6875,0.79688944977507,0.0948945987189389
"Belize","BLZ",12,10,0.970649337912058,239.25,1.87891591868878,3148.9375,239.25,3148.9375,0.860290326426701,0.0634008766516309
"Belize","BLZ",1,11,1.54550448776033,256,1.97096264854348,3404.9375,256,3404.9375,0.940596746009468,0.080306419582767
"Belize","BLZ",2,12,1.84460291309464,180.9375,2.04066760756038,3585.875,180.9375,3585.875,1,0.0594032539905317
"Bhutan","BTN",2,1,0.389639655094196,31.5,0.389639655094196,31.5,31.5,31.5,0.0266563853904919,0.0266563853904919
"Bhutan","BTN",3,2,0.503321109901237,43.9166666666667,0.465779498481794,75.4166666666667,43.9166666666667,75.4166666666667,0.0674323850974085,0.0407759997069166
"Bhutan","BTN",4,3,0.528261257925116,46.75,0.474390084885393,122.166666666667,46.75,122.166666666667,0.113160508695656,0.045728123598248
"Bhutan","BTN",5,4,0.530966574066416,37.5,0.474010716390949,159.666666666667,37.5,159.666666666667,0.151448810821196,0.0382883021255398
"Bhutan","BTN",6,5,0.546005255242165,49.0833333333334,0.474346453797541,208.75,49.0833333333333,208.75,0.199232154216583,0.0477833433953869
"Bhutan","BTN",7,6,0.555916545647144,63.8333333333334,0.477218784906989,272.583333333333,63.8333333333333,272.583333333333,0.267525547758372,0.0682933935417885
"Bhutan","BTN",8,7,0.614245002634963,119.5,0.542776278725253,392.083333333334,119.5,392.083333333333,0.396294746109514,0.128769198351142
"Bhutan","BTN",9,8,0.607848008524756,111.5,0.560450179280218,503.583333333333,111.5,503.583333333333,0.512845907007642,0.116551160898128
"Bhutan","BTN",10,9,0.595711935962257,111.5,0.568024903102247,615.083333333336,111.5,615.083333333333,0.626188486080329,0.113342579072687
"Bhutan","BTN",11,10,0.587055916907481,98.1666666666665,0.571897012420656,713.249999999999,98.1666666666667,713.25,0.724874703699595,0.0986862176192661
"Bhutan","BTN",12,11,0.57002819249576,85.8333333333334,0.575209962677845,799.083333333332,85.8333333333333,799.083333333333,0.81028331574026,0.0854086120406655
"Bhutan","BTN",1,12,0.474679256479263,58.1666666666667,0.841269168960627,857.250000000004,58.1666666666667,857.25,1,0.18971668425974
"Bolivia","BOL",8,1,3.44827307552301,549.0625,3.44827307552301,549.0625,549.0625,549.0625,0.0170333595615906,0.0170333595615906
"Bolivia","BOL",9,2,2.68005901975754,603.75,3.13160795078017,1152.8125,603.75,1152.8125,0.0346674278506418,0.0176340682890512
"Bolivia","BOL",10,3,3.38505927155873,949.500000000001,3.36109845217003,2102.3125,949.5,2102.3125,0.0633236198986043,0.0286561920479625
"Bolivia","BOL",11,4,3.17268415136965,1617.625,3.68205889348441,3719.93749999999,1617.625,3719.9375,0.114523376791865,0.051199756893261
"Bolivia","BOL",12,5,2.05001830863698,2861.25,3.18198730148297,6581.1875,2861.25,6581.1875,0.195874553369838,0.081351176577973
"Bolivia","BOL",1,6,0.954470099541341,7060.87500000001,1.85604399520402,13642.0625,7060.875,13642.0625,0.321237999596094,0.125363446226255
"Bolivia","BOL",2,7,0.850138644448886,10098.9375,1.38391972298161,23741,10098.9375,23741,0.486074288573813,0.16483628897772
"Bolivia","BOL",3,8,1.21183417452567,10054.8125,1.40774337386175,33795.8124999999,10054.8125,33795.8125,0.675875549054111,0.189801260480297
"Bolivia","BOL",4,9,1.6301891075626,7427.50000000001,1.53724539409918,41223.3125,7427.5,41223.3125,0.839306140665053,0.163430591610943
"Bolivia","BOL",5,10,1.92190770457381,3808.9375,1.65355769720521,45032.2499999999,3808.9375,45032.25,0.93727961511217,0.0979734744471169
"Bolivia","BOL",6,11,1.72821153844587,1390.875,1.70639992981078,46423.1249999998,1390.875,46423.125,0.976269895313536,0.0389902802013658
"Bolivia","BOL",7,12,3.37591333738748,686.5625,1.75458583922483,47109.6874999999,686.5625,47109.6875,1,0.023730104686464
"Brazil","BRA",10,1,1.85166489418118,34391.0000000002,1.85166489418118,34391.0000000002,34391,34391,0.0211845816103336,0.0211845816103336
"Brazil","BRA",11,2,1.88178706077312,42456.6666666665,1.93376187250559,76847.6666666666,42456.6666666667,76847.6666666667,0.0461694780765328,0.0249848964661992
"Brazil","BRA",12,3,1.85586747754404,43745.8,2.00276596526429,120593.466666667,43745.8,120593.466666667,0.0714715035900638,0.025302025513531
"Brazil","BRA",1,4,1.30286451277512,193657.6,1.5836663585477,314251.066666666,193657.6,314251.066666667,0.164608857556506,0.0931373539664424
"Brazil","BRA",2,5,1.05327564308929,311281.933333335,1.3155110775595,625532.999999999,311281.933333333,625533,0.295988133583217,0.131379276026711
"Brazil","BRA",3,6,1.04760744790662,485655.733333336,1.23372170671969,1111188.73333333,485655.733333333,1111188.73333333,0.494905518028655,0.198917384445437
"Brazil","BRA",4,7,1.33414069594111,458810.400000001,1.29842085942787,1569999.13333334,458810.4,1569999.13333333,0.705967240497771,0.211061722469116
"Brazil","BRA",5,8,1.3447183617819,311111.933333331,1.34531666219716,1881111.06666666,311111.933333333,1881111.06666667,0.854728157762516,0.148760917264745
"Brazil","BRA",6,9,1.43989837318354,127718.066666666,1.36958183459215,2008829.13333333,127718.066666667,2008829.13333333,0.919105434246914,0.0643772764843988
"Brazil","BRA",7,10,2.01645431270184,60127.8666666669,1.39509964689923,2068957,60127.8666666667,2068957,0.953936739939629,0.0348313056927144
"Brazil","BRA",8,11,2.18964252132517,40514.2666666666,1.41407409328839,2109471.26666665,40514.2666666667,2109471.26666667,0.978167150444859,0.02423041050523
"Brazil","BRA",9,12,1.62424710479275,39177.5333333333,1.42644287497947,2148648.8,39177.5333333333,2148648.8,1,0.0218328495551413
"British Virgin Islands","VGB",4,1,0.444523812796466,6.41666666666666,0.444523812796466,6.41666666666666,6.41666666666667,6.41666666666667,0.0307442749024471,0.0307442749024471
"British Virgin Islands","VGB",5,2,0.693667870585733,15.5833333333333,0.686854616786208,22,15.5833333333333,22,0.106677959246658,0.0759336843442105
"British Virgin Islands","VGB",6,3,0.38797989766845,7.33333333333334,0.650033775658061,29.3333333333334,7.33333333333333,29.3333333333333,0.138830653646806,0.0321526944001489
"British Virgin Islands","VGB",7,4,0.494410662486927,8.5,0.638719542049442,37.8333333333333,8.5,37.8333333333333,0.179896707464396,0.0410660538175899
"British Virgin Islands","VGB",8,5,0.635441591445316,21.25,0.660738848018047,59.0833333333334,21.25,59.0833333333333,0.287553368762185,0.107656661297789
"British Virgin Islands","VGB",9,6,0.601413987660592,16,0.696758454000823,75.0833333333332,16,75.0833333333333,0.373256860066506,0.0857034913043204
"British Virgin Islands","VGB",10,7,0.722475000695091,27.5,0.700026600433124,102.583333333333,27.5,102.583333333333,0.515701939372605,0.1424450793061
"British Virgin Islands","VGB",11,8,0.614859713101277,15.0833333333333,0.715642591167467,117.666666666667,15.0833333333333,117.666666666667,0.597590677637905,0.0818887382652993
"British Virgin Islands","VGB",12,9,0.662130312012079,12.0833333333333,0.727361450147816,129.75,12.0833333333333,129.75,0.661857943849233,0.0642672662113279
"British Virgin Islands","VGB",1,10,1.06778394602052,18.9166666666667,1.26940189551408,148.666666666667,18.9166666666667,148.666666666667,0.828721637463227,0.166863693613994
"British Virgin Islands","VGB",2,11,0.884695436404562,8.91666666666666,1.41399710500845,157.583333333333,8.91666666666667,157.583333333333,0.905234948051483,0.0765133105882565
"British Virgin Islands","VGB",3,12,0.929160255830594,11.0833333333333,1.54791153323572,168.666666666667,11.0833333333333,168.666666666667,1,0.0947650519485168
"Brunei","BRN",5,1,0.877806332586757,29.1428571428571,0.877806332586757,29.1428571428571,29.1428571428571,29.1428571428571,0.0690333258431256,0.0690333258431256
"Brunei","BRN",6,2,0.884553109847589,24.8571428571429,0.879392829350562,54,24.8571428571429,54,0.126863598282846,0.0578302724397205
"Brunei","BRN",7,3,1.01731583304067,31.2142857142857,0.936066127634202,85.2142857142856,31.2142857142857,85.2142857142857,0.203305441480461,0.0764418431976146
"Brunei","BRN",8,4,1.12174352250202,37.5,0.992273509030637,122.714285714286,37.5,122.714285714286,0.301002322486199,0.0976968810057386
"Brunei","BRN",9,5,1.82541660171411,27.6428571428571,1.10704344959842,150.357142857143,27.6428571428571,150.357142857143,0.381943071133744,0.0809407486475444
"Brunei","BRN",10,6,1.64562739076837,30.4285714285714,1.18446019130571,180.785714285714,30.4285714285714,180.785714285714,0.469062901217945,0.0871198300842018
"Brunei","BRN",11,7,1.31813130904288,34.6428571428571,1.22168841055884,215.428571428572,34.6428571428571,215.428571428571,0.556914211760068,0.0878513105421221
"Brunei","BRN",12,8,1.70711938474586,33.1428571428571,1.28017370398817,248.571428571429,33.1428571428571,248.571428571429,0.649708071348808,0.0927938595887401
"Brunei","BRN",1,9,0.97225590721693,41.1428571428572,1.42731685718446,289.714285714286,41.1428571428571,289.714285714286,0.758965436103941,0.109257364755133
"Brunei","BRN",2,10,0.84330336676531,29.2857142857143,1.50105054564667,319,29.2857142857143,319,0.836768126962388,0.0778026908584472
"Brunei","BRN",3,11,1.19626110352453,26.2142857142857,1.63936913479668,345.214285714287,26.2142857142857,345.214285714286,0.926150455281535,0.0893823283191469
"Brunei","BRN",4,12,1.10092155791952,25.2857142857143,1.67146106296098,370.5,25.2857142857143,370.5,1,0.0738495447184651
"Burkina Faso","BFA",5,1,NA,NA,NA,NA,678.857142857143,678.857142857143,0.016031622456119,0.016031622456119
"Burkina Faso","BFA",6,2,NA,NA,NA,NA,590.857142857143,1269.71428571429,0.0307253207623252,0.0146936983062062
"Burkina Faso","BFA",7,3,0.249800331622406,1053.85714285714,0.228088681325206,2323.57142857143,1053.85714285714,2323.57142857143,0.057715653500722,0.0269903327383968
"Burkina Faso","BFA",8,4,0.24903286487001,2768.42857142857,NA,NA,2768.42857142857,5092,0.11569744634886,0.0579817928481379
"Burkina Faso","BFA",9,5,0.219831529185514,7827.71428571429,NA,NA,7827.71428571429,12919.7142857143,0.222839258253438,0.107141811904578
"Burkina Faso","BFA",10,6,0.389451063890989,20321.1428571429,0.394266115263797,33240.8571428572,20321.1428571429,33240.8571428571,0.604552847227907,0.381713588974469
"Burkina Faso","BFA",11,7,0.342956274612762,12799.5714285714,0.384299770523491,46040.4285714287,12799.5714285714,46040.4285714286,0.795132513340441,0.190579666112534
"Burkina Faso","BFA",12,8,0.378734064376965,4592.14285714286,0.384174339603154,50632.5714285713,4592.14285714286,50632.5714285714,0.872476934228204,0.0773444208877631
"Burkina Faso","BFA",1,9,NA,NA,0.386168788071215,52853,2220.42857142857,52853,0.917818457421131,0.0453415231929268
"Burkina Faso","BFA",2,10,0.272008701918593,1601.57142857143,0.386970746319451,54454.5714285716,1601.57142857143,54454.5714285714,0.948100450152092,0.0302819927309613
"Burkina Faso","BFA",3,11,NA,NA,0.388954638035899,55650.9999999999,1196.42857142857,55651,0.977900809373588,0.0298003592214959
"Burkina Faso","BFA",4,12,NA,NA,0.389476129641275,56769.7142857142,1118.71428571429,56769.7142857143,1,0.0220991906264119
"Cambodia","KHM",2,1,0.765270122658777,393.6875,0.765270122658777,393.6875,393.6875,393.6875,0.0222315744853542,0.0222315744853542
"Cambodia","KHM",3,2,0.73158048023491,508.499999999999,0.714048775707039,902.1875,508.5,902.1875,0.0478205901564672,0.025589015671113
"Cambodia","KHM",4,3,1.12972358977054,649.8125,1.13845563393016,1552,649.8125,1552,0.0761425208895846,0.0283219307331174
"Cambodia","KHM",5,4,1.28107024903156,1448.5625,1.40136100494934,3000.5625,1448.5625,3000.5625,0.13877911383921,0.0626365929496251
"Cambodia","KHM",6,5,1.01327416859675,3394.81249999999,1.23717017666293,6395.37500000001,3394.8125,6395.375,0.270534054261617,0.131754940422407
"Cambodia","KHM",7,6,1.05986958390826,4704.625,1.22127048097305,11100,4704.625,11100,0.45440220868033,0.183868154418713
"Cambodia","KHM",8,7,1.57933846861146,3661.625,1.34182626278627,14761.625,3661.625,14761.625,0.623489152865858,0.169086944185528
"Cambodia","KHM",9,8,1.51524021423301,2727.5,1.38379780281387,17489.125,2727.5,17489.125,0.745837377437223,0.122348224571365
"Cambodia","KHM",10,9,1.4424637876271,2187.125,1.42180524752059,19676.25,2187.125,19676.25,0.844562320710344,0.0987249432731219
"Cambodia","KHM",11,10,1.41481298668167,1503.9375,1.4544238039293,21180.1875000001,1503.9375,21180.1875,0.915405558509128,0.0708432377987836
"Cambodia","KHM",12,11,1.25105394164378,979.5625,1.47340072730705,22159.75,979.5625,22159.75,0.961869450788357,0.0464638922792292
"Cambodia","KHM",1,12,0.655497759161405,782.375000000001,1.49045181848844,22942.125,782.375,22942.125,1,0.0381305492116427
"Caribbean Netherlands","BES",4,1,1.45899896863001,13.6666666666667,1.45899896863001,13.6666666666667,13.6666666666667,13.6666666666667,0.027072635800128,0.027072635800128
"Caribbean Netherlands","BES",5,2,1.49524175225736,12.3333333333333,1.42215113988714,26,12.3333333333333,26,0.0517222086848413,0.0246495728847133
"Caribbean Netherlands","BES",6,3,1.38631464653508,13,1.37798466120622,39,13,39,0.0775622577600307,0.0258400490751895
"Caribbean Netherlands","BES",7,4,1.3986575361205,15.6666666666667,1.36206496404944,54.6666666666667,15.6666666666667,54.6666666666667,0.108810124803735,0.0312478670437046
"Caribbean Netherlands","BES",8,5,1.36396335176955,20,1.34680962162927,74.6666666666668,20,74.6666666666667,0.148484110826608,0.0396739860228725
"Caribbean Netherlands","BES",9,6,1.31663414427836,24.6666666666667,1.32824414843551,99.3333333333331,24.6666666666667,99.3333333333333,0.197179453923886,0.0486953430972785
"Caribbean Netherlands","BES",10,7,1.3296498972325,34.3333333333334,1.32036313008447,133.666666666667,34.3333333333333,133.666666666667,0.265116551937363,0.0679370980134767
"Caribbean Netherlands","BES",11,8,1.36944686509678,42,1.32549705594993,175.666666666666,42,175.666666666667,0.348681865761147,0.0835653138237839
