"country","iso3","year","ext_date","EW","onset_date","total_den","total_corrected_cases","total_applied_cases","d","rf","correction_applied","correction_excluded","correction_reason"
"Venezuela","VEN",2025,"20260825",10,2025-03-03,11685,NA,11685,77,NA,FALSE,TRUE,"no_lookup_match"
"Venezuela","VEN",2026,"20260825",10,2026-03-02,4081,NA,4081,25,NA,FALSE,TRUE,"no_lookup_match"
"Argentina","ARG",2026,"20260825",10,2026-03-02,22,29,29,25,1.3323773655213,TRUE,FALSE,"applied_mean"
"Argentina","ARG",2024,"20260825",10,2024-03-04,151323,NA,151323,129,NA,FALSE,TRUE,"no_lookup_match"
"Argentina","ARG",2025,"20260825",10,2025-03-03,2541,NA,2541,77,NA,FALSE,TRUE,"no_lookup_match"
"Brazil","BRA",2024,"20260825",10,2024-03-04,3046664,NA,3046664,129,NA,FALSE,TRUE,"no_lookup_match"
"Brazil","BRA",2025,"20260825",10,2025-03-03,1190251,NA,1190251,77,NA,FALSE,TRUE,"no_lookup_match"
"Brazil","BRA",2026,"20260825",10,2026-03-02,403102,399958,399958,25,0.992200679817713,TRUE,FALSE,"applied_mean"
"Chile","CHL",2024,"20260825",10,2024-03-04,0,NA,0,129,NA,FALSE,TRUE,"no_lookup_match"
"Chile","CHL",2025,"20260825",10,2025-03-03,0,NA,0,77,NA,FALSE,TRUE,"no_lookup_match"
"Chile","CHL",2026,"20260825",10,2026-03-02,14,NA,14,25,NA,FALSE,TRUE,"no_lookup_match"
"Paraguay","PRY",2024,"20260825",10,2024-03-04,181726,NA,181726,129,NA,FALSE,TRUE,"no_lookup_match"
"Paraguay","PRY",2026,"20260825",10,2026-03-02,5105,5051,5051,25,0.989427256389076,TRUE,FALSE,"applied_mean"
"Paraguay","PRY",2025,"20260825",10,2025-03-03,9681,NA,9681,77,NA,FALSE,TRUE,"no_lookup_match"
"Uruguay","URY",2024,"20260825",10,2024-03-04,98,NA,98,129,NA,FALSE,TRUE,"no_lookup_match"
"Uruguay","URY",2025,"20260825",10,2025-03-03,0,NA,0,77,NA,FALSE,TRUE,"no_lookup_match"
"Uruguay","URY",2026,"20260825",10,2026-03-02,0,NA,0,25,NA,FALSE,TRUE,"insufficient_n_rf"
"Dominican Republic","DOM",2024,"20260825",10,2024-03-04,5394,NA,5394,129,NA,FALSE,TRUE,"no_lookup_match"
"Dominican Republic","DOM",2025,"20260825",10,2025-03-03,407,NA,407,77,NA,FALSE,TRUE,"no_lookup_match"
"Dominican Republic","DOM",2026,"20260825",10,2026-03-02,238,238,238,25,0.999661933739013,TRUE,FALSE,"applied_mean"
"Puerto Rico","PRI",2024,"20260825",10,2024-03-04,571,NA,571,129,NA,FALSE,TRUE,"no_lookup_match"
"Puerto Rico","PRI",2025,"20260825",10,2025-03-03,1124,NA,1124,77,NA,FALSE,TRUE,"no_lookup_match"
"Puerto Rico","PRI",2026,"20260825",10,2026-03-02,391,391,391,25,0.999593370972299,TRUE,FALSE,"applied_mean"
"Anguilla","AIA",2025,"20260825",10,2025-03-03,0,NA,0,77,NA,FALSE,TRUE,"no_lookup_match"
"Anguilla","AIA",2026,"20260825",10,2026-03-02,0,NA,0,25,NA,FALSE,TRUE,"insufficient_n_rf"
"Antigua and Barbuda","ATG",2025,"20260825",10,2025-03-03,0,NA,0,77,NA,FALSE,TRUE,"no_lookup_match"
"Antigua and Barbuda","ATG",2026,"20260825",10,2026-03-02,4,4,4,25,1,TRUE,FALSE,"applied_mean"
"Antigua and Barbuda","ATG",2024,"20260825",4,2024-01-22,41,NA,41,135,NA,FALSE,TRUE,"no_lookup_match"
"Aruba","ABW",2024,"20260825",10,2024-03-04,10,NA,10,129,NA,FALSE,TRUE,"no_lookup_match"
"Aruba","ABW",2025,"20260825",10,2025-03-03,2,NA,2,77,NA,FALSE,TRUE,"no_lookup_match"
"Bahamas","BHS",2024,"20260825",8,2024-02-19,0,NA,0,131,NA,FALSE,TRUE,"no_lookup_match"
"Bahamas","BHS",2026,"20260825",10,2026-03-02,0,NA,0,25,NA,FALSE,TRUE,"insufficient_n_rf"
"Barbados","BRB",2025,"20260825",10,2025-03-03,48,NA,48,77,NA,FALSE,TRUE,"no_lookup_match"
"Barbados","BRB",2026,"20260825",10,2026-03-02,24,19,19,25,0.809017508347397,TRUE,FALSE,"applied_mean"
"Barbados","BRB",2024,"20260825",10,2024-03-04,840,NA,840,129,NA,FALSE,TRUE,"no_lookup_match"
"Bermuda","BMU",2024,"20260825",10,2024-03-04,0,NA,0,129,NA,FALSE,TRUE,"no_lookup_match"
"Bermuda","BMU",2025,"20260825",10,2025-03-03,0,NA,0,77,NA,FALSE,TRUE,"no_lookup_match"
"Bermuda","BMU",2026,"20260825",10,2026-03-02,1,NA,1,25,NA,FALSE,TRUE,"no_lookup_match"
"Bonaire, Saint Eustatius and Saba","BES",2024,"20260825",10,2024-03-04,177,NA,177,129,NA,FALSE,TRUE,"no_lookup_match"
"Cayman Islands","CYM",2024,"20260825",10,2024-03-04,3,NA,3,129,NA,FALSE,TRUE,"no_lookup_match"
"Cayman Islands","CYM",2025,"20260825",10,2025-03-03,0,NA,0,77,NA,FALSE,TRUE,"no_lookup_match"
"Cayman Islands","CYM",2026,"20260825",10,2026-03-02,0,NA,0,25,NA,FALSE,TRUE,"insufficient_n_rf"
"Curaçao","CUW",2024,"20260825",10,2024-03-04,181,NA,181,129,NA,FALSE,TRUE,"no_lookup_match"
"French Guiana","GUF",2024,"20260825",10,2024-03-04,9449,NA,9449,129,NA,FALSE,TRUE,"no_lookup_match"
"French Guiana","GUF",2026,"20260825",10,2026-03-02,4,4,4,25,1,TRUE,FALSE,"applied_mean"
"Grenada","GRD",2024,"20260825",10,2024-03-04,88,NA,88,129,NA,FALSE,TRUE,"no_lookup_match"
"Grenada","GRD",2025,"20260825",10,2025-03-03,38,NA,38,77,NA,FALSE,TRUE,"no_lookup_match"
"Grenada","GRD",2026,"20260825",10,2026-03-02,33,33,33,25,1,TRUE,FALSE,"applied_mean"
"Guadeloupe","GLP",2026,"20260825",10,2026-03-02,188,188,188,25,1,TRUE,FALSE,"applied_mean"
"Guadeloupe","GLP",2024,"20260825",10,2024-03-04,2340,NA,2340,129,NA,FALSE,TRUE,"no_lookup_match"
"Guadeloupe","GLP",2025,"20260825",10,2025-03-03,3340,NA,3340,77,NA,FALSE,TRUE,"no_lookup_match"
"Guyana","GUY",2024,"20260825",10,2024-03-04,8286,NA,8286,129,NA,FALSE,TRUE,"no_lookup_match"
"Guyana","GUY",2025,"20260825",10,2025-03-03,10545,NA,10545,77,NA,FALSE,TRUE,"no_lookup_match"
"Guyana","GUY",2026,"20260825",10,2026-03-02,20922,21854,21854,25,1.04453432991612,TRUE,FALSE,"applied_mean"
"Jamaica","JAM",2024,"20260825",10,2024-03-04,815,NA,815,129,NA,FALSE,TRUE,"no_lookup_match"
"Jamaica","JAM",2025,"20260825",10,2025-03-03,104,NA,104,77,NA,FALSE,TRUE,"no_lookup_match"
"Jamaica","JAM",2026,"20260825",10,2026-03-02,64,64,64,25,1,TRUE,FALSE,"applied_mean"
"Martinique","MTQ",2025,"20260825",10,2025-03-03,420,NA,420,77,NA,FALSE,TRUE,"no_lookup_match"
"Martinique","MTQ",2024,"20260825",10,2024-03-04,3715,NA,3715,129,NA,FALSE,TRUE,"no_lookup_match"
"Martinique","MTQ",2026,"20260825",10,2026-03-02,680,680,680,25,1,TRUE,FALSE,"applied_mean"
"Montserrat","MSR",2024,"20260825",10,2024-03-04,1,NA,1,129,NA,FALSE,TRUE,"no_lookup_match"
"Montserrat","MSR",2025,"20260825",10,2025-03-03,0,NA,0,77,NA,FALSE,TRUE,"no_lookup_match"
"Montserrat","MSR",2026,"20260825",10,2026-03-02,0,0,0,25,1,TRUE,FALSE,"applied_mean"
"Saint Barthelemy","BLM",2025,"20260825",10,2025-03-03,18,NA,18,77,NA,FALSE,TRUE,"no_lookup_match"
"Saint Barthelemy","BLM",2026,"20260825",10,2026-03-02,0,0,0,25,1,TRUE,FALSE,"applied_mean"
"Saint Barthelemy","BLM",2024,"20260825",10,2024-03-04,108,NA,108,129,NA,FALSE,TRUE,"no_lookup_match"
"Saint Kitts and Nevis","KNA",2024,"20260825",10,2024-03-04,142,NA,142,129,NA,FALSE,TRUE,"no_lookup_match"
"Saint Kitts and Nevis","KNA",2025,"20260825",10,2025-03-03,4,NA,4,77,NA,FALSE,TRUE,"no_lookup_match"
"Saint Kitts and Nevis","KNA",2026,"20260825",10,2026-03-02,6,6,6,25,1.01467802796249,TRUE,FALSE,"applied_mean"
"Saint Lucia","LCA",2024,"20260825",10,2024-03-04,4,NA,4,129,NA,FALSE,TRUE,"no_lookup_match"
"Saint Lucia","LCA",2025,"20260825",10,2025-03-03,20,NA,20,77,NA,FALSE,TRUE,"no_lookup_match"
"Saint Lucia","LCA",2026,"20260825",10,2026-03-02,1,1,1,25,1,TRUE,FALSE,"applied_mean"
"Saint Martin",NA,2025,"20260825",10,2025-03-03,70,NA,70,77,NA,FALSE,TRUE,"no_lookup_match"
"Saint Martin",NA,2026,"20260825",10,2026-03-02,4,NA,4,25,NA,FALSE,TRUE,"no_lookup_match"
"Saint Martin",NA,2024,"20260825",10,2024-03-04,404,NA,404,129,NA,FALSE,TRUE,"no_lookup_match"
"Saint Vincent and the Grenadines","VCT",2025,"20260825",10,2025-03-03,2,NA,2,77,NA,FALSE,TRUE,"no_lookup_match"
"Saint Vincent and the Grenadines","VCT",2026,"20260825",10,2026-03-02,2,NA,2,25,NA,FALSE,TRUE,"insufficient_n_rf"
"Sint Maarten","SXM",2024,"20260825",10,2024-03-04,95,NA,95,129,NA,FALSE,TRUE,"no_lookup_match"
"Sint Maarten","SXM",2025,"20260825",10,2025-03-03,0,NA,0,77,NA,FALSE,TRUE,"no_lookup_match"
"Suriname","SUR",2024,"20260825",10,2024-03-04,71,NA,71,129,NA,FALSE,TRUE,"no_lookup_match"
"Suriname","SUR",2025,"20260825",10,2025-03-03,292,NA,292,77,NA,FALSE,TRUE,"no_lookup_match"
"Suriname","SUR",2026,"20260825",10,2026-03-02,300,300,300,25,1,TRUE,FALSE,"applied_mean"
"Trinidad and Tobago","TTO",2025,"20260825",10,2025-03-03,0,NA,0,77,NA,FALSE,TRUE,"no_lookup_match"
"Trinidad and Tobago","TTO",2026,"20260825",10,2026-03-02,2,2,2,25,1,TRUE,FALSE,"applied_mean"
"Trinidad and Tobago","TTO",2024,"20260825",5,2024-01-29,110,NA,110,134,NA,FALSE,TRUE,"no_lookup_match"
"Turks and Caicos Islands","TCA",2025,"20260825",10,2025-03-03,0,NA,0,77,NA,FALSE,TRUE,"no_lookup_match"
"Turks and Caicos Islands","TCA",2026,"20260825",10,2026-03-02,8,8,8,25,1,TRUE,FALSE,"applied_mean"
"Turks and Caicos Islands","TCA",2024,"20260825",4,2024-01-22,27,NA,27,135,NA,FALSE,TRUE,"no_lookup_match"
"Virgin Islands (UK)","VGB",2025,"20260825",10,2025-03-03,16,NA,16,77,NA,FALSE,TRUE,"no_lookup_match"
"Virgin Islands (UK)","VGB",2026,"20260825",10,2026-03-02,0,NA,0,25,NA,FALSE,TRUE,"no_lookup_match"
"Virgin Islands (US)","VIR",2024,"20260825",10,2024-03-04,0,NA,0,129,NA,FALSE,TRUE,"no_lookup_match"
"Virgin Islands (US)","VIR",2025,"20260825",10,2025-03-03,33,NA,33,77,NA,FALSE,TRUE,"no_lookup_match"
"Virgin Islands (US)","VIR",2026,"20260825",10,2026-03-02,0,NA,0,25,NA,FALSE,TRUE,"no_lookup_match"
"Canada","CAN",2024,"20260825",11,2024-03-11,0,NA,0,128,NA,FALSE,TRUE,"no_lookup_match"
"Canada","CAN",2025,"20260825",11,2025-03-10,0,NA,0,76,NA,FALSE,TRUE,"no_lookup_match"
"Canada","CAN",2026,"20260825",11,2026-03-09,0,NA,0,24,NA,FALSE,TRUE,"no_lookup_match"
"United States of America","USA",2024,"20260825",11,2024-03-11,246,NA,246,128,NA,FALSE,TRUE,"no_lookup_match"
"United States of America","USA",2025,"20260825",11,2025-03-10,167,NA,167,76,NA,FALSE,TRUE,"no_lookup_match"
"United States of America","USA",2026,"20260825",11,2026-03-09,70,NA,70,24,NA,FALSE,TRUE,"no_lookup_match"
"Belize","BLZ",2024,"20260825",11,2024-03-11,170,NA,170,128,NA,FALSE,TRUE,"country_excluded"
"Belize","BLZ",2025,"20260825",11,2025-03-10,151,NA,151,76,NA,FALSE,TRUE,"country_excluded"
"Belize","BLZ",2026,"20260825",11,2026-03-09,272,NA,272,24,NA,FALSE,TRUE,"country_excluded"
"Costa Rica","CRI",2024,"20260825",11,2024-03-11,5671,NA,5671,128,NA,FALSE,TRUE,"no_lookup_match"
"Costa Rica","CRI",2025,"20260825",11,2025-03-10,907,NA,907,76,NA,FALSE,TRUE,"no_lookup_match"
"Costa Rica","CRI",2026,"20260825",11,2026-03-09,459,460,460,24,1.00299629744317,TRUE,FALSE,"applied_mean"
"El Salvador","SLV",2025,"20260825",11,2025-03-10,967,NA,967,76,NA,FALSE,TRUE,"no_lookup_match"
"El Salvador","SLV",2024,"20260825",11,2024-03-11,1217,NA,1217,128,NA,FALSE,TRUE,"no_lookup_match"
"El Salvador","SLV",2026,"20260825",11,2026-03-09,1293,1293,1293,24,1,TRUE,FALSE,"applied_mean"
"Guatemala","GTM",2025,"20260825",11,2025-03-10,10166,NA,10166,76,NA,FALSE,TRUE,"no_lookup_match"
"Guatemala","GTM",2026,"20260825",11,2026-03-09,7167,10103,10103,24,1.40969688373807,TRUE,FALSE,"applied_mean"
"Guatemala","GTM",2024,"20260825",11,2024-03-11,14696,NA,14696,128,NA,FALSE,TRUE,"no_lookup_match"
"Honduras","HND",2025,"20260825",11,2025-03-10,3443,NA,3443,76,NA,FALSE,TRUE,"no_lookup_match"
"Honduras","HND",2024,"20260825",11,2024-03-11,8821,NA,8821,128,NA,FALSE,TRUE,"no_lookup_match"
"Honduras","HND",2026,"20260825",11,2026-03-09,2073,2073,2073,24,1,TRUE,FALSE,"applied_mean"
"Mexico","MEX",2024,"20260825",11,2024-03-11,41954,NA,41954,128,NA,FALSE,TRUE,"no_lookup_match"
"Mexico","MEX",2025,"20260825",11,2025-03-10,23254,NA,23254,76,NA,FALSE,TRUE,"no_lookup_match"
"Mexico","MEX",2026,"20260825",11,2026-03-09,13118,13100,13100,24,0.998606890066271,TRUE,FALSE,"applied_mean"
"Nicaragua","NIC",2025,"20260825",4,2025-01-20,5702,NA,5702,83,NA,FALSE,TRUE,"no_lookup_match"
"Nicaragua","NIC",2024,"20260825",11,2024-03-11,18527,NA,18527,128,NA,FALSE,TRUE,"no_lookup_match"
"Panama","PAN",2024,"20260825",11,2024-03-11,4228,NA,4228,128,NA,FALSE,TRUE,"no_lookup_match"
"Panama","PAN",2025,"20260825",11,2025-03-10,4225,NA,4225,76,NA,FALSE,TRUE,"no_lookup_match"
"Panama","PAN",2026,"20260825",11,2026-03-09,2132,2012,2012,24,0.943637581095804,TRUE,FALSE,"applied_mean"
"Bolivia","BOL",2024,"20260825",11,2024-03-11,19731,NA,19731,128,NA,FALSE,TRUE,"no_lookup_match"
"Bolivia","BOL",2025,"20260825",11,2025-03-10,9286,NA,9286,76,NA,FALSE,TRUE,"no_lookup_match"
"Bolivia","BOL",2026,"20260825",11,2026-03-09,33276,37970,37970,24,1.14106572459245,TRUE,FALSE,"applied_mean"
"Colombia","COL",2025,"20260825",11,2025-03-10,41252,NA,41252,76,NA,FALSE,TRUE,"no_lookup_match"
"Colombia","COL",2026,"20260825",11,2026-03-09,25378,25378,25378,24,1,TRUE,FALSE,"applied_mean"
"Colombia","COL",2024,"20260825",11,2024-03-11,69837,NA,69837,128,NA,FALSE,TRUE,"no_lookup_match"
"Ecuador","ECU",2024,"20260825",11,2024-03-11,13086,NA,13086,128,NA,FALSE,TRUE,"no_lookup_match"
"Ecuador","ECU",2025,"20260825",11,2025-03-10,10615,NA,10615,76,NA,FALSE,TRUE,"no_lookup_match"
"Ecuador","ECU",2026,"20260825",11,2026-03-09,5301,5307,5307,24,1.0011214094863,TRUE,FALSE,"applied_mean"
"Peru","PER",2024,"20260825",11,2024-03-11,82591,NA,82591,128,NA,FALSE,TRUE,"no_lookup_match"
"Peru","PER",2025,"20260825",11,2025-03-10,13143,NA,13143,76,NA,FALSE,TRUE,"no_lookup_match"
"Peru","PER",2026,"20260825",11,2026-03-09,6663,6791,6791,24,1.01926602375785,TRUE,FALSE,"applied_mean"
"Venezuela","VEN",2024,"20260825",11,2024-03-11,7013,NA,7013,128,NA,FALSE,TRUE,"no_lookup_match"
"Venezuela","VEN",2025,"20260825",11,2025-03-10,12739,NA,12739,76,NA,FALSE,TRUE,"no_lookup_match"
"Venezuela","VEN",2026,"20260825",11,2026-03-09,4421,NA,4421,24,NA,FALSE,TRUE,"no_lookup_match"
"Argentina","ARG",2024,"20260825",11,2024-03-11,203004,NA,203004,128,NA,FALSE,TRUE,"no_lookup_match"
"Argentina","ARG",2025,"20260825",11,2025-03-10,3959,NA,3959,76,NA,FALSE,TRUE,"no_lookup_match"
"Argentina","ARG",2026,"20260825",11,2026-03-09,25,35,35,24,1.40332444342119,TRUE,FALSE,"applied_mean"
"Brazil","BRA",2024,"20260825",11,2024-03-11,3633330,NA,3633330,128,NA,FALSE,TRUE,"no_lookup_match"
"Brazil","BRA",2025,"20260825",11,2025-03-10,1365815,NA,1365815,76,NA,FALSE,TRUE,"no_lookup_match"
"Brazil","BRA",2026,"20260825",11,2026-03-09,461562,458266,458266,24,0.992858401624143,TRUE,FALSE,"applied_mean"
"Chile","CHL",2024,"20260825",11,2024-03-11,2,NA,2,128,NA,FALSE,TRUE,"no_lookup_match"
"Chile","CHL",2025,"20260825",11,2025-03-10,0,NA,0,76,NA,FALSE,TRUE,"no_lookup_match"
"Chile","CHL",2026,"20260825",11,2026-03-09,14,NA,14,24,NA,FALSE,TRUE,"insufficient_n_rf"
"Paraguay","PRY",2024,"20260825",11,2024-03-11,196397,NA,196397,128,NA,FALSE,TRUE,"no_lookup_match"
"Paraguay","PRY",2026,"20260825",11,2026-03-09,5433,5382,5382,24,0.9906094928676,TRUE,FALSE,"applied_mean"
"Paraguay","PRY",2025,"20260825",11,2025-03-10,10696,NA,10696,76,NA,FALSE,TRUE,"no_lookup_match"
"Uruguay","URY",2024,"20260825",11,2024-03-11,167,NA,167,128,NA,FALSE,TRUE,"no_lookup_match"
"Uruguay","URY",2025,"20260825",11,2025-03-10,0,NA,0,76,NA,FALSE,TRUE,"no_lookup_match"
"Uruguay","URY",2026,"20260825",11,2026-03-09,0,NA,0,24,NA,FALSE,TRUE,"insufficient_n_rf"
"Dominican Republic","DOM",2024,"20260825",11,2024-03-11,5677,NA,5677,128,NA,FALSE,TRUE,"no_lookup_match"
"Dominican Republic","DOM",2025,"20260825",11,2025-03-10,445,NA,445,76,NA,FALSE,TRUE,"no_lookup_match"
"Dominican Republic","DOM",2026,"20260825",11,2026-03-09,260,259,259,24,0.997683476834768,TRUE,FALSE,"applied_mean"
"Puerto Rico","PRI",2024,"20260825",11,2024-03-11,623,NA,623,128,NA,FALSE,TRUE,"no_lookup_match"
"Puerto Rico","PRI",2025,"20260825",11,2025-03-10,1209,NA,1209,76,NA,FALSE,TRUE,"no_lookup_match"
"Puerto Rico","PRI",2026,"20260825",11,2026-03-09,427,427,427,24,0.99933171280774,TRUE,FALSE,"applied_mean"
"Anguilla","AIA",2025,"20260825",11,2025-03-10,0,NA,0,76,NA,FALSE,TRUE,"no_lookup_match"
"Anguilla","AIA",2026,"20260825",11,2026-03-09,0,NA,0,24,NA,FALSE,TRUE,"no_lookup_match"
"Antigua and Barbuda","ATG",2025,"20260825",11,2025-03-10,0,NA,0,76,NA,FALSE,TRUE,"no_lookup_match"
"Antigua and Barbuda","ATG",2026,"20260825",11,2026-03-09,4,4,4,24,1,TRUE,FALSE,"applied_mean"
"Antigua and Barbuda","ATG",2024,"20260825",4,2024-01-22,41,NA,41,135,NA,FALSE,TRUE,"no_lookup_match"
"Aruba","ABW",2024,"20260825",11,2024-03-11,14,NA,14,128,NA,FALSE,TRUE,"no_lookup_match"
"Aruba","ABW",2025,"20260825",11,2025-03-10,2,NA,2,76,NA,FALSE,TRUE,"no_lookup_match"
"Bahamas","BHS",2024,"20260825",8,2024-02-19,0,NA,0,131,NA,FALSE,TRUE,"no_lookup_match"
"Bahamas","BHS",2026,"20260825",11,2026-03-09,0,NA,0,24,NA,FALSE,TRUE,"no_lookup_match"
"Barbados","BRB",2025,"20260825",11,2025-03-10,51,NA,51,76,NA,FALSE,TRUE,"no_lookup_match"
"Barbados","BRB",2026,"20260825",11,2026-03-09,25,19,19,24,0.761691760122266,TRUE,FALSE,"applied_mean"
"Barbados","BRB",2024,"20260825",11,2024-03-11,920,NA,920,128,NA,FALSE,TRUE,"no_lookup_match"
"Bermuda","BMU",2024,"20260825",11,2024-03-11,0,NA,0,128,NA,FALSE,TRUE,"no_lookup_match"
"Bermuda","BMU",2025,"20260825",11,2025-03-10,0,NA,0,76,NA,FALSE,TRUE,"no_lookup_match"
"Bermuda","BMU",2026,"20260825",11,2026-03-09,1,NA,1,24,NA,FALSE,TRUE,"no_lookup_match"
"Bonaire, Saint Eustatius and Saba","BES",2024,"20260825",11,2024-03-11,193,NA,193,128,NA,FALSE,TRUE,"no_lookup_match"
"Cayman Islands","CYM",2024,"20260825",11,2024-03-11,3,NA,3,128,NA,FALSE,TRUE,"no_lookup_match"
"Cayman Islands","CYM",2025,"20260825",11,2025-03-10,0,NA,0,76,NA,FALSE,TRUE,"no_lookup_match"
"Cayman Islands","CYM",2026,"20260825",11,2026-03-09,0,NA,0,24,NA,FALSE,TRUE,"insufficient_n_rf"
"Curaçao","CUW",2024,"20260825",11,2024-03-11,221,NA,221,128,NA,FALSE,TRUE,"no_lookup_match"
"French Guiana","GUF",2024,"20260825",11,2024-03-11,10298,NA,10298,128,NA,FALSE,TRUE,"no_lookup_match"
"French Guiana","GUF",2026,"20260825",11,2026-03-09,4,4,4,24,1,TRUE,FALSE,"applied_mean"
"Grenada","GRD",2024,"20260825",11,2024-03-11,95,NA,95,128,NA,FALSE,TRUE,"no_lookup_match"
"Grenada","GRD",2025,"20260825",11,2025-03-10,40,NA,40,76,NA,FALSE,TRUE,"no_lookup_match"
"Grenada","GRD",2026,"20260825",11,2026-03-09,37,37,37,24,1,TRUE,FALSE,"applied_mean"
"Guadeloupe","GLP",2026,"20260825",11,2026-03-09,228,228,228,24,1,TRUE,FALSE,"applied_mean"
