"country","iso3","year","ext_date","EW","onset_date","total_den","total_corrected_cases","total_applied_cases","d","rf","correction_applied","correction_excluded","correction_reason"
"Trinidad and Tobago","TTO",2026,"20260911",10,2026-03-02,2,2,2,28,1,TRUE,FALSE,"applied_mean"
"Turks and Caicos Islands","TCA",2026,"20260911",10,2026-03-02,8,8,8,28,1,TRUE,FALSE,"applied_mean"
"Virgin Islands (UK)","VGB",2026,"20260911",10,2026-03-02,0,NA,0,28,NA,FALSE,TRUE,"no_lookup_match"
"Virgin Islands (US)","VIR",2026,"20260911",10,2026-03-02,0,NA,0,28,NA,FALSE,TRUE,"no_lookup_match"
"Canada","CAN",2026,"20260911",11,2026-03-09,0,NA,0,27,NA,FALSE,TRUE,"no_lookup_match"
"United States of America","USA",2026,"20260911",11,2026-03-09,70,NA,70,27,NA,FALSE,TRUE,"no_lookup_match"
"Belize","BLZ",2026,"20260911",11,2026-03-09,272,NA,272,27,NA,FALSE,TRUE,"country_excluded"
"Costa Rica","CRI",2026,"20260911",11,2026-03-09,458,464,464,27,1.01210489048411,TRUE,FALSE,"applied_mean"
"El Salvador","SLV",2026,"20260911",11,2026-03-09,1293,1293,1293,27,1,TRUE,FALSE,"applied_mean"
"Guatemala","GTM",2026,"20260911",11,2026-03-09,7167,8916,8916,27,1.24402889327886,TRUE,FALSE,"applied_mean"
"Honduras","HND",2026,"20260911",11,2026-03-09,2073,2073,2073,27,1,TRUE,FALSE,"applied_mean"
"Mexico","MEX",2026,"20260911",11,2026-03-09,13118,13108,13108,27,0.999252622706637,TRUE,FALSE,"applied_mean"
"Panama","PAN",2026,"20260911",11,2026-03-09,2119,2053,2053,27,0.968699898459765,TRUE,FALSE,"applied_mean"
"Bolivia","BOL",2026,"20260911",11,2026-03-09,37898,41161,41161,27,1.08611110681612,TRUE,FALSE,"applied_mean"
"Colombia","COL",2026,"20260911",11,2026-03-09,25378,25378,25378,27,1,TRUE,FALSE,"applied_mean"
"Ecuador","ECU",2026,"20260911",11,2026-03-09,5301,5311,5311,27,1.00196560839608,TRUE,FALSE,"applied_mean"
"Peru","PER",2026,"20260911",11,2026-03-09,6684,6575,6575,27,0.983664337581413,TRUE,FALSE,"applied_mean"
"Venezuela","VEN",2026,"20260911",11,2026-03-09,4430,NA,4430,27,NA,FALSE,TRUE,"no_lookup_match"
"Argentina","ARG",2026,"20260911",11,2026-03-09,25,30,30,27,1.21074150912647,TRUE,FALSE,"applied_mean"
"Brazil","BRA",2026,"20260911",11,2026-03-09,461568,458263,458263,27,0.992839816100729,TRUE,FALSE,"applied_mean"
"Chile","CHL",2026,"20260911",11,2026-03-09,14,NA,14,27,NA,FALSE,TRUE,"no_lookup_match"
"Paraguay","PRY",2026,"20260911",11,2026-03-09,5433,5409,5409,27,0.995616780670837,TRUE,FALSE,"applied_mean"
"Uruguay","URY",2026,"20260911",11,2026-03-09,0,0,0,27,1,TRUE,FALSE,"applied_mean"
"Cuba","CUB",2026,"20260911",11,2026-03-09,960,NA,960,27,NA,FALSE,TRUE,"no_lookup_match"
"Dominican Republic","DOM",2026,"20260911",11,2026-03-09,260,260,260,27,1,TRUE,FALSE,"applied_mean"
"Puerto Rico","PRI",2026,"20260911",11,2026-03-09,427,427,427,27,1,TRUE,FALSE,"applied_mean"
"Anguilla","AIA",2026,"20260911",11,2026-03-09,0,0,0,27,1,TRUE,FALSE,"applied_mean"
"Antigua and Barbuda","ATG",2026,"20260911",11,2026-03-09,4,4,4,27,1,TRUE,FALSE,"applied_mean"
"Bahamas","BHS",2026,"20260911",11,2026-03-09,0,0,0,27,1,TRUE,FALSE,"applied_mean"
"Barbados","BRB",2026,"20260911",11,2026-03-09,25,22,22,27,0.88559711778146,TRUE,FALSE,"applied_mean"
"Bermuda","BMU",2026,"20260911",11,2026-03-09,1,NA,1,27,NA,FALSE,TRUE,"no_lookup_match"
"Cayman Islands","CYM",2026,"20260911",11,2026-03-09,0,0,0,27,1,TRUE,FALSE,"applied_mean"
"French Guiana","GUF",2026,"20260911",11,2026-03-09,4,4,4,27,1,TRUE,FALSE,"applied_mean"
"Grenada","GRD",2026,"20260911",11,2026-03-09,37,37,37,27,1,TRUE,FALSE,"applied_mean"
"Guadeloupe","GLP",2026,"20260911",11,2026-03-09,228,228,228,27,1,TRUE,FALSE,"applied_mean"
"Guyana","GUY",2026,"20260911",11,2026-03-09,22661,23571,23571,27,1.04016421833772,TRUE,FALSE,"applied_mean"
"Jamaica","JAM",2026,"20260911",11,2026-03-09,64,64,64,27,1,TRUE,FALSE,"applied_mean"
"Martinique","MTQ",2026,"20260911",11,2026-03-09,819,819,819,27,1,TRUE,FALSE,"applied_mean"
"Montserrat","MSR",2026,"20260911",11,2026-03-09,0,0,0,27,1,TRUE,FALSE,"applied_mean"
"Saint Barthelemy","BLM",2026,"20260911",11,2026-03-09,0,0,0,27,1,TRUE,FALSE,"applied_mean"
"Saint Kitts and Nevis","KNA",2026,"20260911",11,2026-03-09,7,7,7,27,1.01287168172264,TRUE,FALSE,"applied_mean"
"Saint Lucia","LCA",2026,"20260911",11,2026-03-09,2,2,2,27,1,TRUE,FALSE,"applied_mean"
"Saint Martin",NA,2026,"20260911",11,2026-03-09,4,NA,4,27,NA,FALSE,TRUE,"no_lookup_match"
"Saint Vincent and the Grenadines","VCT",2026,"20260911",11,2026-03-09,2,2,2,27,1,TRUE,FALSE,"applied_mean"
"Suriname","SUR",2026,"20260911",11,2026-03-09,319,319,319,27,1,TRUE,FALSE,"applied_mean"
"Trinidad and Tobago","TTO",2026,"20260911",11,2026-03-09,2,2,2,27,1,TRUE,FALSE,"applied_mean"
"Turks and Caicos Islands","TCA",2026,"20260911",11,2026-03-09,8,8,8,27,1,TRUE,FALSE,"applied_mean"
"Virgin Islands (UK)","VGB",2026,"20260911",11,2026-03-09,0,NA,0,27,NA,FALSE,TRUE,"no_lookup_match"
"Virgin Islands (US)","VIR",2026,"20260911",11,2026-03-09,0,NA,0,27,NA,FALSE,TRUE,"no_lookup_match"
"Canada","CAN",2026,"20260911",12,2026-03-16,0,NA,0,26,NA,FALSE,TRUE,"no_lookup_match"
"United States of America","USA",2026,"20260911",12,2026-03-16,82,NA,82,26,NA,FALSE,TRUE,"no_lookup_match"
"Belize","BLZ",2026,"20260911",12,2026-03-16,285,NA,285,26,NA,FALSE,TRUE,"country_excluded"
"Costa Rica","CRI",2026,"20260911",12,2026-03-16,486,491,491,26,1.01008999252502,TRUE,FALSE,"applied_mean"
"El Salvador","SLV",2026,"20260911",12,2026-03-16,1397,1397,1397,26,1,TRUE,FALSE,"applied_mean"
"Guatemala","GTM",2026,"20260911",12,2026-03-16,7987,10111,10111,26,1.26598992514226,TRUE,FALSE,"applied_mean"
"Honduras","HND",2026,"20260911",12,2026-03-16,2192,2192,2192,26,1,TRUE,FALSE,"applied_mean"
"Mexico","MEX",2026,"20260911",12,2026-03-16,14164,14152,14152,26,0.999174574069777,TRUE,FALSE,"applied_mean"
"Panama","PAN",2026,"20260911",12,2026-03-16,2295,2214,2214,26,0.964873430940199,TRUE,FALSE,"applied_mean"
"Bolivia","BOL",2026,"20260911",12,2026-03-16,40889,44768,44768,26,1.09486095980009,TRUE,FALSE,"applied_mean"
"Colombia","COL",2026,"20260911",12,2026-03-16,27675,27675,27675,26,1,TRUE,FALSE,"applied_mean"
"Ecuador","ECU",2026,"20260911",12,2026-03-16,6139,6151,6151,26,1.00187930713499,TRUE,FALSE,"applied_mean"
"Peru","PER",2026,"20260911",12,2026-03-16,7687,7595,7595,26,0.988053561489558,TRUE,FALSE,"applied_mean"
"Venezuela","VEN",2026,"20260911",12,2026-03-16,4731,NA,4731,26,NA,FALSE,TRUE,"no_lookup_match"
"Argentina","ARG",2026,"20260911",12,2026-03-16,30,37,37,26,1.22806894328789,TRUE,FALSE,"applied_mean"
"Brazil","BRA",2026,"20260911",12,2026-03-16,519203,515138,515138,26,0.992169870434308,TRUE,FALSE,"applied_mean"
"Chile","CHL",2026,"20260911",12,2026-03-16,14,NA,14,26,NA,FALSE,TRUE,"no_lookup_match"
"Paraguay","PRY",2026,"20260911",12,2026-03-16,5756,5713,5713,26,0.992481148225691,TRUE,FALSE,"applied_mean"
"Uruguay","URY",2026,"20260911",12,2026-03-16,0,0,0,26,1,TRUE,FALSE,"applied_mean"
"Cuba","CUB",2026,"20260911",12,2026-03-16,985,NA,985,26,NA,FALSE,TRUE,"no_lookup_match"
"Dominican Republic","DOM",2026,"20260911",12,2026-03-16,287,287,287,26,1,TRUE,FALSE,"applied_mean"
"Puerto Rico","PRI",2026,"20260911",12,2026-03-16,472,472,472,26,0.999848484848485,TRUE,FALSE,"applied_mean"
"Anguilla","AIA",2026,"20260911",12,2026-03-16,0,0,0,26,1,TRUE,FALSE,"applied_mean"
"Antigua and Barbuda","ATG",2026,"20260911",12,2026-03-16,4,4,4,26,1,TRUE,FALSE,"applied_mean"
"Bahamas","BHS",2026,"20260911",12,2026-03-16,0,0,0,26,1,TRUE,FALSE,"applied_mean"
"Barbados","BRB",2026,"20260911",12,2026-03-16,25,22,22,26,0.871291983481193,TRUE,FALSE,"applied_mean"
"Bermuda","BMU",2026,"20260911",12,2026-03-16,1,NA,1,26,NA,FALSE,TRUE,"no_lookup_match"
"Cayman Islands","CYM",2026,"20260911",12,2026-03-16,0,0,0,26,1,TRUE,FALSE,"applied_mean"
"French Guiana","GUF",2026,"20260911",12,2026-03-16,4,4,4,26,1,TRUE,FALSE,"applied_mean"
"Grenada","GRD",2026,"20260911",12,2026-03-16,43,43,43,26,1,TRUE,FALSE,"applied_mean"
"Guadeloupe","GLP",2026,"20260911",12,2026-03-16,268,268,268,26,1,TRUE,FALSE,"applied_mean"
"Guyana","GUY",2026,"20260911",12,2026-03-16,24150,25126,25126,26,1.04041620085206,TRUE,FALSE,"applied_mean"
"Jamaica","JAM",2026,"20260911",12,2026-03-16,77,77,77,26,1,TRUE,FALSE,"applied_mean"
"Martinique","MTQ",2026,"20260911",12,2026-03-16,939,939,939,26,1,TRUE,FALSE,"applied_mean"
"Montserrat","MSR",2026,"20260911",12,2026-03-16,0,0,0,26,1,TRUE,FALSE,"applied_mean"
"Saint Barthelemy","BLM",2026,"20260911",12,2026-03-16,0,0,0,26,1,TRUE,FALSE,"applied_mean"
"Saint Kitts and Nevis","KNA",2026,"20260911",12,2026-03-16,9,9,9,26,1.0137990750553,TRUE,FALSE,"applied_mean"
"Saint Lucia","LCA",2026,"20260911",12,2026-03-16,4,4,4,26,1,TRUE,FALSE,"applied_mean"
"Saint Martin",NA,2026,"20260911",12,2026-03-16,4,NA,4,26,NA,FALSE,TRUE,"no_lookup_match"
"Saint Vincent and the Grenadines","VCT",2026,"20260911",12,2026-03-16,2,2,2,26,1,TRUE,FALSE,"applied_mean"
"Suriname","SUR",2026,"20260911",12,2026-03-16,320,320,320,26,1,TRUE,FALSE,"applied_mean"
"Trinidad and Tobago","TTO",2026,"20260911",12,2026-03-16,29,29,29,26,1,TRUE,FALSE,"applied_mean"
"Turks and Caicos Islands","TCA",2026,"20260911",12,2026-03-16,8,8,8,26,1,TRUE,FALSE,"applied_mean"
"Virgin Islands (UK)","VGB",2026,"20260911",12,2026-03-16,3,NA,3,26,NA,FALSE,TRUE,"no_lookup_match"
"Virgin Islands (US)","VIR",2026,"20260911",12,2026-03-16,0,NA,0,26,NA,FALSE,TRUE,"no_lookup_match"
"Canada","CAN",2026,"20260911",13,2026-03-23,0,NA,0,25,NA,FALSE,TRUE,"no_lookup_match"
"United States of America","USA",2026,"20260911",13,2026-03-23,83,NA,83,25,NA,FALSE,TRUE,"no_lookup_match"
"Belize","BLZ",2026,"20260911",13,2026-03-23,292,NA,292,25,NA,FALSE,TRUE,"country_excluded"
"Costa Rica","CRI",2026,"20260911",13,2026-03-23,523,528,528,25,1.00918186463303,TRUE,FALSE,"applied_mean"
"El Salvador","SLV",2026,"20260911",13,2026-03-23,1479,1479,1479,25,1,TRUE,FALSE,"applied_mean"
"Guatemala","GTM",2026,"20260911",13,2026-03-23,8512,11663,11663,25,1.37014923187033,TRUE,FALSE,"applied_mean"
"Honduras","HND",2026,"20260911",13,2026-03-23,2284,2284,2284,25,1,TRUE,FALSE,"applied_mean"
"Mexico","MEX",2026,"20260911",13,2026-03-23,14940,14922,14922,25,0.99876669095489,TRUE,FALSE,"applied_mean"
"Panama","PAN",2026,"20260911",13,2026-03-23,2445,2323,2323,25,0.94998255429646,TRUE,FALSE,"applied_mean"
"Bolivia","BOL",2026,"20260911",13,2026-03-23,43438,49038,49038,25,1.12890865693561,TRUE,FALSE,"applied_mean"
"Colombia","COL",2026,"20260911",13,2026-03-23,29628,29628,29628,25,1,TRUE,FALSE,"applied_mean"
"Ecuador","ECU",2026,"20260911",13,2026-03-23,6964,6975,6975,25,1.00150808210746,TRUE,FALSE,"applied_mean"
"Peru","PER",2026,"20260911",13,2026-03-23,8751,8835,8835,25,1.00956206793654,TRUE,FALSE,"applied_mean"
"Venezuela","VEN",2026,"20260911",13,2026-03-23,4906,NA,4906,25,NA,FALSE,TRUE,"no_lookup_match"
"Argentina","ARG",2026,"20260911",13,2026-03-23,32,43,43,25,1.3323773655213,TRUE,FALSE,"applied_mean"
"Brazil","BRA",2026,"20260911",13,2026-03-23,571660,567201,567201,25,0.992200679817713,TRUE,FALSE,"applied_mean"
"Chile","CHL",2026,"20260911",13,2026-03-23,16,NA,16,25,NA,FALSE,TRUE,"no_lookup_match"
"Paraguay","PRY",2026,"20260911",13,2026-03-23,6099,6035,6035,25,0.989427256389076,TRUE,FALSE,"applied_mean"
"Uruguay","URY",2026,"20260911",13,2026-03-23,0,NA,0,25,NA,FALSE,TRUE,"insufficient_n_rf"
"Cuba","CUB",2026,"20260911",13,2026-03-23,1006,NA,1006,25,NA,FALSE,TRUE,"no_lookup_match"
"Dominican Republic","DOM",2026,"20260911",13,2026-03-23,300,300,300,25,0.999661933739013,TRUE,FALSE,"applied_mean"
"Puerto Rico","PRI",2026,"20260911",13,2026-03-23,492,492,492,25,0.999593370972299,TRUE,FALSE,"applied_mean"
"Anguilla","AIA",2026,"20260911",13,2026-03-23,0,NA,0,25,NA,FALSE,TRUE,"insufficient_n_rf"
"Antigua and Barbuda","ATG",2026,"20260911",13,2026-03-23,4,4,4,25,1,TRUE,FALSE,"applied_mean"
"Bahamas","BHS",2026,"20260911",13,2026-03-23,0,NA,0,25,NA,FALSE,TRUE,"insufficient_n_rf"
"Barbados","BRB",2026,"20260911",13,2026-03-23,25,20,20,25,0.809017508347397,TRUE,FALSE,"applied_mean"
"Bermuda","BMU",2026,"20260911",13,2026-03-23,1,NA,1,25,NA,FALSE,TRUE,"no_lookup_match"
"Cayman Islands","CYM",2026,"20260911",13,2026-03-23,0,NA,0,25,NA,FALSE,TRUE,"insufficient_n_rf"
"French Guiana","GUF",2026,"20260911",13,2026-03-23,6,6,6,25,1,TRUE,FALSE,"applied_mean"
"Grenada","GRD",2026,"20260911",13,2026-03-23,47,47,47,25,1,TRUE,FALSE,"applied_mean"
"Guadeloupe","GLP",2026,"20260911",13,2026-03-23,298,298,298,25,1,TRUE,FALSE,"applied_mean"
"Guyana","GUY",2026,"20260911",13,2026-03-23,25520,26657,26657,25,1.04453432991612,TRUE,FALSE,"applied_mean"
"Jamaica","JAM",2026,"20260911",13,2026-03-23,77,77,77,25,1,TRUE,FALSE,"applied_mean"
"Martinique","MTQ",2026,"20260911",13,2026-03-23,1009,1009,1009,25,1,TRUE,FALSE,"applied_mean"
"Montserrat","MSR",2026,"20260911",13,2026-03-23,0,0,0,25,1,TRUE,FALSE,"applied_mean"
"Saint Barthelemy","BLM",2026,"20260911",13,2026-03-23,0,0,0,25,1,TRUE,FALSE,"applied_mean"
"Saint Kitts and Nevis","KNA",2026,"20260911",13,2026-03-23,13,13,13,25,1.01467802796249,TRUE,FALSE,"applied_mean"
"Saint Lucia","LCA",2026,"20260911",13,2026-03-23,4,4,4,25,1,TRUE,FALSE,"applied_mean"
"Saint Martin",NA,2026,"20260911",13,2026-03-23,4,NA,4,25,NA,FALSE,TRUE,"no_lookup_match"
"Saint Vincent and the Grenadines","VCT",2026,"20260911",13,2026-03-23,2,NA,2,25,NA,FALSE,TRUE,"insufficient_n_rf"
"Suriname","SUR",2026,"20260911",13,2026-03-23,323,323,323,25,1,TRUE,FALSE,"applied_mean"
"Trinidad and Tobago","TTO",2026,"20260911",13,2026-03-23,29,29,29,25,1,TRUE,FALSE,"applied_mean"
"Turks and Caicos Islands","TCA",2026,"20260911",12,2026-03-16,8,8,8,26,1,TRUE,FALSE,"applied_mean"
"Virgin Islands (UK)","VGB",2026,"20260911",13,2026-03-23,3,NA,3,25,NA,FALSE,TRUE,"no_lookup_match"
"Virgin Islands (US)","VIR",2026,"20260911",13,2026-03-23,0,NA,0,25,NA,FALSE,TRUE,"no_lookup_match"
"Canada","CAN",2026,"20260911",14,2026-03-30,0,NA,0,24,NA,FALSE,TRUE,"no_lookup_match"
"United States of America","USA",2026,"20260911",14,2026-03-30,91,NA,91,24,NA,FALSE,TRUE,"no_lookup_match"
"Belize","BLZ",2026,"20260911",14,2026-03-30,306,NA,306,24,NA,FALSE,TRUE,"country_excluded"
"Costa Rica","CRI",2026,"20260911",14,2026-03-30,556,558,558,24,1.00299629744317,TRUE,FALSE,"applied_mean"
"El Salvador","SLV",2026,"20260911",14,2026-03-30,1565,1565,1565,24,1,TRUE,FALSE,"applied_mean"
"Guatemala","GTM",2026,"20260911",14,2026-03-30,9384,13229,13229,24,1.40969688373807,TRUE,FALSE,"applied_mean"
"Honduras","HND",2026,"20260911",14,2026-03-30,2425,2425,2425,24,1,TRUE,FALSE,"applied_mean"
"Mexico","MEX",2026,"20260911",14,2026-03-30,16019,15997,15997,24,0.998606890066271,TRUE,FALSE,"applied_mean"
"Panama","PAN",2026,"20260911",14,2026-03-30,2607,2460,2460,24,0.943637581095804,TRUE,FALSE,"applied_mean"
"Bolivia","BOL",2026,"20260911",14,2026-03-30,46017,52508,52508,24,1.14106572459245,TRUE,FALSE,"applied_mean"
"Colombia","COL",2026,"20260911",14,2026-03-30,31632,31632,31632,24,1,TRUE,FALSE,"applied_mean"
"Ecuador","ECU",2026,"20260911",14,2026-03-30,7959,7968,7968,24,1.0011214094863,TRUE,FALSE,"applied_mean"
"Peru","PER",2026,"20260911",14,2026-03-30,10108,10303,10303,24,1.01926602375785,TRUE,FALSE,"applied_mean"
"Venezuela","VEN",2026,"20260911",14,2026-03-30,5172,NA,5172,24,NA,FALSE,TRUE,"no_lookup_match"
"Argentina","ARG",2026,"20260911",14,2026-03-30,38,53,53,24,1.40332444342119,TRUE,FALSE,"applied_mean"
"Brazil","BRA",2026,"20260911",14,2026-03-30,631459,626949,626949,24,0.992858401624143,TRUE,FALSE,"applied_mean"
"Chile","CHL",2026,"20260911",14,2026-03-30,17,NA,17,24,NA,FALSE,TRUE,"insufficient_n_rf"
"Paraguay","PRY",2026,"20260911",14,2026-03-30,6414,6354,6354,24,0.9906094928676,TRUE,FALSE,"applied_mean"
"Uruguay","URY",2026,"20260911",14,2026-03-30,0,NA,0,24,NA,FALSE,TRUE,"insufficient_n_rf"
"Cuba","CUB",2026,"20260911",14,2026-03-30,1031,NA,1031,24,NA,FALSE,TRUE,"no_lookup_match"
"Dominican Republic","DOM",2026,"20260911",14,2026-03-30,320,319,319,24,0.997683476834768,TRUE,FALSE,"applied_mean"
"Puerto Rico","PRI",2026,"20260911",14,2026-03-30,514,514,514,24,0.99933171280774,TRUE,FALSE,"applied_mean"
"Anguilla","AIA",2026,"20260911",14,2026-03-30,0,NA,0,24,NA,FALSE,TRUE,"no_lookup_match"
"Antigua and Barbuda","ATG",2026,"20260911",14,2026-03-30,4,4,4,24,1,TRUE,FALSE,"applied_mean"
"Bahamas","BHS",2026,"20260911",14,2026-03-30,0,NA,0,24,NA,FALSE,TRUE,"no_lookup_match"
"Barbados","BRB",2026,"20260911",14,2026-03-30,29,22,22,24,0.761691760122266,TRUE,FALSE,"applied_mean"
"Bermuda","BMU",2026,"20260911",14,2026-03-30,1,NA,1,24,NA,FALSE,TRUE,"no_lookup_match"
"Cayman Islands","CYM",2026,"20260911",14,2026-03-30,0,NA,0,24,NA,FALSE,TRUE,"insufficient_n_rf"
"French Guiana","GUF",2026,"20260911",14,2026-03-30,6,6,6,24,1,TRUE,FALSE,"applied_mean"
"Grenada","GRD",2026,"20260911",14,2026-03-30,49,49,49,24,1,TRUE,FALSE,"applied_mean"
"Guadeloupe","GLP",2026,"20260911",14,2026-03-30,298,298,298,24,1,TRUE,FALSE,"applied_mean"
"Guyana","GUY",2026,"20260911",14,2026-03-30,27126,28159,28159,24,1.03809990888104,TRUE,FALSE,"applied_mean"
"Jamaica","JAM",2026,"20260911",14,2026-03-30,78,78,78,24,1,TRUE,FALSE,"applied_mean"
"Martinique","MTQ",2026,"20260911",14,2026-03-30,1084,1084,1084,24,1,TRUE,FALSE,"applied_mean"
"Montserrat","MSR",2026,"20260911",14,2026-03-30,0,0,0,24,1,TRUE,FALSE,"applied_mean"
"Saint Barthelemy","BLM",2026,"20260911",14,2026-03-30,0,0,0,24,1,TRUE,FALSE,"applied_mean"
"Saint Kitts and Nevis","KNA",2026,"20260911",13,2026-03-23,13,13,13,25,1.01467802796249,TRUE,FALSE,"applied_mean"
"Saint Lucia","LCA",2026,"20260911",14,2026-03-30,4,4,4,24,1,TRUE,FALSE,"applied_mean"
"Saint Martin",NA,2026,"20260911",14,2026-03-30,4,NA,4,24,NA,FALSE,TRUE,"no_lookup_match"
"Saint Vincent and the Grenadines","VCT",2026,"20260911",14,2026-03-30,2,NA,2,24,NA,FALSE,TRUE,"no_lookup_match"
"Suriname","SUR",2026,"20260911",14,2026-03-30,327,327,327,24,1,TRUE,FALSE,"applied_mean"
"Trinidad and Tobago","TTO",2026,"20260911",14,2026-03-30,29,29,29,24,1,TRUE,FALSE,"applied_mean"
"Turks and Caicos Islands","TCA",2026,"20260911",12,2026-03-16,8,8,8,26,1,TRUE,FALSE,"applied_mean"
"Virgin Islands (UK)","VGB",2026,"20260911",14,2026-03-30,3,NA,3,24,NA,FALSE,TRUE,"no_lookup_match"
"Virgin Islands (US)","VIR",2026,"20260911",14,2026-03-30,0,NA,0,24,NA,FALSE,TRUE,"no_lookup_match"
"Canada","CAN",2026,"20260911",15,2026-04-06,0,NA,0,23,NA,FALSE,TRUE,"no_lookup_match"
"United States of America","USA",2026,"20260911",15,2026-04-06,95,NA,95,23,NA,FALSE,TRUE,"no_lookup_match"
"Belize","BLZ",2026,"20260911",15,2026-04-06,317,NA,317,23,NA,FALSE,TRUE,"country_excluded"
